epoch,train_loss,train_accuracy,"train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,0.7781339444231372,0.20485104620456696,0.47791218359662113,0.8735626499827315,0.17561984062194824,0.5148135627188334
2,0.6464078334105033,0.18006855249404907,0.529024432389255,0.6619125655511531,0.1694214940071106,0.6727967960078541
3,0.5246212833387175,0.17769575119018555,0.6613366744948809,0.5823632682242045,0.17561984062194824,0.6897042669901033
4,0.482316934420234,0.295280784368515,0.7879684879494003,0.5416283654730495,0.4586776793003082,0.7726780030785537
5,0.44770293839965497,0.46295806765556335,0.8025812342966453,0.5102676298560166,0.48140496015548706,0.6424876306115127
6,0.42860021872929266,0.49327710270881653,0.8442973265698539,0.48402895051531675,0.48966941237449646,0.6613589030940358
7,0.4123582616787579,0.5233324766159058,inf,0.46235021439994256,0.49380165338516235,0.6219770733903094
8,0.3929633448219806,0.5647245049476624,inf,0.4433770356018369,0.5619834661483765,0.9087052461577625
9,0.37548169570555273,0.606116533279419,inf,0.4259671087308628,0.5619834661483765,0.6843389650670494
10,0.3698040745779307,0.632744550704956,inf,0.4097410920189648,0.5619834661483765,inf
11,0.35630803057791066,0.6606907248497009,1.0598360475531479,0.3979080908182191,0.5640496015548706,inf
12,0.34688216957725776,0.6854732632637024,inf,0.3871056762773816,0.7830578684806824,1.1268941832751762
13,0.3377720815029238,0.6680727601051331,inf,0.37699522223414444,0.5723140239715576,0.8174840647999834
14,0.33526653348721214,0.6686000823974609,inf,0.367755979753849,0.7376033067703247,0.9007023136790205
15,0.33042838220938203,0.6773002743721008,inf,0.36069488997866467,0.5764462947845459,1.067725972431462
16,0.3228983062125844,0.6981281042098999,inf,0.35250580883244187,0.7417355179786682,1.3288055512963273
17,0.30987458313180755,0.7121012210845947,inf,0.3454997421401303,0.7417355179786682,1.2960563520105874
18,0.3105335273979195,0.7297653555870056,inf,0.33917386466410104,0.7438016533851624,inf
19,0.3026794094552762,0.7442657351493835,inf,0.3333629915808759,0.7541322112083435,inf
20,0.2987523711200278,0.7614026069641113,inf,0.32822431483101555,0.7995867729187012,1.1945661451758407
21,0.29336125023199505,0.7648299336433411,inf,0.3239030143382346,0.8016529083251953,inf
22,0.3014490032492259,0.766939103603363,inf,0.3189143330858248,0.8016529083251953,1.3701039988820145
23,0.294571554449377,0.7640390396118164,inf,0.31410439971198395,0.807851254940033,1.0664031331132098
24,0.2834620338741673,0.7730029225349426,inf,0.3107161643665011,0.807851254940033,1.178092723939477
25,0.28568520149914195,0.7827576994895935,inf,0.30725669379277926,0.807851254940033,inf
26,0.27781188600500184,0.7911943197250366,inf,0.3035857352632575,0.8057851195335388,inf
27,0.276651029275767,0.7806485891342163,inf,0.29990243466525546,0.7995867729187012,inf
28,0.2730301432905094,0.7793303728103638,inf,0.29645919536308546,0.8119834661483765,inf
29,0.2748871167191786,0.7864487171173096,inf,0.29542156281631166,0.8119834661483765,inf
30,0.2702179023902722,0.782494068145752,inf,0.29137827294719654,0.8119834661483765,inf
31,0.27319982881362415,0.7893487811088562,inf,0.28794600744163845,0.8181818127632141,inf
32,0.2599606257192056,0.7795940041542053,inf,0.28293765615671873,0.7665289044380188,1.4348378297759266
33,0.2581644297771054,0.7701027989387512,inf,0.28499315899410627,0.7644628286361694,inf
34,0.2580666098636271,0.7687845826148987,inf,0.27896119022696486,0.7644628286361694,inf
35,0.2601001498986132,0.7745847702026367,inf,0.2764215057761204,0.7644628286361694,inf
36,0.2473933234420776,0.7817031145095825,inf,0.2740961064970711,0.7685950398445129,inf
37,0.2531085683736662,0.7674663662910461,inf,0.270212408541361,0.7623966932296753,inf
38,0.2506308018008024,0.7650935649871826,inf,0.2682383062499689,0.7665289044380188,inf
39,0.2440765895774766,0.7730029225349426,inf,0.26660528708612774,0.7623966932296753,inf
40,0.24186544022515802,0.781439483165741,inf,0.2619549927824154,0.7685950398445129,inf
41,0.24515380068188916,0.7743211388587952,inf,0.26371494319471644,0.7644628286361694,inf
42,0.24946005169262656,0.7640390396118164,inf,0.25736547588575176,0.8181818127632141,inf
43,0.23801420444031904,0.7856577634811401,inf,0.25854520149892424,0.8202479481697083,inf
44,0.24333517454361064,0.7875033020973206,inf,0.2577974240454595,0.8181818127632141,inf
45,0.23961410721077137,0.7885578870773315,inf,0.2570860575339416,0.8181818127632141,inf
46,0.23785292460372578,0.8035855293273926,inf,0.2550960570210364,0.8243801593780518,inf
47,0.23614829755211547,0.8059583306312561,inf,0.2521894466268217,0.8264462947845459,inf
48,0.23422933122275993,0.800685465335846,inf,0.2523691366858235,0.8181818127632141,inf
49,0.23456267741606296,0.7885578870773315,inf,0.2493384177455815,0.8181818127632141,inf
50,0.23130663021217485,0.7914579510688782,inf,0.2498200982468339,0.8202479481697083,inf
51,0.2325727079679825,0.799630880355835,inf,0.24919276986634586,0.8181818127632141,inf
52,0.2273839577758326,0.7967308163642883,inf,0.24775893650040393,0.8202479481697083,inf
53,0.22855171373846045,0.8014764189720154,inf,0.24720779101069018,0.8181818127632141,inf
54,0.23063155376862549,0.7988399863243103,inf,0.2476626777930594,0.8181818127632141,inf
55,0.22877602338259517,0.7914579510688782,inf,0.24780677316892075,0.8202479481697083,inf
56,0.22920653591432774,0.8041128516197205,inf,0.24632247703195345,0.8285123705863953,inf
57,0.2282787008332555,0.8059583306312561,inf,0.24642223233311641,0.8285123705863953,inf
58,0.22368074902396914,0.8120221495628357,inf,0.24557018339088776,0.8285123705863953,inf
59,0.2245758969707016,0.8107039332389832,inf,0.2450478216292473,0.8285123705863953,inf
60,0.23101540961711242,0.8130767345428467,inf,0.24526702166285094,0.8285123705863953,inf
61,0.22450048099264888,0.8165040612220764,inf,0.24501949772465884,0.8264462947845459,inf
62,0.22567402179408055,0.8099129796028137,inf,0.24458730583101873,0.8264462947845459,inf
63,0.22887443340551644,0.8067492842674255,inf,0.243266532856335,0.8264462947845459,inf
64,0.22166042626525906,0.8075401782989502,inf,0.24126181134772373,0.8264462947845459,inf
65,0.22356480946806748,0.8099129796028137,inf,0.2402776174996866,0.8264462947845459,inf
66,0.22046961774413612,0.804376482963562,inf,0.2394278584411595,0.8181818127632141,inf
67,0.223165028128626,0.800685465335846,inf,0.23536212787759014,0.8202479481697083,inf
68,0.22114591920827495,0.7969944477081299,inf,0.23318452499352577,0.8181818127632141,inf
69,0.22108712473923794,0.8056946992874146,inf,0.23427286967862307,0.8264462947845459,inf
70,0.21582238302157686,0.8117585182189941,inf,0.23558736305184116,0.8264462947845459,inf
71,0.22112259248975377,0.800685465335846,inf,0.23601395230763023,0.81611567735672,inf
72,0.217557211071592,0.7911943197250366,inf,0.23732738952129717,0.7644628286361694,inf
73,0.21549866130513357,0.786185085773468,inf,0.23550197539464912,0.81611567735672,inf
74,0.2162387099382729,0.7938307523727417,inf,0.2353564423293148,0.81611567735672,inf
75,0.22032771500503032,0.7880305647850037,inf,0.23620622069574893,0.7644628286361694,inf
76,0.21192000825127674,0.7864487171173096,inf,0.23434708458257886,0.81611567735672,inf
77,0.2174963610266563,0.7904033660888672,inf,0.2340319737928306,0.81611567735672,inf
78,0.2125875097056441,0.8030582666397095,inf,0.2360613169716444,0.8140496015548706,inf
79,0.21165841984759015,0.8009490966796875,inf,0.2352913994364804,0.81611567735672,inf
80,0.2168853331402464,0.8056946992874146,inf,0.23721701764251765,0.81611567735672,inf
81,0.21137913043733703,0.8025310039520264,inf,0.2338860195425407,0.8243801593780518,inf
82,0.21351706074008064,0.8020036816596985,inf,0.23403224515978518,0.81611567735672,inf
83,0.21388995746427608,0.8012127876281738,inf,0.23334132798197793,0.8223140239715576,inf
84,0.2098095220095324,0.804376482963562,inf,0.2324668695332437,0.8243801593780518,inf
85,0.2170782238471128,0.8059583306312561,inf,0.23224692891647175,0.8223140239715576,inf
86,0.21597643173547046,0.8122857809066772,inf,0.23210593042668046,0.8264462947845459,inf
87,0.2093308893907165,0.8170313835144043,inf,0.23143120271312753,0.8243801593780518,inf
88,0.2140188337549601,0.8172950148582458,inf,0.23286772305259434,0.8264462947845459,inf
89,0.21324595215988992,0.8162404298782349,inf,0.23501423942265895,0.8243801593780518,inf
90,0.21301274393983355,0.8099129796028137,inf,0.23880340353154192,0.8223140239715576,inf
91,0.21459818359009344,0.8075401782989502,inf,0.23398223163264736,0.8243801593780518,inf
92,0.21117702192571777,0.8117585182189941,inf,0.23461040037843148,0.8243801593780518,inf
93,0.21291750928030911,0.8107039332389832,inf,0.23459543873805824,0.8243801593780518,inf
94,0.2136498119827637,0.8093857169151306,inf,0.2337257688603841,0.8223140239715576,inf
95,0.20883873471854558,0.8078038692474365,inf,0.23352717313483903,0.8223140239715576,inf
96,0.20832059872428546,0.8025310039520264,inf,0.23257566370047267,0.8223140239715576,inf
97,0.20868518380010118,0.8025310039520264,inf,0.23200739020617997,0.8223140239715576,inf
98,0.21180759085842574,0.8038492202758789,inf,0.23357639363512578,0.8223140239715576,inf
99,0.2124381689616226,0.8141313195228577,inf,0.23375538346448504,0.8264462947845459,inf
100,0.2118480445121801,0.8046401143074036,inf,0.23468273561220707,0.8223140239715576,inf
