epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.9466036029985282,0.5435264110565186,inf,0.3898767430027264,0.8232349917292595,0.6739130616188049,0.6778595745563507,0.24965778440237046
2,0.7970640949451607,0.34377968311309814,0.7280059613973228,0.20360793738208954,0.7702030703425408,0.260869562625885,0.660071712732315,0.20095174610614777
3,0.7839721664437638,0.2611585855484009,0.7091992458389628,0.21412729156928575,0.7445659041404724,0.31521740555763245,0.6619754493236542,0.16321768760681152
4,0.7588563591195343,0.3105413019657135,0.6912369069740665,0.19331326183402409,0.718205762654543,0.3288043439388275,0.6406136095523834,0.1835750550031662
5,0.7930204040732659,0.32478633522987366,0.721693885493762,0.22945376751761354,0.7102373227477073,0.33695653080940247,0.6128421604633332,0.16691084802150727
6,0.7368421168669523,0.329534649848938,0.6481438387946666,0.21014369463957788,0.689341525733471,0.35054346919059753,0.6065794229507446,0.176534241437912
7,0.768865913850097,0.34377968311309814,0.6774761668419503,0.23507467688710754,0.6857278682291508,0.35054346919059753,0.5905949771404266,0.1705092430114746
8,0.7222864656664094,0.3497942388057709,0.6276901679552289,0.21653269512604997,0.6678421765565872,0.35054346919059753,0.6002312242984772,0.14828943610191345
9,0.7332042613751059,0.336498886346817,0.6239015163385924,0.24826318630004263,0.6606565125286579,0.30978259444236755,0.6230688214302063,0.15513853132724761
10,0.7177268252729812,0.34441280364990234,0.6593881414014724,0.23026618142953714,0.6664844498038291,0.3396739065647125,0.6126803040504456,0.18685157001018524
11,0.6671165325526328,0.3539094626903534,0.6136452467318816,0.20268860529067922,0.6537622094154358,0.38315218687057495,0.5961203336715698,0.14717353582382203
12,0.7073836906837785,0.3599240183830261,0.618563690442191,0.22496240261750364,0.6527127601206303,0.34239131212234497,0.5967487990856171,0.17318295538425446
13,0.7181519742317021,0.3554922342300415,0.6187509634937399,0.2393398133343356,0.649222495406866,0.3396739065647125,0.5468205511569977,0.18503668904304504
14,0.7028578802501542,0.34852802753448486,0.5877371040781649,0.24501041558900974,0.6456424109637737,0.34239131212234497,0.5939128577709198,0.17106226980686187
15,0.7271765877787669,0.36403924226760864,0.6360545870666385,0.26961899910255827,0.6523607790470123,0.32608696818351746,0.5528886198997498,0.1789149671792984
16,0.715235803874904,0.34219691157341003,0.5947312616892798,0.24158831645099682,0.6414617486298084,0.35054346919059753,0.6054420053958893,0.15875562727451326
17,0.6845351671465846,0.36277303099632263,0.5787185689030497,0.23126838285353923,0.6292246513068676,0.3804347813129425,0.5762446105480195,0.18578735888004302
18,0.6908013334326365,0.36562204360961914,0.6060451995377979,0.23001375715371786,0.645461855083704,0.3396739065647125,0.5716868579387665,0.17856977880001068
19,0.6930614895828057,0.36942070722579956,0.6004770668732022,0.22773961920448102,0.6437902815639973,0.34510868787765503,0.5512396335601807,0.1704212874174118
20,0.6863644578713523,0.3605571389198303,0.6135000096468397,0.242154472145759,0.6367767512798309,0.34510868787765503,0.5389063835144043,0.18150245100259782
21,0.682417834883733,0.37100347876548767,0.5787125506936667,0.23246348824776278,0.6326283574104309,0.33695653080940247,0.5390547990798951,0.18603352308273316
22,0.6635913558757621,0.36847102642059326,0.5710540708625187,0.22581578733024657,0.6248422890901566,0.37771740555763245,0.5419509291648865,0.19270217716693877
23,0.6505542151083626,0.381449818611145,0.5502221211442337,0.23324918746948242,0.6181476444005967,0.385869562625885,0.6054555356502533,0.15064075142145156
24,0.6514665114340283,0.3805001676082611,0.5803827133825901,0.23013652477547084,0.6126685746014118,0.37771740555763245,0.5977184414863587,0.15571290105581284
25,0.6761998646716804,0.3820829391479492,0.6008774077464564,0.25530081922290104,0.6186064623296261,0.37228259444236755,0.537015700340271,0.19852133095264435
26,0.6671191837969883,0.36783793568611145,0.5678228266339592,0.23835473983038608,0.6303145997226238,0.34239131212234497,0.5253881454467774,0.17736389338970185
27,0.6593005895242676,0.3738524913787842,0.5860688450183957,0.20921733933566328,0.6262656062841415,0.3804347813129425,0.5342284798622131,0.19817250072956086
28,0.6779622433710024,0.36688825488090515,0.5631858005352586,0.22436180724740587,0.6310167595744133,0.37228259444236755,0.5276822447776794,0.18129181861877441
29,0.6722223397908085,0.374485582113266,0.565716620726444,0.2541347204616029,0.6183731041848659,0.3804347813129425,0.5745418965816498,0.15542249679565429
30,0.6558926829867727,0.3782842755317688,0.5645920548721707,0.21151212504055125,0.6265781745314598,0.38858696818351746,0.5103408813476562,0.18545212894678115
31,0.6600019951320476,0.3827160596847534,0.573743990914498,0.24289525289803324,0.6214008890092373,0.39402174949645996,0.5813369929790497,0.18693170249462127
32,0.6533229937791453,0.38398227095603943,0.5622432672661292,0.20542435406150758,0.614827474206686,0.39673912525177,0.528621929883957,0.20411905348300935
33,0.6441730962900587,0.3947451710700989,0.5580210992586966,0.20910411226953993,0.6114447258412838,0.39402174949645996,0.5632981300354004,0.16653540432453157
34,0.6380862806590969,0.38746437430381775,0.5330544471182801,0.20373512365144797,0.6118725873529911,0.3913043439388275,0.5254376590251922,0.19575912952423097
35,0.6344880334300668,0.38461539149284363,0.5361618880827602,0.20989638353100806,0.6104436494410038,0.39673912525177,0.5775404036045074,0.17254868745803834
36,0.6642136121874852,0.39347895979881287,0.5853078197949391,0.2348138473335183,0.6130246430635452,0.38858696818351746,0.5545223593711853,0.17862295657396315
37,0.6472558935235332,0.39126306772232056,0.5587456239367052,0.21873149057260355,0.6095419280230999,0.385869562625885,0.5088025867938996,0.17812096923589707
38,0.6549036212718803,0.39252927899360657,0.574066369981736,0.22078799318039846,0.6016683019697666,0.39673912525177,0.5611318826675415,0.1685686469078064
39,0.6576385467361177,0.38588160276412964,0.5564252378974057,0.22525426843051047,0.6124355927109718,0.38315218687057495,0.4916927099227905,0.19781095534563065
40,0.6433434951323986,0.3820829391479492,0.5174393371189254,0.21730439543910035,0.607758816331625,0.38858696818351746,0.5752647936344146,0.17615938931703568
41,0.6356230937932471,0.3773345947265625,0.532500268609587,0.2164126530452377,0.6046617850661278,0.385869562625885,0.53593670129776,0.16510106176137923
42,0.6589259558274482,0.38873061537742615,0.5643558107002663,0.25135396683643835,0.6093104965984821,0.38315218687057495,0.46417515873909,0.21184932291507722
43,0.6396936408815072,0.38556504249572754,0.5275872660315539,0.21317289455818497,0.5996987737715245,0.40489131212234497,0.5500313878059387,0.1603246733546257
44,0.6403020846304395,0.380183607339859,0.5422918284181127,0.23215359161127005,0.6016017138957978,0.375,0.4964676558971405,0.19943896383047105
45,0.6628006616732259,0.3805001676082611,0.53593729782774,0.24459759233150394,0.5962222032248974,0.385869562625885,0.5209864437580108,0.18252552598714827
46,0.6477839242835499,0.3786008358001709,0.555910742970971,0.23812931041449728,0.6049078300595283,0.38858696818351746,0.5643526315689087,0.18511123806238175
47,0.6398632364600385,0.3827160596847534,0.520271098093012,0.21600238265187804,0.5885178908705712,0.39402174949645996,0.55750373005867,0.16513701379299164
48,0.6561505414208458,0.38334915041923523,0.5828058563416908,0.26691035789186235,0.585926254093647,0.38858696818351746,0.4903807759284973,0.19049039632081985
49,0.6186095346898631,0.3770180344581604,0.5497451807240056,0.21551080557187893,0.5920843802392483,0.38858696818351746,0.509471344947815,0.18263179212808608
50,0.640498512527686,0.3725862503051758,0.5338004283525642,0.23023695785802165,0.5997567430138588,0.38315218687057495,0.5385350227355957,0.19528263658285142
51,0.6322550969823102,0.3776511549949646,0.5386805725915942,0.23405222931815756,0.5960610464215279,0.40489131212234497,0.5424426198005676,0.17310547828674316
52,0.6418100146347201,0.3779677152633667,0.5612283713546075,0.22147651981451955,0.5872470639646054,0.3913043439388275,0.5341351747512817,0.15700019150972366
53,0.6173741358118756,0.3827160596847534,0.5399888739013077,0.21062202126299162,0.5908214636147022,0.38858696818351746,0.5200576782226562,0.1829681381583214
