epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.8027448495693296,0.5464580059051514,inf,inf,0.4275240278689661,0.4581835771275458,0.21921671116463493,0.6072812965556756,0.6431654691696167,inf,inf,0.2158672489337067,0.5165292540592934,0.22861137274485915
2,0.5789667650082401,0.6820428371429443,inf,inf,0.2545703789898168,0.5894618934560045,0.29257552367504513,0.4603457441970484,0.6892086267471313,inf,inf,0.24853444633199206,0.4944193149680522,0.1985370898202284
3,0.4828441862051732,0.6917627453804016,inf,inf,0.3232558098908897,0.5454467956150804,inf,0.4004609257872425,0.6906474828720093,inf,0.6332543216534515,0.2655104594444161,0.45807599309665054,0.3633880661939507
4,0.4366608946610277,0.6924217343330383,inf,inf,0.32016841629955256,inf,inf,0.37448905174856756,0.6906474828720093,inf,0.42077542418864233,0.27456909507068233,0.5938114692915731,0.34521079830714124
5,0.42718049922139845,0.6929159760475159,inf,inf,inf,inf,inf,0.3508204168904184,0.6935251951217651,inf,0.48822567178242243,0.3549294507325585,0.46835283734905186,0.11112498419720736
6,0.39818812417231986,0.6932454705238342,inf,0.4166497074555014,inf,0.5980292534159722,0.22823426021593754,0.3397064436949901,0.6949640512466431,inf,0.3454411874956159,0.35879121253739543,inf,0.1327605534400513
7,0.4017530625738273,0.6925864815711975,inf,inf,0.36664243056395346,inf,0.19176127386984423,0.33577788365421013,0.6935251951217651,inf,0.36207037185555074,0.3180386948941359,0.5496488258020201,0.2741910631754505
8,0.39921386395798664,0.6942339539527893,inf,inf,inf,inf,inf,0.3313288849903576,0.6920863389968872,inf,0.22754576223999706,0.34478240226631734,inf,inf
9,0.3954728040496044,0.6911038160324097,inf,inf,0.3570034637629429,inf,inf,0.32545827095633123,0.6920863389968872,inf,0.3219218165127199,0.36877918599256826,0.5932098787222335,0.1991220336240619
10,0.37834132145568034,0.6919274926185608,inf,inf,0.41048467671759775,inf,inf,0.3211432020388432,0.6920863389968872,inf,0.2553207545138117,0.3558272888411337,0.6150264739990234,0.17533700029129412
11,0.3676450845271906,0.6957166194915771,inf,inf,inf,inf,inf,0.3135965318321737,0.7021582722663879,inf,inf,0.40704354955189265,inf,inf
12,0.3816560866990101,0.6945634484291077,inf,inf,inf,inf,inf,0.3163289160870794,0.6920863389968872,inf,0.2813839512084847,0.33410023931247085,inf,inf
13,0.38804632298926883,0.6925864815711975,inf,0.3734578085836963,0.3880214432689631,inf,inf,0.309175015997086,0.6920863389968872,inf,0.43785053758478876,0.3552872743179549,0.5989465927010151,0.052482317966311726
14,0.35772139167883127,0.6967051029205322,inf,inf,0.38294769893182773,inf,inf,0.31167632216281854,0.6920863389968872,inf,0.33040393911190885,0.369032788632521,inf,inf
15,0.3844329112357347,0.6945634484291077,inf,inf,inf,inf,inf,0.306523317860356,0.70071941614151,inf,inf,0.3773977009218131,inf,inf
16,0.37078594788212643,0.695551872253418,inf,inf,inf,inf,inf,0.31313694529791375,0.6920863389968872,inf,0.254238722929314,0.39939427019944834,inf,inf
17,0.37505153969417665,0.6952223777770996,inf,inf,inf,inf,inf,0.30559812497291994,0.6978417038917542,inf,inf,0.3630884583316632,inf,inf
18,0.34713861498041687,0.694892942905426,inf,inf,0.4084740384716854,inf,inf,0.3096150115354737,0.6978417038917542,inf,inf,0.3916270448200738,inf,inf
19,0.3478547514633876,0.6906095743179321,inf,inf,0.4138662569990782,inf,inf,0.3047277390567669,0.6978417038917542,inf,inf,0.4027150104294962,inf,inf
