epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))"
1,0.6271808637220709,0.31086957454681396,0.17941792954410885,0.8305267756049698,0.2792207896709442,0.2009486165401098
2,0.5306628553895675,0.2791304290294647,inf,0.7346904519441966,0.26948052644729614,0.33412898070103414
3,0.48145207312394483,0.2956521809101105,0.3602643367187681,0.6987764489006352,0.30519479513168335,0.4099310668739113
4,0.4629818842649865,0.3052173852920532,inf,0.6836312517926499,0.29870128631591797,0.5619639287123809
5,0.4448035681186993,0.31913042068481445,inf,0.6723460224834649,0.30519479513168335,0.3736863482642818
6,0.4547672551536398,0.3017391264438629,0.3656278972107607,0.6499594570817174,0.3149350583553314,inf
7,0.45386492052385885,0.35304346680641174,inf,0.6434759163373226,0.3279220759868622,0.523384004025846
8,0.43251085463525485,0.35347825288772583,inf,0.6371244465982592,0.3181818127632141,inf
9,0.432001267204058,0.3769565224647522,0.42213568966740866,0.6321638834637564,0.30194804072380066,0.44099026998958074
10,0.4201182736706855,0.3913043439388275,0.33338880700854573,0.6220392463980494,0.31168830394744873,0.46144482815587845
11,0.3957324609894097,0.43434783816337585,0.3649102910872429,0.6179755519370775,0.3181818127632141,0.486960073580613
12,0.38596780975119976,0.4404347836971283,0.35226600380623885,0.6165284298964449,0.3149350583553314,0.4359227942453848
13,0.4090607612060165,0.44999998807907104,inf,0.6063637244137557,0.5389610528945923,0.47051855277370763
14,0.40765924951621346,0.5152173638343811,inf,0.6016215933738528,0.5292207598686218,0.508552811435751
15,0.38358599096789625,0.49739131331443787,0.3842277986286856,0.6021987487738197,0.5389610528945923,inf
16,0.3957026499388376,0.49782609939575195,0.3524800889156063,0.5934034422845453,0.5389610528945923,0.542553639089739
17,0.38337406356690895,0.5417391061782837,0.3773033916444244,0.5896385567816528,0.5357142686843872,0.5052302938860815
18,0.39598688713459895,0.5582608580589294,inf,0.5883129279355745,0.548701286315918,0.3527089470141643
19,0.37901051734623153,0.5634782314300537,inf,0.5837414923149187,0.551948070526123,0.507559891488101
20,0.39365090105954575,0.5647826194763184,inf,0.5844115933050981,0.5422077775001526,0.5008877862144161
21,0.37787244348756727,0.5504347681999207,inf,0.5789404020116136,0.548701286315918,0.47453821349788355
22,0.37941116264093105,0.5491304397583008,inf,0.5758689498981914,0.548701286315918,inf
23,0.3848436280503135,0.5534782409667969,inf,0.5718850793467986,0.5551947951316833,inf
24,0.3904306762590878,0.5600000023841858,0.39382407843358247,0.5702499733180613,0.5551947951316833,0.4847631510850546
25,0.35459437207374184,0.5534782409667969,inf,0.5684788021686915,0.551948070526123,0.5083120868012712
26,0.3839787425685212,0.563043475151062,inf,0.5667550885999525,0.5551947951316833,inf
27,0.38841586667532024,0.5569565296173096,inf,0.5663714896182757,0.551948070526123,0.43570457600258494
28,0.37769720414953845,0.5565217137336731,inf,0.5657058187030457,0.551948070526123,0.5126941075196138
29,0.38416555916008194,0.5504347681999207,inf,0.5618448724617829,0.551948070526123,0.5328170093330177
30,0.3731883453973688,0.5578261017799377,inf,0.5602940945206462,0.548701286315918,0.5337690984880602
31,0.3724212040065302,0.5586956739425659,inf,0.5599021182672398,0.548701286315918,inf
32,0.3941080994992588,0.5565217137336731,inf,0.5579573063028825,0.551948070526123,0.5015245434400197
33,0.3558251698499827,0.5517391562461853,inf,0.5556797518118007,0.548701286315918,inf
34,0.36786192278606983,0.5526086688041687,inf,0.5547574710201573,0.548701286315918,0.42534205236950434
35,0.3745842891380014,0.5600000023841858,inf,0.5560009264059969,0.548701286315918,0.5104206123867551
36,0.3640801466887592,0.5578261017799377,inf,0.5553591591683594,0.548701286315918,0.46980805010408966
37,0.37342117825469257,0.5686956644058228,inf,0.5539763201330159,0.548701286315918,0.4779309018238171
38,0.3824851442071497,0.563043475151062,inf,0.5524368990917463,0.551948070526123,0.4851805342210306
39,0.3640651724005596,0.5517391562461853,inf,0.5501688942313194,0.551948070526123,inf
40,0.3560183219017116,0.5430434942245483,inf,0.5537100051705902,0.551948070526123,inf
41,0.368477773054144,0.5478261113166809,inf,0.5519400448412508,0.551948070526123,0.48554454623041926
42,0.36945616371664003,0.5504347681999207,inf,0.5494413579235206,0.548701286315918,0.6260222792625427
43,0.3761617524109793,0.5495651960372925,inf,0.548894959325726,0.548701286315918,inf
44,0.36088620472844873,0.5517391562461853,inf,0.550544509009735,0.551948070526123,inf
45,0.3656543611923584,0.5582608580589294,inf,0.5463418753163235,0.551948070526123,inf
46,0.3636599212050033,0.5530434846878052,inf,0.5461868138329403,0.551948070526123,0.6272769409257013
47,0.3615872626570773,0.5547826290130615,inf,0.5479592517823786,0.551948070526123,0.5031493531691061
48,0.3629672886939729,0.5578261017799377,inf,0.5477699206487553,0.5584415793418884,inf
49,0.35058801915932997,0.5534782409667969,inf,0.5496870754538355,0.551948070526123,0.4816625891505061
50,0.37557853672318225,0.5526086688041687,inf,0.5501779317855835,0.551948070526123,0.5145600518664798
51,0.37716601935732347,0.5595652461051941,inf,0.5455294911925858,0.5551947951316833,inf
52,0.36963997600388243,0.5591304302215576,inf,0.5435478359058097,0.5551947951316833,0.4728149288409465
53,0.364073321969582,0.5491304397583008,inf,0.5423653002929043,0.551948070526123,inf
54,0.35728606255329726,0.5530434846878052,inf,0.5436397108274538,0.5584415793418884,inf
55,0.368209287283882,0.552173912525177,inf,0.5407557801620381,0.5551947951316833,inf
56,0.36390025596211845,0.5504347681999207,inf,0.5405042741347004,0.551948070526123,0.5529930494927071
57,0.35143944550248685,0.5573912858963013,inf,0.5388958146040504,0.551948070526123,inf
58,0.36296383199141263,0.5482608675956726,inf,0.5388767046702875,0.5584415793418884,0.5497133039139412
59,0.35670138823409236,0.5534782409667969,inf,0.5373996129712543,0.5584415793418884,inf
60,0.33273381311035316,0.5621739029884338,inf,0.5436248634312604,0.5551947951316833,inf
61,0.35462586184511363,0.550000011920929,inf,0.5444696632188719,0.5551947951316833,inf
62,0.359493270200157,0.5526086688041687,inf,0.5436970748611398,0.5551947951316833,inf
63,0.35299838358356106,0.5582608580589294,inf,0.5457403102033848,0.551948070526123,inf
64,0.3380464076464569,0.5569565296173096,inf,0.5537636976789784,0.5357142686843872,inf
65,0.33985017708080534,0.5626087188720703,inf,0.5511981840874698,0.5584415793418884,0.5810865292678008
66,0.34845720845035866,0.5569565296173096,inf,0.544185720585488,0.5584415793418884,inf
67,0.3587690180701999,0.5691304206848145,inf,0.5398199127332585,0.551948070526123,inf
68,0.35398142340834965,0.5617391467094421,inf,0.5434314368947132,0.5616883039474487,inf
69,0.3435929216102955,0.552173912525177,inf,0.5472537760396261,0.5584415793418884,inf
70,0.3457437808829374,0.5552173852920532,inf,0.5386899272735054,0.548701286315918,inf
71,0.3550140902981896,0.552173912525177,inf,0.5437340023549827,0.5649350881576538,inf
72,0.3301823422793419,0.5469565391540527,inf,0.5420697683820853,0.5681818127632141,inf
73,0.3380303886578322,0.5643478035926819,inf,0.5448729228731748,0.5649350881576538,inf
74,0.34628297153272125,0.5504347681999207,inf,0.5484161962931221,0.5681818127632141,inf
75,0.3377020831436475,0.5534782409667969,inf,0.5389009895356925,0.551948070526123,inf
76,0.3579954878254738,0.5613043308258057,inf,0.5374073333836891,0.5584415793418884,inf
77,0.33878347781093093,0.5547826290130615,inf,0.5382675216407389,0.5454545617103577,inf
78,0.3457642374576049,0.563043475151062,inf,0.5320894329531772,0.5551947951316833,inf
79,0.33705750549234237,0.5517391562461853,inf,0.5441461445109265,0.5422077775001526,inf
80,0.34017993876606173,0.5504347681999207,inf,0.5340664416954324,0.5584415793418884,inf
81,0.338840842752991,0.5578261017799377,inf,0.5447176131042274,0.5422077775001526,inf
82,0.33304343583198276,0.5613043308258057,inf,0.5501489274807878,0.5389610528945923,inf
83,0.33002983685108517,0.5578261017799377,inf,0.535956434502795,0.5616883039474487,inf
84,0.3206948669775941,0.5569565296173096,inf,0.5440756043268217,0.5422077775001526,inf
85,0.34704724438678225,0.5547826290130615,inf,0.5284633582105508,0.5616883039474487,inf
86,0.34433845935329316,0.554347813129425,inf,0.5260358474947311,0.5616883039474487,inf
87,0.34215299793991855,0.5582608580589294,inf,0.5339069630245905,0.5714285969734192,inf
88,0.34758528480100714,0.5539130568504333,inf,0.5336574440872347,0.5551947951316833,inf
89,0.33476052643234744,0.5573912858963013,inf,0.529112033948705,0.5551947951316833,inf
90,0.34166933005400546,0.5613043308258057,inf,0.5312356465571636,0.5811688303947449,inf
91,0.340972494428854,0.5582608580589294,inf,0.5331242948367789,0.548701286315918,inf
92,0.33299526696192994,0.5486956238746643,inf,0.5307967072805843,0.5616883039474487,inf
93,0.35386646091179047,0.5582608580589294,inf,0.5355118146619281,0.5454545617103577,inf
94,0.3327356234749428,0.5582608580589294,inf,0.5335110657521196,0.5681818127632141,inf
95,0.3299348347255856,0.5556522011756897,inf,0.5343895246450966,0.5422077775001526,inf
96,0.33769588458315425,0.5669565200805664,inf,0.5270779873873737,0.5551947951316833,inf
97,0.3300232054422181,0.5565217137336731,inf,0.5407864725267565,0.5454545617103577,inf
98,0.34061368979855183,0.5513043403625488,inf,0.5403616849232364,0.5259740352630615,inf
99,0.32346010390915775,0.5569565296173096,inf,0.5343238735521162,0.548701286315918,inf
100,0.32933048847019164,0.5639130473136902,inf,0.5391713543920904,0.5324675440788269,inf
