epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.9299326473432625,0.4573878049850464,inf,0.4578198515559248,0.8483783164114322,0.5049505233764648,inf,0.3101397640300247
2,0.7401350401603645,0.5007564425468445,inf,0.5113444766618608,0.7112440174480654,0.5841584205627441,inf,0.4029936340619933
3,0.6249502736734841,0.6389309167861938,inf,0.46249979943804775,0.633635477075037,0.6402640342712402,inf,0.37608105281613907
4,0.5908754504257399,0.6535552144050598,inf,0.5556685355005555,0.5710150801910544,0.6402640342712402,inf,0.37423898588936283
5,0.5447727264858241,0.6560766696929932,inf,0.575219450287294,0.522114227402885,0.6402640342712402,inf,0.33167165180422226
6,0.4672908789938451,0.6585980653762817,inf,0.5005330168391279,0.48684270708066113,0.6534653306007385,inf,0.34854942897580704
7,0.42727458916726657,0.6611195206642151,inf,0.46022942027107616,0.4621874512928837,0.6633663177490234,inf,0.29023127285939343
8,0.42554146428298056,0.6656581163406372,inf,0.48952740863558836,0.4398906031307184,0.6864686608314514,inf,0.28103545026959115
9,0.4361650546624454,0.6641452312469482,inf,0.5161067953712767,0.4260620865619408,0.6732673048973083,inf,0.3729242828657042
10,0.3917545784064143,0.6817952394485474,inf,0.5170917254141957,0.40773366307312586,0.7062706351280212,inf,0.3114957449571142
11,0.3972199335694313,0.6782652735710144,inf,0.5400730765117137,0.39881767248207667,0.7062706351280212,inf,0.33037214459113357
12,0.41172410715240504,0.6817952394485474,inf,0.6124271732303521,0.39308289199505214,0.7062706351280212,inf,0.37686716835453826
13,0.37300078206165616,0.6893595457077026,inf,inf,0.38364255203391023,0.7062706351280212,inf,0.3410780924671101
14,0.37295871423404725,0.690368115901947,inf,0.5413552330026024,0.37950685170461546,0.7062706351280212,inf,0.3924670309390662
15,0.35648004705439684,0.6974281668663025,inf,0.5279881300915041,0.37556963329607584,0.7095709443092346,inf,0.40520376529333724
16,0.37641656142277796,0.6938981413841248,inf,0.6202994922843414,0.3816643375551926,0.6996699571609497,inf,0.4800482156141749
17,0.38578186974592454,0.6913766860961914,inf,0.8218119105354684,0.3713152016390045,0.7062706351280212,inf,0.4104212005183382
18,0.3717572421393852,0.7165910005569458,inf,0.7136123130137245,0.35784767413476726,0.7062706351280212,inf,0.41507080366026683
19,0.33274591150551824,0.7175995707511902,inf,inf,0.3635901741261752,0.7095709443092346,inf,0.42446048304719747
20,0.35002770395273347,0.716086745262146,inf,0.7248597803942214,0.35471770406331654,0.6666666865348816,inf,0.39192250089825326
21,0.3538491434179927,0.7105395793914795,inf,inf,0.3511471820046317,0.7095709443092346,inf,0.4814246015728645
22,0.35321339940438506,0.7080181837081909,inf,0.7551756340670083,0.3523103975743618,0.6732673048973083,inf,0.437707190243703
23,0.3473771542869072,0.7181038856506348,inf,0.6818268896545124,0.34781033995578875,0.6831682920455933,inf,0.4102596786786925
24,0.32614523081645475,0.7105395793914795,inf,inf,0.34279105713907276,0.6666666865348816,inf,0.4160852792128077
25,0.3309496484993492,0.7281895875930786,inf,0.6652939459199928,0.3425313071259912,0.6666666865348816,inf,0.38717578492074645
26,0.3274037603297613,0.7216339111328125,inf,0.5961275949411147,0.34071394337235755,0.6633663177490234,inf,0.3910446077022912
27,0.3396891640625737,0.7286939024925232,inf,inf,0.341840850013607,0.6831682920455933,inf,0.455918716934492
28,0.32395082314343865,0.7286939024925232,inf,inf,0.34090699789659035,0.6666666865348816,inf,0.45673615077756485
29,0.32152215668831274,0.7281895875930786,inf,inf,0.3381843320884795,0.6732673048973083,inf,0.42030969655738687
30,0.295921476457521,0.7372667789459229,inf,0.571058243164134,0.33528587545426386,0.6732673048973083,inf,0.44724017269206495
31,0.3233773915808151,0.7281895875930786,inf,inf,0.3337061395341495,0.669966995716095,inf,0.4953895604835366
32,0.30574300440259505,0.7276853322982788,inf,inf,0.33224104569768004,0.6633663177490234,inf,0.4915758528799381
33,0.3020453918245414,0.7397881746292114,inf,inf,0.33484911187639776,0.6633663177490234,inf,0.5372370414014133
34,0.2967271218883349,0.729198157787323,inf,inf,0.33399451046057466,0.6600660085678101,inf,0.5058692896141196
35,0.31448795005190566,0.7367624640464783,inf,inf,0.33201629485724105,0.6633663177490234,inf,0.4786348342895508
36,0.32293639138375846,0.738779604434967,inf,inf,0.33084206746996575,0.669966995716095,inf,inf
37,0.31563350847928806,0.7352496385574341,inf,inf,0.32872635744652656,0.6600660085678101,inf,0.5137333959903357
38,0.3301439278037124,0.7428139448165894,inf,inf,0.3311387594297247,0.669966995716095,inf,0.4742782340859467
39,0.2957645049209617,0.7367624640464783,inf,inf,0.3323456279511722,0.669966995716095,inf,0.5163988257354161
40,0.3256152706347249,0.7433182001113892,inf,inf,0.3328451576097956,0.6798679828643799,inf,0.5277928586276073
41,0.3063373417360163,0.7312153577804565,inf,inf,0.3303111230708518,0.6732673048973083,inf,0.5566948764729049
42,0.3294517218072046,0.7332324981689453,inf,inf,0.32803271851449645,0.6633663177490234,inf,inf
43,0.27778711729187877,0.7413010597229004,inf,inf,0.3287864214969131,0.6732673048973083,inf,0.5456204144459851
44,0.31821105306405373,0.7367624640464783,inf,inf,0.3271449826798349,0.669966995716095,inf,0.4921995738767228
45,0.31170210100937223,0.7468482255935669,inf,inf,0.3281000665617439,0.669966995716095,inf,0.5496987576754588
46,0.3197301103966856,0.7377710342407227,inf,inf,0.327523410179705,0.6567656993865967,inf,0.5374253470942659
47,0.3099096851898859,0.740292489528656,inf,inf,0.3265156481625899,0.6633663177490234,inf,0.5040566966218768
48,0.3138493835071071,0.7377710342407227,inf,inf,0.32592789027488456,0.6633663177490234,inf,inf
49,0.32521510547336707,0.7352496385574341,inf,inf,0.32838300432798995,0.6798679828643799,inf,0.6095538409251087
50,0.31588219784078053,0.7342410683631897,inf,inf,0.3241854304412626,0.6633663177490234,inf,0.5145610953277012
51,0.34243151377144965,0.7433182001113892,inf,inf,0.3238858556691206,0.6633663177490234,inf,0.5635920830492703
52,0.3329710150595571,0.740292489528656,inf,inf,0.3286660643962194,0.6798679828643799,inf,0.6225310991395194
53,0.327191630627009,0.741805374622345,inf,inf,0.3276362048005158,0.6666666865348816,inf,0.5565837464242611
54,0.3133770175696955,0.741805374622345,inf,inf,0.3229679711303621,0.6633663177490234,inf,0.4868372251402657
55,0.29573810388458416,0.738779604434967,inf,inf,0.3249215195482632,0.6600660085678101,inf,0.5635316057025261
56,0.32251724688907696,0.7367624640464783,inf,inf,0.3251823293712904,0.6666666865348816,inf,0.5848880623871425
57,0.30991824498221243,0.740292489528656,inf,inf,0.32287048970190985,0.6600660085678101,inf,0.49416385506683924
58,0.3288770952988285,0.7413010597229004,inf,inf,0.32381970069880756,0.6633663177490234,inf,inf
59,0.311640027779606,0.7372667789459229,inf,inf,0.32433543508907536,0.669966995716095,inf,0.5394550899289688
60,0.3060347007051006,0.741805374622345,inf,inf,0.32284640675445775,0.6666666865348816,inf,0.5404275138423128
61,0.3077094056916181,0.7433182001113892,inf,inf,0.3214771013777211,0.669966995716095,inf,inf
62,0.3243350501780767,0.740292489528656,inf,inf,0.32104982126433895,0.6633663177490234,inf,0.5700696369387069
63,0.3146265524088359,0.741805374622345,inf,inf,0.3224217783448831,0.6666666865348816,inf,0.584008810655126
64,0.2963197086556036,0.7443267703056335,inf,inf,0.32275680621277614,0.6534653306007385,inf,inf
65,0.30655606453082324,0.7407967448234558,inf,inf,0.32081674714133424,0.669966995716095,inf,0.5827074950596072
66,0.30498383089516146,0.7332324981689453,inf,inf,0.32065874366265423,0.6666666865348816,inf,inf
67,0.32963527501746137,0.7347453236579895,inf,inf,0.32053295565101336,0.6732673048973083,inf,inf
68,0.3120240812000123,0.741805374622345,inf,inf,0.320869635298567,0.6600660085678101,inf,0.5259092978711398
69,0.3052988234881216,0.738779604434967,inf,inf,0.3200736245456732,0.6633663177490234,inf,inf
70,0.31600541564738444,0.7458396553993225,inf,inf,0.3196191872065922,0.6765676736831665,inf,inf
71,0.3224013665608137,0.7397881746292114,inf,inf,0.3196913959845057,0.6765676736831665,inf,0.6056041177713646
72,0.2792356892792067,0.7438225150108337,inf,inf,0.3216704141418889,0.669966995716095,inf,inf
73,0.2982668087444763,0.7458396553993225,inf,inf,0.32042509247109574,0.6600660085678101,inf,0.6052450144066001
74,0.3121488492595647,0.7458396553993225,inf,inf,0.31964896267877435,0.6633663177490234,inf,0.594245802681401
75,0.31615354918135413,0.7453353404998779,inf,inf,0.3193689352780018,0.6633663177490234,inf,inf
76,0.3165271273820685,0.738779604434967,inf,inf,0.3200240576604627,0.6600660085678101,inf,0.6007294204999816
77,0.31102871141926464,0.7473524808883667,inf,inf,0.3201273203177272,0.6798679828643799,inf,inf
78,0.3287813246372293,0.7488653659820557,inf,inf,0.31901187238828194,0.6798679828643799,inf,inf
79,0.3142176347259057,0.7423096299171448,inf,inf,0.3195689358520058,0.6798679828643799,inf,inf
80,0.30669759021116644,0.7448310852050781,inf,inf,0.31881288129766033,0.6633663177490234,inf,inf
81,0.29312090464896007,0.7468482255935669,inf,inf,0.31821732208976206,0.6864686608314514,inf,0.5784135314653505
82,0.2842632024450799,0.7468482255935669,inf,inf,0.3184089744990727,0.6633663177490234,inf,inf
83,0.2995668115744267,0.7483610510826111,inf,inf,0.3180891789917676,0.6732673048973083,inf,inf
84,0.30521630820331863,0.7463439106941223,inf,inf,0.3175578574245831,0.6765676736831665,inf,inf
85,0.3001824474699394,0.7453353404998779,inf,inf,0.3181478482372356,0.6567656993865967,inf,0.5798391486113926
86,0.30181908826463677,0.7498739361763,inf,inf,0.3175418805682434,0.6732673048973083,inf,inf
87,0.3047697472165773,0.7498739361763,inf,inf,0.31820194704352683,0.6798679828643799,inf,inf
88,0.2753396747454966,0.7473524808883667,inf,inf,0.31723987564163386,0.6765676736831665,inf,inf
89,0.27629762511499734,0.7528996467590332,inf,inf,0.31694401125862914,0.6600660085678101,inf,0.6258064665884342
90,0.29135624920857733,0.7473524808883667,inf,inf,0.3169349105852955,0.6864686608314514,inf,0.6556302916328862
91,0.3047946369105326,0.7498739361763,inf,inf,0.31677365064058666,0.6864686608314514,inf,inf
92,0.29406471681329627,0.7544125318527222,inf,inf,0.3176633528662178,0.6765676736831665,inf,inf
93,0.29262158056106025,0.7443267703056335,inf,inf,0.31643486163526213,0.6765676736831665,inf,inf
94,0.30342917722721846,0.7478567957878113,inf,inf,0.3161281310724762,0.6897689700126648,inf,0.638893649263202
95,0.3071697443697506,0.7453353404998779,inf,inf,0.3165589010096946,0.6897689700126648,inf,0.6813064251305923
96,0.2931505989771886,0.7488653659820557,inf,inf,0.31582854463244386,0.6897689700126648,inf,0.6172595294016712
97,0.28287738125413586,0.7493696212768555,inf,inf,0.3166378503841049,0.6666666865348816,inf,0.6484594884908425
98,0.2726627300325476,0.7433182001113892,inf,inf,0.31618362173156916,0.6666666865348816,inf,inf
99,0.28447741458947123,0.7559253573417664,inf,inf,0.3166553207304118,0.6666666865348816,inf,0.6483838243304558
100,0.29183128536777,0.7433182001113892,inf,inf,0.3155203697816381,0.6798679828643799,inf,0.6178903579711914
