epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))"
1,0.5466725137960929,0.56867915391922,inf,0.4497798535881973,0.8057851195335388,inf
2,0.34928035258975487,0.7940943837165833,inf,0.3336929835197402,0.8285123705863953,inf
3,0.28210417335013516,0.8138676285743713,inf,0.2806959829134185,0.8264462947845459,inf
4,0.248000029966303,0.8175586462020874,inf,0.2669148905793341,0.8285123705863953,inf
5,0.24085176395809163,0.8230952024459839,inf,0.274066551747482,0.8285123705863953,inf
6,0.24739824154036902,0.822567880153656,inf,0.25924881958834284,0.8285123705863953,inf
7,0.2417802783704401,0.8241497278213501,inf,0.26408583169984745,0.8285123705863953,inf
8,0.23730240412457806,0.824677050113678,inf,0.25877211901654557,0.8305785059928894,inf
9,0.23015541014048146,0.8278407454490662,inf,0.25806710590812854,0.8305785059928894,inf
10,0.23061499281394915,0.8273134827613831,inf,0.2572639507423269,0.8305785059928894,inf
11,0.23524799826872933,0.8230952024459839,inf,0.24891276124910247,0.8305785059928894,inf
12,0.22435954088494972,0.8265225291252136,inf,0.24662174890953592,0.8305785059928894,inf
13,0.22298055982191756,0.828368067741394,inf,0.24933978537006712,0.8305785059928894,inf
14,0.22607178666115893,0.8254679441452026,inf,0.24836418662992557,0.8305785059928894,inf
15,0.2271815649772908,0.8249406814575195,inf,0.2536124859130146,0.8305785059928894,inf
16,0.22689164715164734,0.823622465133667,inf,0.24438800638621083,0.8305785059928894,inf
17,0.2226896287727824,0.8259952664375305,inf,0.2489888831410875,0.8305785059928894,inf
18,0.21951873547345263,0.8281043767929077,inf,0.24432381700792508,0.8285123705863953,inf
19,0.21880967407105759,0.8265225291252136,inf,0.2541674296002517,0.8285123705863953,inf
20,0.22612422678728442,0.8249406814575195,inf,0.261085422465396,0.8285123705863953,inf
21,0.21971820004225026,0.824677050113678,inf,0.24563293164260913,0.8285123705863953,inf
22,0.22315254903360296,0.8278407454490662,inf,0.24758476472357516,0.8285123705863953,inf
23,0.22801148803616353,0.8230952024459839,inf,0.2638535822440711,0.8264462947845459,inf
24,0.2216237239795419,0.8265225291252136,inf,0.24834066440873756,0.8264462947845459,inf
25,0.2215462602853029,0.824677050113678,inf,0.24395873226798934,0.8285123705863953,inf
26,0.21719589472850093,0.8273134827613831,inf,0.2524278177425447,0.8264462947845459,inf
27,0.22153601842071743,0.8270498514175415,inf,0.24139211814362194,0.8264462947845459,inf
28,0.22019922250050808,0.825731635093689,inf,0.2484477527323179,0.8264462947845459,inf
29,0.21391615153527754,0.8281043767929077,inf,0.24308939190246392,0.8285123705863953,inf
30,0.22656737405567237,0.828368067741394,inf,0.25272245601915594,0.8264462947845459,inf
31,0.21912995206541205,0.8302135467529297,inf,0.249168571225288,0.8285123705863953,inf
32,0.21422890361666266,0.8278407454490662,inf,0.24374866732907277,0.8305785059928894,inf
33,0.21674657764078623,0.8249406814575195,inf,0.24290402532305297,0.8264462947845459,inf
34,0.2148468969107149,0.8259952664375305,inf,0.25302122397172244,0.8285123705863953,inf
35,0.21975458949164464,0.8275771141052246,inf,0.24983411110233425,0.8285123705863953,inf
36,0.21665430816686437,0.8265225291252136,inf,0.24790684197938478,0.8285123705863953,inf
37,0.21142755556992596,0.8275771141052246,inf,0.23758679517635667,0.8264462947845459,inf
38,0.2104046625961028,0.8299499154090881,inf,0.2494045633080177,0.8285123705863953,inf
39,0.2110006358717923,0.828368067741394,inf,0.2432467408865838,0.8285123705863953,inf
40,0.2109502616330659,0.8265225291252136,inf,0.2410210938314998,0.8243801593780518,inf
41,0.2105336392991533,0.8294225931167603,inf,0.24476221687566466,0.8285123705863953,inf
42,0.21008237453779258,0.8299499154090881,inf,0.2384953486055942,0.8285123705863953,inf
43,0.20706877017966777,0.8286316990852356,inf,0.2403714178015035,0.8243801593780518,inf
44,0.210381897515529,0.8273134827613831,inf,0.2387549906696488,0.8326446413993835,inf
45,0.20985600289583775,0.8294225931167603,inf,0.24945669458034767,0.8326446413993835,inf
46,0.21349263766472057,0.8288953304290771,inf,0.2411425319229105,0.8347107172012329,inf
47,0.20381033606999496,0.8275771141052246,inf,0.23623439883415745,0.8305785059928894,inf
48,0.20882328152808477,0.8291589617729187,inf,0.24281930016487177,0.8264462947845459,inf
49,0.21320189421763996,0.8275771141052246,inf,0.2502417550124114,0.8243801593780518,inf
50,0.21424618169820087,0.8286316990852356,inf,0.24663261712738882,0.8264462947845459,inf
51,0.21252023841710005,0.8304771780967712,inf,0.24291281300212153,0.8285123705863953,inf
52,0.20738508125347735,0.8265225291252136,inf,0.24545582966586552,0.8326446413993835,inf
53,0.20632496009456602,0.8281043767929077,inf,0.2417191486207984,0.8305785059928894,inf
54,0.20693737848386964,0.8307408094406128,inf,0.24655542150246287,0.8305785059928894,inf
55,0.20865718200990058,0.8267861604690552,inf,0.24814071007060148,0.8326446413993835,inf
56,0.20702097050283685,0.8270498514175415,inf,0.23724990330704646,0.8326446413993835,inf
57,0.2087263929152318,0.8288953304290771,inf,0.24708721575131298,0.8285123705863953,inf
58,0.20808067231534272,0.8294225931167603,inf,0.24398802406766462,0.8305785059928894,inf
59,0.20664012531219234,0.8310045003890991,inf,0.24698909556687662,0.8264462947845459,inf
60,0.2110563520759811,0.8307408094406128,inf,0.2620304933306903,0.8202479481697083,inf
61,0.21362840072016906,0.8307408094406128,inf,0.24998808368506684,0.8285123705863953,inf
62,0.21231141329447248,0.8302135467529297,inf,0.25894035310725816,0.8264462947845459,inf
63,0.21208902786373499,0.8291589617729187,inf,0.25471983039105683,0.8181818127632141,inf
64,0.20726723566466565,0.8270498514175415,inf,0.24802265952024666,0.8181818127632141,inf
