epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=22, count=2))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=22, count=2))"
1,1.497730200629836,0.8189626336097717,inf,1.2030360835046208,0.8513407707214355,0.048594946266232605
2,1.040036108283955,0.8562220335006714,inf,0.9822702280056013,0.8566706776618958,inf
3,1.008619230890723,0.857383131980896,inf,1.0306571620537968,0.8546874523162842,0.043995039673531605
4,0.9815346410988957,0.858405351638794,0.09117913845870379,0.9841187938743472,0.8567119836807251,0.05623043028729476
5,0.9717850304668297,0.8582961559295654,0.09155855274230805,0.9864362349776208,0.8561335206031799,0.041557062866327515
6,0.9718986701234857,0.8582316637039185,inf,0.97066117883315,0.8594388961791992,0.09899243656767244
7,0.9702319249725908,0.8586534261703491,inf,1.0173898416672904,0.8568359017372131,0.08747175715370373
8,0.9771161452051311,0.8584946393966675,inf,1.0749766818851592,0.8568359017372131,0.04498000916074613
9,0.9664208658214501,0.8591049313545227,inf,1.032423148203092,0.857373058795929,inf
10,0.9642348713712638,0.8591198325157166,inf,0.9611330195892548,0.8578275442123413,inf
11,0.9605043672417429,0.8593431115150452,inf,0.9630701588843443,0.8587778210639954,0.13089172079121925
12,0.9484534753533017,0.8600775003433228,inf,0.9454707983386408,0.8592323064804077,0.07381307795416114
13,0.961454723649857,0.8592438697814941,inf,0.9484865374320859,0.8587778210639954,0.0616729906135585
14,0.9509847672634103,0.8593679666519165,inf,0.9589644359891535,0.8581580519676208,0.08781416762259699
15,0.9532489716224791,0.8593034148216248,inf,0.9678336034091196,0.853695809841156,0.09081897367241022
16,0.9640471224084161,0.8587973117828369,inf,0.9655603230317513,0.8594388961791992,inf
17,0.9511160127710598,0.8595713973045349,inf,0.9764588231085813,0.8585299253463745,inf
18,0.9502035620530349,0.8594622015953064,inf,1.1194640174238282,0.8570011854171753,inf
19,0.9544083203183158,0.8590553402900696,inf,1.0267165305626325,0.8530760407447815,inf
20,0.9522478933919061,0.8596904873847961,inf,0.9723936730545469,0.8579928278923035,0.04085000160392153
21,0.9552692175348289,0.8597797751426697,inf,1.0824272098107748,0.8513820767402649,0.06703774613314048
22,0.9584210676455516,0.8598889708518982,inf,0.9828533666721952,0.8537371158599854,0.06692998194734998
23,0.9503723208890694,0.8596160411834717,inf,1.0135663923835287,0.858612596988678,0.06929473824331028
24,0.9522477402359306,0.8596557378768921,inf,1.0240381717021845,0.854935348033905,0.09812962927923542
25,0.9538937232829447,0.8590404391288757,inf,1.0266473987053795,0.857373058795929,inf
26,0.9527795068512196,0.8595912456512451,inf,1.14275267883658,0.8485724925994873,0.08076640867417859
27,0.960239620356611,0.8596656918525696,inf,1.0279209439961385,0.8586539030075073,0.057148127988967505
28,0.9486778914790396,0.8591893315315247,inf,1.019059421121877,0.8573317527770996,0.08253117176389452
29,0.9487028936445734,0.8589759469032288,inf,1.1797963425137992,0.8564640879631042,0.07016615976906794
30,0.9563653827392958,0.8594920039176941,inf,1.2392992518341388,0.8572490811347961,0.06407013834028778
31,0.9523568420853179,0.8595466017723083,inf,1.0941223366894273,0.8559682965278625,0.028457379907824997
32,0.9513634629098007,0.8592438697814941,inf,1.292843799679143,0.8572490811347961,0.11200112033578455
33,0.9476805610707767,0.8592190742492676,inf,1.071578847371109,0.8572077751159668,0.06944702203893095
34,0.9445571164083555,0.8596805334091187,inf,0.9931322867309069,0.8589017987251282,0.06385085862035055
35,0.9466225211011334,0.8597450256347656,inf,1.1779798584833359,0.8524976372718811,0.06190912994747454
36,0.9480083567618167,0.859258770942688,inf,1.1933938668707025,0.8567119836807251,0.052703782738975434
37,0.9481678539236528,0.8592687249183655,inf,1.0476586006255673,0.857373058795929,inf
38,0.9514129788031684,0.8594324588775635,inf,1.2577862232161772,0.8584886193275452,inf
39,0.9498584053756032,0.8597648739814758,inf,0.9589351815990333,0.858736515045166,0.09271749090055456
40,0.9436171048707601,0.8596507906913757,inf,1.0139835869941944,0.85791015625,inf
41,0.9502008065807003,0.8594672083854675,inf,1.1135946411580553,0.8556790351867676,0.05233144901806713
42,0.9446968214854118,0.859521746635437,inf,1.2212803900464488,0.8560922145843506,inf
43,0.9543386301449854,0.8597897291183472,inf,1.2030380785179597,0.8571251630783081,0.08331570479582445
44,0.9574899309573784,0.8595664501190186,inf,0.9689236337937277,0.8532413244247437,inf
45,0.965552411178524,0.8589859008789062,inf,1.1146968738807144,0.8564227819442749,0.058594093156791906
