epoch,train_loss,train_accuracy,"train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
11,1.1901645574304793,0.3176587224006653,inf,0.010179490513271756,0.0,1.0475805521011352,1.2408317632145351,0.31904762983322144,inf,0.01352221171061198,0.0,1.0137183719211154
12,1.1888018975655237,0.3173941671848297,inf,0.01140438715616862,0.0,1.0334841304355198,1.2359518196847703,0.3142857253551483,inf,0.007387415568033854,0.0,1.039341057671441
13,1.1868686391247643,0.32070106267929077,inf,0.010072271029154459,0.0,1.0483124335606893,1.2376553720898098,0.31693121790885925,inf,0.008746931287977431,0.0,1.0438660091824001
14,1.186890075604121,0.3212301731109619,inf,0.009822403060065375,0.0,1.058693430158827,1.2352856583065457,0.3243386149406433,inf,0.01183789571126302,0.0,1.034864976671007
15,1.184192699028386,0.3152777850627899,inf,0.010217992464701335,0.0,1.0544112073050604,1.2359889056947497,0.31798940896987915,inf,0.010000525580512152,0.0,1.0427857293023004
16,1.1844705687628851,0.32400792837142944,inf,0.011387652821011014,0.0,1.0628507455190024,1.2362787471877204,0.3206349313259125,inf,0.011768129136827257,0.0,1.0147871653238931
17,1.185927072001828,0.3241402208805084,inf,0.01081284417046441,0.0,1.0472648806042142,1.2310389267073738,0.3232804238796234,inf,0.009296205308702257,0.0,1.0070248497856988
18,1.1821313137809435,0.3194444477558136,inf,0.0110679202609592,0.0,1.0672999832365249,1.232749719089932,0.32698413729667664,inf,0.0076915317111545135,0.0,1.0137224833170573
19,1.1836244036753973,0.3185185194015503,inf,0.011933279037475587,0.0,1.041530884636773,1.2297779983944364,0.3285714387893677,inf,0.006381564670138889,0.0,1.083675087822808
20,1.1787902873423364,0.316732794046402,inf,0.0101323578092787,0.0,1.054606016476949,1.2269039657380847,0.31798940896987915,inf,0.007857259114583333,0.0,1.0680471632215711
21,1.1766098663210869,0.3205026388168335,inf,0.010901676283942329,0.0,1.0493711445066665,1.2258080191082426,0.32275131344795227,inf,0.017864566379123262,0.0,1.0717784457736546
22,1.174676665663719,0.31501322984695435,inf,0.009123431311713325,0.0,1.0402672608693442,1.2205780824025472,0.3253968358039856,inf,0.013240771823459202,0.0,1.0134577433268228
23,1.1719000841180482,0.3304894268512726,inf,0.009188474549187555,0.0,1.075693776872423,1.2213819437556797,0.33492064476013184,inf,0.008956697252061632,0.0,1.0746495988633897
24,1.1718763119644588,0.3265211582183838,inf,0.009567122989230686,0.0,1.0638960652881198,1.2224971930185953,0.31111112236976624,inf,0.01101426018608941,0.0,1.0547384050157336
25,1.1741626656717725,0.3314814865589142,inf,0.009751380814446344,0.0,1.047921864191691,1.221475883324941,0.34074074029922485,inf,0.01062880622016059,0.0,1.0280526902940539
26,1.17374101612303,0.3399471044540405,inf,0.011616569095187717,0.0,1.0655833297305637,1.2253587643305461,0.33968254923820496,inf,0.006520589192708333,0.0,1.0772642347547743
27,1.1752754613757133,0.3451719582080841,inf,0.010918360286288792,0.0,1.0314573367436728,1.2211590700679356,0.35449734330177307,inf,0.007066980997721354,0.0,1.0336897956000435
28,1.1718866964181265,0.34358465671539307,inf,0.010043520397610134,0.0,1.056817693180508,1.2198725634151035,0.34867724776268005,inf,0.009081649780273437,0.0,1.0283766852484808
29,1.1718432429764005,0.3404761850833893,inf,0.011693369017706977,0.0,1.051925696267022,1.2208245568805272,0.34656083583831787,inf,0.010789998372395833,0.0,1.096743138631185
30,1.171356860631042,0.3443782925605774,inf,0.009997402297125922,0.0,1.0411421298980712,1.218560728761885,0.34761905670166016,inf,0.01122801038953993,0.0,1.1115038553873697
31,1.1706381236513457,0.3475528955459595,inf,0.011228473981221516,0.0,1.0629896349377101,1.2189909232987297,0.3433862328529358,inf,0.008734809027777778,0.0,1.025043741861979
32,1.1688952561881807,0.3502645492553711,inf,0.010278529591030545,0.0,1.0565089172787137,1.2172871828079224,0.3322751224040985,inf,0.013743633694118924,0.0,1.0662025451660155
33,1.1688120156526565,0.3481481373310089,inf,0.007963842815823026,0.0,1.0430745363235474,1.2142422238985697,0.34761905670166016,inf,0.005755572848849826,0.0,1.0833665635850696
34,1.166197978456815,0.3541005253791809,inf,0.010257877243889702,0.0,1.030905498398675,1.2153234706984626,0.3164021074771881,inf,0.009434933132595486,0.0,1.0385453118218315
35,1.1667065718107754,0.35171958804130554,inf,0.009746193885803223,0.0,1.0671359962887235,1.2130611565377978,0.32698413729667664,inf,0.010803731282552083,0.0,1.009941397772895
36,1.163754110203849,0.34451058506965637,inf,0.010499217775132921,0.0,1.0214374621709188,1.2099170605341594,0.3375661373138428,inf,0.011147774590386284,0.0,0.9848877800835504
37,1.1636035137706333,0.34887567162513733,inf,0.009644418292575412,0.0,1.070060125986735,1.211111315091451,0.35079365968704224,inf,0.01028336418999566,0.0,0.992140367296007
38,1.164183632367187,0.3510582149028778,inf,0.01181374126010471,0.0,1.0559874852498372,1.2122037092844644,0.35661375522613525,inf,0.008917956882052951,0.0,1.0784450954861111
39,1.1640833644403352,0.35291004180908203,inf,0.00853571891784668,0.0,1.0643072578642103,1.2140900823805068,0.3380952477455139,inf,0.011958567301432292,0.0,1.0732435862223306
40,1.165278135571215,0.34960317611694336,inf,0.012740619977315267,0.0,1.0654930777019924,1.2143607589933607,0.33862432837486267,inf,0.011917156643337673,0.0,0.9864256540934245
41,1.1650334388017654,0.34953704476356506,inf,0.009394224484761555,0.0,1.054961281352573,1.2121411429511175,0.3354497253894806,inf,0.009288363986545138,0.0,1.0528308868408203
42,1.1633078651295767,0.3503968119621277,inf,0.00879250897301568,0.0,1.0594362921184963,1.209955953227149,0.345502644777298,inf,0.009755198160807292,0.0,1.096535152859158
43,1.1611025071806378,0.3534391522407532,inf,0.01067132420010037,0.0,1.0564654244316949,1.208047013812595,0.3539682626724243,inf,0.012199105156792536,0.0,1.1108264499240452
44,1.1619296742810143,0.3474867641925812,inf,0.009558084275987413,0.0,1.0501521163516574,1.209283869796329,0.3534391522407532,inf,0.012522591484917535,0.0,1.0837642669677734
45,1.1619133647945192,0.3501984179019928,inf,0.010067600674099392,0.0,1.055453634262085,1.2104328195254008,0.3534391522407532,inf,0.014790259467230903,0.0,1.0488070170084636
46,1.1632033902737828,0.34775131940841675,inf,0.010293414857652452,0.0,1.0744221501880222,1.2119778792063396,0.351322740316391,inf,0.017298846774631078,0.0,1.0217618730333116
47,1.1625997631086245,0.34570106863975525,inf,0.010842005411783854,0.0,1.0593386279212105,1.2133592896991305,0.35555556416511536,inf,0.011284383138020833,0.0,1.036386235555013
48,1.1639024767610762,0.35092592239379883,inf,0.012167316012912327,0.0,1.0236757357915243,1.209409561422136,0.3492063581943512,inf,0.013085513644748263,0.0,1.033881844414605
49,1.1613412458035681,0.34854498505592346,inf,0.01352457735273573,0.0,1.0341623200310601,1.2067018376456367,0.34761905670166016,inf,0.014889272054036458,0.0,1.0228242662217881
50,1.1606095115343729,0.35667988657951355,inf,0.009149869283040365,0.0,1.0657241132524278,1.2099021050665113,0.35449734330177307,inf,0.014033084445529514,0.0,1.0911163330078124
51,1.1602062142557568,0.34986773133277893,inf,0.011722705099317762,0.0,1.0306311819288465,1.2059550709194606,0.34179893136024475,inf,0.015040206909179687,0.0,0.9669397989908854
52,1.1602716702553961,0.3533730208873749,inf,0.010881288846333822,0.0,1.051352596282959,1.2093085487683615,0.33280423283576965,inf,0.010803392198350694,0.0,1.0620763566758897
53,1.1613965691791641,0.34768518805503845,inf,0.015029822455512152,0.0,1.0665480110380385,1.2093965344958835,0.3481481373310089,inf,0.010400517781575521,0.0,1.0310030619303385
54,1.162175979051325,0.3531745970249176,inf,0.01108649836646186,0.0,1.103178686565823,1.212167235215505,0.3502645492553711,inf,0.014796066284179687,0.0,1.107087156507704
55,1.162450512084696,0.3552910089492798,inf,0.010676805178324382,0.0,1.0695197529262968,1.2092657605806987,0.3582010567188263,inf,0.011673609415690104,0.0,1.0525232526991102
56,1.1624091133475303,0.35145503282546997,inf,0.011974586380852593,0.0,1.0516741434733072,1.2096904555956522,0.34656083583831787,inf,0.007558186848958333,0.0,1.0296478695339626
57,1.1606402534577582,0.3521164059638977,inf,0.010950361357794867,0.0,1.0570941845575967,1.2065887676344977,0.34973543882369995,inf,0.007130983140733507,0.0,1.0481453365749782
58,1.1614734462565846,0.3502645492553711,inf,0.01042489210764567,0.0,1.0776674773957995,1.2098464436001248,0.3550264537334442,inf,0.013725492689344618,0.0,1.0873582204182943
59,1.1616721058885255,0.3553571403026581,inf,0.010473259290059407,0.0,1.0530058251486885,1.209607434272766,0.3613756597042084,inf,0.008713277180989583,0.0,1.1431900872124565
60,1.1592628146211306,0.35152116417884827,inf,0.009420201513502332,0.0,1.0644472625520494,1.2088292373551264,0.3698412775993347,inf,0.011589431762695312,0.0,1.0803838094075522
61,1.158762107955085,0.3570767343044281,inf,0.011992716789245605,0.0,1.0585378381941053,1.2049959633085463,0.3539682626724243,inf,0.014652294582790798,0.0,1.0533925798204211
62,1.1588359384073152,0.3478836119174957,inf,0.014610317018296983,0.0,1.070497332678901,1.2053292910257976,0.3502645492553711,inf,0.012473890516493056,0.0,1.1069086286756726
63,1.1571303746766515,0.35277777910232544,inf,0.012364628579881456,0.0,1.0483829630745782,1.204133927822113,0.34761905670166016,inf,0.013457573784722222,0.0,1.0211497836642796
64,1.1577530494994588,0.34953704476356506,inf,0.011483759350246854,0.0,1.0763684272766114,1.2037083996666802,0.345502644777298,inf,0.014393488566080729,0.0,1.095485136244032
65,1.1566018730401992,0.35555556416511536,inf,0.012383360332912869,0.0,1.0773376093970404,1.2048185070355732,0.35661375522613525,inf,0.010029559665256076,0.0,1.0505899641248915
66,1.1572977170348167,0.3478836119174957,inf,0.014433590571085612,0.0,1.08009975221422,1.2046525067753262,0.3391534388065338,inf,0.026599078708224828,0.0,1.1280532836914063
67,1.1560391820139355,0.35046297311782837,inf,0.010287639829847548,0.0,1.1088772773742677,1.2031227495935228,0.35661375522613525,inf,0.02359241909450955,0.0,1.0602098676893446
68,1.1560890057020716,0.35052910447120667,inf,0.010821776919894749,0.0,1.0784544971254137,1.2008441964785257,0.35079365968704224,inf,0.011651272243923611,0.0,1.0301842583550347
69,1.1532002190748851,0.3532407283782959,inf,0.011445879936218262,0.0,1.0694008827209474,1.2045053561528525,0.36455026268959045,inf,0.007956271701388889,0.0,1.1359116872151693
70,1.1580048266384337,0.3558862507343292,inf,0.01350813971625434,0.0,1.131807271639506,1.2068043642573887,0.3582010567188263,inf,0.014146720038519965,0.0,1.033301756117079
71,1.1597784138388103,0.35879629850387573,inf,0.01065426402621799,0.0,1.0882582426071168,1.2066365864541795,0.35449734330177307,inf,0.012567265828450521,0.0,1.1180113474527995
72,1.1575975836979018,0.35449734330177307,inf,0.013229113154941135,0.0,1.0382192956076728,1.202363736099667,0.35291004180908203,inf,0.01268463134765625,0.0,1.027426995171441
73,1.1568288311362267,0.3513889014720917,inf,0.013301579157511394,0.0,1.0580847978591919,1.2034714963701036,0.35449734330177307,inf,0.008478503757052952,0.0,0.9859787411159939
74,1.1559803378250864,0.3543650805950165,inf,0.013418851958380804,0.0,1.067190745141771,1.2018055227067737,0.34761905670166016,inf,0.044767973158094616,0.0,1.0765856001112195
75,1.1547733884718683,0.35284391045570374,inf,0.012500709957546659,0.0,1.0712651385201348,1.2039267579714457,0.3571428656578064,inf,0.010224575466579861,0.0,0.9986083560519748
76,1.1557577192783355,0.357275128364563,inf,0.013834955957200792,0.0,1.044776201248169,1.2018562886450026,0.3312169313430786,inf,0.02779435051812066,0.0,1.0472779168023003
77,1.1543446073929469,0.3549603223800659,inf,0.016701539357503254,0.0,1.0431499587164985,1.2016377886136373,0.36349207162857056,inf,0.01941456264919705,0.0,1.1441079881456164
78,1.1549496601025264,0.3544312119483948,inf,0.014172003004286024,0.0,1.0669306834538779,1.200555075539483,0.35185185074806213,inf,0.01577805413140191,0.0,0.964623769124349
79,1.1553853554858102,0.3549603223800659,inf,0.011649235089619955,0.0,1.0803312487072414,1.2053168853123983,0.3650793731212616,inf,0.007236565483940972,0.0,1.0831362406412761
80,1.15693072958125,0.3570767343044281,inf,0.013251913918389214,0.0,1.059899181789822,1.2047660165362888,0.3460317552089691,inf,0.01953396267361111,0.0,1.0085491604275174
81,1.157290745112631,0.35271164774894714,inf,0.01137107213338216,0.0,1.082151797082689,1.203689005639818,0.3550264537334442,inf,0.014042282104492187,0.0,1.0625019073486328
82,1.1570667725470332,0.35284391045570374,inf,0.014667595757378473,0.0,1.0756130801306831,1.206177740626865,0.3640211522579193,inf,0.010273234049479166,0.0,1.0907608032226563
83,1.1564524172080888,0.3553571403026581,inf,0.013146803114149305,0.0,1.038465976715088,1.2028897669580247,0.35767194628715515,inf,0.012909698486328124,0.0,1.0485006544325086
84,1.1554238071044287,0.3571428656578064,inf,0.01608648035261366,0.0,1.064410932858785,1.200986561510298,0.345502644777298,inf,0.015507210625542535,0.0,1.0428235795762804
85,1.1554160679380099,0.35390210151672363,inf,0.011259783638848199,0.0,1.0620112233691745,1.2018146435419719,0.3423280417919159,inf,0.017096328735351562,0.0,1.0224080827501085
86,1.155200338860353,0.3562830686569214,inf,0.01572278340657552,0.0,1.0766671551598443,1.2034080333179897,0.34973543882369995,inf,0.012860531277126736,0.0,1.014223607381185
87,1.1562815927796894,0.35383597016334534,inf,0.018430662155151368,0.0,1.0452351729075113,1.2020096209314135,0.3698412775993347,inf,0.011788982815212673,0.0,0.9886790805392796
88,1.1523296487000254,0.3532407283782959,inf,0.01501162052154541,0.0,1.0600865390565661,1.1996950440936618,0.3629629611968994,inf,0.011415651109483506,0.0,1.041381581624349
89,1.1534061761365997,0.36157408356666565,inf,0.014196748203701443,0.0,1.0721928781933254,1.2052363872528076,0.36084654927253723,inf,0.012909147474500868,0.0,1.0842571682400173
90,1.1561673492193223,0.3571428656578064,inf,0.015335559844970703,0.0,1.0397161298327975,1.2025001843770344,0.3391534388065338,inf,0.014398362901475694,0.0,1.0728045993381077
91,1.1554837016595734,0.35370370745658875,inf,0.015547365612453885,0.0,1.0716136164135404,1.2022996677292719,0.345502644777298,inf,0.03206799825032552,0.0,1.0344866434733073
92,1.1546968802809716,0.3589285612106323,inf,0.019837217860751682,0.0,1.0540649467044407,1.2000537991523743,0.35767194628715515,inf,0.022994359334309895,0.0,1.0124546051025392
93,1.1531654690702757,0.3582671880722046,inf,0.012700986862182618,0.0,1.068684090508355,1.1982559786902534,0.3550264537334442,inf,0.009037950303819445,0.0,0.9629374186197917
94,1.154415371020635,0.3611111044883728,inf,0.013098043865627712,0.0,1.0856363614400228,1.2024927523401048,0.3380952477455139,inf,0.02318962944878472,0.0,1.0107675340440538
95,1.1550972355736626,0.35674601793289185,inf,0.0113264004389445,0.0,1.0678803364435832,1.201681841744317,0.36349207162857056,inf,0.014075427585177951,0.0,1.033225377400716
96,1.1525233793589804,0.35886242985725403,inf,0.013354129261440702,0.0,1.078990708457099,1.199113286866082,0.3550264537334442,inf,0.0189719729953342,0.0,1.0695218827989366
97,1.153569298899836,0.35839948058128357,inf,0.01572716236114502,0.0,1.090341787868076,1.2009542173809475,0.36349207162857056,inf,0.011231189303927951,0.0,1.0178358289930556
98,1.1534641454617183,0.35952380299568176,inf,0.017675672637091744,0.0,1.0794738372166952,1.1998052570554945,0.3550264537334442,inf,0.01916186014811198,0.0,1.1247698465983074
99,1.1539002199967703,0.3611772358417511,inf,0.015030227767096626,0.0,1.0609812286165026,1.202572188112471,0.36560845375061035,inf,0.010000949435763889,0.0,1.133063464694553
100,1.1535264700651169,0.35562169551849365,inf,0.01739263269636366,0.0,1.0716407405005561,1.2003459652264914,0.35661375522613525,inf,0.021262825859917536,0.0,0.9600479973687066
