epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))"
1,1.0253551698393293,0.3073412775993347,0.0005928503142462836,0.9179935839441088,0.31322750449180603,0.0
2,0.8662726471821467,0.32116401195526123,7.715092764960395e-05,0.8901600824462043,0.31111112236976624,0.0004528045654296875
3,0.8466800610224406,0.3213624358177185,6.134245130750868e-05,0.873091537422604,0.31005290150642395,0.0
4,0.8315098091959954,0.32585978507995605,9.535418616400825e-06,0.8578652726279364,0.31904762983322144,0.0001404232449001736
5,0.8155562771691216,0.3283068835735321,0.00011143287022908528,0.8377683281898498,0.3185185194015503,0.0
6,0.7966919465197457,0.33498677611351013,0.00017628272374471028,0.8171136803097195,0.31481480598449707,0.0
7,0.7829902893967099,0.33181217312812805,7.689528995090061e-05,0.8023972113927206,0.36084654927253723,0.0
8,0.7726232861479123,0.3544312119483948,0.0013569500711229112,0.7931361688507927,0.3730158805847168,0.0012274424235026041
9,0.7660369059277905,0.353042334318161,0.0006324781311882867,0.7860457327630784,0.3640211522579193,0.0010371949937608507
10,0.7601115921305286,0.3603174686431885,0.0014502737257215711,0.780784981780582,0.3857142925262451,0.0009358088175455729
11,0.7569981969892978,0.35866403579711914,0.0012765261862013075,0.7776814811759525,0.3777777850627899,0.0033817503187391494
12,0.7537925601005554,0.3582671880722046,0.004269227716657851,0.7727475510703192,0.36878305673599243,0.0008935504489474826
13,0.7518876877923807,0.3628306984901428,0.0038716859287685817,0.7708892285823822,0.35185185074806213,0.00034912957085503474
14,0.7467756241559982,0.358002632856369,0.00397133297390408,0.7667734755410088,0.38941797614097595,0.01660872565375434
15,0.7477779721220335,0.3621031641960144,0.005798215336269803,0.7665237791008419,0.36560845375061035,0.0004790835910373264
16,0.745287154821886,0.3619709014892578,0.01574505435095893,0.7704280502266354,0.3682539761066437,0.00016873677571614584
17,0.7427799644983477,0.36408731341362,0.010190841886732313,0.7649467236465878,0.36243385076522827,8.23974609375e-05
18,0.7436738551904758,0.363227516412735,0.016977470450931124,0.759587617052926,0.3761904835700989,0.0012356652153862847
19,0.7411801510386997,0.36574074625968933,0.014443871047761705,0.7579970485634274,0.37460318207740784,0.015500418345133464
20,0.7398683248294724,0.3660053014755249,0.01217333541976081,0.758108776807785,0.3708994686603546,0.06684929529825846
21,0.7391376540064811,0.3652116358280182,0.009955297576056586,0.7560204757584466,0.3629629611968994,0.038450664944118924
22,0.7359782284746568,0.36845237016677856,0.017379593186908297,0.7536601079834833,0.37460318207740784,0.013610490163167318
23,0.7403280102337401,0.3652777671813965,0.02723079654905531,0.7544423785474565,0.35449734330177307,0.0008347193400065104
24,0.7363640839233995,0.3708333373069763,0.014824779828389485,0.7513571480909983,0.3777777850627899,0.028124862247043185
25,0.7399190960038039,0.3649470806121826,0.02736020949151781,0.7564067317379846,0.3619047701358795,0.0001957151624891493
26,0.734973092791107,0.37268519401550293,0.009453686740663316,0.7511425432231691,0.36878305673599243,0.007340240478515625
27,0.7317570067528222,0.37552911043167114,0.014717744456397163,0.751488564742936,0.38359788060188293,0.003094397650824653
28,0.736320480124818,0.36970898509025574,0.01558924847178989,0.7507943299081591,0.37142857909202576,0.04272825453016493
29,0.7322325070078174,0.3708994686603546,0.019520341687732274,0.7486845768160291,0.3878306746482849,0.0007703357272677952
