epoch,train_loss,train_accuracy,"train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,0.3079415995917679,0.7262386083602905,inf,0.21413386892904396,0.8710424900054932,inf
2,0.18924706803937985,0.8628372550010681,inf,0.18225191029067705,0.8718146681785583,inf
3,0.17331470119252734,0.853248119354248,inf,0.1718729654164902,0.7806949615478516,inf
4,0.17134368952497447,0.8486415147781372,inf,0.17460893963836888,0.8710424900054932,inf
5,0.1691546213079321,0.8406505584716797,inf,0.17054876304883887,0.8617760539054871,inf
6,0.16770419914944473,0.8463852405548096,inf,0.172534348660899,0.838610053062439,inf
7,0.16669346887755554,0.8449751138687134,inf,0.1705007068393375,0.862548291683197,inf
8,0.16328125121684028,0.8565384745597839,inf,0.1664640309938573,0.8633204698562622,inf
9,0.16035991655758589,0.8652815818786621,inf,0.1694054491608215,0.8664092421531677,inf
10,0.1633040627148718,0.8661276698112488,inf,0.17114267380755424,0.8633204698562622,inf
11,0.1666699964668768,0.8647174835205078,inf,0.1703883069268096,0.8648648858070374,inf
12,0.16798428030007992,0.8654695749282837,inf,0.16841365730598276,0.8679536581039429,inf
13,0.16102818679402928,0.8667857646942139,inf,0.16440956300710843,0.8640926480293274,inf
14,0.1613844210857041,0.847607433795929,inf,0.1618263578469637,0.869498074054718,inf
15,0.15702045117170305,0.8727084994316101,inf,0.1658840278842956,0.869498074054718,inf
16,0.1590031330426843,0.8665037155151367,inf,0.15981613315497187,0.8656370639801025,inf
17,0.15888538665110935,0.8605809807777405,inf,0.16779281543464086,0.8725868463516235,inf
18,0.1605079926309259,0.8716743588447571,inf,0.17562041324582178,0.8679536581039429,inf
19,0.15993584505860534,0.8566325306892395,inf,0.16388340425422615,0.8725868463516235,inf
20,0.1585945005954107,0.8650935292243958,inf,0.1663782502886762,0.8679536581039429,inf
21,0.16202928648855464,0.8704521656036377,inf,0.16514030775655747,0.8725868463516235,inf
22,0.1598432382758201,0.868571937084198,inf,0.16878055809723186,0.8432432413101196,inf
23,0.15942222286891866,0.8551283478736877,inf,0.16312032075275276,0.8478764295578003,inf
24,0.16453195298334383,0.8598288893699646,inf,0.18914941130528842,0.8733590841293335,inf
25,0.17235729925152032,0.8622732162475586,inf,0.1715955315446453,0.8486486673355103,inf
26,0.15635174156013854,0.8678198456764221,inf,0.1639897446166361,0.8671814799308777,inf
27,0.15338174875024066,0.8557863831520081,inf,0.16247767441170075,0.8432432413101196,inf
28,0.15589179757680596,0.8555043935775757,inf,0.16552701373612846,0.8671814799308777,inf
29,0.15682568628352378,0.8670677542686462,inf,0.16275108780069483,0.8718146681785583,inf
30,0.1544957120176094,0.85860675573349,inf,0.1616517637117751,0.8463320732116699,inf
31,0.15616621585795068,0.8678198456764221,inf,0.16521697497475601,0.8702702522277832,inf
32,0.15380221893909965,0.8684779405593872,inf,0.1663240729303873,0.8702702522277832,inf
33,0.1567186775879876,0.8671618103981018,inf,0.16446525262328673,0.8702702522277832,inf
34,0.15274305412691702,0.8702641725540161,inf,0.16362622305912272,0.8702702522277832,inf
35,0.15351417058487554,0.8693240284919739,inf,0.1599203394464927,0.8702702522277832,inf
36,0.15362002101718414,0.8703581690788269,inf,0.16695807107198968,0.8671814799308777,inf
37,0.15536507637335573,0.8697941303253174,inf,0.166420447207393,0.8687258958816528,inf
38,0.15702100898200036,0.8686659932136536,inf,0.1655434688486287,0.8679536581039429,inf
39,0.15667376742819258,0.8695120811462402,inf,0.16328007685298526,0.8664092421531677,inf
40,0.155076940253132,0.8678198456764221,inf,0.1650558690093507,0.8671814799308777,inf
41,0.15294938999486715,0.8670677542686462,inf,0.16685324792952494,0.8671814799308777,inf
42,0.1544903684614753,0.8489235639572144,inf,0.16100360963535768,0.8687258958816528,inf
43,0.15386735911311977,0.862179160118103,inf,0.16434796818829334,0.8679536581039429,inf
44,0.1546296253584394,0.8674437999725342,inf,0.16556932705022448,0.8664092421531677,inf
45,0.15292011651935242,0.8626492619514465,inf,0.16169485690083138,0.8702702522277832,inf
46,0.15338414198790784,0.8700761198997498,inf,0.1630926989977753,0.8702702522277832,inf
47,0.15085113484600723,0.8718623518943787,inf,0.1610975785016908,0.8671814799308777,inf
48,0.15286862461785497,0.8708282113075256,inf,0.16867214871093494,0.8664092421531677,inf
49,0.1522003212486649,0.8695120811462402,inf,0.15965144970451448,0.869498074054718,inf
50,0.15186712569611865,0.8711102604866028,inf,0.16282611551372544,0.8710424900054932,inf
51,0.15091561894926878,0.8712983131408691,inf,0.1601665882070689,0.8679536581039429,inf
52,0.15126547919952357,0.8697000741958618,inf,0.16289632113411306,0.869498074054718,inf
53,0.15092767805920504,0.870640218257904,inf,0.1603424470993758,0.8718146681785583,inf
54,0.1515075495760409,0.8694180846214294,inf,0.16133547712594112,0.869498074054718,inf
55,0.1613225267947982,0.8657516241073608,inf,0.17617958762652575,0.8664092421531677,inf
56,0.1557411424136666,0.8697941303253174,inf,0.16376119844062487,0.8671814799308777,inf
57,0.15415876560887232,0.8516498804092407,inf,0.16636024412656272,0.8656370639801025,inf
58,0.15373269367374606,0.8700761198997498,inf,0.16727535705341814,0.8656370639801025,inf
59,0.1523767408654971,0.8615211248397827,inf,0.16274730441732443,0.84555983543396,inf
60,0.15222924866382,0.8548462986946106,inf,0.16208989007469124,0.8664092421531677,inf
61,0.15422996353906582,0.8705462217330933,inf,0.16561191639425396,0.8671814799308777,inf
62,0.1591542736415673,0.871016263961792,inf,0.16716701299200898,0.8679536581039429,inf
63,0.15311031782831913,0.8709222674369812,inf,0.16137303757159133,0.8702702522277832,inf
64,0.1505014640304753,0.8692300319671631,inf,0.162069092270465,0.869498074054718,inf
65,0.1534979430743896,0.8555043935775757,inf,0.16520936625312035,0.8463320732116699,inf
66,0.15118857474658054,0.8543762564659119,inf,0.16082351264767825,0.8679536581039429,inf
67,0.1518099941741842,0.8662216663360596,inf,0.1632193491824451,0.8671814799308777,inf
68,0.15107483840572994,0.8641534447669983,inf,0.16066968332880543,0.8664092421531677,inf
69,0.15218152515382322,0.8664097189903259,inf,0.16701860268385424,0.8664092421531677,inf
70,0.1538463999019352,0.8682899475097656,inf,0.1655913766164878,0.8648648858070374,inf
71,0.15350645328502185,0.8614270687103271,inf,0.1647589916329129,0.8664092421531677,inf
72,0.15357144586659122,0.8697000741958618,inf,0.16213408411535396,0.8671814799308777,inf
73,0.15008032076587344,0.8687599897384644,inf,0.162944731116993,0.8656370639801025,inf
74,0.15040956889677232,0.8653755784034729,inf,0.1584674112626104,0.8679536581039429,inf
75,0.1492160570272608,0.8665977120399475,inf,0.1595957536476482,0.8679536581039429,inf
76,0.15905542466444555,0.8609570264816284,inf,0.17319299910136782,0.869498074054718,inf
77,0.16265900668541158,0.8482654690742493,inf,0.16634298251263221,0.84555983543396,inf
78,0.15214819539267335,0.8509918451309204,inf,0.1626027103414709,0.8718146681785583,inf
79,0.15447135839208934,0.8489235639572144,inf,0.16530156894305958,0.84555983543396,inf
80,0.1532183653574979,0.8537181615829468,inf,0.16434305377251915,0.8687258958816528,inf
81,0.15389902210562503,0.8658456206321716,inf,0.16303238592462208,0.8633204698562622,inf
82,0.1509311996819776,0.8691360354423523,inf,0.1616680403472075,0.8633204698562622,inf
83,0.15046540828010385,0.8682899475097656,inf,0.1599180280982366,0.8633204698562622,inf
84,0.14997817316565087,0.8668797612190247,inf,0.1642039847542523,0.862548291683197,inf
85,0.15216454764746715,0.8667857646942139,inf,0.16630333362547153,0.8664092421531677,inf
86,0.15257160200298553,0.8698881268501282,inf,0.16302550546199407,0.8633204698562622,inf
87,0.15018344444053033,0.8703581690788269,inf,0.163479495258695,0.8664092421531677,inf
88,0.1500063980412098,0.8695120811462402,inf,0.164534666971928,0.8656370639801025,inf
89,0.15240238563863504,0.8691360354423523,inf,0.1651813136235403,0.8664092421531677,inf
90,0.15446688624289856,0.8687599897384644,inf,0.16737128744714547,0.8671814799308777,inf
91,0.1555906045418111,0.8686659932136536,inf,0.16557881481117057,0.8687258958816528,inf
92,0.15166735169652615,0.8653755784034729,inf,0.16226577677356516,0.8687258958816528,inf
93,0.15152270741108853,0.8689479827880859,inf,0.15886375675150105,0.8463320732116699,inf
94,0.1527373735311927,0.8688539862632751,inf,0.16488593643836852,0.8664092421531677,inf
95,0.1532102256327078,0.8566325306892395,inf,0.16260529579077312,0.8671814799308777,inf
96,0.1508398847616721,0.8482654690742493,inf,0.16820560185318725,0.8432432413101196,inf
97,0.1584148409647085,0.8436589241027832,inf,0.1700711704437237,0.8440154194831848,inf
98,0.15667522064962758,0.8616151213645935,inf,0.1668777096505297,0.8671814799308777,inf
99,0.15393369434215481,0.8681958913803101,inf,0.16537614066934472,0.8671814799308777,inf
100,0.1537443177875759,0.8676318526268005,inf,0.16202934095008276,0.869498074054718,inf
