epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
1,1.0615526797042953,0.3205687701702118,0.0071869942877027726,1.6046686516867743,0.004251601960923937,inf,0.9458872490459018,0.33968254923820496,0.0005963855319552952,1.7846769968668619,0.0007016499837239583,inf
2,0.888694833053483,0.3185846507549286,0.0007320761680603028,1.994561751683553,0.0005137960116068523,inf,0.9029656569163005,0.36455026268959045,8.379618326822916e-05,1.9267088572184246,0.0026892132229275174,inf
3,0.8623540977636973,0.3256613612174988,0.0007110489739312066,1.8852580123477511,0.00043143828709920246,inf,0.8836001992225647,0.3560846447944641,0.00025003221299913197,2.515037197536892,3.2636854383680555e-05,inf
4,0.847324197822147,0.3233465552330017,0.0005844460593329536,1.8879029353459675,0.000522352589501275,inf,0.8691738737954033,0.3730158805847168,2.966986762152778e-07,1.618478012084961,0.0013316896226671007,inf
5,0.834082180261612,0.33802908658981323,0.00021367205513848198,1.7762778070237901,0.000369923644595676,inf,0.8530990971459282,0.3560846447944641,0.0002979490492078993,1.44476072523329,3.5964118109809025e-05,inf
6,0.8204357509811719,0.34087300300598145,0.0004541092448764377,1.6963958978652953,0.000936995612250434,inf,0.836036921872033,0.3661375641822815,5.298190646701389e-06,1.6362784067789713,1.1083814832899305e-05,inf
7,0.8066467578212421,0.3444444537162781,0.0008541557523939345,1.6160405317942301,0.00024966531329684787,inf,0.8196393317646451,0.3693121671676636,0.0005816565619574653,1.5450440300835504,1.0553995768229166e-05,inf
8,0.791478241317802,0.34861111640930176,0.001375130812327067,inf,0.0010738492012023926,inf,0.8051388131247627,0.3693121671676636,0.0017026477389865452,1.5084991455078125,1.8013848198784723e-05,inf
9,0.7787806787424617,0.358002632856369,0.002241992950439453,1.6527326848771837,0.0011909564336140951,inf,0.7926570428742303,0.38835978507995605,0.0011208852132161458,1.6085392846001518,0.00011577606201171876,inf
10,0.7672652948233817,0.3632936477661133,0.004826605319976807,1.6290549278259276,0.00203553040822347,inf,0.7823982543415493,0.4037036895751953,0.00941268073187934,1.4181203206380208,0.0007262759738498264,inf
11,0.7590353974865542,0.3712962865829468,0.012827901045481364,inf,0.0020480990409851075,inf,0.7752362257904477,0.4047619104385376,0.09161637624104818,1.4670998891194662,0.0007530424329969618,inf
12,0.7515580764247312,0.38227513432502747,0.019978484842512342,inf,0.0017425603336758083,inf,0.7698139978779687,0.3968254029750824,0.0179648929172092,1.549417961968316,0.0014392640855577256,inf
13,0.7469512918757067,0.37334656715393066,0.04114832480748495,1.632375955581665,0.0046661059061686196,inf,0.7621978713406456,0.4116401970386505,0.08739581637912326,1.4151556650797525,0.021090592278374565,inf
14,0.7415001247906022,0.3810846507549286,0.050707063410017225,inf,0.0070016132460700145,inf,0.7573212795787387,0.39947089552879333,0.08735298580593533,1.6200518290201822,0.010456657409667969,inf
15,0.736499498039484,0.38134920597076416,0.06770826445685493,inf,0.0031129346953497994,inf,0.7533525619241926,0.3936507999897003,0.12530229356553818,1.5320482042100694,0.013015005323621962,inf
16,0.734595248185926,0.38339945673942566,0.08760348161061605,inf,0.006637532181209988,inf,0.7495743817753262,0.40529099106788635,0.10432381100124782,1.5747119479709202,0.0071613523695204,inf
17,0.7348889920446607,0.3796957731246948,0.0953906602329678,inf,0.007520269023047553,inf,0.7594722794161902,0.4015873074531555,0.0406161626180013,1.6767091539171006,0.0008007473415798611,inf
18,0.7309321929183271,0.3751984238624573,0.1047132498688168,inf,0.00555503699514601,inf,0.7447334200143814,0.39841270446777344,0.2093660036722819,inf,0.0053784158494737415,inf
19,0.7269013809247149,0.3810846507549286,0.12242768473095364,inf,0.0030894822544521756,inf,0.7419938955042097,0.4126984179019928,0.1851416375901964,1.5720700158013239,0.008962196773952907,inf
20,0.7282920210725732,0.3768518567085266,0.15252297123273215,inf,0.00742993950843811,inf,0.7394967310958438,0.4026454985141754,0.17365429136488172,1.7036346011691623,0.009773614671495226,inf
21,0.7259689864599043,0.38062170147895813,0.1581352300114102,inf,0.009024496873219807,inf,0.7400428056716919,0.4095238149166107,0.1320857153998481,inf,0.010418510437011719,inf
