epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,1.3146478649642732,0.2650793790817261,0.059355489412943524,0.2912975443734063,0.03933564821879069,inf,1.4010304305288526,0.3322751224040985,0.10690990024142795,0.16219808790418838,0.07869368659125434,inf
2,1.3795146736833783,0.30813491344451904,0.07014266384972466,0.07070946428510878,0.07584747473398844,inf,1.465457910961575,0.3322751224040985,0.02678493923611111,0.02743555704752604,0.049822489420572914,0.6602697584364149
3,1.4074279682503805,0.3123015761375427,0.007531581984625922,0.019337839550442167,0.027904915809631347,inf,1.4597066481908163,0.311640202999115,0.002843687269422743,0.014191394382052951,0.024214214748806424,0.37327965630425347
4,1.3896201509568427,0.31223544478416443,0.0038413206736246743,0.013076429896884494,0.02109933959113227,inf,1.4433041572570802,0.3137566149234772,0.00376328362358941,0.00960646735297309,0.01662025451660156,0.2974747551812066
5,1.3759709573454326,0.31785714626312256,0.0027515252431233725,0.008300993177625868,0.016933743158976236,inf,1.429437392287784,0.30211639404296875,0.0022186279296875,0.008196809556749132,0.02022925482855903,0.2845367007785373
6,1.3747345389591323,0.31216931343078613,0.002855494287278917,0.006873766581217448,0.021575498580932616,0.3026885112126668,1.4376488036579556,0.31216931343078613,0.001421780056423611,0.0050628662109375,0.021894624498155383,0.3279119279649523
7,1.3726810844408142,0.3105820119380951,0.00227410528394911,0.005172933472527398,0.016424976454840767,0.27706088489956326,1.4329960982004801,0.3333333432674408,0.0017236497667100694,0.003486378987630208,0.01771604749891493,0.22289505004882812
8,1.3750220065315564,0.31316137313842773,0.0018209218978881836,0.004277740584479438,0.016349376572502985,0.26047762235005695,1.4371191408899096,0.3343915343284607,0.0012669881184895833,0.003130467732747396,0.018369759453667533,0.21494034661187067
9,1.3780390650033951,0.30509260296821594,0.0007801161872016059,0.003561128510369195,0.018931741184658474,0.2484945853551229,1.4407143102751838,0.3105820119380951,0.00047776963975694443,0.0020136515299479167,0.010746553209092883,0.22531776428222655
10,1.3737673572368092,0.31488096714019775,0.000751034418741862,0.002136977513631185,0.015587189462449816,0.22344373597039116,1.4264380031161839,0.29206350445747375,0.0002612643771701389,0.0029504140218098956,0.013731723361545139,0.21454925537109376
