epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.8309816006466607,0.50011146068573,inf,inf,0.4635720074733841,0.4734806652381041,0.2311797827203697,0.6203673637915994,0.5035842061042786,inf,inf,0.243320621062662,0.36408746353933746,0.17477511913976937
2,0.627817686090124,0.6470457315444946,inf,inf,0.2618479238492306,0.514807771299487,0.212074732669046,0.49576807467736933,0.6774193644523621,inf,inf,0.190422427988498,0.3364317840504869,0.3576168735450673
3,0.5100907691206052,0.6749163866043091,inf,inf,0.2850813113640402,0.45546620387897313,0.2497429911778352,0.4228753160650485,0.6774193644523621,inf,inf,0.2616440068895572,0.4927209069795698,0.24461315558335492
4,0.4724688591940381,0.6758082509040833,inf,inf,0.31065920468802766,0.5525662169278225,0.34145120872515383,0.38050761930296356,0.6774193644523621,inf,0.5562277152159504,0.2543435007612282,0.46577249954794053,0.2639325595347681
5,0.3949990328575406,0.6769230961799622,inf,inf,0.30803865862783986,0.4277589123382747,0.24109042052910706,0.35328823592618247,0.6792114973068237,inf,inf,0.30183844700037876,0.4679910624138663,0.1745424181501442
6,0.3949508811216627,0.6800445914268494,inf,inf,0.3247920803934614,inf,inf,0.33635721042334477,0.6792114973068237,inf,inf,0.3055451116829275,0.4395088436447571,0.21051879032192944
7,0.4119484043967362,0.6795986890792847,inf,inf,0.35681464571819127,0.588206642141966,0.17624438964874944,0.3341695994974297,0.6792114973068237,inf,0.3764226748564533,0.2749920470692287,0.5288983550027152,0.26808309666464264
8,0.38179984277062046,0.6818283200263977,inf,inf,inf,0.5989002446147883,0.2414142288197981,0.3160063500437781,0.6810035705566406,inf,inf,0.30499608494411007,0.46440937363098717,0.13527558228679906
9,0.3746177730820725,0.6820513010025024,inf,inf,0.39307740692780396,0.5510655803101085,0.14366086816119256,0.30886309099531617,0.684587836265564,inf,0.508453701144067,0.30046569966824255,0.44044026704592126,0.11382461847545945
10,0.3567558142713436,0.6818283200263977,inf,inf,0.34310337706146954,0.5507045928562913,0.12212956165807827,0.3056191173251544,0.6810035705566406,inf,0.36925745901660384,0.30435851355579413,0.4859735230419123,0.06217988378533693
11,0.36466152960800124,0.6842809319496155,inf,inf,0.427196943314276,inf,0.1561209753016445,0.2987021055316257,0.6899641752243042,inf,0.48791914788362023,0.34301167782222,0.41473888682427806,0.1749612989826737
12,0.33632929509105247,0.6885172724723816,inf,inf,0.364824400326916,0.4893466223066098,0.1142075613976639,0.29803756652312857,0.684587836265564,inf,inf,0.3244113521041157,0.5641284969365485,0.14823725875292984
13,0.3637128336981775,0.6822742223739624,inf,inf,0.3674746980176908,inf,inf,0.29194562095347965,0.684587836265564,inf,inf,0.3289622235520978,0.4901738746143947,0.04975856381041981
14,0.33625376792015316,0.6845039129257202,inf,inf,0.37353383102149607,inf,inf,0.290273275330802,0.6971325874328613,inf,inf,0.3815103869571864,inf,0.13907740132830967
15,0.34252138398413623,0.6824972033500671,inf,inf,0.3976598019911864,inf,inf,0.2873874654140428,0.6863799095153809,inf,inf,0.39271338632173625,0.46016529564545533,0.16152774396343766
16,0.34563980359479646,0.6849498152732849,inf,inf,0.3770164975496096,0.6470677874912726,inf,0.2864812729514648,0.684587836265564,inf,inf,0.3473530706958236,inf,inf
17,0.3303916046404602,0.683612048625946,inf,inf,0.3906376790777545,inf,inf,0.28319446652013563,0.6971325874328613,inf,inf,0.39651960747264253,0.5319415921362761,inf
18,0.339210927086038,0.6851727962493896,inf,inf,0.4199285585189534,inf,inf,0.2833768297857213,0.6881720423698425,inf,inf,0.38613603716698763,0.5910544350882557,inf
19,0.33193176636193816,0.6880713701248169,inf,inf,0.37699288742564546,inf,inf,0.28465707043063976,0.6863799095153809,inf,inf,0.3892235265713986,0.5434454178141657,inf
20,0.3265771928469642,0.689186155796051,inf,inf,0.4241838566610746,inf,inf,0.28084725211156863,0.6881720423698425,inf,inf,0.3837361202061733,inf,0.06030807261155031
21,0.33012311522213517,0.6889632344245911,inf,inf,0.39540350604280133,inf,inf,0.27941745721569683,0.6881720423698425,inf,inf,0.3471520771490079,inf,inf
22,0.3303224282060689,0.6896321177482605,inf,inf,inf,inf,inf,0.2793792431878152,0.6881720423698425,inf,inf,0.3839357144364687,inf,inf
23,0.34239497104067806,0.6882942914962769,inf,inf,0.38526827542581293,inf,inf,0.2795140819850369,0.6881720423698425,inf,inf,0.3659120630995135,inf,0.10084523664456661
24,0.32796742698769565,0.6871795058250427,inf,inf,0.3846719944588492,inf,inf,0.2783083437341396,0.6881720423698425,inf,inf,0.39197173074027086,0.633104297602288,0.07142402189914311
25,0.34366233139429414,0.6876254081726074,inf,inf,0.4129004144222937,inf,inf,0.2783558223849145,0.6881720423698425,inf,inf,0.3752170366661571,inf,inf
26,0.357897408598181,0.6842809319496155,inf,inf,0.3887200829024627,inf,inf,0.2802056701523121,0.684587836265564,inf,inf,0.35475751395537475,inf,inf
27,0.3403883175750341,0.6820513010025024,inf,inf,0.3870774752625795,inf,inf,0.2775651840406044,0.6899641752243042,inf,inf,0.3483931461227274,inf,0.1172349491966105
28,0.3270799674694296,0.6865105628967285,inf,inf,inf,inf,inf,0.27594963711834397,0.6881720423698425,inf,inf,0.38994408545093,inf,inf
29,0.31996887229452625,0.6934224963188171,inf,inf,0.4122006558926306,inf,inf,0.27891905654535115,0.6899641752243042,inf,inf,0.398332444306846,0.657097807554441,inf
30,0.31846118987772926,0.689186155796051,inf,inf,0.37016211213352523,inf,inf,0.2750877937841638,0.6881720423698425,inf,inf,0.3713977314601435,inf,0.06149500692002127
31,0.3202607404640832,0.6943143606185913,inf,inf,0.42771000561313094,inf,inf,0.27775976646726375,0.6881720423698425,inf,inf,0.3874837839714835,inf,inf
32,0.331180796466733,0.6914158463478088,inf,inf,0.4050050550532118,inf,inf,0.27561809630873046,0.6881720423698425,inf,inf,0.3827391205547012,inf,0.08164082119398028
33,0.32363675107796475,0.6885172724723816,inf,inf,0.3759645736106088,inf,inf,0.2752556431794835,0.6899641752243042,inf,inf,0.3821071375196225,inf,inf
34,0.314565306825337,0.6949833035469055,inf,inf,0.3885937054580617,inf,inf,0.27362235155061027,0.6792114973068237,inf,inf,0.35630008661858387,inf,inf
35,0.3294540503340834,0.6943143606185913,inf,inf,0.39085357489986955,inf,inf,0.2746785645172975,0.6881720423698425,inf,inf,0.3835935592651367,inf,inf
36,0.31825504567752655,0.6900780200958252,inf,inf,0.4211790678657104,inf,inf,0.2734417902114235,0.6881720423698425,inf,inf,0.37106889207786486,inf,0.07008298535213292
37,0.3471017508619578,0.6862876415252686,inf,inf,0.3879959260191873,inf,inf,0.2724537697629394,0.6881720423698425,inf,inf,0.38962037986684067,inf,inf
38,0.3410682428985068,0.6938684582710266,inf,inf,0.38131150798262836,inf,inf,0.2746975441402364,0.6863799095153809,inf,inf,0.3890037358364212,inf,inf
39,0.3335501414627951,0.694537341594696,inf,inf,0.4035983904499874,inf,inf,0.27186767958870556,0.6881720423698425,inf,inf,0.3494626161094024,inf,inf
40,0.3202750669035051,0.6885172724723816,inf,inf,0.3977797633019563,inf,inf,0.2726493431864498,0.6881720423698425,inf,inf,0.39059508849527236,inf,inf
