epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,1.2641611907217238,0.35575395822525024,0.9317795409096612,0.0019452333450317382,inf,inf,0.4306081877814399,1.2901078316900465,0.38253968954086304,0.4485963185628255,0.0005397372775607639,inf,inf,0.31601359049479166
2,1.238138840927018,0.3679894208908081,0.3878450075785319,0.0008664687474568684,inf,inf,0.31037689314948186,1.281459845436944,0.386772483587265,0.3597566816541884,0.0006504906548394097,inf,1.387292946709527,0.2881716834174262
3,1.231905709538195,0.3618386387825012,0.3379132853613959,0.0005134767956203885,inf,inf,0.2944461637073093,1.2734285275141397,0.391005277633667,0.3015472412109375,0.0003678215874565972,inf,inf,0.2694480472140842
4,1.226027447813087,0.3662698268890381,0.3147128714455499,0.0005414512422349717,inf,inf,0.28070390754275854,1.2708005057440863,0.3878306746482849,0.3286161210801866,0.00038252936469184025,inf,inf,0.286612065633138
5,1.2215390985210737,0.3631613850593567,0.29348823229471843,0.0003788047366672092,inf,inf,0.2838069174024794,1.2671828402413263,0.37830686569213867,0.299528079562717,0.00025007459852430556,inf,1.3345598856608072,0.3011783175998264
6,1.2227232540647188,0.3658730089664459,0.3105124420589871,0.0005040592617458768,inf,inf,0.27756915622287326,1.2687589565912882,0.37936508655548096,0.3335658179389106,0.0003231472439236111,inf,1.366480467054579,0.2755831400553385
7,1.217975096238984,0.36851853132247925,0.2724245548248291,0.00043010711669921875,inf,inf,0.27098905510372584,1.2578706251250373,0.37830686569213867,0.2597618526882596,3.662109375e-05,inf,1.1493109809027777,0.24166573418511283
8,1.215628889699777,0.3651455044746399,0.285380925072564,0.0003442843755086263,inf,inf,0.2696585946612888,1.262561153040992,0.3719576597213745,0.2958654615614149,0.0001735687255859375,inf,1.4113213433159721,0.28948080274793836
9,1.213938454621368,0.37063491344451904,0.2746708207660251,0.0005228678385416667,inf,inf,0.2663539436128404,1.2566254403856065,0.37936508655548096,0.28589918348524307,0.00012029012044270834,inf,1.3664850446912977,0.2896377987331814
10,1.2124940211574236,0.36362433433532715,0.2822136720021566,0.00042135980394151476,inf,inf,0.2718945582707723,1.2603613628281487,0.3730158805847168,0.2813846164279514,0.00023701985677083333,inf,1.2405399322509765,0.27870110405815973
11,1.2130843271811804,0.3658068776130676,0.2788005961312188,0.0006260395050048829,inf,inf,0.26707855065663655,1.2591679281658597,0.37671956419944763,0.2692419687906901,0.000439453125,inf,1.3631554073757595,0.24876908196343317
12,1.212858739329709,0.369047611951828,0.28547637462615966,0.0005594650904337565,inf,inf,0.27288251452975804,1.258482689327664,0.37142857909202576,0.28084394666883683,0.000365447998046875,inf,1.228715091281467,0.2595867156982422
