epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,0.8146678214366775,0.12008851766586304,inf,0.28305505050251906,0.797837694003744,0.17659665644168854,0.20624871855800592,0.13208425565830711
2,0.751856129965639,0.3225388526916504,0.1719156029660448,0.10278103060168427,0.7529361528679005,0.3424775004386902,0.13453513673208292,0.0744911001145261
3,0.703683922715284,0.3584844470024109,0.12335541380655776,0.06540154333291069,0.7170690855065596,0.36176598072052,0.09531198716858058,0.06138001281080894
4,0.6692256091090814,0.36550086736679077,0.10800031679921125,0.05917315371730019,0.6770326966076221,0.36690956354141235,0.08804002664621594,0.05952942429236995
5,0.6569608492420267,0.3706282377243042,0.10153673369124473,0.06177550953809225,0.6584005643007824,0.36519503593444824,0.10712932672315431,0.05568419324541555
6,0.627762311863328,0.37186959385871887,0.10333545344650366,0.0618205063987364,0.651070265443001,0.36819544434547424,0.1082985308563825,0.06235557100147877
7,0.6153961683597787,0.37483808398246765,0.10032170687366841,0.0586130108513686,0.6186341776069507,0.3660522997379303,0.1058371680454143,0.06355895347965573
8,0.6034063462428986,0.37656518816947937,0.10285462977346016,0.06275679026005808,0.622994069082355,0.3703386187553406,0.08025650665598008,0.06773849482675201
9,0.5966320792617023,0.37613341212272644,0.0958689089287112,0.06380577473558004,0.6052913224523507,0.3673381805419922,0.11195111274719238,0.07626857861731816
10,0.5967640150016389,0.37656518816947937,0.10119889051508535,0.06511978546995302,0.6014928485004647,0.36819544434547424,0.10758756838955925,0.05207226808788707
11,0.5849336864127873,0.38628023862838745,0.09819405589423326,0.06421021746981675,0.5951220375639432,0.39477068185806274,0.12209197242283126,0.05885279120750798
12,0.5793894840224172,0.3940522372722626,0.10053886946382254,0.06564681841671231,0.6008562696464721,0.39519932866096497,0.08796687265044277,0.0664845166854488
13,0.5689975900458574,0.3880613148212433,0.09469099101927703,0.06313878285150872,0.5694043164693036,0.3673381805419922,0.11846131491429597,0.06716875428134955
14,0.5690344489968506,0.37985751032829285,0.09815985964108931,0.06699095822335158,0.595523404518088,0.3750535845756531,0.08338984181580034,0.06874526820136505
15,0.5747137334743503,0.3948078453540802,0.09585744288967782,0.06479723760132215,0.6032313954048943,0.37591084837913513,0.06929151583643793,0.06983783927935998
16,0.5678786629647659,0.3951856791973114,0.09412803113333991,0.06883581088895974,0.5638563259170183,0.399057000875473,0.1002246830069903,0.06012461254897627
17,0.5551231392846528,0.3975604474544525,0.09401537828240063,0.06639664582422296,0.5776251432060906,0.399057000875473,0.08482585543567694,0.0693168553333838
18,0.5562163849194862,0.40036702156066895,0.09366052202069113,0.06165392463193505,0.5660328414670907,0.39477068185806274,0.10510793299350923,0.05553674466401628
19,0.5481838730844921,0.4024719297885895,0.09241044673190754,0.06478612900937294,0.5598510714537166,0.3956279456615448,0.12120355824822361,0.07038535250043407
20,0.5458099844952786,0.40144646167755127,0.09943382155002158,0.06300557513001256,0.5715898735249795,0.3956279456615448,0.06183479509307343,0.05375535974224794
21,0.5685114877302428,0.4004749655723572,0.09275800248222131,0.06266502749026816,0.5622539591785629,0.39519932866096497,0.09796646613519168,0.06796186410107659
22,0.5577558633623645,0.39971935749053955,0.0885059996232648,0.06687845770141954,0.5664548983851683,0.39519932866096497,0.11317343735000462,0.057366227062003124
23,0.5562441933404091,0.4011766016483307,0.0984362284993272,0.06418848323359214,0.5812405267169753,0.3956279456615448,0.07817949079772801,0.052991538371854614
24,0.5461365697639329,0.40198618173599243,0.08756848067849703,0.06186093114743567,0.5560326835918195,0.39519932866096497,0.08969907621735508,0.05890214443206787
25,0.5440502375689715,0.4025259017944336,0.09475470080967198,0.06240007593156643,0.561331969016747,0.39519932866096497,0.08739021680887463,0.0599111998544156
26,0.549138616314025,0.40231001377105713,0.08988481411110968,0.06745237077696235,0.5626347209552972,0.39519932866096497,0.10263116093515193,0.06767620797296173
27,0.5420246107624106,0.4039291739463806,0.09289765929250164,0.0625641166278005,0.5505505394353305,0.3956279456615448,0.11213038557941474,0.05481983735723403
28,0.5453112982145703,0.40338945388793945,0.09224400930343919,0.06517391867228338,0.5500883219347706,0.396056592464447,0.08270141655958972,0.07266744016443641
29,0.5333176022149738,0.4051705598831177,0.09396849891291194,0.06259061251042429,0.5425245921281212,0.396056592464447,0.12368291037753948,0.05442259728329853
30,0.5362842790601667,0.40533247590065,0.09367308054036866,0.06691520106333257,0.5570971169463784,0.3986283838748932,0.09120475956537191,0.06459183253130867
