epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,0.6828438198258917,0.19290681183338165,inf,0.42301141962476857,0.6739030317826704,0.1897321492433548,inf,0.4368013194113067
2,0.5332886376764416,0.2563282251358032,inf,0.4117963560072533,0.5461916406949361,0.3549107015132904,inf,0.3664051243753144
3,0.4651826545935299,0.4770514667034149,inf,0.41671243314497025,0.4974895509806546,0.6506696343421936,inf,0.43378143888531306
4,0.4358467478559484,0.6574409008026123,inf,0.46533306379419537,0.4622842727285443,0.7087053656578064,inf,0.4062471158576734
5,0.4123119291409918,0.7002781629562378,inf,0.510771282525996,0.4437014840769045,0.7511160969734192,inf,0.5314752968874845
6,0.3967475785742399,0.714464545249939,inf,inf,0.42736933809338196,0.7533482313156128,inf,0.6484260053345652
7,0.39193966430195004,0.7208623290061951,inf,0.6233209890733178,0.41834584524234136,0.7544642686843872,inf,0.6484308358394738
8,0.3772015173457371,0.7439499497413635,inf,inf,0.4090050072832541,0.7555803656578064,inf,inf
9,0.37440443275233504,0.7424200177192688,inf,inf,0.4023344564166936,0.7566964030265808,inf,inf
10,0.37240462859863577,0.7436717748641968,inf,0.6335314997049312,0.3981403472297119,0.7589285969734192,inf,0.6976093913569595
11,0.36971769335768745,0.7522948384284973,inf,inf,0.3962026193286433,0.8035714030265808,inf,0.6273847897847493
12,0.36393348815284204,0.7663421630859375,inf,inf,0.3894389481707053,0.8002232313156128,inf,0.6514015457846901
13,0.35683179476859445,0.767037570476532,inf,inf,0.3823211466046897,0.8024553656578064,inf,0.6365489945267186
14,0.35038892394256793,0.7848400473594666,inf,inf,0.3777947053990581,0.8035714030265808,inf,0.8092112613446785
15,0.3466534494550981,0.778998613357544,inf,inf,0.3744344023140994,0.8024553656578064,inf,0.7358383626648874
16,0.3402422746821492,0.7809457778930664,inf,inf,0.3708563216482148,0.8035714030265808,inf,inf
17,0.3399448368460935,0.7872044444084167,inf,inf,0.3652834519292369,0.8069196343421936,inf,inf
18,0.3367434187448825,0.785535454750061,inf,inf,0.3600344708584475,0.8069196343421936,inf,inf
19,0.3375067956426233,0.7821974754333496,inf,inf,0.35821692114978126,0.8058035969734192,inf,inf
20,0.3283589252133674,0.7859526872634888,inf,inf,0.354645142162388,0.8058035969734192,inf,inf
21,0.32969070379148846,0.7840055823326111,inf,inf,0.3518380882839362,0.8058035969734192,inf,0.773375551628344
22,0.32369659911015825,0.7884562015533447,inf,inf,0.3491835880685936,0.8058035969734192,inf,inf
23,0.3202589496147673,0.7908205986022949,inf,inf,0.3451342725731207,0.8035714030265808,inf,inf
24,0.3194630245461902,0.7917941808700562,inf,inf,0.3409456035517382,0.8058035969734192,inf,inf
25,0.3142246070582199,0.7906814813613892,inf,inf,0.3369738312494574,0.8024553656578064,inf,inf
26,0.3105529297471092,0.7938804030418396,inf,inf,0.3371170423360485,0.8024553656578064,inf,inf
27,0.3122476892070972,0.7884562015533447,inf,inf,0.3292163407712272,0.8058035969734192,inf,inf
28,0.3060252705789616,0.7897078990936279,inf,inf,0.330918411391251,0.8024553656578064,inf,inf
29,0.3029592129852685,0.7904033660888672,inf,inf,0.3228528010800029,0.8058035969734192,inf,inf
30,0.3023565971301035,0.7913768887519836,inf,inf,0.3189121609271476,0.8058035969734192,inf,inf
31,0.2977639215331304,0.7906814813613892,inf,inf,0.32333170537357075,0.8035714030265808,inf,inf
32,0.29980534215264126,0.7927677035331726,inf,inf,0.32232895048730303,0.8058035969734192,inf,inf
33,0.3008959166216629,0.7923504710197449,inf,inf,0.3229370176171263,0.8046875,inf,inf
34,0.29779819626154796,0.7888734340667725,inf,inf,0.3194103255077745,0.8046875,inf,inf
35,0.2930426919523327,0.7949930429458618,inf,inf,0.30628616992722857,0.8058035969734192,inf,inf
36,0.2895824363206447,0.7968010902404785,inf,inf,0.3139384808696129,0.8080357313156128,inf,inf
37,0.288556901833441,0.7965229749679565,inf,inf,0.31040753910713126,0.8058035969734192,inf,inf
38,0.2880249545847282,0.796105682849884,inf,inf,0.3076487815910668,0.8046875,inf,inf
39,0.2892294335581803,0.7949930429458618,inf,inf,0.31041257703733266,0.8024553656578064,inf,inf
40,0.2900850979062942,0.7884562015533447,inf,inf,0.31131346665435666,0.8024553656578064,inf,inf
41,0.2861053088209302,0.7915160059928894,inf,inf,0.30922732853866886,0.8024553656578064,inf,inf
42,0.2936535937879772,0.7919332385063171,inf,inf,0.30648584545900426,0.8058035969734192,inf,inf
43,0.28440778112259435,0.7933240532875061,inf,inf,0.30269430253203167,0.8046875,inf,inf
44,0.2856238066933891,0.7937412858009338,inf,inf,0.30596472956804616,0.8024553656578064,inf,inf
45,0.2827914886230289,0.7941585779190063,inf,inf,0.30628739468414673,0.8024553656578064,inf,inf
46,0.2799933792299652,0.7910987734794617,inf,inf,0.29945603245022623,0.8024553656578064,inf,inf
47,0.27800807865034105,0.7933240532875061,inf,inf,0.3054329392979994,0.8080357313156128,inf,inf
48,0.2839650757496326,0.7895688414573669,inf,inf,0.30179721037433904,0.8058035969734192,inf,inf
49,0.2818913499934935,0.7990264296531677,inf,inf,0.29930646496288704,0.8069196343421936,inf,inf
50,0.2760205560459929,0.798748254776001,inf,inf,0.30345722438033784,0.8069196343421936,inf,inf
51,0.27940368036950103,0.7984700798988342,inf,inf,0.3015660223014878,0.8091517686843872,inf,inf
52,0.27827042799756746,0.7941585779190063,inf,inf,0.29533000977314783,0.8046875,inf,inf
53,0.2733444198287673,0.7963838577270508,inf,inf,0.2950638465752656,0.8058035969734192,inf,inf
54,0.2736330995935387,0.7917941808700562,inf,inf,0.2956156531179493,0.8058035969734192,inf,inf
