epoch,train_loss,train_accuracy,"train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))","train_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))","val_AlternateResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.3270244060291185,0.13068783283233643,0.5468273639678956,inf,inf,inf,1.461536623371972,0.025925925001502037,0.7018803066677517,1.5267437405056423,inf,inf
2,1.5094588057862388,0.028439152985811234,0.8539728376600477,0.9791245619455974,inf,inf,1.698343523343404,0.047089945524930954,0.8904353671603733,0.6778444078233506,inf,inf
3,1.664606845047739,0.04226190596818924,0.7959289312362671,0.6551635212368435,inf,inf,1.8181855625576444,0.018518518656492233,0.7021522098117404,0.5787237803141276,0.2886172824435764,0.30869971381293404
4,1.7556089424424701,0.03055555559694767,0.6135561572180854,0.5974030653635661,inf,0.2622971137364705,1.8850390990575154,0.0396825410425663,0.6015138414171007,0.4750648922390408,0.2540086958143446,0.24200130038791232
5,1.794747749467691,0.010846560820937157,0.5365816195805867,0.5245235019259983,inf,0.23784966468811036,1.9100854423311022,0.0,0.5542325337727865,0.4243164486355252,0.18382877773708767,0.19490424262152778
6,1.8159084828363525,0.014550264924764633,0.5126133097542657,0.46886815230051676,0.1975027799606323,0.19996634854210749,1.923004949092865,0.031216930598020554,0.5111818101671007,0.4160779741075304,0.16926595899793836,0.15928899976942273
7,1.8305910852220324,0.012764549814164639,0.48338730070326064,0.45305091010199655,0.16688206725650365,0.16955694357554119,1.9280358142322964,0.03809523954987526,0.5374354044596354,0.36658397250705294,0.15191824171278212,0.15912030537923177
8,1.8319681371251741,0.028835978358983994,0.4864241123199463,0.4204829798804389,0.16462850040859647,0.16100407441457112,1.923768499162462,0.045502644032239914,0.4978010813395182,0.4095131344265408,0.14761941697862413,0.16165284050835504
9,1.8275987941357825,0.034986771643161774,0.482028063138326,0.4341130680508084,0.1531756983862983,0.15253491931491428,1.91624051200019,0.04603174701333046,0.48546087476942273,0.4129976060655382,0.1573539310031467,0.14886453416612414
10,1.8272480678227212,0.022089947015047073,0.4930042637719048,0.42326824400160046,0.155721566412184,0.1506910350587633,1.9235217107666864,0.04444444552063942,0.5316782633463542,0.42515174018012153,0.13689096238878037,0.13538449605305988
11,1.8241989349325498,0.02757936529815197,0.517598205142551,0.42355460060967337,0.14229077498118084,0.14073597855038114,1.9286429723103842,0.0026455025654286146,0.4901780022515191,0.41627866956922743,0.11835899353027343,0.12197286817762587
12,1.8330954336457783,0.008994708769023418,0.49687852064768473,0.41013278166453043,0.13415791988372802,0.13231705824534098,1.9271144297387865,0.021693121641874313,0.489484617445204,0.38533270094129773,0.11338971455891927,0.12232962714301215
13,1.8296231635742717,0.02380952425301075,0.49964929156833227,0.4270312521192763,0.13418340682983398,0.13706077999538846,1.92207809554206,0.04497354477643967,0.5988978491889105,0.3427453782823351,0.12069642808702256,0.1134473164876302
14,1.8273939940664503,0.03703703731298447,0.5109609074062771,0.4276583857006497,0.12917591465844047,0.12548298570844862,1.9417211002773709,0.03492063656449318,0.4703145345052083,0.38339305453830297,0.10838105943467882,0.10267503526475695
15,1.8346977583236164,0.02202381007373333,0.49908897082010906,0.41059829394022623,0.12347907755109999,0.12496035628848606,1.9344911893208823,0.034391533583402634,0.5421533796522352,0.3950931549072266,0.09894536336263021,0.11373579237196181
16,1.8426980507042674,0.027645502239465714,0.4837707651986016,0.4118550697962443,0.12031859821743435,0.12893693447113036,1.9373409827550252,0.0476190485060215,0.46557138231065537,0.36556388007269963,0.12170113457573785,0.12117479112413194
17,1.849066145055824,0.04186508059501648,0.4697885857688056,0.37439616786109076,0.1229821072684394,0.12187998294830323,1.9617723253038195,0.04603174701333046,0.4772158728705512,0.3452745649549696,0.09423959520128038,0.11899041069878472
18,1.8511946390072505,0.026917990297079086,0.4607549720340305,0.3828214804331462,0.12528360154893664,0.12405268616146511,1.9502506693204245,0.04603174701333046,0.45469695197211374,0.3219496832953559,0.1067686292860243,0.11772058275010851
19,1.8451074184642897,0.032804232090711594,0.47771843274434406,0.41189538107977974,0.12415683269500732,0.12588744163513182,1.9423609336217245,0.047089945524930954,0.45355894300672744,0.3718685997856988,0.11270701090494792,0.1032578362358941
20,1.8489036745495266,0.02896825410425663,0.46742613050672743,0.383048497305976,0.11856537130143907,0.12085572083791098,1.9582011421521506,0.0026455025654286146,0.48973151312934027,0.3536917792426215,0.10784293280707466,0.10815963745117188
21,1.843183420598507,0.029298942536115646,0.4984439214070638,0.3962047709359063,0.11784223450554741,0.12097062004937066,1.9282191514968872,0.0476190485060215,0.5009938134087457,0.3559516059027778,0.11972796122233073,0.11242531670464409
22,1.8437570639782481,0.04477513208985329,0.47702578173743354,0.37762924035390216,0.1208916531668769,0.11726283232371013,1.9476046999295553,0.0476190485060215,0.46959626939561633,0.32009065416124133,0.10847015380859375,0.11714859008789062
23,1.8533974399169286,0.028439152985811234,0.4542373816172282,0.37849701510535344,0.12056879997253418,0.11547329955630832,1.9515307664871215,0.016402116045355797,0.45717425876193574,0.28310729132758244,0.10355809529622396,0.1089898427327474
24,1.8526198503043916,0.018981480970978737,0.44884844885932074,0.3652130895190769,0.11630942556593153,0.11783077716827392,1.960646571053399,0.0031746032182127237,0.490909915500217,0.3209241231282552,0.10714098612467447,0.1053596920437283
25,1.858127939204375,0.024140210822224617,0.4420086039437188,0.37629081938001846,0.12039158874087863,0.11943846278720432,1.958088755607605,0.0476190485060215,0.5051196204291449,0.3344268374972873,0.10847443474663629,0.10175658331976997
26,1.8484279117650455,0.011441798880696297,0.4733049233754476,0.37949977450900607,0.12206341690487332,0.12297578652699788,1.9426545514000786,0.0,0.4923689948187934,0.33420880635579425,0.11253212822808159,0.10141131083170572
27,1.8438699435856607,0.02916666679084301,0.4694545454449124,0.3924024873309665,0.11685596042209201,0.12022427982754177,1.9419647309515211,0.03333333507180214,0.5072120666503906,0.364521238538954,0.10837847391764323,0.1059983147515191
28,1.8329405998190245,0.03075396828353405,0.5142108784781562,0.3978192912207709,0.11557521820068359,0.11713564130995009,1.9374878856870863,0.04126984253525734,0.525191667344835,0.3407327440049913,0.0992698245578342,0.09915122985839844
29,1.847111273639732,0.035383597016334534,0.4698044776916504,0.37835895220438637,0.11103436946868897,0.11813609070248074,1.9503959192170037,0.040740739554166794,0.46908204820421007,0.34464149475097655,0.10809423658582899,0.10404845343695747
30,1.8474633584419886,0.04246031865477562,0.46664472421010333,0.39238553841908774,0.11666106383005778,0.12150797049204508,1.9467905044555665,0.0476190485060215,0.4894635094536675,0.34335882398817275,0.1044272952609592,0.10217594570583767
31,1.8549399010009235,0.029695767909288406,0.4670556386311849,0.375099696053399,0.11299763255649142,0.11567418840196397,1.95504386027654,0.0476190485060215,0.45942891438802086,0.3010581546359592,0.10331802368164063,0.09772936503092448
32,1.8499188257588282,0.015145502984523773,0.47490748829311796,0.3660736163457235,0.1184761471218533,0.12160237630208333,1.9251171588897704,0.03015873022377491,0.5289679633246528,0.3953525967068142,0.10294668409559461,0.12419637044270833
33,1.834389291703701,0.026058200746774673,0.4928730779223972,0.4059234910541111,0.12178662088182238,0.11995995044708252,1.9358122057384914,0.043915342539548874,0.5180800120035808,0.3551006740993924,0.1079380883110894,0.11173956129286024
34,1.838668130007055,0.019113756716251373,0.49054526223076717,0.3897238810857137,0.1194094631406996,0.12056538263956705,1.9426540480719672,0.032804232090711594,0.5191803826226129,0.3654557122124566,0.09454180399576823,0.09900877210828993
35,1.8367841399378246,0.04047619178891182,0.5038043472501966,0.39906995561387804,0.1205592155456543,0.11593413088056777,1.9263293517960443,0.0476190485060215,0.5091273413764106,0.41759283277723525,0.10537736680772569,0.11072069803873698
36,1.8378618998659981,0.027513228356838226,0.4914117548200819,0.39722594420115154,0.1188935571246677,0.11804875532786051,1.928902969095442,0.005291005130857229,0.4930881500244141,0.360367923312717,0.1100287119547526,0.11248262193467883
37,1.8477782847152815,0.023346560075879097,0.46744050449795194,0.38061265680525036,0.11858510706159804,0.11328881581624349,1.9426327453719245,0.009523809887468815,0.5008778889973958,0.36165296766493055,0.10731942918565539,0.10749053955078125
38,1.8517436689800686,0.0075396825559437275,0.46508426401350234,0.37527187400394013,0.11699812412261963,0.11397613419426812,1.9528043548266092,0.0,0.4674452463785807,0.34450882805718314,0.1027014414469401,0.09962251451280382
39,1.847194786866506,0.005092592444270849,0.4820312394036187,0.38205658859676783,0.11633814440833198,0.12205190923478869,1.9371440834469265,0.0010582010727375746,0.5173891703287761,0.32331047058105467,0.11972359551323784,0.11010551452636719
40,1.8448086573017968,0.019907407462596893,0.4733354171117147,0.3906898472044203,0.118359727329678,0.1177723831600613,1.9462706844011943,0.0005291005363687873,0.46816927591959634,0.336782964070638,0.10914552476671006,0.10852152506510417
41,1.8484985772106381,0.01607142947614193,0.46439816421932645,0.3867764049106174,0.11629740132225884,0.11530520915985107,1.9391568581263223,0.017989417538046837,0.4947319454616971,0.34252429538302953,0.12078208923339843,0.1112500508626302
42,1.839066552122434,0.025529099628329277,0.4853750811682807,0.38635303974151614,0.11537984477149116,0.12221051851908366,1.938103781806098,0.003703703638166189,0.4772529178195529,0.3201353708902995,0.1186052958170573,0.10539389716254341
43,1.8422527809937794,0.007605819962918758,0.4805790795220269,0.3866763220893012,0.1127615080939399,0.11277622116936578,1.9451187226507398,0.007936508394777775,0.5129229651557075,0.3625770992702908,0.11525751749674479,0.10667326185438368
44,1.844574571152528,0.018320105969905853,0.48135505782233345,0.3892618338267008,0.11790116363101535,0.11715729236602783,1.9448560582266914,0.029629629105329514,0.5225406646728515,0.3849480946858724,0.09852172003851997,0.1037308586968316
45,1.8434296490417585,0.03849206492304802,0.47343715561760796,0.38439543512132435,0.11736224757300483,0.1201465712653266,1.925635990831587,0.0476190485060215,0.5798282199435764,0.3400089687771267,0.1227354261610243,0.1250785403781467
46,1.8290000215172768,0.034259259700775146,0.528860706753201,0.3985219505098131,0.125218579504225,0.11680286725362142,1.9163754966523912,0.047089945524930954,0.5397783491346572,0.33687854342990453,0.11236334906684028,0.13328056335449218
47,1.827550044324663,0.029232803732156754,0.5128274069892036,0.39802419344584145,0.11918128596411812,0.12334174315134684,1.9321540262964036,0.047089945524930954,0.5297627766927083,0.3377160390218099,0.10557132297092015,0.10849490695529514
48,1.8314309674832556,0.01825396902859211,0.5156478802363078,0.41625589264763724,0.11865446832444933,0.11800682014889187,1.925342275036706,0.0,0.6046110365125869,0.3856700473361545,0.11220135158962674,0.10036981370713975
49,1.8270137276914384,0.01587301678955555,0.5307963026894463,0.41016119056277806,0.11423948340945773,0.11994282404581706,1.9119205448362562,0.04444444552063942,0.5625477261013455,0.38086984422471787,0.11968667772081164,0.11021537780761718
50,1.8370543219976956,0.023743385449051857,0.48516381051805285,0.3879016717274984,0.11723894278208415,0.11659785376654731,1.9552902619043986,0.015343915671110153,0.47849557664659287,0.3432566324869792,0.08816057840983073,0.1075555165608724
51,1.8507438571916686,0.022949734702706337,0.46092026233673095,0.3751359409756131,0.11842902766333686,0.1133095767762926,1.9533385727140637,0.02380952425301075,0.4757483164469401,0.3586910247802734,0.1070713890923394,0.1022677951388889
52,1.8508731156587601,0.024338623508810997,0.47910886340671116,0.38201990392473006,0.11624648571014404,0.11263855563269722,1.9392436769273547,0.04285714402794838,0.47876853942871095,0.3759939405653212,0.10169262356228298,0.11037135654025608
53,1.8343105359209908,0.01666666753590107,0.5116835355758667,0.39983412159813775,0.11519013775719536,0.11816063457065158,1.9236211803224352,0.008994708769023418,0.5674889882405599,0.3387189653184679,0.11193165249294705,0.11473719278971355
54,1.8359066079060236,0.026322752237319946,0.5087561157014635,0.3818480783038669,0.11777040428585477,0.11990946663750543,1.9323191775215998,0.039153438061475754,0.4770233154296875,0.38554395039876305,0.09948298136393229,0.10436897277832032
55,1.843758641017808,0.020899470895528793,0.47925950156317815,0.3832863595750597,0.11919168631235759,0.11418740219540066,1.9381086375978258,0.014285714365541935,0.48106168111165365,0.40374073452419706,0.10022104051378038,0.10373997158474392
56,1.8396126551760568,0.017195766791701317,0.494060656759474,0.3913561741511027,0.11689085960388183,0.1175430006451077,1.9336720320913527,0.0,0.48593546549479166,0.34339252048068575,0.12109794616699218,0.1180967542860243
