epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.2457731073101361,0.30694442987442017,0.05061819553375244,inf,0.0,inf,1.2771168933974373,0.31322750449180603,0.15045335557725695,0.7036364237467448,0.0,inf
2,1.2098790041274494,0.31104496121406555,0.15099954075283475,0.7001283857557509,0.0,inf,1.2636272364192538,0.31904762983322144,0.2154210408528646,0.5966996510823568,0.0,inf
3,1.1975940548711352,0.30813491344451904,0.1452785227033827,0.6369308922025892,0.0,inf,1.252119086848365,0.31005290150642395,0.14840558369954426,0.6605727301703559,0.0,inf
4,1.1989052146673203,0.3103174567222595,0.13733285268147785,0.6700855784946018,0.0,inf,1.2542189306683011,0.3084656000137329,0.19024230109320747,0.5520665486653645,0.0,inf
5,1.1954877760675218,0.31011903285980225,0.14840541415744357,0.5979896465937297,0.0,inf,1.246687236097124,0.3174603283405304,0.1563288370768229,0.612598631117079,0.0,1.9480077107747396
6,1.1908362368742624,0.31415343284606934,0.1477619489034017,0.6299284802542793,0.0,inf,1.2486405518319872,0.30899471044540405,0.1508907741970486,0.5704183790418836,0.0,inf
7,1.1898037229975065,0.3147486746311188,0.14266890154944525,0.5858517593807644,0.0,inf,1.2464110957251655,0.3164021074771881,0.1897440168592665,0.5466595119900174,0.0,1.421808327568902
8,1.192814815706677,0.3086640238761902,0.13596308761172823,0.6141168806287978,0.0,inf,1.249708268377516,0.3232804238796234,0.16394424438476562,0.5074684143066406,0.0,1.732327143351237
9,1.1930300752321878,0.31693121790885925,0.17182656659020318,0.5962228642569648,0.0,inf,1.249879813194275,0.30687829852104187,0.17140354580349393,0.4951847924126519,0.0,inf
10,1.1934483723507987,0.31593915820121765,0.17254602909088135,0.5833922253714667,0.0,inf,1.2454819785224067,0.3063492178916931,0.16677771674262154,0.5576786465115018,0.0,1.4735445234510633
11,1.1912622170315847,0.313359797000885,0.1580739524629381,0.5763312472237481,0.0,inf,1.2430326753192478,0.305820107460022,0.18561778598361545,0.5520786285400391,0.0,inf
12,1.1818267131845157,0.3177248537540436,0.16820888519287108,0.5271769258711073,0.0,inf,1.2348711583349439,0.3142857253551483,0.13824903700086805,0.6533152686225043,0.0,1.9392293294270833
13,1.183942703074879,0.3164682686328888,0.14943079683515761,0.6185557100507948,0.0,inf,1.2412269022729663,0.31798940896987915,0.1952933841281467,0.5604127248128256,0.0,1.4278630998399522
14,1.1898100847999256,0.3144179880619049,0.14850867589314778,0.602862024307251,0.0,inf,1.2481100413534376,0.32804232835769653,0.15294325086805555,0.6185930040147569,0.0,inf
15,1.1922620516684321,0.3154761791229248,0.16082239945729573,0.5682870864868164,0.0,inf,1.243910476896498,0.31587302684783936,0.1836783938937717,0.463983408610026,0.0,1.403575176662869
16,1.1875865262415675,0.3164021074771881,0.1625375747680664,0.5519600682788425,0.0,inf,1.2344270586967467,0.3243386149406433,0.22703781127929687,0.45784700181749133,0.0,inf
17,1.1831761095258924,0.31501322984695435,0.1435334708955553,0.6139448960622151,0.0,inf,1.2397306826379564,0.3126984238624573,0.1689352247450087,0.6053129831949869,0.0,inf
18,1.1808326174815496,0.31792327761650085,0.15561029116312664,0.5700890329149034,0.0,1.7040702528423732,1.232656995455424,0.32010582089424133,0.19364645216200088,0.4418783399793837,0.0,1.6723099602593317
19,1.180867337849405,0.3212963044643402,0.1540264368057251,0.6222059806187947,0.0,inf,1.233722205956777,0.3253968358039856,0.1815071529812283,0.5551194508870443,0.0,1.46037843492296
20,1.1779423559705415,0.3236111104488373,0.15914461347791883,0.5751799424489339,0.0,inf,1.2313350041707356,0.3222222328186035,0.14990060594346788,0.5570388793945312,0.0,inf
21,1.1709562190704876,0.3234788477420807,0.1485807180404663,0.5511971553166707,0.0,inf,1.2217909296353657,0.3164021074771881,0.15567342970106338,0.5394098069932726,0.0,1.7151330735948351
