epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.9931627160213032,0.5486636161804199,0.6226165445403695,1.0056372431089293,0.5709571242332458,0.6873067819847251
2,0.9273355216555629,0.3837619721889496,0.5481878253838497,0.9704943872847647,0.24092409014701843,0.5929567768888654
3,0.8615511499467443,0.25113463401794434,0.4555010460578865,0.9338536509927714,0.1881188154220581,0.5437150091495154
4,0.8655655264016895,0.23751890659332275,0.4298471321266764,0.897062212791083,0.18481847643852234,0.5992531506520398
5,0.8339544745463119,0.247604638338089,0.4565505400753691,0.8648946307740122,0.1881188154220581,0.6006477823797262
6,0.7528833608716656,0.25113463401794434,0.42047407923035096,0.848022702729927,0.2013201266527176,0.5737660426013874
7,0.7123826395990698,0.2662632465362549,0.4082454384350386,0.8302439636779282,0.2013201266527176,0.49069019533553215
8,0.733644394321799,0.296016126871109,0.4469798018837422,0.8229689980452916,0.26072606444358826,0.4828412577791034
9,0.7580895481120786,0.30711042881011963,0.4241338100031332,0.8168844783081198,0.28382837772369385,0.5078460945273345
10,0.713972592521328,0.3131618797779083,0.4150862671452328,0.790473129389421,0.28382837772369385,0.5335005814174436
11,0.7180059009888133,0.3136661648750305,0.41610716433379913,0.784238691037556,0.28382837772369385,0.6017797038240252
12,0.7449707827188371,0.3146747350692749,0.40648363680694366,0.7726394078641567,0.2871287167072296,0.5968984208017025
13,0.6840307736285118,0.3161875903606415,0.41301091995953954,0.7529601752758026,0.2871287167072296,0.5977706369364036
14,0.6757075402719913,0.3161875903606415,0.40281018607789515,0.7499087093011388,0.2871287167072296,0.5696550405250406
15,0.6640013637810737,0.32274332642555237,0.445773469759653,0.7347041295384461,0.2904290556907654,0.5809992304388082
16,0.6806134830383841,0.321734756231308,0.4136651438907382,0.749846230138023,0.28382837772369385,0.5107056599742962
17,0.7034460522531067,0.32274332642555237,0.39332474925199773,0.7353794524129832,0.2904290556907654,0.5943008638777822
18,0.6960164396140279,0.32929903268814087,0.44221871574812804,0.7306423951994698,0.2970297038555145,0.5691099346808668
19,0.6296728293147522,0.33030760288238525,0.4176009298766804,0.7276085615158081,0.3102310299873352,0.616147203265496
20,0.6586029781181304,0.345940500497818,0.403397160335782,0.7226221538939566,0.3564356565475464,0.6109377663090544
21,0.6628359370893282,0.3403933346271515,0.4160919155951685,0.7226725046364766,0.35973596572875977,0.47515045022064784
22,0.6603692040301039,0.34896621108055115,0.4112672761117547,0.7204176429307686,0.3564356565475464,0.5612550951399893
23,0.6576661116136042,0.3348461985588074,0.4019653233208757,0.7306441192357045,0.3003300428390503,0.5581410785890976
24,0.6337188249519334,0.3414019048213959,0.3910523845663674,0.7227892926279104,0.35973596572875977,0.4784461327318875
25,0.6337079828740283,0.3388804793357849,0.38374723706926617,0.7177329226484839,0.35973596572875977,0.518918145377681
26,0.6361332240512276,0.3439233601093292,0.41287235353813795,0.7147152061170002,0.35973596572875977,0.526634324271724
27,0.6541578800044517,0.34896621108055115,0.40259263777900356,0.7074492438784186,0.35973596572875977,0.4946690505405642
28,0.6300845156299426,0.3414019048213959,0.398675053125243,0.7161834498621383,0.35973596572875977,0.5469308889137124
29,0.6331378446250665,0.3383761942386627,0.40170109634935436,0.7045326781160427,0.31683167815208435,0.6484121826459777
30,0.5950241230201386,0.34795764088630676,0.4003510329985786,0.7125585821439635,0.31683167815208435,0.5056475513386276
31,0.6378963402269595,0.3414019048213959,0.3716395018530674,0.7052881838578098,0.3696369528770447,0.5713959999804227
32,0.6105527056324398,0.34846192598342896,0.38596071069078647,0.6931233898086367,0.37293729186058044,0.49581910979073
33,0.5907282668756936,0.3645990788936615,0.37924926677409043,0.6829493535014818,0.37293729186058044,0.5355108549010079
34,0.5803258773593769,0.3595562279224396,0.41338590157394944,0.6867518166326126,0.3762376308441162,0.6127128960951319
35,0.6069536839003306,0.3630862236022949,0.40241152452920026,0.6865388185910459,0.37293729186058044,0.5976238610609522
36,0.628279974260989,0.358043372631073,0.4196003415824658,0.6979520647030957,0.37293729186058044,0.547557290994896
37,0.619508466236206,0.35552194714546204,0.36128967372259996,0.6892955218845943,0.3201320171356201,0.5153275075948464
