epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))"
1,1.0235217991802428,0.3283068835735321,0.0029229826397365994,0.00043601195017496744,0.00093892150455051,0.0,0.9164168728722466,0.35661375522613525,0.00029816097683376736,3.903706868489583e-05,0.00021733178032769097,0.0
2,0.8661773161755668,0.3292989432811737,0.0004606763521830241,7.514556248982747e-05,0.0002542032135857476,0.0,0.888374412059784,0.3534391522407532,0.00018704732259114583,0.0,0.0,0.0
3,0.8460154180725415,0.33862432837486267,0.0005101164182027181,5.8597988552517365e-06,0.0001346429189046224,0.0,0.8717492315504286,0.35185185074806213,1.839531792534722e-05,0.0,0.0,0.0
4,0.8322990761862861,0.3373677134513855,0.0005326218075222439,0.00024232864379882812,0.00010951492521497939,0.0,0.8578583611382379,0.3460317552089691,7.459852430555555e-06,0.0,6.357828776041667e-08,0.0
5,0.8183059129450057,0.334457665681839,0.0010358889897664387,7.998943328857421e-06,7.65575302971734e-05,0.0,0.8436618672476874,0.3460317552089691,0.0002867804633246528,0.0,0.0,0.0
6,0.8036479946639803,0.3421296179294586,0.0007790128389994303,0.00033579270044962567,0.00025152497821384005,0.0,0.8242419017685785,0.3460317552089691,0.00031231774224175346,0.0,0.00018109215630425347,0.0
7,0.7857724510961108,0.3475528955459595,0.0007365518146091037,0.00022654268476698133,0.0005278415150112576,0.0,0.8032087206840515,0.3698412775993347,4.3275621202256947e-05,0.0,0.0,0.0
8,0.7712058294150564,0.3539682626724243,0.0008336702982584635,0.0026317927572462292,0.0010533332824707031,0.0,0.7916296309894986,0.3650793731212616,9.629991319444444e-05,0.0,4.874335394965277e-06,0.0
9,0.7629441865616374,0.3649470806121826,0.0016489982604980468,0.00016256173451741537,0.0011608613861931695,0.0,0.7836288664076063,0.37248677015304565,0.0023382822672526043,1.8480088975694443e-05,0.00019974178738064237,0.0
10,0.75547919538286,0.3712962865829468,0.0012674106491936577,0.0002223478423224555,0.0028062409824795194,0.0,0.7773753623167674,0.3730158805847168,0.001427035861545139,3.8358900282118055e-06,0.0002873738606770833,0.0
