epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
1,1.279225293132994,0.3123015761375427,0.7193519830703735,0.4328678925832113,inf,inf,1.3186455647150674,0.33280423283576965,1.0551671769883897,0.47793969048394097,0.9493028004964192,1.4056078592936199
2,1.2717326884468396,0.32275131344795227,1.0728828854031034,0.4279120551215278,0.8725988679462009,inf,1.3119255118899875,0.33280423283576965,1.1399432288275824,0.44085286458333334,0.7060796949598525,1.0859336853027344
3,1.265833537777265,0.3232804238796234,1.1188489596048992,0.4314556466208564,0.836852780977885,inf,1.3103962858517966,0.33280423283576965,1.1610371907552084,0.44308217366536456,0.8034624311659071,1.126449500189887
4,1.263991384042634,0.3232804238796234,1.1404781738917034,0.41731408966912165,0.8178707016838922,inf,1.3087796409924826,0.33280423283576965,1.1076126098632812,0.426954099867079,0.7145896487765842,1.2024467044406466
5,1.264305411775907,0.3232804238796234,1.149497922261556,0.4606107738282945,0.7846870713763767,1.2002712594138252,1.3079090701209175,0.33280423283576965,1.096177249484592,0.45174467298719617,0.7411162058512369,1.0726229349772136
6,1.260897829466396,0.3232804238796234,1.1650173399183485,0.4091464387045966,0.7444281048244901,inf,1.3052678280406529,0.33280423283576965,1.1087256537543402,0.4255315144856771,0.7618606143527561,1.1895985073513455
7,1.2625482762853304,0.3232804238796234,1.146356103155348,0.423570270008511,0.7704949352476332,1.148323612742954,1.3055724289682176,0.33280423283576965,1.080865987141927,0.38240093655056423,0.6903049045138889,1.1111247168646918
8,1.2624712086386152,0.3232804238796234,1.1511477020051744,0.4272620651457045,0.7699607398774889,1.1240370988845825,1.3054830378956266,0.33280423283576965,1.162158457438151,0.3740599738226997,0.6426158057318794,0.9926280975341797
9,1.2618242442607879,0.3232804238796234,1.1950702296362983,0.42090951336754695,0.740890481736925,1.1096082660886977,1.3059000253677369,0.33280423283576965,1.1185984717475044,0.4167143079969618,0.761160405476888,1.1182880401611328
10,1.260604813694954,0.3232142925262451,1.1574887620078194,0.4286337163713243,0.7312606758541531,1.0712288591596815,1.3013248735004002,0.33280423283576965,1.1664500766330295,0.4466191609700521,0.6551773918999566,0.935662121242947
11,1.255231210258272,0.3232804238796234,1.2134035931693183,0.44785099824269614,0.6985644022623698,inf,1.2980213933520848,0.33280423283576965,1.1514662000868054,0.4336375766330295,0.716612286037869,1.1459551069471572
12,1.2543412655591966,0.32294973731040955,1.1707715723249648,0.4130585749944051,0.7369043509165446,1.1027624130249023,1.294058018260532,0.33280423283576965,1.2882720947265625,0.40254054599338107,0.7261210123697917,1.0743565453423394
13,1.252602835992972,0.3236111104488373,1.2241094456778632,0.43457073635525173,0.7686936855316162,1.1508102364010282,1.2985413591066997,0.33280423283576965,1.2214315626356336,0.42947845458984374,0.6871030171712239,1.0605850643581813
