epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,1.3235380488965247,0.22056877613067627,0.5804710918002658,0.4561203506257799,1.3092268917295669,inf,1.4570811973677742,0.1825396865606308,0.6284983317057292,0.34822544521755644,0.5232594384087457,1.048793496025933
2,1.508245152566168,0.05595238134264946,0.42173226674397785,0.20016049014197457,0.28995022773742674,0.6241845899158054,1.6851110524601407,0.002116402145475149,0.323847664727105,0.11812260945638021,0.15900103251139322,0.4185295952690972
3,1.6333889780773057,0.032208994030952454,0.26147708627912736,0.0978554990556505,0.14001541667514378,0.35801571740044486,1.7481692724757725,0.043915342539548874,0.21840142144097222,0.08591122097439235,0.1031367407904731,0.2973931630452474
4,1.6645595451196036,0.06441798806190491,0.21719721423255073,0.07558841970231799,0.1030513366063436,0.2927691062291463,1.7618685364723206,0.05873015895485878,0.19936676025390626,0.06276054382324218,0.0827807108561198,0.2499124738905165
5,1.6694515731599595,0.06474867463111877,0.20353749328189427,0.06565065119001601,0.07496660285525852,0.26368781195746527,1.7676434887780084,0.07195767015218735,0.20927467346191406,0.06312327914767796,0.055110126071506074,0.2335667504204644
6,1.672590357893043,0.0754629597067833,0.20603628423478867,0.05861152807871501,0.061781573295593264,0.2418882449467977,1.7673936472998726,0.06984127312898636,0.19500130547417535,0.05579452514648438,0.05009625752766927,0.2072752210828993
7,1.6801972988579008,0.07989417761564255,0.19994648562537298,0.057151042090521915,0.04986437691582574,0.22282008859846328,1.7763450900713602,0.07037036865949631,0.18704842461480034,0.04830555386013455,0.04469053480360243,0.18153406778971354
8,1.681698993841807,0.09001322835683823,0.20735787285698784,0.0523312250773112,0.04430672327677409,0.21494535075293647,1.7740480621655783,0.11693121492862701,0.20002293056911893,0.041780175103081595,0.040311431884765624,0.18063409593370225
9,1.6813072515858545,0.10429894179105759,0.20058203273349337,0.0444656875398424,0.03990933895111084,0.20382710297902426,1.7730723023414612,0.10370370000600815,0.1822268591986762,0.039182747734917533,0.03235672844780816,0.19499100579155815
10,1.6802950327595074,0.12169311940670013,0.20851035118103028,0.042374001608954534,0.0376241233613756,0.19757234785291883,1.7745297405454847,0.09576719254255295,0.19773152669270833,0.037219195895724824,0.03183195326063368,0.16695738898383247
11,1.684906342625618,0.07784391194581985,0.19026124742296008,0.04300317234463162,0.03588755130767822,0.19843553437127007,1.7791517045762804,0.06031746044754982,0.17207226223415797,0.03833974202473958,0.02739575703938802,0.18170653449164498
12,1.6896790403458808,0.06501322984695435,0.18203379048241508,0.04718701309627957,0.03254370159573025,0.1922210693359375,1.7792940086788602,0.05873015895485878,0.1911690182156033,0.04083485073513455,0.02639677259657118,0.18012542724609376
13,1.689982881479793,0.06970899552106857,0.18465100394354927,0.0470605108473036,0.030408925480312772,0.1925130605697632,1.7758929954634772,0.06772486865520477,0.19125404357910156,0.0462813483344184,0.02441864013671875,0.17455851236979167
14,1.6883944534593158,0.08425925672054291,0.1923056575987074,0.041588348812527126,0.033673887782626685,0.18854941527048746,1.7774405227767096,0.07301587611436844,0.18105095757378473,0.03220787048339844,0.02707566155327691,0.1927029503716363
15,1.6879040797551472,0.07969576865434647,0.1886746433046129,0.03928142653571235,0.032289327515496145,0.1902166657977634,1.7790025525622897,0.06455026566982269,0.20557696024576824,0.04053883022732205,0.02755487230088976,0.168996090359158
16,1.6892617280284563,0.06256613880395889,0.17814646826850045,0.04491817156473796,0.030603869756062826,0.18957609865400527,1.7788709905412463,0.04973544925451279,0.16461113823784723,0.040672387017144096,0.02568372090657552,0.1775616963704427
17,1.6858471916781532,0.05714285746216774,0.1851255628797743,0.04392529858483209,0.030729132228427464,0.19147299660576714,1.7734613180160523,0.06190476194024086,0.1780901590983073,0.04073287116156684,0.026648203531901043,0.17681583828396266
18,1.684381261633502,0.09384920448064804,0.18647488488091363,0.040507899390326604,0.02975210083855523,0.17942305935753716,1.772596573829651,0.10105820000171661,0.188518312242296,0.032261361016167535,0.026629935370551215,0.1685647752549913
19,1.6865023583173753,0.11369047313928604,0.18469098938835993,0.04082358678181966,0.030819378958808052,0.19050543838077122,1.7771010518074035,0.1656084656715393,0.18644027709960936,0.03712090386284722,0.024367480807834203,0.1718878428141276
20,1.6867101144459513,0.12566137313842773,0.19163820743560792,0.04092329608069526,0.029237487581041124,0.19004636605580646,1.7775520589616565,0.08148147910833359,0.1810002221001519,0.0415946536593967,0.02872488233778212,0.1828606923421224
21,1.6855678038464652,0.10674603283405304,0.18782197104560006,0.04012825224134657,0.02998773521847195,0.18805199729071723,1.777185281117757,0.06190476194024086,0.16652874416775174,0.03522440592447917,0.026042005750868055,0.16953366597493488
22,1.6874476302001211,0.06362433731555939,0.17281446986728244,0.04135301113128662,0.02945754263136122,0.19379333919949002,1.780103960302141,0.05714285746216774,0.17311715020073784,0.0391562991672092,0.02264154222276476,0.1604793972439236
23,1.6905616021818586,0.08048941940069199,0.18145478036668566,0.04408628940582275,0.027776021427578398,0.18306133217281764,1.7810886568493314,0.10052909702062607,0.1726632859971788,0.037035030788845485,0.022939215766059028,0.16478347778320312
