epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,1.3111781608727244,0.26355820894241333,0.05786480638715956,0.295118080245124,0.03863156106736925,inf,1.4025969598028394,0.29206350445747375,0.10676074557834202,0.1590442657470703,0.08119078742133247,inf
2,1.3695810142490599,0.306679904460907,0.06331454647911919,0.06795925829145644,0.07290976577334934,inf,1.4465124011039734,0.30105820298194885,0.026361380683051217,0.024100833468967013,0.044811842176649304,0.5637279086642795
3,1.3912522385517756,0.2993386387825012,0.006768602795071072,0.020163978470696342,0.027429604530334474,inf,1.4302020616001554,0.30105820298194885,0.0034799363878038193,0.014015155368381077,0.01749352349175347,0.3563134087456597
4,1.3773400558365716,0.2976190447807312,0.003879992167154948,0.01411282221476237,0.017680070135328504,inf,1.4119711452060275,0.30529099702835083,0.0034383138020833335,0.01003172132703993,0.013123363918728299,0.28407766554090713
5,1.370390304757489,0.296494722366333,0.0032839510175916883,0.009841121567620171,0.019110843870374893,inf,1.4061903569433425,0.3084656000137329,0.0022691514756944444,0.011044820149739584,0.026262198554144967,0.31220703125
6,1.366585647397571,0.30125662684440613,0.0026889032787746855,0.007904873953925239,0.017003244823879667,inf,1.4009532438384162,0.3095238208770752,0.001335695054796007,0.006865564982096354,0.03573082817925347,0.2814901563856337
7,1.3668361354205343,0.30125662684440613,0.0021118217044406467,0.006002018186781141,0.0193261014090644,0.30132095548841686,1.4045172585381402,0.311640202999115,0.0021164364284939237,0.0050033993191189235,0.012614695231119792,0.2337379879421658
8,1.3717032243808112,0.3013227581977844,0.0013972732755872937,0.00508271853129069,0.015447772873772515,0.27923600143856475,1.4112282845709059,0.3105820119380951,0.001457977294921875,0.003922865125868056,0.014949162801106771,0.2366829342312283
9,1.3731339171528816,0.30224868655204773,0.0021511713663736978,0.0042383697297838,0.016545383135477702,0.2421989017062717,1.398277262846629,0.30105820298194885,0.0008921305338541667,0.004280853271484375,0.018541166517469617,0.21384845309787326
10,1.3663841432995267,0.3056216835975647,0.0007823122872246636,0.0034125990337795682,0.015971499019198948,0.24943849245707195,1.3986186120245192,0.3095238208770752,0.0002838558620876736,0.002630954318576389,0.023727289835611978,0.2539894527859158
