epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))"
1,0.6239298116573858,0.4217391312122345,0.1956820056879662,0.8172828249029211,0.5389610528945923,0.24707073375985428
2,0.5188951832329276,0.5334782600402832,inf,0.7123434986617114,0.5681818127632141,inf
3,0.4652220208090311,0.5917391180992126,inf,0.6723044377726477,0.5584415793418884,inf
4,0.44277139106711627,0.6052173972129822,inf,0.6532034865907721,0.5584415793418884,inf
5,0.42172169553808525,0.6078261137008667,inf,0.6380385941750294,0.5584415793418884,inf
6,0.42704266329977425,0.6082608699798584,inf,0.616654069842519,0.5584415793418884,inf
7,0.4251834754729311,0.6104347705841064,inf,0.6053078661899309,0.5584415793418884,inf
8,0.40097492164181125,0.6086956262588501,inf,0.5967341419812795,0.5584415793418884,inf
9,0.3983728522355771,0.6100000143051147,inf,0.5870947970731838,0.5584415793418884,inf
10,0.3849646211783631,0.6034782528877258,inf,0.576009638808869,0.5584415793418884,inf
11,0.3592103449011092,0.6056521534919739,inf,0.5699479517501753,0.5616883039474487,inf
12,0.34845081639613684,0.6073912978172302,inf,0.5663973890446328,0.5584415793418884,inf
13,0.37115553319960176,0.6091304421424866,inf,0.5564382106468484,0.5616883039474487,inf
14,0.37045565900252103,0.6117391586303711,inf,0.5495161617527137,0.5616883039474487,inf
15,0.34384628148758956,0.6004347801208496,inf,0.5462810624692891,0.5454545617103577,inf
16,0.3542829051436714,0.6069565415382385,inf,0.5384488985747904,0.5454545617103577,inf
17,0.34216257390931426,0.6039130687713623,inf,0.5341220763889519,0.5616883039474487,inf
18,0.35503912784146535,0.604347825050354,inf,0.5300009731908102,0.551948070526123,inf
19,0.33593951927178584,0.6017391085624695,inf,0.5265187782210272,0.551948070526123,inf
20,0.3521740080089844,0.6060869693756104,inf,0.5237938228088457,0.5551947951316833,inf
21,0.33637803461535476,0.6060869693756104,inf,0.5189702871280748,0.5584415793418884,inf
22,0.33577915200100283,0.6047825813293457,inf,0.5149630471258551,0.5551947951316833,inf
23,0.3422606467112823,0.6056521534919739,inf,0.5124905109405518,0.5551947951316833,inf
24,0.347756481041629,0.6039130687713623,inf,0.5092453759264302,0.5584415793418884,inf
