epoch,train_loss,train_accuracy,"train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
23,1.1635906509227223,0.3302910029888153,inf,0.013117620680067275,0.0,0.9912637339697944,1.2137070364422269,0.3296296298503876,inf,0.013715913560655381,0.0,0.9772140079074436
24,1.1637270751926634,0.3326058089733124,inf,0.015129319826761882,0.0,0.9845552947786119,1.2134438686900668,0.3343915343284607,inf,0.027480570475260417,0.0,0.9078804016113281
25,1.1643398730291261,0.3421957790851593,inf,0.015016698837280273,0.0,0.9568864133622911,1.2136201235983106,0.35555556416511536,inf,0.01414078606499566,0.0,0.9498732672797309
26,1.1643694397475985,0.34080687165260315,inf,0.017893677287631565,0.0,0.9886124769846598,1.2165274937947592,0.3629629611968994,inf,0.012465922037760417,0.0,1.02169189453125
27,1.1649978357884618,0.34973543882369995,inf,0.016580859820048015,0.0,0.997208121087816,1.2166632599300808,0.36666667461395264,inf,0.01202591790093316,0.0,0.9157689412434896
28,1.1641106357177098,0.3494047522544861,inf,0.01545501020219591,0.0,0.9747626039716932,1.213468693362342,0.3661375641822815,inf,0.023124059041341145,0.0,0.9745509253607856
29,1.1628434411353534,0.3501322865486145,inf,0.016746573978000216,0.0,0.9903231514824762,1.2093765907817418,0.37460318207740784,inf,0.019542439778645834,0.0,0.9543515099419488
30,1.1615368775195545,0.35839948058128357,inf,0.016561071077982586,0.0,0.9953379339641995,1.2109397888183593,0.3592592477798462,inf,0.02108823988172743,0.0,1.0542613983154296
31,1.1610773485567836,0.35873016715049744,inf,0.015383574697706435,0.0,0.9988406552208795,1.210414289103614,0.36349207162857056,inf,0.014019097222222223,0.0,0.9419519212510851
32,1.1604025145371755,0.3542328178882599,inf,0.015576571888393826,0.0,0.9867644098069933,1.208353833357493,0.37037035822868347,inf,0.019599999321831596,0.0,0.9953495873345269
33,1.1600665069288678,0.36349207162857056,inf,0.013429493374294705,0.0,1.0255405081642999,1.205603657828437,0.3751322627067566,inf,0.011061435275607639,0.0,1.046598603990343
34,1.1579849946830008,0.3593254089355469,inf,0.01779029369354248,0.0,0.9874533149931166,1.2051986429426405,0.37248677015304565,inf,0.015086110432942708,0.0,0.9632905324300131
35,1.1563698222239813,0.3652777671813965,inf,0.018414759635925294,0.0,1.0058218717575074,1.2040927675035265,0.37142857909202576,inf,0.01458634270562066,0.0,0.9986533694797092
36,1.1564383758438959,0.36150792241096497,inf,0.015887779659695095,0.0,0.9801503340403239,1.2038495196236505,0.37460318207740784,inf,0.018578804863823784,0.0,0.9574880811903211
37,1.1544765904545784,0.3609127104282379,inf,0.015078753895229764,0.0,0.9881964948442247,1.2046306239234077,0.3730158805847168,inf,0.024410374959309897,0.0,0.8667321946885851
38,1.1568300258782176,0.3578703701496124,inf,0.023206525378757052,0.0,0.996007670296563,1.2037387119399177,0.3761904835700989,inf,0.010938008626302084,0.0,1.0472405327690972
39,1.1544283207919863,0.3611772358417511,inf,0.014263129234313965,0.0,0.9870700173907809,1.2027312199274698,0.36772486567497253,inf,0.017608981662326387,0.0,0.9705773247612848
40,1.1542824311388864,0.36058202385902405,inf,0.017818930413987903,0.0,0.9975720167160034,1.2026243938340082,0.36666667461395264,inf,0.01855858696831597,0.0,0.965743425157335
41,1.1557287058896488,0.35654762387275696,inf,0.01525003645155165,0.0,0.9862390730116103,1.2032456994056702,0.37142857909202576,inf,0.02425291273328993,0.0,1.0020333607991536
42,1.1537630283170277,0.3583333194255829,inf,0.015914358033074272,0.0,0.9813322358661227,1.2009164717462328,0.3830687701702118,inf,0.01744774712456597,0.0,1.0050999959309896
43,1.1512820498810874,0.36157408356666565,inf,0.015541005134582519,0.0,0.976797620455424,1.1965715540779962,0.3719576597213745,inf,0.013245052761501737,0.0,0.9911106957329644
44,1.1508914439214601,0.3592592477798462,inf,0.015356148613823785,0.0,0.9906657881206936,1.2012389183044434,0.3693121671676636,inf,0.02524871826171875,0.0,1.009054226345486
45,1.1517685603764323,0.36276453733444214,inf,0.01571263737148709,0.0,0.9939141803317599,1.1985150191518996,0.3661375641822815,inf,0.02344008551703559,0.0,0.9629613240559896
46,1.1522499394085672,0.3638227581977844,inf,0.017985683017306856,0.0,1.014470100402832,1.2038013842370776,0.37566137313842773,inf,0.024345694647894964,0.0,1.0309803432888456
47,1.1543423510260051,0.35972222685813904,inf,0.0159938202963935,0.0,0.9949796517690023,1.2037758231163025,0.3693121671676636,inf,0.01664076911078559,0.0,0.9738988240559896
48,1.1533084948857626,0.36064815521240234,inf,0.019684876335991752,0.0,0.9809214300579495,1.199393422073788,0.3730158805847168,inf,0.01963912116156684,0.0,0.9696835411919488
49,1.1504522268970807,0.3662698268890381,inf,0.018585032886928983,0.0,0.9711392720540365,1.1983869486384922,0.36243385076522827,inf,0.026665539211697047,0.0,0.9661397298177083
50,1.1509044436944855,0.3630290925502777,inf,0.016288720236884224,0.0,0.9807407829496596,1.200155406528049,0.386772483587265,inf,0.015761481391059026,0.0,0.9801442464192708
51,1.1495519545343187,0.36078041791915894,inf,0.018076327111985948,0.0,0.9811832110087076,1.1978100538253784,0.3698412775993347,inf,0.01792038811577691,0.0,1.0465634240044488
52,1.1491912961006165,0.3679232895374298,inf,0.017036885685390895,0.0,0.9932434611850315,1.1970866534445022,0.37037035822868347,inf,0.011518775092230902,0.0,0.9849131690131293
53,1.1489571813080046,0.3601851761341095,inf,0.0218647215101454,0.0,1.0346397399902343,1.1980385806825427,0.37248677015304565,inf,0.01684197319878472,0.0,0.949767345852322
54,1.1499488620294465,0.3630290925502777,inf,0.015038392278883192,0.0,1.0206616878509522,1.1975888437694973,0.3661375641822815,inf,0.03157335917154948,0.0,1.047431437174479
55,1.149340375761191,0.3611772358417511,inf,0.016598775651719834,0.0,0.9830433739556207,1.1974213441212973,0.38253968954086304,inf,0.016048940022786458,0.0,1.0165496826171876
56,1.1505942435728178,0.36765873432159424,inf,0.020162879096137152,0.0,1.0168797731399537,1.1983723666932848,0.37037035822868347,inf,0.025360531277126737,0.0,1.0398803287082248
57,1.150662211411529,0.36455026268959045,inf,0.018335366249084474,0.0,0.9880258533689711,1.2000808808538648,0.36772486567497253,inf,0.013905885484483507,0.0,0.9976856655544705
58,1.1504055877526602,0.36084654927253723,inf,0.016608018345303007,0.0,0.9945865578121609,1.1978017104996574,0.3772486746311188,inf,0.017109425862630208,0.0,0.9341661665174696
59,1.1495139446523455,0.36772486567497253,inf,0.017864849832322862,0.0,1.006998470094469,1.1985930509037441,0.3820105791091919,inf,0.011448881361219618,0.0,1.0325772179497612
60,1.1491825444830788,0.36752644181251526,inf,0.018784663412306044,0.0,0.9892743057674832,1.1982690731684367,0.3761904835700989,inf,0.022903484768337673,0.0,0.9670302497016059
61,1.1501846056845453,0.3670634925365448,inf,0.018648550245496963,0.0,0.9798271232181125,1.1974237163861592,0.3698412775993347,inf,0.017317708333333334,0.0,0.9910204145643446
62,1.149213468366199,0.3660053014755249,inf,0.019875510533650716,0.0,1.016684858004252,1.1983029418521458,0.385185182094574,inf,0.014513058132595485,0.0,1.0320306142171225
63,1.1488351969255342,0.36970898509025574,inf,0.017158314916822646,0.0,0.9758129384782579,1.194836390018463,0.3788359761238098,inf,0.02145326402452257,0.0,0.9155000898573133
64,1.1461285089453062,0.36150792241096497,inf,0.020492211977640788,0.0,1.0052051968044704,1.1927329659461976,0.3682539761066437,inf,0.037090894911024304,0.0,0.9889330546061198
65,1.1465703813566102,0.3701058328151703,inf,0.019491590393914116,0.0,1.0091705295774671,1.1954984055625069,0.37142857909202576,inf,0.017504670884874132,0.0,0.994876946343316
66,1.147426477736897,0.3603835999965668,inf,0.02036986615922716,0.0,0.996480467584398,1.1949452969763015,0.3682539761066437,inf,0.026283688015407987,0.0,0.9711063385009766
67,1.1477649821175469,0.36779099702835083,inf,0.022197137938605414,0.0,1.0121659623252022,1.1962378528383044,0.3640211522579193,inf,0.02939487033420139,0.0,0.9732332017686632
68,1.1484011557367113,0.36653438210487366,inf,0.017174424065483942,0.0,1.0017737494574652,1.1955737193425497,0.3613756597042084,inf,0.01665755377875434,0.0,1.0487268659803601
69,1.1486937249700229,0.36554232239723206,inf,0.019201925065782336,0.0,0.9851516485214233,1.1982338958316379,0.36878305673599243,inf,0.017954805162217882,0.0,1.0029161241319444
70,1.149801809589068,0.3630290925502777,inf,0.02275876733991835,0.0,1.0203178856107924,1.1974276238017612,0.37037035822868347,inf,0.027105712890625,0.0,1.0154615614149305
71,1.1488626869188414,0.36468252539634705,inf,0.021546562512715656,0.0,1.0048238807254368,1.1968482149971855,0.3693121671676636,inf,0.01978573269314236,0.0,1.0551247914632162
72,1.1486988723278047,0.363955020904541,inf,0.019716376728481717,0.0,0.975527654753791,1.1953513834211562,0.36666667461395264,inf,0.03548931545681423,0.0,0.9711939917670356
73,1.1501265491048496,0.36646825075149536,inf,0.021095522244771323,0.0,0.985153079032898,1.195474558406406,0.37936508655548096,inf,0.01307712131076389,0.0,0.9349080827501085
74,1.1465992213951217,0.36765873432159424,inf,0.018027954631381564,0.0,0.9993971983591715,1.193919030825297,0.385185182094574,inf,0.03452661302354601,0.0,0.9995553758409288
75,1.1464739888906479,0.3622354567050934,inf,0.024621560838487412,0.0,0.9865944279564751,1.193421365155114,0.36772486567497253,inf,0.023566436767578126,0.0,0.9778482649061415
76,1.1453052035636373,0.3649470806121826,inf,0.019025720490349663,0.0,0.9686657402250501,1.1906433317396377,0.3751322627067566,inf,0.030375289916992187,0.0,1.0623948415120443
77,1.1426545712682936,0.3649470806121826,inf,0.019885627428690593,0.0,0.9924093193478054,1.1895198490884569,0.3777777850627899,inf,0.046030553181966145,0.0,1.0611234452989367
78,1.1427100117007891,0.3662036955356598,inf,0.02586751514010959,0.0,0.9767282274034288,1.1893245750003392,0.3719576597213745,inf,0.03437025282118056,0.0,0.9731118943956163
79,1.1434163719415664,0.3693121671676636,inf,0.017575669288635253,0.0,1.0064657078848944,1.1919453342755635,0.3841269910335541,inf,0.012300406561957465,0.0,1.0008794572618274
80,1.1440095499157905,0.36547619104385376,inf,0.01893272399902344,0.0,1.0169631958007812,1.1918534384833441,0.3682539761066437,inf,0.02212337917751736,0.0,0.9588039822048611
81,1.1445418778393004,0.36858466267585754,inf,0.01668909125857883,0.0,1.036282589700487,1.1942105584674412,0.38359788060188293,inf,0.022682995266384547,0.0,1.0060238732231988
82,1.1452100061708026,0.36653438210487366,inf,0.023575184080335827,0.0,0.9936408705181545,1.1912711011038886,0.3698412775993347,inf,0.019649293687608507,0.0,0.9584174686008029
83,1.1459410852856107,0.36461639404296875,inf,0.020216004053751627,0.0,1.0003489361868965,1.1929065545399984,0.36878305673599243,inf,0.022613949245876737,0.0,0.9761460622151693
84,1.1453883952564663,0.36461639404296875,inf,0.029459063212076822,0.0,1.0020788033803305,1.1923636767599317,0.37830686569213867,inf,0.04702856275770399,0.0,0.9992956373426649
85,1.1445280354056093,0.36474868655204773,inf,0.025318397416008845,0.0,1.0108596510357326,1.1908573693699307,0.37142857909202576,inf,0.02104704115125868,0.0,1.0390299903021918
86,1.1446318538652527,0.363227516412735,inf,0.022133620580037434,0.0,1.0201620949639214,1.1937840223312377,0.37460318207740784,inf,0.02803357442220052,0.0,1.0156353420681423
87,1.1465233034557767,0.36150792241096497,inf,0.024658094512091742,0.0,0.9848604175779555,1.192484348350101,0.38624337315559387,inf,0.015370474921332465,0.0,0.8557749854193794
88,1.1454559173848895,0.36633598804473877,inf,0.02435534530215793,0.0,1.0172693305545384,1.1943553262286717,0.37830686569213867,inf,0.014869054158528646,0.0,0.9432139078776042
89,1.1447387483384874,0.3691137433052063,inf,0.02464047537909614,0.0,0.9915338569217258,1.1910099228223165,0.3619047701358795,inf,0.053286573621961805,0.0,1.0077969021267361
90,1.1444850585526891,0.36250001192092896,inf,0.01936277018653022,0.0,0.996787699063619,1.1945663253466288,0.38042327761650085,inf,0.009892442491319445,0.0,1.038691160413954
91,1.1426022681925032,0.3680555522441864,inf,0.020705114470587836,0.0,1.0122870047887167,1.1893673499425252,0.3693121671676636,inf,0.038761944240993926,0.0,0.996070819430881
92,1.1417594596743583,0.36845237016677856,inf,0.022666758961147733,0.0,0.9661565780639648,1.1914758841196695,0.385185182094574,inf,0.027938037448459203,0.0,1.017990027533637
93,1.1418557592564158,0.3688492178916931,inf,0.020322844717237686,0.0,0.9842132912741767,1.1884815997547573,0.3671957552433014,inf,0.020030000474717882,0.0,0.9098448859320747
94,1.1427520492838488,0.3642195761203766,inf,0.022776948081122503,0.0,1.0268633762995403,1.1947552495532565,0.3888888955116272,inf,0.015184232923719619,0.0,0.9864512973361546
95,1.1452809195551608,0.3671957552433014,inf,0.024913361337449817,0.0,1.0035335567262438,1.195968543158637,0.38359788060188293,inf,0.018881013658311633,0.0,1.0257314893934462
96,1.1447281761301888,0.3640211522579193,inf,0.020697893036736383,0.0,0.9982310824924046,1.191248134109709,0.36666667461395264,inf,0.029025565253363715,0.0,0.8902257707383897
97,1.1446799216171106,0.36673280596733093,inf,0.02983512878417969,0.0,1.0109878963894314,1.2009738855891758,0.34973543882369995,inf,0.013195207383897569,0.0,0.9984173668755425
98,1.1462689058648214,0.36865079402923584,inf,0.028114189041985406,0.0,1.0360877911249797,1.1931039426061842,0.37936508655548096,inf,0.032847086588541664,0.0,1.0257798936631946
99,1.1435859103169705,0.36964285373687744,inf,0.026880590120951335,0.0,1.000646424293518,1.1925768203205533,0.38042327761650085,inf,0.02333785163031684,0.0,1.0548522525363497
100,1.145165898402532,0.3698412775993347,inf,0.024494303597344294,0.0,1.0247081332736545,1.1897890739970738,0.3730158805847168,inf,0.028802066379123265,0.0,0.9322232564290365
