epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
1,1.324576642943753,0.18181216716766357,0.5071290493011474,0.33579643567403156,1.396286408106486,inf,1.4339744183752272,0.05714285746216774,0.4837870703803168,0.255286619398329,0.5660462273491753,1.0556917402479384
2,1.4694926732116276,0.035780422389507294,0.401610271135966,0.15515605608622232,0.2859962728288439,inf,1.5950411319732667,0.1121693104505539,0.3001592000325521,0.0750520494249132,0.13415815565321182,0.36553849114312065
3,1.5778076966603598,0.17876984179019928,0.26564366552564833,0.06466702885097927,0.11974810759226481,0.33303235636817086,1.6596258852216932,0.3174603283405304,0.20975545247395833,0.046482213338216144,0.10234603881835938,0.2491103702121311
4,1.608716489540206,0.261044979095459,0.22329631646474202,0.04473791652255588,0.0875623517566257,0.2648608287175496,1.676634559366438,0.3026455044746399,0.2052997589111328,0.044187969631618924,0.06569667392306858,0.22819828457302518
5,1.615229800509082,0.2648148238658905,0.20600854025946724,0.03971307807498508,0.06468289428287083,0.23844560782114665,1.674753909640842,0.2460317462682724,0.20728391011555988,0.03548817104763455,0.06234847174750434,0.2254550086127387
6,1.6192643129163318,0.2917989492416382,0.20130374431610107,0.030463441212972005,0.05289347701602512,0.20928470028771295,1.6743566221661037,0.33280423283576965,0.2003700680202908,0.026305262247721353,0.044806586371527776,0.18679919772677953
7,1.6181090043650732,0.30714285373687744,0.2050577958424886,0.026805286937289768,0.044749437438117136,0.20120467609829373,1.6773535238371955,0.31216931343078613,0.17195231119791668,0.023246341281467013,0.03794509039984809,0.181082280476888
8,1.6230812792976697,0.30105820298194885,0.2009941789839003,0.026209510697258843,0.041311600473192,0.20272994306352404,1.6818600270483228,0.31216931343078613,0.20197711520724826,0.02397342258029514,0.03182580735948351,0.1737828148735894
9,1.623985244664881,0.3045634925365448,0.18809262381659614,0.024938013818528917,0.03512564500172933,0.17857993443806966,1.6770823876063028,0.31216931343078613,0.19673055013020832,0.019603602091471353,0.029657533433702258,0.16084009806315105
10,1.6207651409837935,0.3018518388271332,0.19695576561821831,0.024573808246188693,0.03409351772732205,0.17529116736518013,1.673794224527147,0.31216931343078613,0.18995128207736545,0.017644585503472223,0.03204968770345052,0.16993132697211372
11,1.6246103369527394,0.2985449731349945,0.18730469279819065,0.02184139357672797,0.030645868513319227,0.17577792008717855,1.6833793375227186,0.31216931343078613,0.1996671888563368,0.019189665052625867,0.02393760681152344,0.15315734015570748
12,1.6306590841876136,0.2978835999965668,0.183042663998074,0.021499742401970758,0.03179039690229628,0.17385727564493816,1.6868948128488328,0.31216931343078613,0.17344059414333768,0.02091734144422743,0.027432886759440105,0.1729895273844401
13,1.6324675995442601,0.29894179105758667,0.1786640723546346,0.022014485465155706,0.02972798612382677,0.17299620575375027,1.6858549488915338,0.31216931343078613,0.17721019321017795,0.021854358249240452,0.022565799289279515,0.15391095479329428
14,1.6259641961918936,0.3054894208908081,0.1866373035642836,0.020106230841742623,0.02895669672224257,0.16186197068956162,1.6777008917596605,0.31216931343078613,0.17713699340820313,0.015472708808051214,0.028311538696289062,0.17274979485405817
15,1.6200803657372793,0.30687829852104187,0.18686526351504856,0.01867822011311849,0.029497263166639538,0.1741081158320109,1.6756102442741394,0.31216931343078613,0.20028114318847656,0.015475124782986112,0.02240528530544705,0.16064843071831597
16,1.6214766826894549,0.29027777910232544,0.18840285407172308,0.01981287267473009,0.028730358017815483,0.1674178229437934,1.6752648009194269,0.3095238208770752,0.1588671366373698,0.017004564073350693,0.024660958184136286,0.1816380818684896
17,1.6268178756038347,0.30284392833709717,0.1897883203294542,0.020601868629455566,0.028200446234809027,0.16284174389309353,1.6836311512523228,0.31216931343078613,0.15833757188585068,0.01649038526746962,0.02540389166937934,0.15948558383517794
18,1.6277818785773384,0.29801586270332336,0.17910574542151558,0.020770245128207736,0.029010203149583604,0.168025008837382,1.6816431628333197,0.31216931343078613,0.15599098205566406,0.018986087375217012,0.025390116373697917,0.1614596472846137
19,1.6320738870236609,0.3025793731212616,0.18058372338612874,0.020055548350016276,0.027156257629394533,0.1663062122133043,1.6843148840798272,0.31216931343078613,0.16706559922960068,0.01790152655707465,0.025358284844292533,0.15646548800998264
20,1.6264646199014452,0.30158731341362,0.17777951028611924,0.01849644978841146,0.02756368319193522,0.16373817125956217,1.6809797167778016,0.31216931343078613,0.17984864976671006,0.01948034498426649,0.023550033569335938,0.13376282585991753
21,1.6252883124682638,0.29986771941185,0.1861642466651069,0.020337226655748157,0.027461873160468206,0.16513525380028618,1.6817771514256796,0.311640202999115,0.16153831481933595,0.01597845289442274,0.02301025390625,0.15427369011773004
22,1.6266263744897314,0.2997354567050934,0.17724829779730902,0.01764492458767361,0.026775092548794215,0.15790308051639132,1.676294411553277,0.31216931343078613,0.17482253180609808,0.018458853827582465,0.024953587849934896,0.16983765496148004
23,1.6182598741518126,0.3124338686466217,0.1846504979663425,0.017341142230563693,0.029132180743747287,0.16071573893229166,1.6770104342036778,0.33280423283576965,0.17440223693847656,0.01379195319281684,0.0236899905734592,0.14948522779676648
24,1.6265927094552253,0.31190475821495056,0.1805868148803711,0.017213908831278484,0.02934741973876953,0.1563250568177965,1.6770894143316482,0.32910051941871643,0.15808109707302517,0.015163209703233507,0.027344640096028647,0.16465716891818577
25,1.6224795106384489,0.31117725372314453,0.18286440902286105,0.018013872040642632,0.028612987200419108,0.16275135146247016,1.6782286511527167,0.33280423283576965,0.15530776977539062,0.0149444580078125,0.027532577514648438,0.1613981458875868
26,1.6219358944230609,0.31884920597076416,0.1860262844297621,0.01662534342871772,0.030099031660291882,0.16397728125254313,1.6723654548327127,0.3333333432674408,0.19501792060004342,0.02008353339301215,0.025934473673502604,0.15960545010036892
27,1.6236207308040724,0.3144841194152832,0.18357645140753853,0.01803021166059706,0.029210750261942545,0.16507860554589165,1.6781308160887825,0.3275132179260254,0.1833802964952257,0.017796961466471355,0.02377599080403646,0.13756735059950087
28,1.6212293068567911,0.30992063879966736,0.18454866409301757,0.018389966752794053,0.029038145807054307,0.16391728189256455,1.6752725097868177,0.3333333432674408,0.18234659830729166,0.016020626491970485,0.023439534505208335,0.15752008226182726
29,1.6225987944338056,0.30198413133621216,0.18359928131103515,0.020446438259548613,0.028398564126756457,0.16660079426235622,1.681939387321472,0.32804232835769653,0.18423008388943143,0.021530999077690974,0.02280909220377604,0.14417728847927516
30,1.629705401758353,0.29636242985725403,0.17728262742360432,0.01924413310156928,0.02672670417361789,0.15914202531178792,1.6822866545783148,0.30158731341362,0.1781325446234809,0.013554085625542535,0.02553931342230903,0.1540940178765191
31,1.6254822174708048,0.2984127104282379,0.1819937653011746,0.018658388985527886,0.028332657284206815,0.16188117663065593,1.6812546994951036,0.33280423283576965,0.1858422597249349,0.01676483154296875,0.020712576972113716,0.14700368245442708
32,1.6208755678600735,0.3173280358314514,0.1892570866478814,0.01936814785003662,0.02743328677283393,0.16358596218956842,1.6761940585242376,0.33280423283576965,0.20684729682074654,0.020850033230251735,0.02362403869628906,0.14547988043891058
33,1.6277036890387535,0.29821428656578064,0.17858320077260334,0.01876203219095866,0.027527144220140246,0.16158718797895644,1.678546847237481,0.3253968358039856,0.18216027153862846,0.019503826565212674,0.023339674207899307,0.15828285217285157
34,1.6234281321366628,0.30390211939811707,0.18104579713609484,0.01838221549987793,0.02662412855360243,0.15944384468926323,1.6782869988017612,0.32698413729667664,0.16246693929036457,0.0171760982937283,0.02283159891764323,0.16346227857801648
35,1.6219743768374124,0.3045634925365448,0.1853800164328681,0.018956012196011014,0.028786365191141763,0.16538490719265408,1.6827990969022115,0.3253968358039856,0.17217898898654513,0.014860407511393229,0.021986601087782116,0.16531266106499565
