epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8306371052270738,0.5003344416618347,0.45190184695698393,0.6187338923739496,0.5035842061042786,0.34532934037324425
2,0.6262705473002986,0.6494983434677124,0.4887816036973044,0.49341224454273686,0.6774193644523621,0.3147685327262522
3,0.5084015767255398,0.6751393675804138,0.4392366038861676,0.4202416463990078,0.6774193644523621,0.44393125427103486
4,0.47063785794878676,0.6755852699279785,0.5349247984797041,0.3782201225512496,0.6774193644523621,0.4951307082844672
5,0.39364301637859545,0.6773689985275269,0.4157248197871948,0.3516075067988066,0.6792114973068237,0.4491340646119875
6,0.3939621663939591,0.6804905533790588,inf,0.3352036349405752,0.6792114973068237,0.43217281983277506
7,0.4113626846451765,0.6800445914268494,inf,0.3327129364849251,0.6792114973068237,0.5128333100648684
8,0.3811344250375144,0.6804905533790588,inf,0.3152939788649015,0.6827957034111023,0.45668022209238784
9,0.37418162851446424,0.6820513010025024,inf,0.3083627974597093,0.684587836265564,0.438005300325768
10,0.3565230405950379,0.6824972033500671,inf,0.30506463216565477,0.684587836265564,0.4558814931138654
11,0.3642694497846554,0.6833890676498413,inf,0.298607862998392,0.6881720423698425,inf
12,0.3362984411052872,0.6871795058250427,0.47753594356162526,0.2975360482374084,0.684587836265564,0.5049890714271046
13,0.3634203189165793,0.6813823580741882,inf,0.2919602406637691,0.684587836265564,0.4427939352588119
14,0.3361741163132486,0.6880713701248169,inf,0.2903993049653891,0.6953405141830444,inf
15,0.34248950417701884,0.6845039129257202,inf,0.287669684354947,0.6827957034111023,inf
16,0.3458396688225531,0.683612048625946,inf,0.2864364514423308,0.684587836265564,inf
17,0.33031772796900194,0.6827201843261719,inf,0.2835039731080287,0.6881720423698425,0.5238741714263631
18,0.33942194518015206,0.6860646605491638,inf,0.2836495463118375,0.6881720423698425,inf
