epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
1,1.108736679289076,0.3166666626930237,1.5052718798319498,0.8709437873628404,inf,inf,1.0030788766013252,0.3333333432674408,2.2709898630777996,1.465624491373698,inf,inf
2,0.9357954141166475,0.3353835940361023,2.58650430838267,1.4899019029405383,inf,inf,0.9479636947313944,0.33968254923820496,2.7130438910590278,1.4395931243896485,inf,inf
3,0.9044664934277534,0.3412036895751953,2.8447391854392157,1.5279487954245674,inf,inf,0.9268225881788466,0.3312169313430786,2.245683034261068,1.2022731992933484,inf,inf
4,0.8867812929881944,0.3441798985004425,2.616367308298747,1.500481997595893,inf,inf,0.9105955481529235,0.345502644777298,2.7546149359809027,1.3680200788709853,inf,inf
5,0.8734213484658135,0.33974868059158325,inf,1.5288939423031278,inf,inf,0.8982850538359748,0.3460317552089691,2.7333062489827475,1.7505611419677733,inf,inf
6,0.8629337994588746,0.3442460298538208,inf,1.4827750311957466,inf,inf,0.8857672611872355,0.3444444537162781,2.8884375678168404,1.3709917704264323,inf,inf
7,0.8518140862385432,0.34292328357696533,inf,1.5566075219048394,inf,inf,0.8737461686134338,0.35449734330177307,2.898844231499566,1.464685206943088,inf,inf
8,0.8407429920302497,0.3423941731452942,inf,1.5521752145555285,inf,inf,0.8609356999397277,0.35449734330177307,2.6509238772922092,1.4632328457302517,inf,inf
9,0.8305802348587248,0.3423280417919159,inf,1.477057647705078,inf,inf,0.8521020982000563,0.351322740316391,2.7431738111707897,1.3679058922661675,inf,inf
10,0.8233567857080035,0.3381613790988922,inf,1.493849473529392,inf,inf,0.8434925887319776,0.36455026268959045,2.890386284722222,1.572790273030599,inf,inf
11,0.8152572390105989,0.3484788239002228,inf,1.5621056821611192,inf,inf,0.8362514522340563,0.36243385076522827,inf,1.6667893727620442,inf,inf
12,0.8091096541947789,0.3511243462562561,inf,1.5574889606899684,inf,inf,0.8313161863221062,0.3603174686431885,inf,1.5024012671576605,inf,inf
13,0.8025619082980686,0.3523148000240326,inf,1.5188394784927368,inf,inf,0.82284527487225,0.3719576597213745,inf,1.663432354397244,inf,inf
14,0.7963138305478625,0.3621031641960144,inf,1.5779521094428168,inf,inf,0.8167977505260043,0.3640211522579193,inf,1.5031779607137044,inf,inf
15,0.7890360780888134,0.3569444417953491,inf,1.597730769051446,inf,inf,0.8106098373730978,0.38042327761650085,inf,1.52953855726454,inf,inf
16,0.7835801561673482,0.36408731341362,inf,inf,inf,inf,0.8039343502786425,0.37566137313842773,inf,1.5279311286078558,inf,inf
17,0.7791896527012189,0.3697751462459564,inf,1.5646637969546848,inf,inf,0.7998678922653198,0.37830686569213867,inf,1.5354259914822048,inf,inf
18,0.7738589992125829,0.3670634925365448,inf,1.5640662908554077,inf,inf,0.7949237220817142,0.38148146867752075,inf,1.5542444441053602,inf,inf
19,0.7708411106632815,0.3648809492588043,inf,1.5578120708465577,inf,inf,0.7903908126884036,0.3777777850627899,inf,1.4714710659450956,inf,inf
20,0.766536143504911,0.37037035822868347,inf,inf,inf,inf,0.7868702219592201,0.38253968954086304,inf,1.4240254296196833,inf,inf
21,0.762266393005848,0.3712962865829468,inf,1.6027565373314752,inf,inf,0.7831380691793229,0.3820105791091919,inf,1.6476375579833984,inf,inf
22,0.7581768583092424,0.3759259283542633,inf,inf,inf,inf,0.7790918164783054,0.38359788060188293,inf,1.5929996066623264,inf,inf
23,0.7559905567930805,0.3731481432914734,inf,1.5959665987226699,inf,inf,0.7765837205780877,0.38359788060188293,inf,1.5913878546820746,inf,inf
24,0.7527522955503728,0.37546294927597046,inf,1.4931701633665297,inf,inf,0.7738609095414479,0.37460318207740784,inf,1.6795857747395833,inf,inf
25,0.7497084427211019,0.3779761791229248,inf,1.6208366129133436,inf,inf,0.7703240851561228,0.38148146867752075,inf,1.5512312571207683,inf,inf
26,0.7472670920193195,0.3787698447704315,inf,1.530652149518331,inf,inf,0.7676969541443719,0.37671956419944763,inf,1.7574802822536892,inf,inf
27,0.7449804438485039,0.37857142090797424,inf,1.6709057013193767,inf,inf,0.7664763397640653,0.37460318207740784,inf,1.307645755343967,inf,inf
28,0.7413274087839656,0.38035714626312256,inf,inf,inf,inf,0.7632884687847561,0.38253968954086304,inf,inf,inf,inf
