epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.0516021731826994,0.3144841194152832,0.004619991779327393,0.0012226634555392796,0.0011694709459940593,0.0,0.9272453043195936,0.32804232835769653,0.00044189029269748264,0.0,0.00017144944932725694,0.0
2,0.8719008826547199,0.32116401195526123,0.0005652295218573676,0.00011873775058322483,0.0004640989833407932,0.0,0.8915568722618951,0.3322751224040985,0.0004452387491861979,0.0,0.0,0.0
3,0.8491305364502801,0.3252645432949066,8.693138758341472e-05,7.998943328857421e-06,8.469820022583008e-05,0.0,0.8742496463987562,0.3333333432674408,0.00012029012044270834,1.1444091796875e-06,0.0,0.0
4,0.8346443174613847,0.3231481611728668,0.0004679759343465169,0.0,7.10606575012207e-05,0.0,0.8591951092084249,0.33068782091140747,0.00044080946180555556,6.781684027777778e-07,0.0,0.0
5,0.8194940658079253,0.32678571343421936,0.0005398233731587728,4.308753543429905e-05,9.648932351006402e-05,0.0,0.8410391754574246,0.3253968358039856,2.966986762152778e-07,0.0,0.0,0.0
6,0.8032622057530615,0.33095237612724304,0.0005653116438123915,1.681380801730686e-05,0.00020999908447265624,0.0,0.8224347141053941,0.3153439164161682,0.0006460401746961806,0.0,1.0596381293402778e-06,0.0
7,0.7888393466671307,0.33174604177474976,0.00022928847206963432,5.119111802842882e-05,0.00013102557924058703,0.0,0.8076353391011556,0.3222222328186035,0.0002465142144097222,0.0,0.0,0.0
8,0.776595775451925,0.3399471044540405,0.0005504846572875977,0.0,0.00014414389928181967,0.0,0.7953610089090135,0.3534391522407532,0.0,0.0,0.0003968556722005208,0.0
9,0.7672312600745095,0.3610449731349945,0.0007295356856452095,7.490449481540256e-05,0.00012282000647650823,0.0,0.7859849704636468,0.3730158805847168,0.0009917577107747396,0.0,0.0,0.0
10,0.758384587119023,0.3712301552295685,0.0004716621504889594,0.00013663106494479709,0.0003866526815626356,0.0,0.7785054485003153,0.3841269910335541,9.142557779947916e-05,6.442599826388889e-06,0.0,0.0
