epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=22, count=2))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=22, count=2))"
1,1.5358794288653677,0.8159556984901428,0.010241301733833592,1.2289003316392928,0.8486964702606201,0.004532154023343719
2,1.0562934749420547,0.8558052778244019,0.007641410060911719,1.025521396156002,0.8562574982643127,0.016169839480129688
3,1.011647188373657,0.8574625253677368,0.009615843449396025,1.108926353408614,0.8554724454879761,0.004162747204202545
4,0.9878341347722741,0.8581870198249817,0.008504657286338507,1.2221043521945127,0.8555964231491089,0.0032456978674857847
5,0.972945953319753,0.8588221073150635,0.010142414983835626,1.114330723286133,0.8554311394691467,0.004130152571181085
6,0.976538700399402,0.8587377667427063,0.009620636948302303,1.094014672402045,0.8586952090263367,0.003840949822767481
7,0.9738981420703319,0.858519434928894,0.00913894693959268,1.068558079245434,0.8560509085655212,0.005457587173312953
8,0.9772528308915062,0.8587427139282227,0.00813186242053575,1.1190436065639815,0.8561335206031799,0.0047657530255147676
9,0.969488891968352,0.859258770942688,0.00898867326793942,1.1721783453826493,0.8572490811347961,0.0052782684716384965
10,0.9657558127072204,0.8591893315315247,0.009812603430038449,1.170386327995481,0.8529934287071228,0.008989290794411417
11,0.9672311430325851,0.8592438697814941,0.008542492128536975,1.2272197588696232,0.8572077751159668,0.007425047039783264
12,0.9566392942852838,0.8594870567321777,0.01136319890596183,1.1770799382011798,0.8574556708335876,0.008189146202974692
13,0.963173600954398,0.8592339754104614,0.009928051541246848,1.1634081417199384,0.8555964231491089,0.006516448002314932
14,0.9535302375759905,0.8593481183052063,0.006984774245499198,1.1527445869622992,0.8580341339111328,0.007543418018846237
15,0.9594181723115165,0.8597500324249268,0.009829804032402063,1.1996563376928153,0.8483659029006958,0.009693829333235735
16,0.9678760455320871,0.8592687249183655,inf,1.2015158337450067,0.8580341339111328,0.009866025634046725
17,0.9534807088700884,0.8593629598617554,0.010002353216174098,1.2539827916305413,0.8579928278923035,0.012045937098550067
18,0.9548739515958977,0.859159529209137,0.009728199824282784,1.1854423008789985,0.8563401103019714,0.013660996089766913
19,0.9605970897945135,0.8589908480644226,inf,1.224576091443836,0.8525802493095398,0.011542915285949189
20,0.9585561118056031,0.8589411973953247,inf,1.1661723137583044,0.8568772673606873,0.0037929049372065855
21,0.9621486553746905,0.8592240214347839,0.010478843273162033,1.1851163441266472,0.8548113703727722,0.004731856096782588
22,0.9607201465195486,0.8594324588775635,inf,1.1498364441794071,0.8576622605323792,0.006246431978934892
23,0.9573504006862125,0.8589462041854858,0.007055363680900877,1.0535206023179535,0.8579515218734741,0.007164054997708073
24,0.9586878855746817,0.8593431115150452,0.008800857147070233,1.1420499578139007,0.8566293716430664,0.006904343696522996
25,0.9602148000050849,0.8591893315315247,0.008749279796735569,1.1618548107325224,0.8577035665512085,0.013601424232605965
26,0.9580573189754337,0.8593679666519165,inf,1.194841571389086,0.8520431518554688,0.006372868205169263
27,0.9647698168976321,0.8595564961433411,inf,1.14328566468839,0.858199417591095,0.01167576300875238
28,0.945266199893194,0.8595614433288574,inf,1.0282445952884136,0.8582820296287537,0.009273744297351416
29,0.9532619916180387,0.8597003817558289,inf,1.0274429672969414,0.8567119836807251,0.0042366521062996675
30,0.9551780993637801,0.8594126105308533,inf,1.033162633834297,0.8530347347259521,0.008365944407386973
