epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))"
24,0.7606211669743062,0.3622354567050934,inf,1.4639445781707763,inf,inf,0.7813236316045126,0.38624337315559387,2.5633582221137154,1.6580145094129775,inf,inf
25,0.7580292580856217,0.3660714328289032,inf,1.5432373258802625,inf,inf,0.7798588077227274,0.3730158805847168,inf,1.4136034647623699,inf,inf
26,0.757067394670513,0.3658730089664459,inf,1.4684213956197103,inf,inf,0.7785413788424598,0.3730158805847168,inf,1.289059829711914,inf,inf
27,0.7560970618493027,0.3600529134273529,inf,1.5066048251258002,inf,inf,0.7766660021411048,0.386772483587265,inf,1.3692622290717231,inf,inf
28,0.7542038004431459,0.364814817905426,inf,1.4234750429789225,inf,inf,0.7747282955381606,0.3936507999897003,inf,1.5676846822102866,inf,inf
29,0.7531843644877275,0.3643518388271332,inf,1.4425840722190009,inf,inf,0.7734195537037319,0.3936507999897003,inf,1.4216393364800348,inf,inf
30,0.7514904855853981,0.36408731341362,inf,1.4218299123975966,inf,inf,0.7731478750705719,0.3820105791091919,inf,1.5809107038709853,inf,inf
31,0.7481120767692725,0.3691137433052063,inf,1.429168446858724,inf,inf,0.7698930395974053,0.3957671821117401,inf,1.6610919952392578,inf,inf
32,0.7504734967731768,0.3643518388271332,inf,1.5260794321695963,inf,inf,0.770294052693579,0.3841269910335541,inf,1.438785934448242,inf,inf
33,0.7463831489284833,0.3671957552433014,inf,1.444925610224406,inf,inf,0.7769497904512618,0.3719576597213745,inf,1.410655297173394,inf,inf
34,0.7463213586972819,0.3681216835975647,inf,inf,inf,inf,0.7672343025604884,0.3857142925262451,inf,1.4937180836995443,inf,inf
35,0.7455943469785982,0.3658068776130676,inf,1.45763119591607,inf,inf,0.7660102006461885,0.39523810148239136,inf,1.4320534176296658,inf,inf
36,0.7449090115725994,0.3699735403060913,inf,1.446992211871677,inf,inf,0.7656979921791288,0.386772483587265,inf,1.3748385959201388,inf,inf
37,0.7473945219897562,0.36653438210487366,inf,1.436384261978997,inf,inf,0.7695337689585156,0.3798941671848297,inf,1.3954378763834636,inf,inf
38,0.74446829257326,0.364814817905426,inf,1.4316623316870796,inf,inf,0.7658375322818756,0.3947089910507202,inf,1.4964081658257378,inf,inf
39,0.74351103214754,0.3651455044746399,inf,1.4891544262568155,inf,inf,0.7644309487607744,0.3798941671848297,inf,1.387784194946289,inf,inf
40,0.7424559957451291,0.369047611951828,inf,1.4328976074854534,inf,inf,0.7629146297772725,0.38465607166290283,inf,1.4513976203070746,inf,inf
41,0.7416607911802,0.37526455521583557,inf,1.4339500188827514,inf,inf,0.7614470488495297,0.39523810148239136,inf,1.519872326321072,inf,inf
42,0.7424312128168014,0.3601851761341095,inf,1.4547530121273464,inf,inf,0.7659763091140324,0.37354496121406555,inf,1.454434797498915,inf,inf
43,0.7408799411108097,0.36679893732070923,inf,1.4446122116512723,inf,inf,0.760004374716017,0.3968254029750824,inf,1.5337682935926649,inf,inf
44,0.7420118664287858,0.3652777671813965,inf,1.4678456174002754,inf,inf,0.75952228307724,0.3978835940361023,inf,1.4514864603678386,inf,inf
45,0.7412756936210725,0.36567461490631104,inf,1.415581226348877,inf,inf,0.7621828811036215,0.3640211522579193,inf,1.587563451131185,inf,inf
46,0.7378410837095645,0.3689814805984497,inf,1.4491150061289468,inf,inf,0.7610832512378692,0.4000000059604645,inf,1.6116814931233725,inf,inf
47,0.7399365457809634,0.3670634925365448,inf,1.4491631269454956,inf,inf,0.7599748988946279,0.4037036895751953,inf,1.5812313503689237,inf,inf
48,0.7380051738479071,0.36759260296821594,inf,1.4683223062091404,inf,inf,0.7644559802280532,0.38359788060188293,inf,1.3232674068874783,inf,inf
49,0.7346267669979069,0.3720899522304535,inf,1.419791454739041,inf,inf,0.7558978759580188,0.4047619104385376,inf,1.5962406582302517,inf,inf
50,0.7406025426255332,0.3650793731212616,inf,1.4747160116831461,inf,inf,0.7594523318939739,0.37671956419944763,inf,1.3743157280815972,inf,inf
51,0.736228482466605,0.3680555522441864,inf,1.4464363045162625,inf,inf,0.7583935037255287,0.37671956419944763,inf,1.404782189263238,inf,inf
52,0.734735575152768,0.37162697315216064,inf,1.4301990297105578,inf,inf,0.7581960618495941,0.386772483587265,inf,1.586428705851237,inf,inf
53,0.7363977812437548,0.3701058328151703,inf,1.467327626546224,inf,inf,0.7568790372875002,0.3788359761238098,inf,1.4192278544108072,inf,inf
54,0.7340172945004371,0.3642857074737549,inf,1.4481820848253038,inf,inf,0.7540218108230167,0.4010581970214844,inf,1.4874814351399739,inf,inf
55,0.7361050660411517,0.3642195761203766,inf,1.4639410548739964,inf,inf,0.7544714387920167,0.38359788060188293,inf,1.5011536068386502,inf,inf
56,0.7365063085945116,0.36944442987442017,inf,1.433198520872328,inf,inf,0.7569200105137295,0.38624337315559387,inf,1.4963922288682725,inf,inf
57,0.7289360638500916,0.37473544478416443,inf,1.4771006875567967,inf,inf,0.7525680399603314,0.3936507999897003,inf,1.538725365532769,inf,inf
58,0.7358116833907035,0.3662698268890381,inf,1.4338529348373412,inf,inf,0.7520615524715848,0.4095238149166107,inf,1.5765508863661024,inf,inf
59,0.7332496839265029,0.36541005969047546,inf,1.4811583836873372,inf,inf,0.7520792951186498,0.40634921193122864,inf,1.4551371256510417,inf,inf
60,0.732090777106997,0.37433862686157227,inf,1.4207948472764758,inf,inf,0.7600904299153222,0.3698412775993347,inf,1.5178970760769315,inf,inf
61,0.7324818349960778,0.3768518567085266,inf,1.443332560857137,inf,inf,0.7539558509985606,0.38148146867752075,inf,1.5298536088731554,inf,inf
62,0.7305501196533442,0.3703042268753052,inf,1.4347420586480035,inf,inf,0.7534756080971824,0.38148146867752075,inf,1.3512338426378039,inf,inf
63,0.7324294693147143,0.36772486567497253,inf,1.4270134184095595,inf,inf,0.751578768922223,0.3772486746311188,inf,1.5384404076470268,inf,inf
64,0.7307411102267604,0.37427249550819397,inf,1.4809273931715223,inf,inf,0.751335144870811,0.3820105791091919,inf,1.5241988288031685,inf,inf
65,0.7325476030198236,0.369179904460907,inf,1.4560523827870686,inf,inf,0.7529770849479569,0.3830687701702118,inf,1.436036639743381,inf,inf
66,0.7310255290526483,0.36746031045913696,inf,1.443607849544949,inf,inf,0.7522254467010498,0.37936508655548096,inf,1.443372302585178,inf,inf
67,0.731726781423721,0.3651455044746399,inf,1.4466653320524427,inf,inf,0.7501028906967905,0.3820105791091919,inf,1.4467971801757813,inf,inf
68,0.7274606328043672,0.3711640238761902,inf,inf,inf,inf,0.7489051282405853,0.3830687701702118,inf,1.5275941636827257,inf,inf
69,0.7291118863245679,0.3718915283679962,inf,1.466570586628384,inf,inf,0.7492140400740835,0.3978835940361023,inf,1.5290217929416232,inf,inf
70,0.7297595367249515,0.36666667461395264,inf,1.4406658675935533,inf,inf,0.7504146009683609,0.3936507999897003,inf,1.5182608710394965,inf,inf
71,0.7274558287113905,0.36858466267585754,inf,1.477115774154663,inf,inf,0.7501950181192822,0.38624337315559387,inf,1.4083487616644965,inf,inf
72,0.7315865262928937,0.369907408952713,inf,1.412001411120097,inf,inf,0.7529680251247353,0.3740740716457367,inf,1.6225370195176867,inf,inf
73,0.7270247634500265,0.3698412775993347,inf,1.49286687374115,inf,inf,0.7582667870654001,0.3682539761066437,inf,1.3908753289116753,inf,inf
74,0.727269515198552,0.3742063343524933,inf,inf,inf,inf,0.7475326223505868,0.38148146867752075,inf,1.432476552327474,inf,inf
75,0.7291875037882063,0.3691137433052063,inf,inf,inf,inf,0.7472049800886048,0.3931216895580292,inf,1.408542972140842,inf,inf
76,0.7290902375140124,0.37453705072402954,inf,1.451393429438273,inf,inf,0.7514167312118742,0.37566137313842773,inf,1.413408915201823,inf,inf
77,0.7261673246510327,0.3669973611831665,inf,inf,inf,inf,0.7475515137116114,0.3830687701702118,inf,1.385810046725803,inf,inf
78,0.7269617590018445,0.3739418089389801,inf,1.4208111815982394,inf,inf,0.7486740695105658,0.3777777850627899,inf,1.3921600765652127,inf,inf
79,0.7277473252266645,0.3709656000137329,inf,1.4381264633602566,inf,inf,0.7473657512002521,0.4148148000240326,inf,1.465125274658203,inf,inf
80,0.7260796194689141,0.3749338686466217,inf,1.4479432582855225,inf,inf,0.7475011405017641,0.38253968954086304,inf,1.486277092827691,inf,inf
81,0.7273928234043221,0.37070104479789734,inf,1.4351283974117703,inf,inf,0.7459346579180823,0.39947089552879333,inf,1.4775911966959636,inf,inf
82,0.7231545711970991,0.36845237016677856,inf,1.489335576693217,inf,inf,0.7490553124083413,0.38730159401893616,inf,1.4129032558865018,inf,inf
83,0.7296525650657714,0.3678571283817291,inf,inf,inf,inf,0.7479378995796044,0.3947089910507202,inf,1.5644007364908854,inf,inf
84,0.7244277666736808,0.37255290150642395,inf,inf,inf,inf,0.7520654380321503,0.38042327761650085,inf,1.4162804073757596,inf,inf
85,0.7251644613221288,0.37248677015304565,inf,1.4777717060512967,inf,inf,0.7477595165371895,0.37037035822868347,inf,1.4946195814344618,inf,inf
86,0.7181827206268079,0.3751322627067566,inf,1.4701868798997668,inf,inf,0.744492246541712,0.3888888955116272,inf,1.5359964582655166,inf,inf
87,0.729523707817619,0.3650132417678833,inf,1.4523433208465577,inf,inf,0.7452097356319427,0.3920634984970093,inf,1.4041853162977431,inf,inf
88,0.7229993253325423,0.3738095164299011,inf,1.4454918252097235,inf,inf,0.7450974543889364,0.3978835940361023,inf,1.526233164469401,inf,inf
89,0.7276109906430873,0.3601851761341095,inf,1.426223307185703,inf,inf,0.7438491902417607,0.3931216895580292,inf,1.4626872168646918,inf,inf
90,0.7191285677150719,0.38062170147895813,inf,1.4809843116336399,inf,inf,0.7438703950908448,0.3957671821117401,inf,1.3103578779432508,inf,inf
91,0.7270558911582662,0.37063491344451904,inf,1.4042604287465414,inf,inf,0.7456836867663595,0.380952388048172,inf,1.4063054826524524,inf,inf
92,0.7215585314151314,0.37447088956832886,inf,inf,inf,inf,0.7489140699307124,0.38359788060188293,inf,1.3685111151801215,inf,inf
93,0.7236719613946561,0.3722222149372101,inf,inf,inf,inf,0.7440661515626642,0.38730159401893616,inf,1.4717971377902561,inf,inf
94,0.715903084197392,0.3791005313396454,inf,1.4760473357306587,inf,inf,0.7419026835097207,0.3931216895580292,inf,1.5444552951388888,inf,inf
95,0.7266696503955044,0.37056878209114075,inf,inf,inf,inf,0.7419434790809949,0.38835978507995605,inf,1.558983357747396,inf,inf
96,0.7241991186411016,0.36951059103012085,inf,inf,inf,inf,0.7425063706106609,0.38624337315559387,2.1447967953152127,inf,inf,inf
97,0.7170446270869838,0.37943121790885925,inf,1.4641240464316474,inf,inf,0.7451344708601634,0.3931216895580292,inf,inf,inf,inf
98,0.7200540421892785,0.37658730149269104,inf,inf,inf,inf,0.7417001068592072,0.38148146867752075,inf,1.4374399820963542,inf,inf
99,0.7210259946684042,0.37466931343078613,inf,1.4589817841847739,inf,inf,0.7416186940338877,0.40317460894584656,inf,1.419628651936849,inf,inf
100,0.725754994381633,0.3680555522441864,inf,1.405188496907552,inf,inf,0.7440942459636264,0.3777777850627899,inf,1.568410407172309,inf,inf
