epoch,train_loss,train_accuracy,"train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","train_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_CoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))","val_RespondedExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
1,1.2341784248749414,0.3345237970352173,inf,0.014349985122680663,0.0,1.056324627664354,1.2566146797604032,0.36349207162857056,inf,0.015533955891927083,0.0,0.9435706244574653
2,1.2010998411311045,0.3544312119483948,inf,0.010730372534857856,0.0,0.9870526128345065,1.2441590242915683,0.36349207162857056,inf,0.015608766343858507,0.0,0.9678334130181206
3,1.19350081168943,0.35376983880996704,inf,0.010686119397481283,0.0,0.9934275627136231,1.2391107532713148,0.36772486567497253,inf,0.010006035698784723,0.0,1.0393482632107205
4,1.1874047332339817,0.36250001192092896,inf,0.010581299993726942,0.0,1.0023527807659574,1.2369284656312731,0.37671956419944763,inf,0.0133544921875,0.0,0.9525132073296441
5,1.1875433161854745,0.35859787464141846,inf,0.011885298622979058,0.0,0.9977760288450453,1.2333766857783,0.3740740716457367,inf,0.01068738301595052,0.0,1.0135931650797525
6,1.18132374352879,0.3580687940120697,inf,0.010848040050930447,0.0,0.9937797758314345,1.2270559734768338,0.3751322627067566,inf,0.013508266872829862,0.0,0.9172365824381511
7,1.179555688632859,0.3570767343044281,inf,0.012281144989861383,0.0,1.031748652458191,1.2269645810127259,0.3708994686603546,inf,0.011590576171875,0.0,0.9691732618543837
8,1.1784347525901264,0.3582671880722046,inf,0.012869895829094782,0.0,1.000048828125,1.2235908998383416,0.37460318207740784,inf,0.009919230143229167,0.0,0.9764360215928819
9,1.1761502681507006,0.35952380299568176,inf,0.01376689010196262,0.0,0.9685271925396389,1.2223535908593073,0.3730158805847168,inf,0.012370512220594617,0.0,1.0122561560736762
10,1.1738240607910686,0.35873016715049744,inf,0.016955335934956867,0.0,0.9890767786237928,1.2212215979894003,0.3719576597213745,inf,0.013579135470920139,0.0,1.0198907640245225
11,1.1713439133432177,0.36071428656578064,inf,0.013021183013916016,0.0,0.9751169363657634,1.2174129764238992,0.3698412775993347,inf,0.01323407491048177,0.0,0.9886296590169271
12,1.1695209089252683,0.3613095283508301,inf,0.012668726179334852,0.0,0.9774575577841864,1.2160300850868224,0.3751322627067566,inf,0.01082916259765625,0.0,0.9854111565483941
13,1.1704077932569716,0.35674601793289185,inf,0.016858792304992674,0.0,1.015747684902615,1.2188521173265245,0.36772486567497253,inf,0.013030836317274306,0.0,0.9897279527452257
14,1.1684934400849871,0.358002632856369,inf,0.017507947815789116,0.0,0.9832020176781548,1.2161080519358316,0.3730158805847168,inf,0.016857867770724826,0.0,0.9177394866943359
15,1.1670373171567916,0.3601851761341095,inf,0.016958814197116426,0.0,1.0176813390519883,1.2152677204873827,0.37566137313842773,inf,0.01728939480251736,0.0,1.0276119656032987
16,1.1683610152867105,0.35548943281173706,inf,0.01954199208153619,0.0,1.009521370463901,1.2150074230300056,0.36878305673599243,inf,0.02741631401909722,0.0,0.9792766994900174
17,1.1658551371759838,0.3559523820877075,inf,0.020607201258341472,0.0,1.0022441731558906,1.213412078221639,0.3661375641822815,inf,0.01692398918999566,0.0,0.9728587680392795
18,1.1638736660281817,0.35747355222702026,inf,0.018245853318108452,0.0,0.9922864172193739,1.2074746992852954,0.3708994686603546,inf,0.022086758083767363,0.0,0.9520536634657119
19,1.1607238721516397,0.35978835821151733,inf,0.017405165566338435,0.0,1.0238303899765016,1.2057395312521193,0.37460318207740784,inf,0.010316128200954861,0.0,0.945039325290256
20,1.1585455677575536,0.35965609550476074,inf,0.024320125579833984,0.0,1.0047207514444987,1.206692804230584,0.37354496121406555,inf,0.025394100613064238,0.0,1.0144285413953993
21,1.1573188338014815,0.35753968358039856,inf,0.026837537023756238,0.0,0.9926256842083401,1.1993425336149004,0.3761904835700989,inf,0.041935306125217016,0.0,0.986174307929145
22,1.1530729146467316,0.3609788417816162,inf,0.027836314837137856,0.0,1.0093161715401544,1.1975199619928996,0.3719576597213745,inf,0.04181077745225695,0.0,0.9403077867296007
23,1.1490569133725432,0.36170634627342224,inf,0.030504377683003743,0.0,1.0120453357696533,1.1927483995755515,0.3740740716457367,inf,0.027640321519639757,0.0,0.9576188829210069
24,1.1472362637519837,0.358994722366333,inf,0.03598593340979682,0.0,1.0315319803025988,1.1935029950406817,0.36772486567497253,inf,0.022476281060112846,0.0,1.0414880540635851
25,1.1469379468096628,0.363227516412735,inf,0.046378261513180204,0.0,1.0286371919843886,1.1912757873535156,0.3708994686603546,inf,0.04806272718641493,0.0,1.0370782216389973
26,1.14410574461023,0.35767194628715515,inf,0.024317865901523166,0.0,1.0205499887466432,1.1897172808647156,0.3698412775993347,inf,0.04762034946017795,0.0,1.0784998151991103
27,1.1419868619905578,0.3621031641960144,inf,0.04724968406889174,0.0,1.0583374606238471,1.188754924138387,0.37566137313842773,inf,0.10523866017659506,0.0,1.0412910249498155
