epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,1.0172980038772725,0.4994954466819763,0.6575065979935194,0.9603344113738449,0.643410861492157,0.641564545808015
2,0.9597298388190113,0.6034308671951294,0.6087301415456853,0.9497671259774102,0.5736433863639832,0.5977080309832538
3,0.8915205410388714,0.4460141360759735,0.5738832446890818,0.933938017597905,0.5038759708404541,0.530817914892126
4,0.966470028872781,0.3027245104312897,0.544631819210142,0.9108436416696619,0.27906978130340576,0.563526471455892
5,0.883523188286544,0.2704339027404785,0.5086761886525042,0.8912692290765268,0.24031007289886475,0.5168663660685221
6,0.8322769053665126,0.24621593952178955,0.46756602005219794,0.8722138537300957,0.24031007289886475,0.48742841791223596
7,0.9320572522324575,0.24217961728572845,0.4205934408125183,0.8411959983684398,0.24031007289886475,0.5292230182223849
8,0.8413522442181905,0.2330978810787201,0.4274859406019041,0.8211006963694537,0.22480620443820953,0.44689662368209276
9,0.8248614948680143,0.23107971251010895,0.4711075455929752,0.8058705396122403,0.24031007289886475,0.5402682622273763
10,0.7845791693024792,0.23208880424499512,0.44061046474976157,0.7937691940201653,0.24031007289886475,0.4310740011709708
11,0.8252777227773352,0.24117054045200348,0.45769942646295253,0.7808759389100252,0.24031007289886475,0.45487661714907046
12,0.8027172961705168,0.2401614487171173,0.47151019763498797,0.7795686964635495,0.24806201457977295,0.4223288783320674
13,0.8237763276682214,0.2482341080904007,0.4414608153938687,0.7673033564179031,0.25581395626068115,0.5093686139142072
14,0.7340401266942002,0.2643794119358063,0.4541803413713482,0.7719273258138586,0.3100775182247162,0.4906172575774016
15,0.7840592007681797,0.2785065472126007,0.4636579343410725,0.7657807910883868,0.3255814015865326,0.42549253393102576
16,0.8114697426697458,0.30373361706733704,0.46600550888849535,0.7557586122442175,0.3255814015865326,0.4580803977118598
17,0.7201674330122594,0.30373361706733704,0.4645414665831087,0.7648774716589186,0.3333333432674408,0.387944327460395
18,0.7292371926733026,0.29868820309638977,0.4022482863054589,0.7649730620560823,0.3333333432674408,0.3726826067324038
19,0.803467098116315,0.3097880780696869,0.40726371550224194,0.7535646712338483,0.3333333432674408,0.35269846739592375
20,0.7567490722651773,0.31180626153945923,0.44320176352917307,0.7515518378328394,0.3333333432674408,0.4689372733787254
21,0.7187036288456178,0.3249243199825287,0.4440982979787907,0.7431249861364011,0.3333333432674408,0.4110038192183883
22,0.7290553961281485,0.31786075234413147,0.4230462239941521,0.7482042732062163,0.3333333432674408,0.4382136309588397
