epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.2647808677620358,0.3086640238761902,0.03351693948109945,inf,inf,0.0,1.3000862095091077,0.3084656000137329,0.08148443433973525,inf,0.7887651231553819,0.0
2,1.2247958618733619,0.3193121552467346,0.12070196204715306,inf,inf,0.0,1.2701151172320049,0.3243386149406433,0.13391172620985242,inf,0.545772467719184,0.0
3,1.203061130311754,0.3222222328186035,0.1460661702685886,inf,0.6057822836769952,0.0,1.252848790751563,0.30105820298194885,0.19907815721299912,3.336391406589084,0.5814316643608941,0.0
4,1.194255485634009,0.31990739703178406,0.1440020508236355,inf,0.6446199258168538,0.0,1.2547051893340218,0.307407408952713,0.19193763732910157,3.286103947957357,0.5692734612358941,0.0
5,1.196841585305002,0.31693121790885925,0.1474452945921156,inf,0.6315004666646321,0.0,1.255336472723219,0.3142857253551483,0.19084426032172308,inf,0.5456564585367839,0.0
6,1.194135733279917,0.31997355818748474,0.14517710473802353,inf,0.5962818516625299,0.0,1.2532003376219008,0.3275132179260254,0.19624277750651042,3.3104777442084417,0.5475589752197265,0.0
7,1.195105914109283,0.3173280358314514,0.15721126132541233,inf,0.5944308545854357,0.0,1.2539503534634908,0.3026455044746399,0.14435666402180988,inf,0.5595600975884332,0.0
8,1.1890969599286716,0.32341268658638,0.14947796132829455,inf,0.5380047930611505,0.0,1.240695259306166,0.32592591643333435,0.15213707817925348,3.4368910047743055,0.5330933041042751,0.0
9,1.1814597166246839,0.31600528955459595,0.16579725477430557,inf,0.5672548479504056,0.0,1.2388911167780559,0.3063492178916931,0.22894469367133247,inf,0.4791987525092231,0.0
10,1.178682491183281,0.3196428716182709,0.15238535404205322,inf,0.608400739563836,0.0,1.2387277285257976,0.30529099702835083,0.18791461520724825,3.300154622395833,0.43828375074598525,0.0
11,1.1780833904941876,0.3212963044643402,0.16198173099093968,inf,0.5515591833326552,0.0,1.2371076451407539,0.3216931223869324,0.15870492723253038,2.9190176645914714,0.5728877597384983,0.0
12,1.1719756793644693,0.31607142090797424,0.16372260517544215,inf,0.5395028988520304,0.0,1.2282950851652357,0.32698413729667664,0.15706024169921876,inf,0.470969729953342,0.0
