epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.4657473850832188,0.8292699456214905,1.1231630061876892,0.8532306551933289
2,1.0445753241654856,0.8570166230201721,1.0134320370084824,0.8550713658332825
3,0.9855194548017008,0.8579137325286865,0.9838242748205153,0.8566491603851318
4,0.9615758518111932,0.858498215675354,0.9625441306091004,0.8582268953323364
5,0.9441432243338466,0.8583305478096008,0.9639109252058136,0.8535311818122864
6,0.9393124767084359,0.858321487903595,0.9690760498311964,0.8556724190711975
7,0.9418853835047021,0.8587338328361511,0.9665478105908909,0.8524417877197266
8,0.9402605257373476,0.8590419292449951,0.9541205928530015,0.8525920510292053
9,0.9287963318187644,0.858674943447113,0.9526793684884295,0.8582644462585449
10,0.9243966006638166,0.8597441911697388,0.9695625118261131,0.858452320098877
11,0.9179332700474496,0.8593001961708069,0.9497429573387487,0.8581141829490662
12,0.9344328936959715,0.8594043850898743,0.9521588879637051,0.8582644462585449
13,0.9338555353627772,0.8595176339149475,0.9484120194740593,0.859391450881958
14,0.9318674557915839,0.8599118590354919,0.9659723438081084,0.8569872379302979
15,0.9294707213760485,0.8597985506057739,0.9376356447339174,0.8582644462585449
16,0.9147341453176022,0.8595402836799622,0.9556594048709757,0.8574004769325256
17,0.9244136819303703,0.8596445322036743,0.9599667909089755,0.8575882911682129
18,0.9117299903104017,0.8602335453033447,0.9390240637607049,0.8576258420944214
19,0.9239909403823818,0.8596581220626831,0.9378068198167988,0.8586025834083557
20,0.9128355854683959,0.8599299788475037,0.9570458656140574,0.8576633930206299
21,0.9232213269249323,0.859975278377533,0.9394901386030854,0.859128475189209
22,0.9222567109514471,0.8600432276725769,0.9436167094946395,0.8583771586418152
23,0.9140926094215243,0.8603377342224121,0.9476446086811929,0.8570623397827148
24,0.9089839473591578,0.8603513240814209,0.9423538902562051,0.8592787384986877
25,0.91492125948036,0.8596128225326538,0.9475823664913516,0.8589031100273132
26,0.9179203649149772,0.8598483800888062,0.9468127486663797,0.8589406609535217
27,0.9214549895471037,0.8606458306312561,0.9450292567996577,0.8577385544776917
28,0.9126432478782499,0.8599662184715271,0.9447575061337476,0.8575882911682129
29,0.9147461506520451,0.8603785037994385,0.9370394204754754,0.8569496870040894
30,0.9035283286297467,0.8599480986595154,0.9410625232685184,0.8578136563301086
31,0.9172067098169546,0.8599933981895447,0.9379867528790151,0.8575882911682129
32,0.9105743822502846,0.8601383566856384,0.9472488501461352,0.8580766320228577
33,0.9047541864794064,0.8601927161216736,0.9475433130583518,0.8564237356185913
34,0.9100780049338082,0.8602652549743652,0.9333535437296235,0.8582268953323364
35,0.906150307039644,0.8598800897598267,0.9495825471163706,0.8587152361869812
36,0.911468349532372,0.8606322407722473,0.9442013513812444,0.8586401343345642
37,0.9047199361859053,0.8601881861686707,0.9448240316917192,0.858452320098877
38,0.9054907991384635,0.8601202368736267,0.9510920765433342,0.8580015301704407
39,0.8988823469905409,0.8603649139404297,0.9316014805276998,0.8579639196395874
40,0.9038454695304484,0.8603286743164062,0.9406146061067273,0.8524793386459351
41,0.8998313279998645,0.8605371117591858,0.931217544062112,0.855897843837738
42,0.9005558324620345,0.8599979281425476,0.9410115718244697,0.8571375012397766
43,0.901569367597716,0.8603014945983887,0.9341281220518867,0.8581893444061279
44,0.8940844706179583,0.8600432276725769,0.9367921931589664,0.8575882911682129
45,0.8996385473294221,0.8604826927185059,0.9425472436402376,0.8574755787849426
46,0.9032931406493903,0.8606775403022766,0.9403588956348137,0.8566491603851318
47,0.8935257915108905,0.8605688214302063,0.9322411003122807,0.8590533137321472
48,0.8978658526384315,0.8609992265701294,0.9395117445754243,0.8556724190711975
49,0.8882243011566078,0.8606322407722473,0.9393695880568705,0.8567242622375488
50,0.8934952290658389,0.8601881861686707,0.937730457814182,0.8586401343345642
51,0.8976542152393713,0.860283374786377,0.9424810104679882,0.8581141829490662
52,0.888375020872923,0.8605461716651917,0.9447538548749638,0.8579263687133789
53,0.8937116215518867,0.8607681393623352,0.9505515529476152,0.8586776852607727
54,0.8994577867340522,0.8608315587043762,0.9402318442009823,0.8573628664016724
55,0.8927613826540817,0.8607545495033264,0.9425629665136429,0.8586025834083557
56,0.8908663470209529,0.8611124753952026,0.9534233751960983,0.8577385544776917
57,0.8839300351310596,0.8608859777450562,0.9430582536821404,0.8577385544776917
58,0.8925062555742005,0.8612937331199646,0.9439242939903014,0.8594290018081665
59,0.8848294184006802,0.8611804842948914,0.951215947379444,0.8590909242630005
60,0.8873357241644934,0.8609358072280884,0.9464470719037067,0.8525168895721436
61,0.8920655308442427,0.8612348437309265,0.9503236445775435,0.8493989706039429
62,0.8888685842924754,0.8613798022270203,0.9455037813557969,0.8576633930206299
63,0.8806413281016808,0.8612846732139587,0.9488913041174235,0.8581893444061279
64,0.8726192219869162,0.8616924285888672,0.9496492206685712,0.8577761054039001
65,0.885736589741662,0.861642599105835,0.9593142006746518,0.8538692593574524
66,0.8684925311249286,0.8615021705627441,0.940142888719981,0.8581141829490662
67,0.8806827154698349,0.8611124753952026,0.9487785538427767,0.8595041036605835
68,0.8729197283788241,0.8610671758651733,0.9547144582575544,0.8575507402420044
69,0.8855392225135305,0.8604962825775146,0.9655964021517626,0.8574004769325256
70,0.88027141095587,0.8616924285888672,0.952036282080053,0.8586025834083557
71,0.8669752613163273,0.8608859777450562,0.9572542049278636,0.8565364480018616
72,0.8684224379059247,0.8619914650917053,0.9618234929185904,0.8589406609535217
73,0.8673222732748694,0.8616290092468262,0.95636619262077,0.8588279485702515
74,0.8713298834427273,0.8616199493408203,0.9472968272998945,0.8576258420944214
75,0.8674685795368864,0.8618555665016174,0.9685783377812882,0.8575882911682129
76,0.8702138905685003,0.8617422580718994,0.9642322715882279,0.8554846048355103
77,0.8720748262944314,0.8616199493408203,0.9589814458556654,0.8579263687133789
78,0.8577970108469415,0.8616516590118408,0.9702949031355266,0.858527421951294
79,0.8610683847024586,0.8619824051856995,0.9688842024849349,0.8575131297111511
