epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=4))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,1.315040608247121,0.2640211582183838,0.06008462376064724,0.2927553176879883,0.03876822789510091,inf,1.4023942165904575,0.3301587402820587,0.10799374050564237,0.1662287818060981,0.07846891615125869,inf
2,1.3821342264612515,0.30601853132247925,0.07649942239125569,0.07147996955447727,0.07754312886132134,inf,1.4650997903611924,0.3322751224040985,0.028213458591037327,0.027263683742947048,0.051276948716905385,0.6585462782118056
3,1.4109625690513188,0.3103174567222595,0.007040060891045465,0.019307311375935873,0.028676043616400824,inf,1.4673039568795099,0.30529099702835083,0.0027199639214409723,0.014037662082248263,0.020774756537543404,0.3574485354953342
4,1.3945665629373656,0.3113756477832794,0.00410351488325331,0.012453953425089518,0.019630140728420682,inf,1.447133633825514,0.3153439164161682,0.003967709011501736,0.00927700466579861,0.019708251953125,0.3011954837375217
5,1.3832689339915911,0.31488096714019775,0.002848747041490343,0.008502674102783204,0.020174256960550942,inf,1.4382619698842367,0.3005290925502777,0.0019349839952256945,0.007694583468967014,0.0191428714328342,0.3158567216661241
6,1.3800579683648215,0.3155423402786255,0.0022548834482828775,0.0063940419091118705,0.02086535029941135,0.28546703921424016,1.4323578569624158,0.30000001192092896,0.001823086208767361,0.004723442925347222,0.03195737202962239,0.3040296342637804
7,1.3694715806179576,0.3125,0.0019933833016289606,0.0050005886289808486,0.01882106992933485,0.29023607307010224,1.433041931523217,0.30423280596733093,0.001759126451280382,0.0035517798529730903,0.01752098931206597,0.2287147945827908
8,1.3770186200737953,0.31693121790885925,0.0015861299302842881,0.004135497411092122,0.01694595283932156,0.26415665944417316,1.438687993420495,0.3063492178916931,0.00112762451171875,0.002830717298719618,0.018584654066297744,0.21917474534776477
9,1.3791004507078064,0.3095899522304535,0.0008502271440294054,0.003406352467007107,0.016139605310228136,0.23557354079352485,1.4335328446494209,0.3026455044746399,0.00048455132378472224,0.001762517293294271,0.008948474460177951,0.22868593004014756
10,1.3738301667902204,0.31593915820121765,0.0005895164277818468,0.002779094378153483,0.01523243851131863,0.2295628680123223,1.4277825713157655,0.2925925850868225,0.00024630228678385415,0.0017957899305555555,0.01510374281141493,0.2110210418701172
11,1.366915717555417,0.3146825432777405,0.0007791254255506727,0.002031429608662923,0.01590704917907715,0.2485328859753079,1.4362486640612284,0.29894179105758667,0.00014856126573350694,0.0020918104383680558,0.015806070963541665,0.25128072102864585
12,1.3773839250206947,0.3095238208770752,0.0007936398188273112,0.0014757527245415581,0.017799554930792914,0.2251414007610745,1.437298874060313,0.30211639404296875,0.0002177768283420139,0.0029958089192708335,0.021734915839301216,0.18970964219835068
13,1.375882359676891,0.3157407343387604,0.0007928106519911024,0.0019820478227403427,0.019818268881903755,0.23432285255855984,1.4465105811754861,0.29312169551849365,0.0006226009792751736,0.0018335130479600694,0.01376588609483507,0.20517366197374132
14,1.3863168661793073,0.31216931343078613,0.0005801200866699218,0.0018488725026448568,0.012848594453599718,0.21499451796213787,1.448763496345944,0.2899470925331116,0.00024091932508680557,0.0011578877766927084,0.008975813123914931,0.16140513949924046
15,1.3881487839751774,0.3182539641857147,0.000731854968600803,0.0016471783320109049,0.018154504564073352,0.21979304684533013,1.4519538720448812,0.30105820298194885,0.00018458896213107638,0.0017294565836588542,0.015839852227105034,0.16993687947591146
16,1.384440736638175,0.3153439164161682,0.00040944947136773005,0.0014918989605373807,0.01457000043657091,0.20026382870144313,1.4415951159265306,0.29629629850387573,0.00033404032389322915,0.0008147769504123264,0.011870532565646701,0.18211869133843317
17,1.371655318306552,0.31408730149269104,0.0003595908482869466,0.0011819389131334094,0.013871982362535265,0.192884095509847,1.4233875619040595,0.3005290925502777,3.1789143880208336e-05,0.0009639739990234375,0.014763853285047743,0.2093499501546224
18,1.3653255785504976,0.3154761791229248,0.00022043916914198133,0.0017686261071099174,0.01389358573489719,0.21451163821750216,1.4287895308600531,0.28835979104042053,6.616380479600695e-05,0.000981479220920139,0.011174096001519097,0.22607184516059028
19,1.365251930554708,0.3146825432777405,0.00046664343939887155,0.0015649265713161891,0.013109117084079318,0.21487382253011067,1.429438923464881,0.3026455044746399,0.00010282728407118056,0.0012272728814019097,0.007456292046440972,0.2520153045654297
20,1.3728449165821075,0.31395503878593445,0.0006089634365505643,0.0014014561971028646,0.0173184076944987,0.22418452368842232,1.434282860491011,0.29523810744285583,0.00015394422743055555,0.001037173800998264,0.015118662516276042,0.22606964111328126
21,1.3707212580574883,0.31388887763023376,0.0001859479480319553,0.0011640098359849717,0.01599187321133084,0.18765555222829183,1.4227178162998624,0.30899471044540405,0.00013381110297309027,0.0013296763102213542,0.011285442776150173,0.1920943366156684
22,1.362240770790312,0.31283068656921387,0.00043552981482611764,0.0016775237189398872,0.015289407306247288,0.22209323512183296,1.4297587143050299,0.2899470925331116,3.420511881510417e-05,0.00201873779296875,0.013822640313042535,0.26552776760525176
23,1.3663255976306068,0.3162698447704315,0.00029110643598768445,0.0016993257734510634,0.015563816494411893,0.20370438628726537,1.4306330720583598,0.2899470925331116,0.000183868408203125,0.0013172573513454862,0.015659798516167535,0.2222048865424262
24,1.3683252806464832,0.3093253970146179,0.00045119126637776694,0.0019182999928792318,0.015152030520968966,0.2132871045006646,1.4307572801907857,0.30105820298194885,8.680555555555556e-05,0.0008269415961371528,0.016352335611979168,0.20830934312608507
25,1.3709540729721388,0.31289681792259216,0.000433145629035102,0.0013592349158393013,0.01693162653181288,0.2106698857413398,1.4332740796936883,0.32010582089424133,1.0596381293402777e-05,0.0009684244791666667,0.010564507378472223,0.18672349717881945
26,1.371163275010056,0.31091269850730896,0.0004814412858751085,0.001513422860039605,0.015779315100775824,0.2028041362762451,1.4307419220606485,0.3285714387893677,3.2594468858506944e-05,0.001026280721028646,0.01564530266655816,0.1838740454779731
27,1.3723879348900583,0.31587302684783936,0.0009732829199896919,0.0015633265177408854,0.01745092603895399,0.21680940786997477,1.4367001718944974,0.3322751224040985,4.7471788194444445e-05,0.0012398613823784723,0.02037213643391927,0.20492129855685765
28,1.3734609693288804,0.3134920597076416,0.0004553529951307509,0.0010754240883721245,0.013605448934766982,0.1976083993911743,1.4283600873417324,0.29100528359413147,8.282131618923612e-05,0.0012852562798394097,0.01884049309624566,0.19547610812717015
29,1.3706714843710264,0.31699734926223755,0.0001574728224012587,0.0014775700039333767,0.01388395627339681,0.2103637456893921,1.4357190714942085,0.29523810744285583,1.7293294270833333e-05,0.0012272728814019097,0.013285658094618055,0.23358506096733941
