epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))"
23,1.2702545796831448,0.31970900297164917,inf,inf,1.328258091873593,0.3195767104625702,inf,inf
24,1.2707895149787267,0.31970900297164917,inf,inf,1.325935098859999,0.3195767104625702,inf,inf
25,1.2716819542977544,0.31970900297164917,inf,inf,1.3272467970848083,0.3195767104625702,inf,inf
26,1.2722136701146762,0.31970900297164917,inf,inf,1.328212598959605,0.3195767104625702,inf,inf
27,1.2726419225335122,0.31970900297164917,inf,inf,1.3278363519244725,0.3195767104625702,inf,inf
28,1.271615712179078,0.31970900297164917,inf,inf,1.326231496863895,0.3195767104625702,inf,inf
29,1.2701344296336174,0.31970900297164917,inf,inf,1.325200633207957,0.3195767104625702,inf,inf
30,1.2690335686008136,0.31970900297164917,inf,inf,1.3233395271831088,0.3195767104625702,inf,inf
31,1.267713735997677,0.31970900297164917,inf,inf,1.3223365876409743,0.3195767104625702,inf,inf
32,1.2672671645879745,0.31970900297164917,inf,inf,1.3220348159472148,0.3195767104625702,inf,inf
33,1.2675019060571988,0.31970900297164917,inf,inf,1.3225159962972006,0.3195767104625702,inf,inf
34,1.267607372171349,0.31977513432502747,inf,inf,1.321383207374149,0.3195767104625702,inf,inf
35,1.2677095923158856,0.31970900297164917,inf,inf,1.322086046801673,0.3195767104625702,inf,inf
36,1.2679391205310822,0.31977513432502747,inf,inf,1.321606461207072,0.3195767104625702,inf,inf
37,1.2664837694830364,0.31977513432502747,inf,inf,1.3230878048472934,0.3195767104625702,inf,inf
38,1.2670865621831682,0.31977513432502747,inf,inf,1.3213351289431254,0.3195767104625702,inf,inf
39,1.262990336947971,0.3196428716182709,inf,inf,1.3168725450833638,0.3195767104625702,inf,inf
40,1.262274713979827,0.32003968954086304,inf,inf,1.3163184695773655,0.3195767104625702,inf,inf
41,1.260532197356224,0.3246031701564789,inf,inf,1.314110799630483,0.32116401195526123,inf,inf
42,1.2611155940426722,0.32493385672569275,inf,inf,1.318918224175771,0.33703702688217163,inf,inf
43,1.2623025437196096,0.323544979095459,inf,inf,1.316468894481659,0.3391534388065338,inf,inf
44,1.2632851897014512,0.3316137492656708,inf,inf,1.3184099343087938,0.3275132179260254,inf,inf
45,1.263178616265456,0.32810845971107483,inf,inf,1.3185119880570306,0.3195767104625702,inf,inf
46,1.2633155059483316,0.33458995819091797,inf,inf,1.3185887336730957,0.34761905670166016,inf,inf
47,1.26533638652828,0.3410052955150604,inf,inf,1.3196023225784301,0.34656083583831787,inf,inf
48,1.2626275080773566,0.3371693193912506,inf,inf,1.315432561768426,0.3354497253894806,inf,inf
49,1.2597692602210575,0.3375661373138428,inf,inf,1.3135181294547187,0.34074074029922485,inf,inf
50,1.2575847370756996,0.34067460894584656,inf,inf,1.3129767192734612,0.351322740316391,inf,inf
51,1.2569543634851774,0.34186509251594543,inf,inf,1.3114928656154208,0.34867724776268005,inf,inf
52,1.2568951956099934,0.346230149269104,inf,inf,1.3110512812932333,0.3539682626724243,inf,inf
53,1.2559808194637299,0.3443782925605774,inf,inf,1.310635961426629,0.34973543882369995,inf,inf
54,1.2547194163004558,0.3424603044986725,inf,inf,1.308315540684594,0.3560846447944641,inf,inf
55,1.2548019953899914,0.3442460298538208,inf,inf,1.3087823192278545,0.3539682626724243,inf,inf
56,1.2546602994203568,0.34272485971450806,inf,inf,1.3076773709721035,0.3423280417919159,inf,inf
57,1.252996822860506,0.34490740299224854,inf,inf,1.3065592937999302,0.3539682626724243,inf,inf
58,1.2513846980200873,0.34781745076179504,inf,inf,1.3045596056514317,0.33968254923820496,inf,inf
59,1.2487599901027149,0.34781745076179504,inf,inf,1.3033449331919351,0.3502645492553711,inf,inf
60,1.2486213715540038,0.3461640179157257,inf,inf,1.3015817059410943,0.36243385076522827,inf,inf
61,1.2453098292152087,0.34880951046943665,inf,inf,1.29771546125412,0.3613756597042084,inf,inf
62,1.245082065794203,0.3493386209011078,inf,inf,1.2981413073009915,0.35449734330177307,inf,inf
63,1.2457906958129672,0.3470238149166107,inf,inf,1.29981427192688,0.34867724776268005,inf,inf
64,1.2473750124375025,0.34689152240753174,inf,inf,1.300203365749783,0.3650793731212616,inf,inf
65,1.247266382144557,0.34596559405326843,inf,inf,1.2992820805973477,0.3592592477798462,inf,inf
66,1.2469113682707151,0.3472222089767456,inf,inf,1.3026971764034696,0.34761905670166016,inf,inf
67,1.247792275249958,0.34576719999313354,inf,inf,1.2973182492785984,0.36084654927253723,inf,inf
68,1.2451757454209857,0.34980159997940063,inf,inf,1.2995462748739455,0.3523809611797333,inf,inf
69,1.2452114371789826,0.3454365134239197,inf,inf,1.298991198009915,0.3613756597042084,inf,inf
70,1.2459180762370428,0.3484126925468445,inf,inf,1.302241231335534,0.3380952477455139,inf,inf
71,1.243236010770003,0.34953704476356506,inf,inf,1.2984586569998,0.3380952477455139,inf,inf
72,1.244521890911791,0.34186509251594543,inf,inf,1.2964169634713067,0.35185185074806213,inf,inf
73,1.242363699277242,0.3450396955013275,inf,inf,1.2969994333055284,0.34074074029922485,inf,inf
74,1.2419738496343296,0.34874337911605835,inf,inf,1.296497224436866,0.34973543882369995,inf,inf
75,1.2446996187170347,0.34279099106788635,inf,inf,1.2966748899883693,0.35449734330177307,inf,inf
76,1.242730344666375,0.35072749853134155,inf,inf,1.2933940026495192,0.3571428656578064,inf,inf
77,1.2402990056408776,0.35052910447120667,inf,inf,1.2928594072659811,0.36349207162857056,inf,inf
78,1.239281947248512,0.3499999940395355,inf,inf,1.293527603149414,0.345502644777298,inf,inf
79,1.2390607918302219,0.3509920537471771,inf,inf,1.2918059958351984,0.34973543882369995,inf,inf
80,1.2385989629560046,0.3519841134548187,inf,inf,1.2914082023832534,0.347089946269989,inf,inf
81,1.23691064119339,0.3523148000240326,inf,inf,1.2882800499598186,0.3539682626724243,inf,inf
82,1.236114192671246,0.3512566089630127,inf,inf,1.2875864558749728,0.3539682626724243,inf,inf
83,1.2363224488993485,0.3491401970386505,inf,inf,1.288231086730957,0.351322740316391,inf,inf
84,1.2338152176804014,0.34947091341018677,inf,inf,1.2837907075881958,0.35185185074806213,inf,inf
85,1.23201714605093,0.3503968119621277,inf,inf,1.2836906048986647,0.351322740316391,inf,inf
86,1.231936268011729,0.34986773133277893,inf,inf,1.2833124551508162,0.3423280417919159,inf,inf
87,1.2327268573145072,0.35066136717796326,inf,inf,1.2858049829800924,0.3375661373138428,inf,inf
88,1.2322535404728518,0.3519841134548187,inf,inf,1.2874884565671285,0.3619047701358795,inf,inf
89,1.232737093584405,0.3511904776096344,inf,inf,1.2877405007680258,0.36666667461395264,inf,inf
90,1.2329240878423056,0.3502645492553711,inf,inf,1.2863885667588977,0.35873016715049744,inf,inf
91,1.2324372760123676,0.3532407283782959,inf,inf,1.284147631459766,0.351322740316391,inf,inf
92,1.232303243296014,0.35092592239379883,inf,inf,1.2825169523557027,0.3534391522407532,inf,inf
93,1.2309868373804622,0.3511243462562561,inf,inf,1.2819490551948547,0.35449734330177307,inf,inf
94,1.2302838527494007,0.352182537317276,inf,inf,1.2814504782358804,0.3534391522407532,inf,inf
95,1.2299771243499384,0.35264551639556885,inf,inf,1.28294348054462,0.35873016715049744,inf,inf
96,1.2318374982310667,0.35469576716423035,inf,inf,1.2835777971479627,0.3603174686431885,inf,inf
97,1.2316814141968886,0.352182537317276,inf,inf,1.2831314537260268,0.35978835821151733,inf,inf
98,1.2299609363906914,0.3531745970249176,inf,inf,1.281358085738288,0.36084654927253723,inf,inf
99,1.2274077703555426,0.35264551639556885,inf,inf,1.2780422839853498,0.35185185074806213,inf,inf
100,1.2270529946519269,0.35158729553222656,inf,inf,1.279517983065711,0.36455026268959045,inf,inf
