epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))"
1,0.604732008540002,0.3794526159763336,inf,0.5400927168853356,0.833058774471283,inf
2,0.4122682855827229,0.8491954207420349,inf,0.4575785751595642,0.8632619380950928,inf
3,0.3550584374908972,0.8607481718063354,inf,0.40895586481148544,0.8693025708198547,inf
4,0.3118989190816382,0.8630862236022949,inf,0.3754997302862731,0.8693025708198547,inf
5,0.2837385156693041,0.8637738823890686,inf,0.35047349907232056,0.8693025708198547,inf
6,0.26376950234926283,0.8639801740646362,inf,0.3328935426067222,0.8682042956352234,inf
7,0.2499605185455746,0.8637738823890686,inf,0.31508157537742093,0.8682042956352234,inf
8,0.23670367730140776,0.864048957824707,inf,0.30168529820035805,0.8687534332275391,inf
9,0.22100031991398467,0.8645303249359131,inf,0.2905484263192524,0.8753432035446167,inf
10,0.21623335236165733,0.8658368587493896,inf,0.2836503317128077,0.8758923411369324,inf
11,0.21047390738815058,0.8718195557594299,inf,0.28019420192435834,0.8758923411369324,inf
12,0.20733010543211533,0.8725759983062744,inf,0.279353408927493,0.8758923411369324,inf
13,0.20345430045396057,0.8721634149551392,inf,0.2729720686929244,0.8753432035446167,inf
14,0.20111592957989416,0.8710631132125854,inf,0.2693508062060132,0.8764415383338928,inf
15,0.19937120569650202,0.8716132640838623,inf,0.2690026030734633,0.8769906759262085,inf
16,0.20179475196889735,0.8718883395195007,inf,0.26713720946149394,0.8769906759262085,inf
17,0.2001902700610569,0.8718883395195007,inf,0.2651167431027826,0.8769906759262085,inf
18,0.19803487022036873,0.8709256052970886,inf,0.2679149899039079,0.874794065952301,inf
19,0.2019664316389047,0.871200680732727,inf,0.26668679422388475,0.8742449283599854,inf
20,0.19865116571946084,0.870788037776947,inf,0.2647634907484506,0.8764415383338928,inf
21,0.1969728598584466,0.8706505298614502,inf,0.26323757898062466,0.8753432035446167,inf
22,0.19354258133730667,0.8716132640838623,inf,0.2643414563358282,0.8764415383338928,inf
23,0.1960943881482321,0.8717507719993591,inf,0.2620506817587849,0.8758923411369324,inf
24,0.19609174765695903,0.8725072145462036,inf,0.26535616196748435,0.8769906759262085,inf
25,0.1979238809025283,0.8728510737419128,inf,0.2639846968633885,0.8769906759262085,inf
26,0.19763612145858905,0.8721634149551392,inf,0.2644209246800253,0.8775398135185242,inf
27,0.19758167066252877,0.872782289981842,inf,0.26506695168826616,0.8775398135185242,inf
28,0.1944170141268407,0.8727135062217712,inf,0.259200845835166,0.8775398135185242,inf
29,0.19151876149501315,0.8730573654174805,inf,0.26185455028193466,0.8786380887031555,inf
30,0.1952447857867374,0.8732636570930481,inf,0.2581024072288225,0.879187285900116,inf
31,0.19542498207429637,0.8725072145462036,inf,0.2590883678516768,0.8786380887031555,inf
32,0.19184977174914913,0.873813807964325,inf,0.261141717337975,0.8786380887031555,inf
33,0.19631906479998298,0.8736762404441833,inf,0.2636377853214402,0.8786380887031555,inf
34,0.19589922904447682,0.8737450242042542,inf,0.26581023214384913,0.8786380887031555,inf
35,0.19984147761117385,0.873813807964325,inf,0.26214039701206443,0.879187285900116,inf
36,0.19436254661324,0.8736762404441833,inf,0.2637392861034834,0.8797364234924316,inf
37,0.19390072367886194,0.873813807964325,inf,0.26279992729876983,0.879187285900116,inf
38,0.1950507726030093,0.873882532119751,inf,0.2609812897559481,0.879187285900116,inf
39,0.19387939646659977,0.873813807964325,inf,0.2620009537673358,0.879187285900116,inf
40,0.19270707415448624,0.873882532119751,inf,0.25925730748920506,0.879187285900116,inf
41,0.19317815387635648,0.873882532119751,inf,0.2616960428514038,0.8786380887031555,inf
42,0.19526803631043774,0.873813807964325,inf,0.25840024575732196,0.8786380887031555,inf
43,0.19256014479016959,0.873813807964325,inf,0.26002116882468035,0.8780889511108398,inf
44,0.19821446429645648,0.873813807964325,inf,0.26362947114517515,0.8786380887031555,inf
45,0.1958972813461257,0.873813807964325,inf,0.2597039121076126,0.8786380887031555,inf
46,0.1917548660271203,0.8739513158798218,inf,0.26820798288522796,0.8786380887031555,inf
47,0.19325933631708733,0.873882532119751,inf,0.2644303482787853,0.8786380887031555,inf
48,0.19583754871442496,0.873813807964325,inf,0.2582169592197081,0.8786380887031555,inf
49,0.19110571758296788,0.873882532119751,inf,0.261238660316237,0.8786380887031555,inf
50,0.19377486443815978,0.8734011650085449,inf,0.2621602267189177,0.8786380887031555,inf
51,0.1922527593855418,0.8731948733329773,inf,0.2557440131542866,0.8786380887031555,inf
52,0.1917028490345887,0.8737450242042542,inf,0.2638306200476081,0.8780889511108398,inf
53,0.20067200717114683,0.8734699487686157,inf,0.26186364324001427,0.8780889511108398,inf
54,0.19366172689871752,0.8729885816574097,inf,0.26016340319942116,0.8780889511108398,inf
55,0.19553638776590512,0.8727135062217712,inf,0.2645688698316614,0.8775398135185242,inf
56,0.19469119155419948,0.8723697066307068,inf,0.26430805053307926,0.8780889511108398,inf
57,0.19494837453478653,0.8721634149551392,inf,0.2586455845570361,0.8769906759262085,inf
58,0.19263827002116019,0.8725072145462036,inf,0.26012480981139974,0.8775398135185242,inf
59,0.19474871307689165,0.8726447820663452,inf,0.26018266302646337,0.8780889511108398,inf
60,0.19462908971662696,0.8725759983062744,inf,0.25590279457074677,0.8775398135185242,inf
61,0.1889559031168552,0.8725072145462036,inf,0.2581705296165169,0.8769906759262085,inf
62,0.19083486308188666,0.8723697066307068,inf,0.2602330466633606,0.8764415383338928,inf
63,0.19167197001818956,0.8720946311950684,inf,0.25500411488200453,0.8780889511108398,inf
64,0.191963358105725,0.8725759983062744,inf,0.2564187921710651,0.8758923411369324,inf
65,0.19345104479291686,0.8718195557594299,inf,0.24901157396591522,0.8769906759262085,inf
66,0.19227311531082503,0.8708568215370178,inf,0.25592836343302305,0.8764415383338928,inf
67,0.18956666342922227,0.8712694048881531,inf,0.2515718789877031,0.8769906759262085,inf
68,0.18893127686266034,0.8710631132125854,inf,0.2512003368253566,0.8758923411369324,inf
69,0.18950256440914945,0.8696877956390381,inf,0.24738693221429872,0.8769906759262085,inf
70,0.18710085157466402,0.8703754544258118,inf,0.25171771548180416,0.8769906759262085,inf
71,0.18963298788087588,0.8701003789901733,inf,0.25361392223558415,0.8764415383338928,inf
72,0.19189957432377522,0.8705817461013794,inf,0.2517868295431871,0.8775398135185242,inf
73,0.18773634479487802,0.8706505298614502,inf,0.2552941351747987,0.8764415383338928,inf
74,0.19046691070387764,0.8704442381858826,inf,0.2567505802952148,0.8769906759262085,inf
75,0.18604318116260724,0.8709943890571594,inf,0.251965232260497,0.8775398135185242,inf
76,0.19105946379023256,0.8705817461013794,inf,0.25348902635248094,0.8753432035446167,inf
77,0.19343529301829732,0.870719313621521,inf,0.24928051826515885,0.8764415383338928,inf
78,0.18567390839998732,0.8710631132125854,inf,0.25636761588481904,0.8764415383338928,inf
79,0.18972651283242584,0.870788037776947,inf,0.25319130454903865,0.8780889511108398,inf
80,0.1884675271589073,0.870788037776947,inf,0.24966691354233206,0.8780889511108398,inf
81,0.1868514141628881,0.8704442381858826,inf,0.250223302051679,0.8780889511108398,inf
82,0.1846533836438407,0.8688626289367676,inf,0.24420410174961119,0.8764415383338928,inf
83,0.18487064302513984,0.870306670665741,inf,0.25344368825440833,0.8775398135185242,inf
84,0.18661255488438114,0.8662495017051697,inf,0.250597383014886,0.8764415383338928,inf
85,0.1863694695636113,0.8704442381858826,inf,0.2525511439466341,0.8693025708198547,inf
