epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))"
1,1.3032201669282384,0.2739417850971222,0.05730962488386366,inf,inf,0.0,1.3956860423088073,0.2915343940258026,0.1937766604953342,inf,0.48659227159288193,0.0
2,1.351107335752911,0.30092594027519226,0.3564074675242106,inf,0.3157670153511895,0.0,1.4270756443341572,0.32380953431129456,0.4918391757541233,inf,0.2317095438639323,0.0
3,1.3605601617031626,0.31203705072402954,0.4393703195783827,inf,0.21183871957990857,0.0,1.4272721846898397,0.32698413729667664,0.5302743699815539,inf,0.15798060099283853,0.0
4,1.3570516059796016,0.31408730149269104,0.45698679553137883,inf,0.16653982798258463,0.0,1.421945333480835,0.32010582089424133,0.5363970014784071,1.113034184773763,0.13615972730848525,0.0
5,1.3641831803652975,0.3117063343524933,0.4554178237915039,inf,0.15269755257500542,0.0,1.4371973978148567,0.305820107460022,0.49847590128580727,1.0437041812472874,0.1399007585313585,0.0
6,1.3668464014927546,0.3105820119380951,0.46803629133436414,1.0633985784318711,0.13963443968031142,0.0,1.4318510837025114,0.33174604177474976,0.546531719631619,1.0433675977918837,0.1216300540500217,0.0
7,1.3647810661130482,0.31190475821495056,0.4712906122207642,1.049765986866421,0.12292002307044135,0.0,1.419533415635427,0.3142857253551483,0.5693529764811198,1.0055040571424696,0.10927886962890625,0.0
8,1.366171039475335,0.3113756477832794,0.47134401003519694,1.0781834814283582,0.11996451218922934,0.0,1.4407951434453328,0.3095238208770752,0.5232711368136935,0.954770745171441,0.10991486443413628,0.0
9,1.3702614762716823,0.3136243522167206,0.48444207774268255,1.0120005581114027,0.11662965350680882,0.0,1.4296023156907824,0.311640202999115,0.5597103966606988,0.9686144087049696,0.10481762356228298,0.0
10,1.365609686738915,0.3145502507686615,0.4912062856886122,1.0184476534525553,0.11872264014350044,0.0,1.4281539665328131,0.31587302684783936,0.5123366461859808,0.9668063693576389,0.11304448445638021,0.0
11,1.3676038028465376,0.30919313430786133,0.4866517384847005,0.9909398423300849,0.11619384288787842,0.0,1.4305097315046522,0.32910051941871643,0.557554668850369,0.9556065029568143,0.09044354756673177,0.0
12,1.3676424235105515,0.3146825432777405,0.4880174742804633,1.0172922399308946,0.11465767754448784,0.0,1.4338048179944356,0.3264550268650055,0.5569012535942925,0.9171154446072048,0.09282061258951822,0.0
