epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))"
1,1.0222677456008062,0.31322750449180603,0.00045718087090386287,0.0004377126693725586,0.0009361982345581054,0.9178459379408095,0.31111112236976624,0.0,0.00032937791612413196,0.0
2,0.8654212127129237,0.33009257912635803,0.000144807497660319,0.000143232610490587,3.629922866821289e-05,0.8882060991393195,0.3391534388065338,9.112887912326389e-06,1.2715657552083333e-07,1.7038981119791667e-05
3,0.845035296678543,0.3390873074531555,4.181332058376736e-05,0.0001878499984741211,0.00025204155180189345,0.8717910634146796,0.34497353434562683,0.0,0.0,0.00037477281358506943
4,0.8295545430647002,0.3381613790988922,2.6490953233506945e-09,0.0001567191547817654,0.00010283788045247395,0.8541918158531189,0.33068782091140747,0.0,0.0,8.053249782986111e-07
5,0.811157744957341,0.34179893136024475,8.698172039455838e-05,7.76317384507921e-05,0.00018501546647813584,0.8306291792127821,0.3343915343284607,0.0,0.0,0.0004733615451388889
6,0.7894798964262009,0.3394179940223694,7.976028654310438e-05,0.00017726288901435004,0.0005566530757480198,0.8057606644100613,0.347089946269989,0.0,0.0,0.0
7,0.7736579183903005,0.35859787464141846,0.0001869095696343316,9.415944417317708e-05,3.240770763821072e-05,0.792171315352122,0.37936508655548096,0.0003644307454427083,0.0,0.0
8,0.762320221049918,0.3662698268890381,0.0003445055749681261,4.361205630832248e-05,0.0005562570359971789,0.7846172491709391,0.38148146867752075,0.0,4.238552517361111e-07,0.0
9,0.7551162186596129,0.36970898509025574,0.00045360459221733943,0.00012767844729953342,0.00012403329213460287,0.7757918457190196,0.3920634984970093,0.004650073581271701,0.0,6.357828776041667e-08
10,0.7488621354930931,0.3728174567222595,0.0006227241622077095,0.00012127161026000976,0.00022626717885335286,0.7718199253082275,0.3920634984970093,0.0001689487033420139,0.0,0.0
11,0.7467600980980529,0.3698412775993347,0.003624569045172797,0.0012117531564500596,0.0007475044992234971,0.7690246840318044,0.3671957552433014,0.021808772616916234,0.005539978875054253,0.007847891913519965
12,0.7424861147171922,0.37665343284606934,0.00226725074979994,0.004013729095458984,0.0012656966845194498,0.7630114886495802,0.391005277633667,6.506178114149305e-06,0.005596203274197049,0.0
13,0.7410576013641225,0.3749338686466217,0.00868258343802558,0.005793827109866672,0.003956660959455702,0.7594299789932039,0.3751322627067566,0.007941839430067274,0.0005020353529188368,0.014167531331380209
14,0.7337876812865337,0.3849867582321167,0.0044301827748616535,0.011361910237206353,0.0012729207674662272,0.7546738588147693,0.3899470865726471,0.0070758607652452255,0.00213576422797309,0.010206349690755208
15,0.7379663387106524,0.37427249550819397,0.0050399117999606665,0.013270852300855849,0.006759201155768501,0.7579636249277327,0.3820105791091919,0.007646645439995659,0.0,0.0013907962375217014
16,0.7334677579916186,0.37533068656921387,0.009849563572141859,0.006258394320805868,0.011600912941826715,0.7547060946623484,0.3661375641822815,0.018916829427083334,0.004287306467692057,0.0005945311652289497
17,0.7325908169150352,0.37268519401550293,0.008360018995073106,0.012400469515058729,0.011475409401787652,0.7555082427130805,0.38359788060188293,0.0035630120171440973,0.0,0.0010979334513346354
18,0.729060470416314,0.3798280358314514,0.014570609066221448,0.012308529350492689,0.015944459703233507,0.7489730338255565,0.3772486746311188,0.021968968709309897,0.006837569342719184,0.00963595708211263
19,0.7269623812288046,0.3837301731109619,0.016824678579966227,0.0047709239853752985,0.025640508863661024,0.7477283272478316,0.38835978507995605,0.0007687462700737847,1.9921196831597223e-06,0.017435476515028213
20,0.7242007887197865,0.38029101490974426,0.0045469337039523655,0.010481648312674629,0.011528815163506402,0.758094052473704,0.3761904835700989,0.0,2.1192762586805556e-08,0.0031290478176540797
21,0.7302098860550258,0.3740740716457367,0.016994071669048733,0.017547720670700075,0.028545789586173164,0.7447487807936138,0.39259257912635803,0.038051764170328774,0.025283802880181207,0.014041646321614584
22,0.7260055424231622,0.3800264596939087,0.02693488664097256,0.019368145200941298,0.02882987856864929,0.7426809767882029,0.38253968954086304,0.020902750227186413,0.007246685028076172,0.07882175445556641
23,0.7243978346180585,0.37546294927597046,0.0273483051194085,0.015582717789543999,0.01716671387354533,0.7413653764459822,0.3888888955116272,0.06061292224460178,0.036203458574083115,0.03532373640272352
24,0.7232445379098257,0.37949734926223755,0.018999977244271174,0.023796264992819893,0.03470430109235975,0.7480185465680228,0.36560845375061035,0.06393818855285645,0.0538631280263265,0.03936905331081814
25,0.7247744406883915,0.3796957731246948,0.024243811104032727,0.02093635532591078,0.039991216195954214,0.743845569425159,0.3920634984970093,0.0011063469780815973,0.019189559088812935,0.014628770616319444
26,0.7220079826811949,0.38353174924850464,0.024401233593622843,0.031208442979388767,0.04186639388402303,0.7397837744818794,0.40634921193122864,0.01620931625366211,0.06600348154703777,0.0552718268500434
27,0.7204248463114102,0.38432538509368896,0.02290432055791219,0.03128088845147027,0.050646430916256376,0.7412030325995551,0.3936507999897003,0.04307380252414279,0.004967880249023437,0.03953145345052083
28,0.7192522124076883,0.38121694326400757,0.04443343679110209,0.023223027918073867,0.05540886455112033,0.7385848720868429,0.39947089552879333,0.04469992319742839,0.013795577155219185,0.051748466491699216
29,0.7215585699097977,0.380092591047287,0.029757340749104817,0.03455923232767317,0.03300306863254971,0.7389530289504264,0.3878306746482849,0.035885789659288195,0.04788924853006999,0.04880810313754612
30,0.7191593899081151,0.3849867582321167,0.032810756233003405,0.02009235355589125,0.038181304931640625,0.7387719402710596,0.3899470865726471,0.0006972100999620226,0.003085803985595703,0.045832316080729164
31,0.7205900156870484,0.37466931343078613,0.034812097085846795,0.029531951083077324,0.05966476599375407,0.7384325298998091,0.38148146867752075,0.06985244221157498,0.04903278880649143,0.1237217903137207
32,0.7152667841770582,0.37857142090797424,0.01559948722521464,0.018977777163187663,0.051749917533662586,0.7393408245510525,0.37671956419944763,0.0002391391330295139,0.0028316709730360243,0.044514571295844185
33,0.7151987444505923,0.38267195224761963,0.03529999984635247,0.033120859331554835,0.05186256104045444,0.7419404625892639,0.37460318207740784,0.019429779052734374,0.009551482730441624,0.042525068918863936
34,0.7198426615860727,0.37433862686157227,0.05394477645556132,0.033577896157900494,0.08471592863400777,0.7372004258963797,0.38624337315559387,0.0813915040757921,0.06098895072937012,0.09785753356085883
35,0.7156269227154552,0.38730159401893616,0.026366445091035633,0.0365246229701572,0.06021343403392368,0.7387869331571791,0.38148146867752075,0.005689599778917101,0.0036705440945095486,0.05907217661539713
36,0.7182165659136243,0.38525131344795227,0.04701652394400702,0.0426767412159178,0.08520372642411125,0.7458484154608515,0.3650793731212616,0.0981411404079861,0.09882383346557617,0.1551190561718411
37,0.7144953411072492,0.3827380836009979,0.029909520679050023,0.0188848872979482,0.08513297769758436,0.736444945467843,0.3920634984970093,0.044004768795437285,0.00341796875,0.04200745688544379
