epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
30,1.1691320305069288,0.34689152240753174,0.661657436688741,inf,1.2219351490338644,0.3343915343284607,0.6511039310031467,inf
31,1.1685333242019018,0.34087300300598145,0.6452863375345866,inf,1.2155646363894144,0.33597883582115173,0.6957661522759332,inf
32,1.1659043207764626,0.3434523940086365,0.6559401777055528,inf,1.2176152070363362,0.34179893136024475,0.5819417741563585,inf
33,1.1675695834888353,0.3454365134239197,0.6292389816708035,inf,1.2180888427628411,0.341269850730896,0.6315992567274306,inf
34,1.1674004346132278,0.3501984179019928,0.6425535996754964,inf,1.2163497394985623,0.347089946269989,0.5883319007025825,inf
35,1.1651760179135535,0.34477514028549194,0.6373461935255262,inf,1.2150937583711412,0.3523809611797333,0.6220734066433377,inf
36,1.163159559501542,0.347089946269989,0.6487675799263848,inf,1.2111586001184251,0.3550264537334442,0.6325193617078994,inf
37,1.1633169329828685,0.35363757610321045,0.657114322980245,inf,1.2158669749895732,0.3492063581943512,0.6512997097439236,inf
38,1.165880648129516,0.3494047522544861,0.6544145239724053,inf,1.2147179391649034,0.3423280417919159,0.6056198967827691,inf
39,1.165225098364883,0.3462963104248047,0.6238274653752645,inf,1.2162408047252231,0.33386242389678955,0.6135633256700304,inf
40,1.1652241041262945,0.3472883701324463,0.6374292506111993,inf,1.2115764260292052,0.345502644777298,0.695213868882921,inf
41,1.1606209228436153,0.34265872836112976,0.652727484703064,inf,1.2099456906318664,0.3380952477455139,0.6372961256239149,inf
42,1.159721823864513,0.34457671642303467,0.6450156556235419,inf,1.2096259779400296,0.3402116298675537,0.5915308210584852,inf
43,1.1608023746146097,0.3412036895751953,0.6345630433824327,inf,1.208825659751892,0.33386242389678955,0.6361082712809245,inf
44,1.1599168974492284,0.3460317552089691,0.6360144800610013,inf,1.210490624109904,0.3433862328529358,0.6428766886393229,inf
45,1.1598580888575978,0.34781745076179504,0.6393429835637411,inf,1.2096919271681044,0.33174604177474976,0.5955421447753906,inf
46,1.1598591478334532,0.3489418029785156,0.6381374915440877,inf,1.2104705651601155,0.3460317552089691,0.6281173282199436,inf
47,1.1582616570923063,0.3483465611934662,0.6427418496873644,inf,1.207493535677592,0.33862432837486267,0.6300628662109375,inf
48,1.1582421756452985,0.34867724776268005,0.6383455197016398,inf,1.2075454168849522,0.34656083583831787,0.6282752143012152,inf
49,1.1570382710960176,0.3511904776096344,0.6414956887563069,inf,1.2065246436331007,0.34074074029922485,0.6228432125515408,inf
50,1.155968685944875,0.34874337911605835,0.6530489285786947,inf,1.2019021762741937,0.3492063581943512,0.6534957461886935,inf
51,1.1538808165325058,0.3470238149166107,0.6300818045934041,inf,1.2032413019074335,0.35555556416511536,0.6357755872938368,inf
52,1.1529788724250263,0.3492063581943512,0.6518269035551283,inf,1.2031360798411899,0.3391534388065338,0.6022121005588108,inf
53,1.155692826045884,0.3464947044849396,0.6558240466647678,inf,1.2063386069403754,0.34867724776268005,0.6769727071126302,inf
54,1.1548784513440398,0.34490740299224854,0.6329646613862779,inf,1.2027094602584838,0.35185185074806213,0.657237794664171,inf
55,1.1537059742543432,0.35277777910232544,0.6460835615793864,inf,1.2051835709147982,0.35555556416511536,0.6637046813964844,inf
56,1.1540154170658854,0.3519841134548187,0.6404642317030165,inf,1.2001739515198602,0.3460317552089691,0.6579454633924696,inf
57,1.1532546929187244,0.3533730208873749,0.6705711311764188,inf,1.203652850786845,0.3502645492553711,0.6995444403754341,inf
58,1.155656686342425,0.3499338626861572,0.6500577847162883,inf,1.2073321315977308,0.35873016715049744,0.671403079562717,inf
59,1.1558647058076328,0.35390210151672363,0.6735754330952962,inf,1.2039215644200643,0.33862432837486267,0.6099289788140191,inf
60,1.1578944995999336,0.3550264537334442,0.679890611436632,inf,1.2059213240941367,0.3444444537162781,0.6157709333631728,inf
61,1.1555641733937794,0.35291004180908203,0.6430628723568387,inf,1.2040652381049262,0.35291004180908203,0.6463962978786892,inf
62,1.1516759199400743,0.35066136717796326,0.6667522801293267,inf,1.200700076421102,0.34285715222358704,0.6090209537082248,inf
63,1.1535714021159542,0.3524470925331116,0.6490874820285373,inf,1.2028659449683294,0.3481481373310089,0.6140397813585069,inf
64,1.154144210120042,0.35145503282546997,0.6457185851203071,inf,1.2012573268678453,0.35291004180908203,0.6665103488498264,inf
65,1.1545118861728245,0.3524470925331116,0.6620346042844985,inf,1.2030675583415562,0.35185185074806213,0.6562900119357639,inf
66,1.1557216536667612,0.352182537317276,0.6496746910942925,inf,1.2041946755515205,0.3391534388065338,0.5769310421413846,inf
67,1.1513087896837129,0.3531745970249176,0.6147764417860243,inf,1.2001054194238452,0.3539682626724243,0.6484837426079644,inf
68,1.1495222114026546,0.35555556416511536,0.6613624148898655,inf,1.204544218381246,0.36560845375061035,0.6045551300048828,inf
69,1.1506516542699603,0.3573412597179413,0.6451617664761014,inf,1.2003531416257223,0.3603174686431885,0.666917970445421,inf
70,1.1492752379841276,0.35085979104042053,0.6533703406651815,inf,1.1984495043754577,0.34656083583831787,0.6432895236545139,inf
71,1.149020386652814,0.35958993434906006,0.6782155911127726,inf,1.1997682571411132,0.35185185074806213,0.6578522152370877,inf
72,1.148896058814393,0.3561508059501648,0.6762369447284274,inf,1.196411301030053,0.3560846447944641,0.6882344139946832,inf
73,1.1458490199512905,0.3550925850868225,0.6400044229295518,inf,1.1983672618865966,0.35555556416511536,0.6676250457763672,inf
74,1.1480089618927902,0.3533068895339966,0.6541570901870728,inf,1.200914696852366,0.3613756597042084,0.6560217539469401,inf
75,1.1469946783449916,0.3540343940258026,0.6600873761706882,inf,1.1995470722516377,0.36349207162857056,0.7428977966308594,inf
76,1.145794748597675,0.35482802987098694,0.6919199095831977,inf,1.194920731915368,0.35185185074806213,0.6544940948486329,inf
77,1.1448413873712222,0.3550925850868225,0.6499648703469171,inf,1.1894965549310048,0.347089946269989,0.6831097496880425,inf
78,1.1459554774893654,0.35674601793289185,0.6691417376200358,inf,1.1927006993028852,0.3460317552089691,0.6054302639431424,inf
79,1.1458181197444597,0.3554232716560364,0.6590736918979221,inf,1.194378857480155,0.3523809611797333,0.6356422424316406,inf
80,1.1463070192270808,0.35482802987098694,0.6512441529168023,inf,1.2004296898841857,0.3629629611968994,0.6631173875596789,inf
81,1.1468370768758986,0.3583333194255829,0.6650741603639391,inf,1.1934748238987394,0.34656083583831787,0.6760822508070204,inf
82,1.1461335402395991,0.3552910089492798,0.650665118959215,inf,1.2056254929966397,0.36560845375061035,0.6565212673611112,inf
83,1.1460571980310812,0.35753968358039856,0.6449663612577651,inf,1.1900902052720388,0.34761905670166016,0.6368498908148872,inf
84,1.145126708348592,0.35654762387275696,0.6548847489886813,inf,1.1920106867949167,0.3433862328529358,0.645064820183648,inf
85,1.1438181299302312,0.35171958804130554,0.6408827794922722,inf,1.1903802275657653,0.34656083583831787,0.6250662909613716,inf
86,1.1447613577047984,0.35562169551849365,0.675020612610711,inf,1.2015084147453308,0.3661375641822815,0.6580921596950955,inf
87,1.1451144881546498,0.35681217908859253,0.6723970704608493,inf,1.1901464190748003,0.3423280417919159,0.6269467035929362,inf
88,1.1413917861878873,0.3600529134273529,0.6576875209808349,inf,1.1861414604716831,0.34973543882369995,0.6626702202690973,inf
89,1.1439864025347763,0.3589285612106323,0.6557588895161947,inf,1.190714716911316,0.351322740316391,0.6992627037896051,inf
90,1.1426719455255403,0.3571428656578064,0.6620812177658081,inf,1.1905370977189806,0.3523809611797333,0.6681794060601128,inf
91,1.1443382694489426,0.3589285612106323,0.687535105811225,inf,1.1924240628878275,0.35449734330177307,0.6919684939914279,inf
92,1.1439798393183285,0.3559523820877075,0.6445232682757908,inf,1.18936683734258,0.3560846447944641,0.6572203742133247,inf
93,1.1380601218177213,0.35859787464141846,0.6590145111083985,inf,1.1850295113192664,0.3523809611797333,0.6458829243977865,inf
94,1.1396195417477024,0.3552910089492798,0.6618309391869439,inf,1.1904946545759836,0.3534391522407532,0.6608119540744357,inf
95,1.1435294832620355,0.35978835821151733,0.6561692529254489,inf,1.1953821076287163,0.35978835821151733,0.693263922797309,inf
96,1.1423566646046108,0.35879629850387573,0.6607112328211466,inf,1.1884695927302042,0.34973543882369995,0.6589777416653103,inf
97,1.1420347873535421,0.3603835999965668,0.6492282470067342,inf,1.1859953383604684,0.3523809611797333,0.651447508070204,inf
98,1.135450882381863,0.3562169373035431,0.6500651253594293,inf,1.184081761704551,0.3571428656578064,0.7026165220472548,inf
99,1.1366702566130293,0.35886242985725403,0.6491273747550117,inf,1.183636270629035,0.3523809611797333,0.6472520616319445,inf
100,1.1383194347222647,0.3553571403026581,0.6783494459258186,inf,1.1860134210851458,0.34391534328460693,0.6055865817599826,inf
