epoch,train_loss,val_loss
1,0.011718137268322356,0.011382749522348835
2,0.011199918612053735,0.011554254195713825
3,0.011216887546325301,0.011270633718835242
4,0.011123631060103622,0.01188247266473172
5,0.011179400385554357,0.01083053988088493
6,0.011161908537042122,0.010957178005145061
7,0.011213533059850636,0.011135005485682749
8,0.011223935221490774,0.011037213026054885
9,0.011192085836559184,0.011380024224028146
10,0.011144456303278932,0.011458187715694798
11,0.0111820650780376,0.010744128379016865
12,0.011101143555303391,0.010913785964682133
13,0.011156326411113518,0.01172530180514455
14,0.011158266526932291,0.011009377257969502
15,0.011157240709510333,0.011755898684854008
16,0.01113394821608057,0.0111616827865463
17,0.01130288085706845,0.01095682522108794
18,0.011142308314225692,0.01152929730694383
19,0.011179103121317003,0.011137548103627251
20,0.011102672596681153,0.011194021608865404
21,0.011094627950976248,0.011165361091430341
22,0.011156555181876186,0.011218529812756041
23,0.011115759493594621,0.011127871415980078
24,0.011080519442958632,0.010967080207931797
25,0.01109306366078559,0.011419270010873778
26,0.011116267732383063,0.011266975177992002
27,0.011069003045447619,0.010804388294198141
28,0.011079174848035885,0.010707882354410489
29,0.011067482384361955,0.010975286955545586
30,0.011053141171852628,0.011203128110917615
31,0.011082307356727184,0.011431689607860474
32,0.011127048359319568,0.011179440355112431
33,0.011067772393922818,0.011124529388889994
34,0.011208027790909363,0.011039982912357667
35,0.011077771709885128,0.011018948524210436
36,0.011077637453656636,0.010770335541197027
37,0.011018013830947204,0.011615644936219393
38,0.01102122798597884,0.010752288997362403
39,0.011018468489102436,0.011174042565552055
40,0.0110095886346586,0.010992079788845798
41,0.011014928311865088,0.010940766570735517
42,0.011101732154392696,0.011821297742627081
43,0.011018687050955682,0.011314145912841349
44,0.011011841793377783,0.011092098549804039
45,0.0110340745764157,0.010867032607057549
46,0.011244172202693924,0.011057324510978466
47,0.011089943744416188,0.0106670194248995
48,0.011026434419559052,0.011133727126689454
49,0.010996980056304029,0.010499312284641795
50,0.010983903785787723,0.011101160269415593
51,0.010998502672900132,0.011205082052383427
52,0.011099484825566708,0.010949929373542257
53,0.011003884312272286,0.010762794567432525
54,0.011014093378357567,0.011083033379885676
55,0.011009805939172907,0.011166405531842337
56,0.011025905551669235,0.01101771435749928
57,0.011004435898947779,0.011227015649964728
58,0.011014308906540973,0.010797609211828728
59,0.011007424719636847,0.011053238886959204
60,0.010999259012688913,0.011481805939943442
61,0.011003306939045979,0.011007389176860937
62,0.0110084408107648,0.010992391850966243
63,0.011045054054513651,0.010978602711644676
64,0.011023985895069012,0.010782601486803624
65,0.010999913251809714,0.013058022342347032
66,0.010990397030329918,0.011302233490262036
67,0.010996843896395641,0.01077322857892343
68,0.010985174503662582,0.010513694336685923
69,0.010987608792438045,0.01061487515287509
70,0.010997778197175198,0.010713075503281098
71,0.010996305603255206,0.010967157041903843
72,0.01097812806946314,0.010872367190311883
73,0.0109779427016083,0.01128319740403589
74,0.011003895426982076,0.010970236342254787
75,0.010978695946887568,0.010780071470858027
76,0.010955734541879638,0.010706651016533307
77,0.011003892652043443,0.011122953515622903
78,0.01099167740784795,0.011194801981506403
79,0.010981305263120971,0.010931198472103318
80,0.01099380771351358,0.011324626101189224
81,0.011004122726726063,0.011053094700164629
82,0.010988157412382755,0.011070396063205697
83,0.011042392452875052,0.012102124713400284
84,0.011034921310841841,0.011151490889744067
85,0.011000012352936087,0.010950146599908367
86,0.011049944224551331,0.010931501623031352
87,0.011095498726989485,0.01121233674263668
88,0.01101014937334915,0.010985915840352769
89,0.011030556526138765,0.01122023142028329
90,0.01101615375826749,0.010910078845060308
91,0.011110894473220908,0.011011441820135744
92,0.011010771367357263,0.010680934005553658
93,0.01098938246514008,0.011042203221582501
94,0.011129939455434992,0.011372134546100364
95,0.011110073197007905,0.011179249373982156
96,0.011036807020022663,0.011406351437187027
97,0.011077259086840683,0.010758219464405814
98,0.011038446925835393,0.011495301263681021
99,0.01103184872032,0.011023604629871137
100,0.011088837261675642,0.01126028958799497
