epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))"
1,0.7277278448815411,0.4178750216960907,inf,0.7442908679566732,0.4958677589893341,0.14235672136632407
2,0.5723210570482998,0.47904032468795776,0.15124518050047625,0.6494478525185003,0.5702479481697083,0.07939181095216333
3,0.5684493770186927,0.5465331077575684,0.13318963857630498,0.6360059231519699,0.5785123705863953,0.10420343061772788
4,0.5314528814803848,0.5209596753120422,0.16755225481140415,0.6129134279198762,0.5785123705863953,0.09712274772364919
5,0.49309409781725166,0.5715792179107666,0.12464269810272818,0.5421982765561197,0.5723140239715576,0.1429574605895252
6,0.46532916986526235,0.5657790899276733,0.13145826040160855,0.5549556534828209,0.5681818127632141,0.09080353015806616
7,0.4539238576394292,0.5641971826553345,0.10263365172471552,0.4690465641821303,0.5743801593780518,0.1287259735712191
8,0.4234574651614125,0.5694700479507446,0.13351298735246672,0.48912629762255566,0.5723140239715576,0.12613041807965533
9,0.41083632514717366,0.5689427852630615,0.11342499740930537,0.4545611959041619,0.5640496015548706,0.1106489954925165
10,0.42557591712596926,0.5644608736038208,0.12015894765376321,0.46290015133960943,0.5599173307418823,0.09683489508745147
11,0.404411299397239,0.565515398979187,0.10665870002260339,0.442433993332088,0.5681818127632141,0.12708585145996837
12,0.390495881723729,0.5692064166069031,0.0984863793542425,0.4455737397983307,0.5702479481697083,0.10536106039838093
13,0.37728490158124106,0.5694700479507446,0.11869743072932334,0.45798230739083234,0.5640496015548706,0.10938029027566677
14,0.40209356672519164,0.5549696683883667,0.10689476299720035,0.4559378065396009,0.5764462947845459,0.0984802856677916
15,0.40964606824600913,0.5670973062515259,0.11101377209329098,0.45110895225732794,0.5681818127632141,0.07931040990643384
16,0.4054119172838145,0.5599789023399353,0.0964346733368221,0.4334856403264694,0.5723140239715576,0.1460590769604939
17,0.38370647148705445,0.5715792179107666,0.09362389249034644,0.42402627998281545,0.5723140239715576,0.13482055140704644
18,0.37150739878133415,0.5742156505584717,0.11201690759210196,0.44419337366139744,0.5702479481697083,0.08221059019972639
19,0.3731485233375059,0.5718428492546082,0.10073876670351159,0.43471481181999166,0.5640496015548706,0.08522029039336414
20,0.37744399834684295,0.5692064166069031,0.10130451590229782,0.45447398438231973,0.56611567735672,0.08310301274788089
21,0.38091426338486045,0.571315586566925,0.0962068680023749,0.4356191111387821,0.49793389439582825,0.11595941171413515
22,0.37736564193327937,0.5731610655784607,0.10057918761315585,0.41901631107008674,0.5743801593780518,0.11724402846359624
23,0.37634525842871375,0.5726338028907776,0.10266318162041116,0.4236568284289139,0.5702479481697083,0.17843628801950595
24,0.3618669564848446,0.5744792819023132,0.10004762995405878,0.4222577564395601,0.5743801593780518,0.10583192836947558
25,0.37266723009402974,0.5755338668823242,0.11664744320697235,0.4291504592089573,0.5702479481697083,0.12369888003279524
26,0.36761908415967826,0.5694700479507446,0.11044654643589882,0.4447634188889912,0.557851254940033,0.07788854401286055
27,0.35990479565402195,0.5639335513114929,0.09837361532567304,0.4163706834632449,0.557851254940033,0.06454079034851819
28,0.3633477133493842,0.5694700479507446,0.10203634028369632,0.41300709951078385,0.5723140239715576,0.11564061118335259
29,0.3563739301725849,0.5715792179107666,0.0891652903173328,0.4141166296094747,0.5723140239715576,0.10818582627831436
30,0.36119090615699634,0.5728974342346191,0.10585285318458569,0.42275113528367225,0.5681818127632141,0.13933285852757896
31,0.3675220411536545,0.5707883238792419,0.10105040474979939,0.4301485745804157,0.5723140239715576,0.11210958259861643
32,0.3642634104171341,0.5715792179107666,0.10124665978103198,0.4250169531101497,0.5702479481697083,0.17610144324418975
33,0.3631367753394095,0.5681518316268921,0.11472586615856212,0.41868481529513146,0.5764462947845459,0.12013703730048203
34,0.37287710368356275,0.5678882002830505,0.10168073209898605,0.4379998374469124,0.5764462947845459,0.1515321935095438
35,0.3783271042926856,0.554178774356842,0.11588797402852222,0.4233112103794133,0.5764462947845459,0.08550563672693764
36,0.3580355497122331,0.5757974982261658,0.10418567002633634,0.41740323240846033,0.5785123705863953,0.12038212578471114
37,0.37022572633215367,0.5565515160560608,0.11416788582374908,0.4277272497803518,0.5702479481697083,0.08392714000329739
38,0.3688849544792813,0.5744792819023132,0.0994661122063042,0.4148058840982253,0.5723140239715576,0.17063219663573476
39,0.35468896545260603,0.572370171546936,0.11256526706793964,0.4218743852703128,0.5723140239715576,0.09639636190926157
40,0.36595383072512194,0.5728974342346191,0.10605690150051088,0.4318450252900309,0.5743801593780518,0.08970075409586836
41,0.37397981599914487,0.5657790899276733,0.09334014724708291,0.4332226640204104,0.5619834661483765,0.08450372916896169
42,0.37295311525724095,0.56867915391922,0.0863766793235119,0.4215342629950766,0.5619834661483765,0.10364779902667534
43,0.35922976706547266,0.5715792179107666,0.09179370808492843,0.41133905742203863,0.5723140239715576,0.13086967642714337
44,0.35100658609120566,0.573424756526947,0.09818992846290693,0.4134967897098693,0.5723140239715576,0.12330737928064858
45,0.34451081471557254,0.5705246329307556,0.08518101123468286,0.41552904668468527,0.5702479481697083,0.07275746508342464
46,0.34807930561630496,0.5747429728507996,0.1095578760948818,0.41462103070736656,0.5764462947845459,0.10437016661574201
47,0.3581541140389958,0.5731610655784607,0.10011838763183455,0.419882730143599,0.56611567735672,0.1265550706444717
48,0.36337732383416055,0.5692064166069031,0.09088269785069189,0.42199170148772436,0.5681818127632141,0.10730565757286258
49,0.3617913297791605,0.5660427212715149,0.09865993939690597,0.4244502058888717,0.5640496015548706,0.10424972452768465
50,0.3646647687280644,0.5684155225753784,0.08999790334918611,0.4314183988494844,0.5764462947845459,0.09944559306633181
51,0.363455765366933,0.5694700479507446,0.09492995688332773,0.43106038395383556,0.5702479481697083,0.09173291194729688
52,0.35132774777359954,0.5681518316268921,0.09329297220580314,0.4180123288235513,0.5785123705863953,0.14102885490510522
53,0.35774022136738576,0.5678882002830505,0.10380781402356345,0.40967021020208827,0.5702479481697083,0.12461643974955489
54,0.34625333902985705,0.5755338668823242,0.1037517178221429,0.4135785257392677,0.5702479481697083,0.12195196093582525
55,0.34517288864102663,0.572370171546936,0.09920217270916257,0.41415187337708365,0.5764462947845459,0.14023041434404326
56,0.3492522573721071,0.573424756526947,0.1076187580959569,0.4149630715099459,0.5785123705863953,0.10463992560782083
57,0.35700181054448843,0.5742156505584717,0.10747391645752787,0.42934994593762404,0.5702479481697083,0.08865362260399795
58,0.36224155753147147,0.5636699199676514,0.09505812495901661,0.44167794206281896,0.5681818127632141,0.11161035153923965
59,0.3636346584368265,0.572370171546936,0.09221186731943411,0.4345928312466684,0.5723140239715576,0.07930799228389089
60,0.3536734590624856,0.5739520192146301,0.09725682435158714,0.4117617795453975,0.5743801593780518,0.16151388680062642
61,0.34655523947221034,0.572370171546936,0.09724340706566216,0.41749695842097534,0.5681818127632141,0.15576541714551972
62,0.35127598684307965,0.5718428492546082,0.10774503311365617,0.42249417293635083,0.5743801593780518,0.10300582211192061
63,0.352591039946413,0.573424756526947,0.09805219578634444,0.42776379302405276,0.5702479481697083,0.096220958523634
64,0.3439446776544983,0.5747429728507996,0.09375302256148574,0.4132084264050851,0.5702479481697083,0.11715836641265125
65,0.3584079929148391,0.5726338028907776,0.10793905482487541,0.42695982613396355,0.5743801593780518,0.12221676547352861
66,0.3523934554963688,0.5771157145500183,0.0997582509412751,0.42100050825080493,0.5743801593780518,0.09461176686170625
67,0.347868016172322,0.5794885158538818,0.09962924007942535,0.4042825952410789,0.5805785059928894,0.1177680550551996
68,0.3501806965716782,0.572370171546936,0.08974321767665186,0.412576127788847,0.5743801593780518,0.20167658387160883
