epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=4))"
1,1.2418479921089278,0.3539682626724243,0.005876220597161187,0.26846664481692845,0.016884160041809083,inf,1.2690927426020304,0.37037035822868347,0.001667997572157118,0.17945895724826388,0.019481065538194446,inf
2,1.2070406056112712,0.370767205953598,0.0017123063405354818,0.1472320662604438,0.020897746086120605,inf,1.2562138663397895,0.36772486567497253,0.0017917209201388888,0.14284133911132812,0.022894583808051216,inf
3,1.2005682263109418,0.3711640238761902,0.0016663683785332574,0.13261462847391764,0.015389084815979004,inf,1.2522033347023858,0.3708994686603546,0.0006169213189019097,0.13603494432237412,0.06300197177463107,inf
4,1.19272969464461,0.37156084179878235,0.0009824858771430123,0.13214314778645833,0.020611251725090873,inf,1.2432764503690932,0.3719576597213745,0.0007337782118055556,0.09353294372558593,0.014667171902126736,inf
5,1.1868020643790562,0.37447088956832886,0.0009362088309393989,0.13850079112582736,0.020697877142164443,inf,1.2432690699895224,0.36878305673599243,0.0006307813856336806,0.12809261745876735,0.02393069797092014,inf
6,1.1860471137695843,0.3748015761375427,0.0009212467405531142,0.1381717284520467,0.01623698870340983,inf,1.2401288350423176,0.3671957552433014,0.00046289232042100696,0.14347428215874566,0.041462749905056426,inf
7,1.1856053652034866,0.3702380955219269,0.0006163279215494792,0.1397948635949029,0.02022507190704346,inf,1.2421343684196473,0.3671957552433014,0.00035849677191840276,0.15858743455674912,0.014473173353407118,inf
8,1.1868024855852126,0.37142857909202576,0.0007113589180840386,0.139036668671502,0.020060939258999294,inf,1.2400888284047444,0.36666667461395264,0.00037019517686631947,0.14801453484429253,0.014880794949001736,inf
9,1.1852121601502101,0.37638887763023376,0.0005577617221408421,0.13679334587521022,0.020278467072380915,inf,1.2412028087510003,0.3640211522579193,0.0008006201850043402,0.10998607211642795,0.02520845201280382,inf
10,1.1804299180706341,0.3688492178916931,0.0007128450605604383,0.13452594545152452,0.015533924102783203,inf,1.2379771139886644,0.3682539761066437,0.00024698045518663193,0.11987724304199218,0.04412824842664931,inf
11,1.18050846176015,0.36765873432159424,0.00042569107479519317,0.1312334140141805,0.018201669057210285,inf,1.234078005949656,0.3730158805847168,0.000511381361219618,0.1094231923421224,0.02806256612141927,inf
12,1.1770423407355943,0.36759260296821594,0.00026839839087592233,0.12137067053053115,0.014650940895080566,inf,1.2300994515419006,0.3629629611968994,0.00011965433756510417,0.12189593844943576,0.021973673502604166,inf
13,1.1752590608265665,0.3698412775993347,0.0005005439122517904,0.13216404914855956,0.015335970454745822,inf,1.2342502858903672,0.37566137313842773,0.00019900004069010416,0.14464611477322048,0.02573288811577691,inf
14,1.174696306553152,0.3691137433052063,0.0005221631791856554,0.12657528188493516,0.01911566522386339,inf,1.2312235633532207,0.35767194628715515,0.0002425723605685764,0.1257654825846354,0.028038575914171006,inf
15,1.1708508460058107,0.3662698268890381,0.0003799120585123698,0.1283622317843967,0.022255653805202908,inf,1.2287657803959318,0.37566137313842773,0.00010926988389756945,0.13951089647081164,0.025761795043945313,inf
16,1.1713716404305563,0.3662698268890381,0.0004326025644938151,0.1355540090137058,0.018838535414801703,inf,1.2275177637736003,0.37830686569213867,5.734761555989583e-05,0.12751405504014757,0.02702564663357205,inf
17,1.1714967192875014,0.3681216835975647,0.000427352057562934,0.138035339779324,0.016015021006266277,inf,1.2288478718863594,0.36455026268959045,0.00022320217556423612,0.12332081264919705,0.027717208862304686,inf
18,1.1696830951505237,0.36937829852104187,0.00043536027272542317,0.13418920834859213,0.016989731788635255,inf,1.2284822040134007,0.37354496121406555,7.328457302517362e-05,0.13330506218804253,0.01732834710015191,inf
19,1.1730438119835325,0.3697751462459564,0.00037261644999186195,0.13739958074357775,0.018667422400580513,inf,1.2286314580175612,0.3751322627067566,5.806816948784722e-05,0.13372730678982206,0.022242524888780382,inf
20,1.1662110509143935,0.37328043580055237,0.0002644115024142795,0.13899323145548503,0.018286691771613225,inf,1.222397009531657,0.3719576597213745,5.480448404947917e-05,0.12177149454752605,0.022923109266493054,inf
21,1.1624013859364721,0.3759920597076416,0.00041185220082600913,0.13225686285230848,0.017558373345269097,inf,1.2155104160308838,0.3740740716457367,6.010267469618056e-05,0.10737457275390624,0.013853157891167535,inf
22,1.1568381186988619,0.37645503878593445,0.0002803034252590603,0.13043249977959526,0.015738619698418513,inf,1.213146283891466,0.3751322627067566,4.6030680338541666e-05,0.10657547844780815,0.021376800537109376,inf
23,1.1581470482879215,0.3751322627067566,0.00033982859717475043,0.15007669130961102,0.019343150986565485,inf,1.216228763262431,0.3798941671848297,6.561279296875e-05,0.14771597120496963,0.01952480740017361,inf
24,1.1596499032444425,0.3798280358314514,0.0005077388551500109,0.1439636574851142,0.017309170299106173,inf,1.2167089647716947,0.3740740716457367,0.0004806942409939236,0.16901126437717015,0.01893793741861979,inf
25,1.1605652237931887,0.38359788060188293,0.0003239658143785265,0.14858465989430744,0.017118387752109103,inf,1.2137544645203484,0.3772486746311188,8.790757921006944e-05,0.1591631147596571,0.027918116251627604,inf
26,1.157881934609678,0.386904776096344,0.00037096871270073784,0.15317411687639024,0.020663425657484268,inf,1.216652544339498,0.391005277633667,6.654527452256944e-05,0.1260824415418837,0.022950447930230034,inf
27,1.1606435494290457,0.3871031701564789,0.000576533211602105,0.13499924606747096,0.01955324543846978,inf,1.2178811695840623,0.3947089910507202,7.752312554253472e-05,0.13394304911295574,0.03233248392740885,inf
28,1.1586900893184873,0.3890211582183838,0.0003573629591200087,0.1414713700612386,0.022784958945380317,inf,1.2153609580463833,0.3936507999897003,9.634229871961806e-05,0.12994685702853734,0.013468721177842882,inf
29,1.1566533111863666,0.3888888955116272,0.0006056918038262262,0.13661339282989501,0.018682273228963216,inf,1.2072946694162157,0.39259257912635803,0.0001270294189453125,0.1332249535454644,0.019799550374348957,inf
30,1.1496366889940368,0.3939814865589142,0.0005241367552015516,0.1405610852771335,0.019115495681762695,inf,1.1996544480323792,0.3936507999897003,4.954867892795139e-05,0.1317614237467448,0.017276763916015625,inf
31,1.145224856171343,0.39226189255714417,0.0002887248992919922,0.1425033383899265,0.015391972329881456,inf,1.201108952363332,0.40317460894584656,0.00012677510579427084,0.13036007351345485,0.013426250881618924,inf
32,1.1467704102396965,0.39814814925193787,0.0004888375600179037,0.14208941724565294,0.01937163141038683,inf,1.1995729512638516,0.37671956419944763,7.078382703993056e-05,0.15285686916775174,0.015814887152777776,inf
33,1.1471868510047594,0.40330687165260315,0.0005764166514078776,0.1562419891357422,0.018809760941399467,inf,1.203949969344669,0.3978835940361023,0.00014118618435329862,0.1338157229953342,0.021838421291775174,inf
34,1.1476266215244928,0.39537036418914795,0.0003557523091634115,0.13875592549641927,0.017452033360799153,inf,1.1991830574141609,0.40052908658981323,6.243387858072917e-05,0.11454188028971354,0.02002504136827257,inf
35,1.1454817516936195,0.40416666865348816,0.0003685606850518121,0.14721825387742785,0.02219786908891466,inf,1.1961475915378994,0.386772483587265,0.00022917853461371527,0.168986087375217,0.025922648111979165,inf
