epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.9975999285127515,0.4161449670791626,inf,0.9246770659489418,0.28920862078666687,0.5720653462765822
2,0.9358042262981985,0.2543657422065735,0.5817608949179961,0.8526197235975692,0.25755396485328674,0.4955477892462887
3,0.8566941198623069,0.2670510709285736,0.535308407400256,0.8018499314785004,0.2690647542476654,0.5489925448574237
4,0.8202505979582528,0.27199339866638184,0.5582100253238856,0.7952947489806076,0.27625900506973267,0.4857584860787463
5,0.8216475018274004,0.2775947153568268,0.5258296289176584,0.7739246274108318,0.2776978313922882,0.4710901139387444
6,0.7892258286197609,0.2754530608654022,0.5163490839093645,0.7470038208498884,0.28776979446411133,0.4517455705955847
7,0.7848237043507745,0.28632619976997375,0.5190131579604105,0.760874782702816,0.282014399766922,0.41833983962215593
8,0.7901444702504952,0.2818780839443207,0.483415297035859,0.7633393840558493,0.28489208221435547,0.3925967536755462
9,0.7825251018332544,0.2917627692222595,0.4721400073755567,0.7463294970455454,0.29208633303642273,0.4245186350238857
10,0.7631523242063611,0.29324546456336975,0.4482877468394342,0.7435476308438316,0.2949640154838562,0.40430645800348536
11,0.7521618313878496,0.3090609610080719,0.439524171062719,0.732262053818845,0.31942445039749146,0.3957094505651673
12,0.7517520147506321,0.33360791206359863,0.4411789769324187,0.7329561603603079,0.3352518081665039,0.40410031133623264
13,0.7525141510311688,0.35733112692832947,0.4495330659028526,0.6970830235018659,0.3568345308303833,0.4565430861800464
14,0.7210266808343825,0.3606260418891907,0.45271432377467646,0.7438271236953451,0.3208633065223694,0.34468964676358804
15,0.7667373089032753,0.3425041139125824,0.41793808625123213,0.7043564986826768,0.384172648191452,0.37654953572287486
16,0.7302789612351177,0.35123559832572937,0.4462297519790792,0.7122782148532013,0.33669063448905945,0.36438080801892636
17,0.727500217763063,0.3490939140319824,0.42000371184304497,0.7166414715683282,0.3352518081665039,0.3942621501524057
18,0.7044720270923365,0.3606260418891907,0.4345410494046791,0.7250522080419669,0.34676259756088257,0.3554780518830712
19,0.7022568747679764,0.3749588131904602,0.409648340439128,0.7077240773768567,0.34676259756088257,0.3821375014177009
20,0.7027972136284704,0.3714991807937622,0.42130542024273737,0.709839466792434,0.34964028000831604,0.34676722982036534
21,0.7043636979622262,0.37808895111083984,0.4165003112543409,0.6879826994307006,0.3525179922580719,0.3672223019955763
22,0.6801235874540338,0.39406919479370117,0.4102255090374813,0.6811868684060538,0.3568345308303833,0.3977764328913902
23,0.6937030832204863,0.3929159939289093,0.40882571256049327,0.6777269078502014,0.3956834673881531,0.3586960835243339
24,0.6666672367637403,0.40197694301605225,0.4079388734336211,0.6689047219593134,0.39424461126327515,0.3746493325304629
25,0.6663154379368943,0.4059308171272278,0.3967827230970436,0.669985656974031,0.3928057551383972,0.3860244501882525
26,0.6913244873842347,0.39785832166671753,0.4051515931280974,0.6688571585648095,0.37266185879707336,0.4014278490151932
27,0.6720428667335867,0.39835256338119507,0.40497286609400096,0.6593087961647048,0.39424461126327515,0.411456794881109
28,0.6850387297918863,0.41219109296798706,0.3914702562528236,0.6575890560425929,0.40719425678253174,0.435103526755945
29,0.6988613139803165,0.41416803002357483,0.4168892802479111,0.6847574152608416,0.3784172534942627,0.3669836094130331
30,0.6784143844776065,0.4098846912384033,0.3973816372523798,0.6680304765034077,0.4000000059604645,0.3968001230439143
31,0.6815094907776774,0.42174628376960754,0.40225000024955965,0.6598532053072061,0.3913668990135193,0.3929508693182646
32,0.6752600556361341,0.41663920879364014,0.3893309062886461,0.6530564397351065,0.39424461126327515,0.36871691248310146
33,0.6805627583482555,0.41037890315055847,0.3938464886674257,0.6627312451601028,0.39424461126327515,0.3955468277433025
34,0.695867515021117,0.41894564032554626,0.3833022077506948,0.6637524098380289,0.4100719392299652,0.39932592235394376
35,0.700950605840048,0.4214167892932892,0.4075362896250787,0.6585399352792484,0.4143884778022766,0.3693328010502146
36,0.6451251773076637,0.4136738181114197,0.39899899447075676,0.6555560906209162,0.38992804288864136,0.3876395154355177
37,0.6659839912622332,0.4128500819206238,0.38915770833737384,0.664810814074616,0.384172648191452,0.40968689633839167
38,0.6566717401564678,0.4186161458492279,0.39454176938422375,0.6606527539109116,0.3884892165660858,0.3805230766979616
39,0.6464352386786002,0.4118616282939911,0.39646586837055525,0.6665183758335327,0.38129496574401855,0.35910150898036675
40,0.6645305633614553,0.40461283922195435,0.3912732694750634,0.6615093720715437,0.3870503604412079,0.3692483973147264
41,0.6734906696549086,0.3896210789680481,0.3806550057134896,0.6698116875851332,0.37697842717170715,0.34692712328327235
42,0.6675610340644266,0.3963756263256073,0.3795470629897073,0.6561369584567511,0.384172648191452,0.3628004095447597
43,0.6586946551835983,0.39703458547592163,0.36626579917479896,0.6562806573599133,0.36690646409988403,0.3383749243038804
44,0.6404582808507937,0.4049423336982727,0.37520384342870977,0.6417020442548083,0.3884892165660858,0.36730277004526624
45,0.6546796367268696,0.41153213381767273,0.38288272608106383,0.6396355888625579,0.3884892165660858,0.3932493871717311
46,0.648309585417264,0.4128500819206238,0.3782101747031524,0.6505755802699879,0.3798561096191406,0.35266383726205397
47,0.6572417897250608,0.400823712348938,0.3981385320146507,0.6537321492918392,0.3654676377773285,0.37891578674316406
48,0.6576545998523725,0.40181219577789307,0.3844151844488126,0.6384322353597007,0.3913668990135193,0.3639315740386052
49,0.6686356836808062,0.40444809198379517,0.3934670804816986,0.6427169710175314,0.3827338218688965,0.3823691126125962
50,0.6491115680295173,0.4016474485397339,0.3767316604329047,0.6600110546421649,0.37266185879707336,0.3374073825665374
51,0.6421932637064813,0.40626028180122375,0.371673861619468,0.6610737124930567,0.3755395710468292,0.3457845858673551
52,0.6465407372286943,0.400823712348938,0.3571503706067522,0.6513971810354225,0.3884892165660858,0.35365247370591807
53,0.6612825502580572,0.4176276624202728,0.37012406821562865,0.6450991679483385,0.38561150431632996,0.3595578350237946
54,0.6362854250680621,0.41037890315055847,0.37478285370586073,0.6428948886025307,0.3784172534942627,0.3956125529844369
55,0.6417633775517205,0.4120263457298279,0.38553640998412514,0.6485371003066426,0.3884892165660858,0.3080794028381803
56,0.6393406221939024,0.41054365038871765,0.3904165771520026,0.6465611132556823,0.4000000059604645,0.33482043067021156
57,0.6452017202903734,0.39522239565849304,0.386033630816736,0.6451328772662291,0.36690646409988403,0.35251171553312843
58,0.6540585308918886,0.3930807113647461,0.3696044801551605,0.6350149354383127,0.37697842717170715,0.36406802775254893
59,0.6693269046806843,0.40708401799201965,0.38059985704511123,0.6371426744692361,0.39424461126327515,0.3640095120045676
60,0.6586861478530358,0.4016474485397339,0.3959391353286315,0.6403367735111891,0.3827338218688965,0.41424654846760767
61,0.6340318709611893,0.39868202805519104,0.38894188337236923,0.6406946846687082,0.38129496574401855,0.33115844940071676
62,0.6250398956448118,0.3945634365081787,0.3759518409443793,0.6419026586435624,0.3568345308303833,0.3154021519333569
63,0.6431446126340149,0.3871499300003052,0.3738297199534479,0.6388780181643678,0.37697842717170715,0.3279496769406902
64,0.6443031455102926,0.40395388007164,0.3941923221695089,0.6555943823794821,0.4014388620853424,0.3237519762409267
65,0.683367499869282,0.40296539664268494,0.37013862422693555,0.6441779969565904,0.3870503604412079,0.3412939327866284
66,0.6514884015806367,0.4085667133331299,0.3820305695043546,0.6432640884460797,0.3870503604412079,0.35085801224210367
67,0.6511488509582025,0.41153213381767273,0.3818358982834861,0.6515441149361988,0.3870503604412079,0.3443621557150314
68,0.6613562109453656,0.3981878161430359,0.3584704287698336,0.6410115008701139,0.3784172534942627,0.33771525923885515
69,0.6535306618105028,0.3981878161430359,0.3772719695189289,0.6400434532717093,0.3798561096191406,0.3529820406614845
70,0.6573718821960632,0.39406919479370117,0.36843319830493393,0.6354655799692246,0.3784172534942627,0.3446805548312059
71,0.6309022529242194,0.3914332687854767,0.3707642983053332,0.6399075024719558,0.37697842717170715,0.34995656938695197
