epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.8324581678504142,0.5012263059616089,0.37158534627094447,0.6178548497574352,0.5053763389587402,0.22490771462984174
2,0.6274549234832558,0.6575250625610352,0.3450332492868477,0.49210552690185116,0.6774193644523621,0.21806560275710632
3,0.5114687303098563,0.6749163866043091,0.32545047719901965,0.4161988276744557,0.6774193644523621,0.33514754571647287
4,0.47299348669144037,0.6749163866043091,0.4196371645013863,0.3775745457577928,0.6774193644523621,0.36352077822818935
5,0.3968900593572131,0.6807134747505188,0.3295013004931334,0.3530215997005177,0.6810035705566406,0.35154310565128505
6,0.39842394427788036,0.6804905533790588,0.396176846784966,0.33848978328370605,0.6827957034111023,0.34463036171743805
7,0.41767089914043093,0.6829431653022766,inf,0.33318351431984766,0.6810035705566406,0.4122520696336978
8,0.3864207655957369,0.6800445914268494,inf,0.3199315667152405,0.684587836265564,0.3524210252494456
9,0.3800232263247126,0.6851727962493896,0.44066794676201365,0.31389703148993375,0.6881720423698425,0.36576404749790087
10,0.36318333729857877,0.6871795058250427,0.4351314367534958,0.30948488595329715,0.6881720423698425,0.3825961986434794
11,0.36952809564699635,0.689186155796051,inf,0.3059656950079392,0.6702508926391602,0.34217719051325435
12,0.3430014684117425,0.6911928653717041,0.3861311195052673,0.30195390537520433,0.6881720423698425,0.41147684828143255
13,0.3685220724023948,0.6849498152732849,inf,0.29936831548949266,0.6863799095153809,0.3506373868924435
14,0.3428570796587618,0.6905239820480347,inf,0.29798356882322613,0.6612903475761414,0.40383393296571535
15,0.34914461528516816,0.6853957772254944,inf,0.2958836888319978,0.6612903475761414,0.3776925078062254
16,0.3531447078806357,0.6862876415252686,inf,0.292622963192864,0.6953405141830444,0.4303954873129586
17,0.3356210732327722,0.6882942914962769,0.4960208780297609,0.2914316102723095,0.6612903475761414,0.3934859828414204
18,0.34612409875806527,0.6860646605491638,0.5122151541932721,0.29103195952756383,0.6612903475761414,0.37476423744843385
19,0.3386180708794115,0.6903010010719299,inf,0.290623447883909,0.6630824208259583,0.46310055812942647
20,0.3320904791041791,0.6914158463478088,inf,0.28819799416254616,0.6612903475761414,0.4376675480994109
21,0.33646660127511646,0.6900780200958252,inf,0.2871934532005096,0.6612903475761414,0.409450375031088
22,0.33679692605597394,0.6903010010719299,inf,0.2871782993462598,0.6612903475761414,0.4310048317240777
23,0.3491144160801005,0.6903010010719299,inf,0.28706982223508515,0.6612903475761414,0.45735961700154243
24,0.335242391389873,0.6898550987243652,inf,0.2855684716846341,0.6612903475761414,0.4247994556605259
25,0.3496500077770553,0.6867335438728333,inf,0.2862073396828687,0.6612903475761414,inf
26,0.36585935991187796,0.6929765939712524,inf,0.2863589521741199,0.6881720423698425,0.5144243240356445
27,0.34668346962708735,0.6880713701248169,inf,0.28561177223085243,0.6612903475761414,0.41466139855785905
28,0.3348089990371438,0.6860646605491638,0.5237971845074235,0.28494064579500217,0.6612903475761414,0.4440635565285371
29,0.3266029216993217,0.6894091367721558,inf,0.28568602819866107,0.6612903475761414,inf
30,0.32543328904033264,0.6920847296714783,inf,0.2832699498840582,0.6612903475761414,0.43980295858650564
31,0.3269326374735509,0.6907469630241394,0.5126951815926026,0.2850192144652393,0.6612903475761414,0.4644710237734786
32,0.3389191296752368,0.6967669725418091,0.5596521998120245,0.28359201049136223,0.6612903475761414,0.47712667411732895
33,0.33135394060061635,0.6931995749473572,inf,0.28267665193459696,0.6612903475761414,0.46219750876738647
34,0.3218866653270393,0.6954292058944702,inf,0.28131381018418017,0.6648745536804199,0.46879960443371926
35,0.33723786874526296,0.6889632344245911,inf,0.2827275006152759,0.6612903475761414,0.4690518512904087
36,0.3261866263052988,0.6880713701248169,inf,0.2816555905982713,0.6612903475761414,inf
37,0.35459086722824895,0.6914158463478088,inf,0.28135665763761397,0.6612903475761414,0.4762626095352886
38,0.3501945039884092,0.7014492750167847,inf,0.28277307087294407,0.6612903475761414,inf
39,0.34131143413588544,0.6972129344940186,inf,0.2813442817358213,0.6612903475761414,0.45738134651540596
40,0.3289322655073532,0.6907469630241394,0.5429678860111772,0.2811201332467739,0.6612903475761414,0.46247867780311086
41,0.33041850178911586,0.6907469630241394,0.5452610488249877,0.28118391035594675,0.6612903475761414,0.4395730473170771
42,0.3371773380699141,0.6938684582710266,inf,0.28208504596324724,0.6881720423698425,0.533174871284271
43,0.33469896309217,0.6976588368415833,inf,0.28007089458057816,0.6630824208259583,0.49162777339186625
44,0.3359867707852309,0.6909698843955994,inf,0.28053724556882803,0.6648745536804199,inf
45,0.3245411822311232,0.6927536129951477,inf,0.27925416165701694,0.6648745536804199,inf
46,0.3519040482449476,0.6987736821174622,inf,0.2805144006264544,0.6612903475761414,0.4814066173874329
47,0.3403206806995462,0.6889632344245911,inf,0.28169276015223743,0.6630824208259583,0.48154257836742936
48,0.32992654229366336,0.6947603225708008,inf,0.2811126796023868,0.7007168531417847,0.4827719536897178
49,0.32878025971944924,0.6920847296714783,inf,0.2805636285621429,0.6630824208259583,0.46715132989616037
50,0.34068188564329643,0.6916387677192688,inf,0.27954624203320977,0.6630824208259583,inf
51,0.3418867060627405,0.6947603225708008,inf,0.2802491035556125,0.6648745536804199,0.45504018747917957
52,0.3458192881988797,0.6960980892181396,inf,0.2821656347853001,0.6648745536804199,0.5107126503347237
53,0.32529774474014883,0.6909698843955994,inf,0.28150523502693,0.7025089859962463,0.47514112419057114
