epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))"
1,1.02228804015451,0.3132936656475067,0.0009181194835238987,0.9178491552670797,0.311640202999115,5.2134195963541664e-05
2,0.8654224711987707,0.3304232656955719,0.0002120984925164117,0.8882036248842875,0.3391534388065338,0.0
3,0.845033646457725,0.3390211760997772,0.0001386351055569119,0.8717904249827068,0.34497353434562683,0.0
4,0.8295574569039874,0.3382275104522705,0.0009916981061299643,0.8542010347048442,0.3312169313430786,0.0
5,0.8111810892820358,0.34186509251594543,1.2297100490993923e-05,0.8306590663062201,0.33386242389678955,0.0
6,0.7895040093196763,0.3394179940223694,0.00037538607915242513,0.8057821883095635,0.347089946269989,0.0
7,0.7736781031721168,0.35853174328804016,0.00010954936345418295,0.7921947446134355,0.3798941671848297,4.4292873806423615e-06
8,0.7623273356921143,0.36646825075149536,0.0019040915701124402,0.7846461792786916,0.3820105791091919,0.00024115244547526042
9,0.755117749174436,0.3700396716594696,0.00047323041492038304,0.7758045322365231,0.3941798806190491,5.115932888454861e-05
10,0.7488912456565433,0.3730158805847168,0.0006140854623582628,0.7718618863158756,0.3936507999897003,1.483493381076389e-07
11,0.7467287312365241,0.3701058328151703,0.002682912349700928,0.7691026561790042,0.36666667461395264,6.340874565972223e-05
12,0.7428261136843098,0.3761243522167206,0.004872649245791965,0.7630822168456184,0.39047619700431824,4.38690185546875e-06
13,0.7407869815412494,0.3751984238624573,0.007676929235458374,0.7596158785952463,0.37566137313842773,0.00023360782199435763
14,0.7330933830804295,0.386772483587265,0.004768452379438612,0.7543178213967218,0.3931216895580292,0.018986066182454426
15,0.7383854741437568,0.3740740716457367,0.006331815984514024,0.7572030742963155,0.3830687701702118,0.01442161136203342
16,0.7332764342427254,0.3749338686466217,0.007049274444580078,0.7544942167070177,0.36666667461395264,0.001606114705403646
17,0.7325294322851631,0.37334656715393066,0.00784079631169637,0.7556370536486308,0.38465607166290283,0.0014528910319010417
18,0.7292418846239647,0.37949734926223755,0.01675091716978285,0.7487270292308595,0.38042327761650085,0.032177246941460506
19,0.7270066939294338,0.3827380836009979,0.02277012136247423,0.7469121873378753,0.3899470865726471,0.008724149068196614
