epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))"
1,1.023453663620684,0.3263227641582489,0.0005593299865722656,0.0007298204633924696,0.0005042791366577148,0.916510902510749,0.3560846447944641,4.586113823784722e-05,8.985731336805556e-06,2.865261501736111e-05
2,0.8657584513227145,0.3304232656955719,1.7515818277994792e-05,4.151662190755208e-05,0.00017997026443481446,0.8886348870065477,0.3539682626724243,2.4159749348958332e-06,0.0,0.0
3,0.8465289480156368,0.3343915343284607,4.525052176581489e-05,0.00012399488025241427,0.00017084280649820965,0.873054850101471,0.35873016715049744,0.0,0.0,0.0
4,0.8328835444317924,0.33597883582115173,3.1370586819118925e-05,2.3775630527072484e-05,2.491474151611328e-06,0.8588856061299642,0.34497353434562683,0.0,0.0,0.0008901596069335937
5,0.8197668267620934,0.3363756537437439,0.0021153767903645832,3.4864743550618486e-05,0.00014216502507527669,0.8454368233680725,0.3423280417919159,0.00029786427815755207,0.0,0.0
6,0.8071064121193356,0.3392195701599121,0.00013120174407958983,1.155535380045573e-05,4.027552074856228e-05,0.82935950756073,0.33968254923820496,2.44140625e-05,4.8319498697916664e-06,4.8912896050347225e-05
7,0.7897846238480674,0.3414021134376526,8.237361907958984e-06,0.000256037712097168,0.00011057456334431967,0.8073071188396878,0.35661375522613525,0.007777743869357639,0.0,0.0
8,0.7736119682590167,0.358994722366333,0.00020381609598795573,7.42793083190918e-05,0.00014984077877468533,0.7940405342313979,0.3613756597042084,0.0,5.978478325737847e-05,0.0
9,0.7668022975325585,0.35667988657951355,0.0002814690272013346,0.0003425306744045681,0.00077361265818278,0.7876698613166809,0.36349207162857056,0.0,0.0,0.00022936926947699654
10,0.7576982256438997,0.3708994686603546,0.0005759146478441027,0.0003958198759290907,0.0008817712465922037,0.7854970534642537,0.3560846447944641,0.0,0.0,0.0030036502414279515
11,0.7538494805494944,0.368320107460022,0.0005033373832702637,0.0010375181833902996,0.0005015810330708822,0.7763814078436957,0.3619047701358795,2.837710910373264e-05,0.0,0.0
12,0.7526538268559508,0.36845237016677856,0.0006364213095770942,0.0018144488334655763,0.0006666753027174208,0.771833332379659,0.37142857909202576,0.0007907867431640625,0.006053182813856337,0.012564807467990451
13,0.746319998966323,0.37063491344451904,0.0005874660280015733,0.0027306609683566624,0.0018744813071356879,0.7669735391934712,0.3772486746311188,0.003170204162597656,0.002137544420030382,0.012077946133083767
14,0.7525309138000011,0.3682539761066437,0.0012455529636806913,0.001867471800910102,0.0016952382193671334,0.7680811418427361,0.36772486567497253,2.6639302571614584e-05,0.019342592027452258,0.0014937294854058159
15,0.7463706179625458,0.3652777671813965,0.001121872001224094,0.0037091692288716634,0.0020920475323994952,0.7690273026625315,0.3857142925262451,0.0032836278279622395,0.0,0.0021986219618055558
16,0.747375676367018,0.36461639404296875,0.00019553105036417643,0.001674162016974555,0.004451204670800103,0.7638212839762369,0.3708994686603546,0.003230857849121094,0.000827895270453559,0.0019144694010416667
17,0.7387069264219867,0.37539681792259216,0.0005156675974527995,0.001669107543097602,0.0018691738446553548,0.7633550180329217,0.38624337315559387,0.0,0.0,2.9118855794270835e-05
18,0.7506974791487058,0.3671957552433014,0.004341810279422336,0.003664414087931315,0.0011839853392706977,0.7605035430855221,0.39047619700431824,0.00038422478569878475,8.519490559895834e-06,4.0266248914930555e-07
19,0.7742478938566314,0.356415331363678,0.003716968165503608,0.005173199706607395,0.003993332386016846,0.7984061227904425,0.32116401195526123,0.0046058230929904515,0.0,0.0
20,0.7414558021558656,0.3697751462459564,0.0010727061165703667,0.0011581632826063368,0.0006796214315626356,0.7605482849809858,0.39735448360443115,0.0011065377129448784,0.007462946573893229,0.00015470716688368056
21,0.742926305366887,0.36765873432159424,0.0005753874778747558,0.001417823632558187,0.0015706446435716417,0.7653582433859507,0.3820105791091919,1.205868191189236e-05,2.63214111328125e-05,0.0002863354153103299
22,0.7350687700427241,0.37433862686157227,0.0029696020815107556,0.003854817814297146,0.0021247731314765084,0.7573704818884531,0.3613756597042084,0.0018919203016493056,0.034287314944797094,0.0032598919338650174
23,0.749255239425434,0.3638227581977844,0.0026773889859517414,0.004983944363064236,0.002226571242014567,0.7757505767875248,0.3693121671676636,0.004353162977430556,0.0034618589613172744,0.0
24,0.7400591362681653,0.37361112236976624,0.002149098449283176,0.0026916530397203234,0.001663227876027425,0.769877392715878,0.36560845375061035,0.01119092305501302,0.0,0.0
25,0.767995204238428,0.35958993434906006,0.0030974494086371527,0.0012607786390516492,0.007207977771759033,0.7593550059530471,0.3941798806190491,0.0,0.007338142395019532,0.01969576941596137
26,0.7411078612837526,0.3732142746448517,0.002111580636766222,0.0049577832221984865,0.0009708907869127062,0.759586140844557,0.4015873074531555,0.0,0.00022843678792317708,2.331203884548611e-07
27,0.7414959442284372,0.37268519401550293,0.003271039326985677,0.003695882691277398,0.0020605193244086373,0.7583509802818298,0.3947089910507202,0.0033826192220052084,0.0009140862358940973,0.0018422020806206597
