epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.930076464277799,0.45890066027641296,0.8242348306910495,0.8491701584941936,0.5049505233764648,1.1681425706395563
2,0.7400332326353015,0.5002521276473999,inf,0.7130431836506106,0.5808581113815308,inf
3,0.6253525120592229,0.6379223465919495,inf,0.636127602379277,0.6402640342712402,inf
4,0.5918689072830057,0.65305095911026,inf,0.5735419308239559,0.6402640342712402,inf
5,0.5460260478688068,0.6555723547935486,inf,0.5241523857386607,0.6402640342712402,inf
6,0.4683839225796961,0.6570852398872375,inf,0.48860150800561003,0.6468647122383118,inf
7,0.428274219851304,0.6601109504699707,inf,0.4631905805952144,0.6600660085678101,inf
8,0.4264534853869914,0.6626323461532593,inf,0.4405983410916238,0.6633663177490234,inf
9,0.43686424108523114,0.6646495461463928,inf,0.42708006501197815,0.6765676736831665,inf
10,0.39227009712951805,0.6792738437652588,inf,0.40833674315011725,0.7062706351280212,inf
11,0.39771533788855795,0.6762481331825256,inf,0.3991701917828254,0.7062706351280212,inf
12,0.41172787527917976,0.6787695288658142,inf,0.3936380226657076,0.7095709443092346,inf
13,0.3731049456627084,0.6863338351249695,inf,0.38368697464466095,0.7062706351280212,inf
14,0.37304708181904406,0.6878467202186584,inf,0.3796009439623581,0.7062706351280212,inf
15,0.3563051788917191,0.6974281668663025,inf,0.37572922712227086,0.7095709443092346,inf
16,0.3762491783890568,0.6938981413841248,inf,0.38229379423384396,0.6930692791938782,inf
17,0.3856608030283758,0.6908724308013916,inf,0.37160505551212236,0.7095709443092346,inf
18,0.3714159349158441,0.7165910005569458,inf,0.35774412371639935,0.7095709443092346,inf
19,0.3324449941236744,0.716086745262146,inf,0.36381837317966065,0.7095709443092346,inf
20,0.34986071060008134,0.7150781750679016,inf,0.35441480956549914,0.6666666865348816,inf
21,0.35329107921003455,0.7140696048736572,inf,0.35123693493177305,0.7095709443092346,inf
22,0.3529249555507644,0.7095310091972351,inf,0.3522721339228018,0.6765676736831665,inf
23,0.34715166520458196,0.716086745262146,inf,0.34772848169196324,0.6864686608314514,inf
24,0.32583856551234003,0.7095310091972351,inf,0.3423078273827175,0.6666666865348816,inf
25,0.3308170111348255,0.7266767621040344,inf,0.34221707945162394,0.6732673048973083,inf
26,0.32704102795841544,0.7201210260391235,inf,0.34012344816945633,0.6666666865348816,inf
27,0.33923729519584417,0.7281895875930786,inf,0.34134615746871483,0.6831682920455933,inf
28,0.3234494352229027,0.7276853322982788,inf,0.3403183317409371,0.6732673048973083,inf
29,0.32102788937664145,0.7286939024925232,inf,0.33761304884024385,0.6765676736831665,inf
30,0.29536879045203923,0.7377710342407227,inf,0.33469482230127984,0.6732673048973083,inf
31,0.32287329255627245,0.7286939024925232,inf,0.33314428815864167,0.6732673048973083,inf
32,0.30541130198946603,0.7297024726867676,inf,0.33177242428064346,0.669966995716095,inf
33,0.3015771986223077,0.740292489528656,inf,0.33457510651282546,0.669966995716095,inf
34,0.2964125116305552,0.7281895875930786,inf,0.333260695889311,0.6633663177490234,inf
35,0.31388601322224324,0.7342410683631897,inf,0.3313454407847153,0.6633663177490234,inf
36,0.32227130388662184,0.7367624640464783,inf,0.3302609853024753,0.6732673048973083,inf
37,0.3151686586247674,0.7392839193344116,inf,0.3280210613079791,0.6633663177490234,inf
38,0.3297657074376208,0.741805374622345,inf,0.3307457630926708,0.669966995716095,inf
39,0.2952258420074293,0.738779604434967,inf,0.3319135682200486,0.669966995716095,inf
40,0.32488902057117547,0.7438225150108337,inf,0.33258670638754684,0.6831682920455933,inf
41,0.3056948632001877,0.7286939024925232,inf,0.3297112190498496,0.6831682920455933,inf
42,0.3289061631632214,0.7342410683631897,inf,0.32727728249891747,0.6633663177490234,inf
43,0.27731424582297687,0.7428139448165894,inf,0.3281351363040366,0.6831682920455933,inf
44,0.3178600975392993,0.7362582087516785,inf,0.3265445103060524,0.669966995716095,inf
45,0.31132218769513753,0.7448310852050781,inf,0.32737600423817365,0.669966995716095,inf
46,0.31916062190116706,0.7407967448234558,inf,0.32662505445615303,0.6600660085678101,inf
47,0.30926501407207313,0.7413010597229004,inf,0.32580267652025763,0.669966995716095,inf
48,0.3131995482121614,0.7377710342407227,inf,0.32513768507062263,0.6600660085678101,inf
49,0.32451262596375213,0.7382753491401672,inf,0.3279216976941757,0.6798679828643799,inf
50,0.3154926373245984,0.7357538938522339,inf,0.32340778368261625,0.6633663177490234,inf
51,0.34203826919616803,0.7423096299171448,inf,0.32317840659393454,0.6600660085678101,inf
52,0.33217794373108017,0.7413010597229004,inf,0.32829702308155456,0.6798679828643799,inf
53,0.3265506357774662,0.7407967448234558,inf,0.3268697482516181,0.6666666865348816,inf
54,0.3125657329915977,0.7392839193344116,inf,0.3221334365178954,0.6633663177490234,inf
55,0.29517100200894564,0.740292489528656,inf,0.32407314597435716,0.6600660085678101,inf
56,0.3217258044110668,0.7377710342407227,inf,0.3243196577114879,0.6732673048973083,inf
57,0.3092384417334122,0.7433182001113892,inf,0.3220562479406033,0.6633663177490234,inf
58,0.3284512687936879,0.7407967448234558,inf,0.3229446546086725,0.6633663177490234,inf
59,0.31080321843716247,0.7367624640464783,inf,0.3238061317857706,0.6765676736831665,inf
60,0.3056472399090995,0.7413010597229004,inf,0.32202569592111513,0.6666666865348816,inf
61,0.30720687572096217,0.7428139448165894,inf,0.32078299980680897,0.6666666865348816,inf
62,0.32393891942759306,0.7382753491401672,inf,0.3201966457209497,0.6666666865348816,inf
63,0.3139174187630066,0.741805374622345,inf,0.32181118231899336,0.6732673048973083,inf
64,0.29590421067921563,0.7468482255935669,inf,0.3218050462738523,0.6534653306007385,inf
65,0.3058431388971677,0.740292489528656,inf,0.3201933423022054,0.6732673048973083,inf
66,0.3047094927354775,0.7337367534637451,inf,0.31998481137572593,0.6633663177490234,inf
67,0.3289537639368055,0.7332324981689453,inf,0.31993748908335307,0.6798679828643799,inf
68,0.3116632002063392,0.7397881746292114,inf,0.3201997915528855,0.6666666865348816,inf
69,0.3049209976800013,0.7372667789459229,inf,0.319417195359491,0.669966995716095,inf
70,0.31525339482818887,0.7453353404998779,inf,0.31895934129660986,0.6732673048973083,inf
71,0.3218951190732402,0.7392839193344116,inf,0.31915715561722807,0.6765676736831665,inf
72,0.27893773520439513,0.7458396553993225,inf,0.3211959513290873,0.6732673048973083,inf
73,0.29794742344099967,0.7448310852050781,inf,0.31961174843446266,0.6600660085678101,inf
74,0.31182190993107173,0.7468482255935669,inf,0.31899388106364124,0.6765676736831665,inf
75,0.31583290534918423,0.7458396553993225,inf,0.3187541033861772,0.6633663177490234,inf
76,0.3157595677227131,0.741805374622345,inf,0.3192193125778774,0.6633663177490234,inf
77,0.31055327591244175,0.7468482255935669,inf,0.3196553518327902,0.6831682920455933,inf
78,0.3285274926302584,0.7483610510826111,inf,0.31846742472558653,0.6831682920455933,inf
79,0.3136167089068778,0.7413010597229004,inf,0.3191786422482077,0.6864686608314514,inf
80,0.30645569318805144,0.7453353404998779,inf,0.3181659972892617,0.6600660085678101,inf
81,0.29239341178669026,0.7473524808883667,inf,0.31768187655592867,0.6864686608314514,inf
82,0.28387403589361443,0.7483610510826111,inf,0.31790207951979815,0.6732673048973083,inf
