epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=9, count=2))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=9, count=2))"
1,1.9821845409561705,0.763874888420105,0.013037989853294032,1.4549806310544127,0.83678138256073,0.014467758737551939
2,1.211591786640169,0.8386604189872742,0.012197725743751364,1.3067456199147396,0.8417389392852783,0.016590618783501303
3,1.070902306854495,0.8415867686271667,0.012482483991898295,1.1121947841448034,0.8440271019935608,0.015314324646239068
4,1.0260405716817813,0.8433021903038025,0.012612668698507256,1.1005322953119647,0.8413575887680054,0.01576588082971593
5,1.0266366730889296,0.843075156211853,0.01240863617818067,1.0792477644589513,0.8445991277694702,0.007253167229346662
6,1.013323106355298,0.8433400392532349,0.012341734362002896,1.0980414645818273,0.8420249819755554,0.010628320608928704
7,1.0032354031015203,0.8432769775390625,0.011976369816786165,1.115694924320432,0.8469825387001038,0.008138766207765874
8,1.00144566559367,0.8432517647743225,0.012294946360993032,1.0999497663289057,0.8470779061317444,0.016197850496652528
9,0.9784557511988663,0.844071626663208,0.012667760885698274,1.1121273370918008,0.8426923155784607,0.008867128639464166
10,0.984840125773304,0.8443743586540222,0.011920650420421754,1.0800746586110808,0.8413575887680054,0.013448673954941412
11,0.9965429926584087,0.8449798226356506,0.012387016080240789,1.0815171730775506,0.8387835025787354,0.011042776634232507
12,0.9662894809597233,0.8447906374931335,0.012555885878085078,1.074329884752584,0.8441224098205566,0.005701087083026862
13,0.9837899651039578,0.8434409499168396,0.01252742029425951,1.086426375997894,0.845457136631012,0.011147668660319788
14,0.9815944005693135,0.8443112969398499,0.011632019863513372,1.0759361874777533,0.8468872308731079,0.013198858360322923
15,0.9573728034165325,0.8452447056770325,0.011319093959852896,1.0768304502519404,0.8449804782867432,0.013591998195445714
16,0.9649401057508266,0.8445004820823669,0.01215881052290558,1.0723847875252266,0.8420249819755554,0.010190349981789883
17,0.9715055422884372,0.8449419736862183,0.01141441399884072,1.1326211131894806,0.8445037603378296,0.006596307845631982
18,0.9783186196825189,0.8455978631973267,0.013235872370169167,1.1162091588261673,0.8409762382507324,0.005194182608537613
19,0.968415817586345,0.8462033271789551,0.012218796871523442,1.071354224653172,0.8467918634414673,0.010380271387201458
20,0.9495163697640152,0.8455978631973267,0.011465865398921278,1.0702279508183068,0.8464105129241943,0.012777194602221187
21,0.9542205994905326,0.844992458820343,0.012244168518708264,1.063859736139822,0.8477452397346497,0.02998690898757578
22,0.9528166943904741,0.8456231355667114,0.012603973159111735,1.0692716508913702,0.8408809304237366,0.00882224140653185
23,0.9445057171036922,0.8450933694839478,0.01188441699730616,1.0640282251038646,0.8445991277694702,0.01238248606396329
24,0.9495074360504291,0.8456735610961914,0.011424931181464225,1.0549935617734036,0.8474592566490173,0.008502671926138001
25,0.956278013215875,0.8449293375015259,0.013345692694313713,1.0749612546244294,0.8469825387001038,0.017762085940934036
26,0.9525840493879087,0.8455726504325867,0.012538754003569326,1.0703973896117394,0.8495566844940186,0.0173426965239701
27,0.9526727788363425,0.8453834652900696,0.011975315219530887,1.0608025136239188,0.8422156572341919,0.005386532745037362
28,0.9404907533060206,0.8455978631973267,0.012954041614907055,1.0466288923449465,0.8466011881828308,0.009647488847153454
29,0.9477033730467807,0.8451185822486877,0.012437756021058231,1.0507872879711218,0.8466011881828308,0.01695775428901559
30,0.944920610874246,0.8455978631973267,0.011389708885974438,1.0551803059665534,0.848698616027832,0.015987206416524898
31,0.9546258237790077,0.8465564846992493,0.01161804520020819,1.0692006481431602,0.8394508361816406,0.012077235618720894
32,0.9506639812407497,0.8452194929122925,0.01126831143524996,1.0601872443240279,0.8453618288040161,0.010244874691001422
33,0.9578306611679436,0.8457996845245361,0.012009939823434105,1.0756560708598195,0.8413575887680054,0.015324345060214874
34,0.93530788816514,0.8466826677322388,0.012237562210696518,1.044736005904725,0.8444084525108337,0.020732065168409083
35,0.9552687350144042,0.8462285399436951,0.01160005972010821,1.0572678142872274,0.8433597087860107,0.006933462847569945
36,0.9438437615646167,0.8452320694923401,0.011570287010219194,1.0540035076295808,0.8476499319076538,0.014327390178753311
37,0.941859354137187,0.8469979763031006,0.013061187228073234,1.0720135468780894,0.8432644009590149,0.010224807793927041
38,0.9405813323419051,0.8454086780548096,0.012561969538150067,1.0709662965233842,0.8468872308731079,0.01451353459854288
39,0.9463261057787921,0.8453329801559448,0.012063321097894332,1.0653516175045525,0.8430737257003784,0.010970189819416928
40,0.9414963951477324,0.8453960418701172,0.012928194364418144,1.0676706947726953,0.8466011881828308,0.00398862361907959
41,0.9455990097825837,0.8462285399436951,0.01157103956631541,1.0618209154852443,0.8472685813903809,0.014537939347026201
42,0.9314510215554389,0.8455600142478943,0.012245986776746763,1.0521011901961066,0.8343979120254517,0.011146830398818744
43,0.945585923596124,0.8453834652900696,0.01196947937431862,1.0644107554795181,0.8434550762176514,0.011199301215493755
44,0.9434112490641627,0.8461529016494751,0.011393442718339827,1.0570922914256198,0.8476499319076538,0.014227215904592203
45,0.9400711691729091,0.846064567565918,0.01176953609961613,1.0460325660824368,0.8464105129241943,0.012088619726225576
46,0.9430796710713955,0.845988929271698,0.012064909732518935,1.0513485365086368,0.8459338545799255,0.009947301222766786
47,0.9496802651136644,0.8464555740356445,0.01199290491719661,1.0795082376549783,0.8448851108551025,0.010422496026235527
48,0.9438805790213581,0.8458627462387085,0.011706672213386326,1.0590774767685873,0.8466011881828308,0.019171305775895493
49,0.9405386853044079,0.8457366228103638,0.012102622799812609,1.0648100275060268,0.8470779061317444,0.01370796909251284
50,0.9237538727492677,0.8459762930870056,0.011985517959179645,1.045654181285061,0.8463152050971985,0.01061351613127755
51,0.9378616477949308,0.8463925123214722,0.011565246526349628,1.0732912877134897,0.8457431793212891,0.01118707100044137
52,0.9461261548809247,0.8465564846992493,0.011811651748203674,1.0543188502519338,0.8472685813903809,0.026168886010560766
53,0.9342570113911375,0.8461024165153503,0.012209183629404461,1.0793322921587392,0.8443130850791931,0.014906331232398939
54,0.9380987741027664,0.8456231355667114,0.013453998193619358,1.0676475540211716,0.8464105129241943,0.008513148170114828
55,0.941382727426337,0.8457996845245361,0.011476797061614424,1.0717368479429852,0.8474592566490173,0.02448613729699655
56,0.9328813193275738,0.8458753824234009,0.012439862146752148,1.062662002525461,0.8464105129241943,0.017251207064164924
57,0.9455523616940569,0.846014142036438,0.012406968988177629,1.0602187695402598,0.8403089046478271,0.007114076816858507
58,0.9465393111421583,0.8463168740272522,0.011560539879110461,1.041727619670595,0.8469825387001038,0.020853478690874297
59,0.9349004957210186,0.8464934229850769,0.011607773111630904,1.056761522769419,0.8452664613723755,0.022075071203227763
60,0.9387961967797641,0.8456987738609314,0.012202230956397492,1.0455370696900266,0.8477452397346497,0.006772475890546341
61,0.9219345445338374,0.8454843759536743,0.012291892603704125,1.0534277117419046,0.8424063324928284,0.013881008842695037
