epoch,train_loss,train_accuracy,"train_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))",val_loss,val_accuracy,"val_AlternatePrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=5))"
1,1.2761892032292155,0.33002644777297974,0.9741620063781739,0.0016629642910427518,inf,inf,0.48477946652306453,1.3279258105489942,0.3275132179260254,0.725857925415039,0.0008330451117621527,inf,inf,0.4228308359781901
2,1.2765034758382374,0.34391534328460693,0.5936949094136555,0.0010674079259236655,inf,inf,0.38343657387627494,1.331004880534278,0.3296296298503876,0.5045689900716146,0.0008214314778645834,inf,inf,0.36656218634711374
3,1.2778337077962028,0.3422619104385376,0.49690189626481795,0.0007981883154975043,inf,inf,0.3504418346616957,1.332085178958045,0.32010582089424133,0.45873633490668403,0.0007306416829427083,inf,1.807861073811849,0.33343416849772134
4,1.2776178914639684,0.3412036895751953,0.4570170455508762,0.0007058726416693794,inf,inf,0.3500017060173882,1.3322276221381293,0.3195767104625702,0.4679861280653212,0.00032022264268663194,inf,inf,0.35512012905544704
5,1.2776198661989635,0.34365078806877136,0.43540183438195124,0.0009314484066433377,inf,inf,0.3300952831904093,1.3285882459746468,0.32910051941871643,0.42239617241753474,0.0007020314534505208,inf,inf,0.3379341549343533
6,1.275596537358231,0.3453042209148407,0.4337519698672824,0.000609082645840115,inf,inf,0.3266463253233168,1.3271313309669495,0.32910051941871643,0.4202487097846137,0.0005320654975043403,inf,inf,0.3493443383110894
7,1.2715573067466417,0.34563490748405457,0.4311026202307807,0.0008575306998358833,inf,inf,0.34182991716596817,1.3229477180374993,0.3243386149406433,0.4385931650797526,0.00046755472819010415,inf,inf,0.3297469245062934
8,1.2708133338226213,0.34583333134651184,0.4315121942096286,0.0006130721833970811,inf,inf,0.3396441592110528,1.3221180386013456,0.3301587402820587,0.4598884582519531,0.0003569708930121528,inf,1.5817561679416232,0.3395515441894531
9,1.2701814944545429,0.34378308057785034,0.43677583270602754,0.000565301047431098,inf,inf,0.3364114152060615,1.3237324476242065,0.3296296298503876,0.3944147745768229,0.00044530232747395834,inf,inf,0.31898193359375
10,1.2700433572133383,0.34563490748405457,0.4098303582933214,0.0007457070880466037,inf,inf,0.33479057417975533,1.3188907967673407,0.351322740316391,0.3967262691921658,0.00025914510091145835,inf,inf,0.32257008022732203
11,1.2674234529336295,0.34596559405326843,0.4098721663157145,0.0007526318232218425,inf,inf,0.3340468327204386,1.3196613258785672,0.3275132179260254,0.41952857971191404,0.00027906629774305554,inf,inf,0.3511418236626519
12,1.268177721897761,0.3451058268547058,0.434728299246894,0.0007778141233656141,inf,inf,0.33798991574181453,1.3191167010201348,0.32804232835769653,0.4249209509955512,0.0006726582845052084,inf,inf,0.3354518890380859
13,1.2665157000223795,0.3462963104248047,0.42793330086602105,0.0006521887249416775,inf,inf,0.3352163526746962,1.317421747578515,0.3296296298503876,0.3892390780978733,0.00043288336859809026,inf,inf,0.32764036390516493
14,1.2660123397906622,0.3404761850833893,0.40862145953708223,0.0007893350389268663,inf,inf,0.3324761311213175,1.315955396493276,0.347089946269989,0.40443055894639757,0.0005836910671657986,inf,1.6622405158148872,0.3137791527642144
15,1.2643208265304566,0.35152116417884827,0.4148371113671197,0.0008048984739515517,inf,inf,0.33464824623531764,1.3135084244940016,0.34867724776268005,0.40238473680284287,0.00022782219780815972,inf,inf,0.33025343153211806
16,1.262581031024456,0.34067460894584656,0.39574132760365804,0.0006020678414238824,inf,inf,0.3191117074754503,1.3116090377171834,0.32910051941871643,0.4101112365722656,0.000537109375,inf,inf,0.3134160783555773
17,1.2588226873013708,0.3451058268547058,0.39436759418911405,0.0006544801923963759,inf,inf,0.33203698529137504,1.30779017607371,0.3312169313430786,0.42684588962131076,0.00046802096896701387,inf,inf,0.33214971754286027
18,1.257335687842634,0.34775131940841675,0.40930959913465714,0.0006719138887193468,inf,inf,0.3330452733569675,1.307330862681071,0.3380952477455139,0.39279564751519097,0.000748443603515625,inf,inf,0.3229179382324219
19,1.258689597249031,0.3434523940086365,0.41787242889404297,0.0007975763744778103,inf,inf,0.3318317068947686,1.3109683963987562,0.3460317552089691,0.44377386305067273,0.0005785624186197916,inf,inf,0.32415843539767797
20,1.2579114653997951,0.3452380895614624,0.4145050790574816,0.0006304184595743815,inf,inf,0.33620032999250626,1.3093063447210525,0.33492064476013184,0.4194591946072049,0.0003646002875434028,inf,inf,0.32012799580891926
21,1.2572034416927231,0.34861111640930176,0.4112437221739027,0.0006281667285495334,inf,inf,0.33008618354797364,1.3078791565365262,0.33174604177474976,0.39790768093532985,0.0003451877170138889,inf,inf,0.33656671312120223
