epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.199843762164874,0.7989960312843323,0.16527164334036185,0.8786380887031555
2,0.09499850423948661,0.8706505298614502,0.1556747850750319,0.8786380887031555
3,0.09031250304021549,0.8710631132125854,0.14994623664568996,0.8802855610847473
4,0.08699362133853003,0.8724384307861328,0.15418363832798082,0.8802855610847473
5,0.08512625550636849,0.8733324408531189,0.14883659404744817,0.8802855610847473
6,0.08437677378346667,0.8726447820663452,0.15063543548087843,0.879187285900116
7,0.08434855492846849,0.872782289981842,0.14699769779249575,0.8802855610847473
8,0.08577453445858711,0.8736074566841125,0.14697374079348238,0.879187285900116
9,0.08359505369759365,0.8729885816574097,0.14551821626497038,0.8775398135185242
10,0.08340282466630411,0.8740200996398926,0.14993052229384016,0.8797364234924316
11,0.0824728420045835,0.8736762404441833,0.1558597288242626,0.879187285900116
12,0.08327254715780341,0.8740888237953186,0.13698945075068905,0.879187285900116
13,0.08162251691522722,0.8751891255378723,0.1387079506417539,0.8758923411369324
14,0.08225465801959998,0.8745014667510986,0.14514342476931316,0.8780889511108398
15,0.0814452976990456,0.8744326829910278,0.14452513896182856,0.8775398135185242
16,0.08271344369379337,0.8742951154708862,0.14281131158314758,0.8769906759262085
17,0.08125483578756687,0.8751891255378723,0.1521111787466163,0.8780889511108398
18,0.08062706916126118,0.8747764825820923,0.14444504213081955,0.879187285900116
19,0.08330988537975413,0.8754642009735107,0.144535020208974,0.8786380887031555
20,0.07968487605731281,0.8750515580177307,0.14793676153234572,0.8780889511108398
21,0.08161461371289648,0.8758080005645752,0.1380254876094334,0.8780889511108398
22,0.08038592161118044,0.8749828338623047,0.14565006749930257,0.879187285900116
23,0.08110193690914798,0.8751203417778015,0.14597992981911045,0.8786380887031555
24,0.07946058006046512,0.8749140501022339,0.14662585662833105,0.8780889511108398
25,0.08126228700513706,0.8755329251289368,0.1444393306399103,0.879187285900116
26,0.08120149057413245,0.8756704926490784,0.14233806191760143,0.8780889511108398
27,0.07898462725561375,0.8753954172134399,0.13784707347019293,0.8775398135185242
28,0.0800742651815882,0.8758080005645752,0.13862484540405795,0.8775398135185242
29,0.07854696506152756,0.8756704926490784,0.14176994232975906,0.8769906759262085
30,0.07934200893745856,0.8757392168045044,0.14418765337093536,0.8780889511108398
31,0.07943797177900412,0.8756017088890076,0.1412817533228504,0.8786380887031555
32,0.07790689165732868,0.8760830760002136,0.14366039798037628,0.8769906759262085
33,0.08028568090938698,0.8753266334533691,0.15142204320379252,0.8588687777519226
34,0.07778753524514473,0.8757392168045044,0.14856144910727656,0.8769906759262085
35,0.07944912684276874,0.8755329251289368,0.15034637195481496,0.8780889511108398
36,0.07846967311675383,0.8754642009735107,0.14681510109609613,0.8775398135185242
37,0.07814804778301808,0.8753954172134399,0.14590262415621316,0.8769906759262085
38,0.07778840888042873,0.876358151435852,0.14568517231347153,0.8775398135185242
39,0.0788803362362145,0.8756017088890076,0.150858327557481,0.8780889511108398
40,0.07784375598248706,0.8762893676757812,0.14924260853757998,0.8775398135185242
41,0.07796614876023023,0.8757392168045044,0.15651131974229815,0.8775398135185242
42,0.07669675764919896,0.8762893676757812,0.15193695937985358,0.8786380887031555
43,0.07819844030433963,0.875876784324646,0.15665401024902662,0.8769906759262085
44,0.07806263064308612,0.8756704926490784,0.14925370582681022,0.874794065952301
45,0.07725311456553595,0.8756704926490784,0.15418956412494564,0.8775398135185242
46,0.07663078548439206,0.8762205839157104,0.15736178293626643,0.8769906759262085
47,0.07590064527655677,0.8760830760002136,0.16059408950933368,0.8780889511108398
48,0.07616718459581388,0.8767019510269165,0.16291367449959965,0.8764415383338928
49,0.07747434551793528,0.8764268755912781,0.16045946389345,0.8775398135185242
50,0.07660712583442282,0.8765644431114197,0.1573296951472223,0.8775398135185242
51,0.07603045158588899,0.8760142922401428,0.1587518440175865,0.8780889511108398
52,0.07686630343679524,0.8764268755912781,0.16226258320984374,0.8780889511108398
53,0.0779391537693456,0.8764956593513489,0.16041309440245669,0.8769906759262085
54,0.0764769325945843,0.8766332268714905,0.16078932030791432,0.8769906759262085
55,0.07643469724943049,0.8765644431114197,0.16744231835984852,0.8769906759262085
56,0.07690592257463838,0.8768395185470581,0.1660604822999713,0.8780889511108398
57,0.07647167000773113,0.8762205839157104,0.16486274269083162,0.8775398135185242
58,0.07621780836860106,0.8772521018981934,0.16532086853077282,0.8764415383338928
59,0.07825642983374072,0.8762205839157104,0.1619181468107854,0.879187285900116
60,0.0756459927677526,0.8760830760002136,0.16784282350404697,0.8780889511108398
61,0.07455660574915911,0.8762205839157104,0.1658867129540092,0.8780889511108398
62,0.07560225252269925,0.876358151435852,0.15843938807401256,0.8775398135185242
63,0.07611396826695987,0.8770458102226257,0.1702309635417116,0.8780889511108398
64,0.07610010256194535,0.8765644431114197,0.16842846528580235,0.8780889511108398
65,0.07531357847101904,0.8773208856582642,0.17383318737772765,0.8780889511108398
66,0.07480861159429972,0.8769082427024841,0.17610463536978138,0.8780889511108398
67,0.07551602268265709,0.8768395185470581,0.16979226813632659,0.8775398135185242
68,0.07459756825807948,0.8770458102226257,0.1692596797247075,0.8786380887031555
69,0.07657355817588547,0.8773896098136902,0.17282532120712638,0.8780889511108398
70,0.07517894331667424,0.8766332268714905,0.18240700800121307,0.8775398135185242
71,0.07459940476656522,0.8770458102226257,0.17992005685245563,0.8780889511108398
72,0.07442913703058676,0.8771833181381226,0.17310292415017048,0.8786380887031555
73,0.07445012770728057,0.8767707347869873,0.17813765678630178,0.8769906759262085
74,0.07467556797584615,0.877458393573761,0.17652969970795587,0.8780889511108398
75,0.07448881984847838,0.877458393573761,0.17188658693613076,0.8775398135185242
76,0.07671899710169737,0.8764956593513489,0.17310103405748536,0.8775398135185242
77,0.07515394531714496,0.8775271773338318,0.17394405708791139,0.8769906759262085
78,0.07523341955111301,0.877939760684967,0.17121525823476436,0.8780889511108398
79,0.07442942661224296,0.8778022527694702,0.18726781924576216,0.8775398135185242
80,0.074427937643472,0.8773896098136902,0.1812532944220672,0.8775398135185242
81,0.07512237822573606,0.8777334690093994,0.17316154739596779,0.8758923411369324
82,0.07424159366821588,0.8777334690093994,0.18060790997335446,0.8780889511108398
83,0.07367295388653632,0.8770458102226257,0.18098783738583513,0.8775398135185242
84,0.07467865483959596,0.8772521018981934,0.18695358890265307,0.8780889511108398
85,0.07463124875098244,0.8771833181381226,0.18309481402384611,0.8786380887031555
86,0.07321261162120818,0.8773208856582642,0.18681425714610006,0.8769906759262085
87,0.0744743720762994,0.8773896098136902,0.18431028094597754,0.8775398135185242
88,0.0755276547929382,0.8775271773338318,0.18351893458611537,0.8780889511108398
89,0.07506169452765582,0.8772521018981934,0.18267505580085774,0.8786380887031555
90,0.07391340316392778,0.8775271773338318,0.18686826997158773,0.8786380887031555
91,0.0747505534197289,0.8772521018981934,0.18559277121208706,0.8780889511108398
92,0.07370916952065418,0.8775959014892578,0.18860664357723153,0.8780889511108398
93,0.07433472636592253,0.8780085444450378,0.19465739936830218,0.8786380887031555
94,0.07488083250731245,0.8778022527694702,0.18300186515376538,0.8769906759262085
95,0.07412785972641649,0.8767019510269165,0.18954980320704634,0.8775398135185242
96,0.07486958523024353,0.8775959014892578,0.1897329888817198,0.8775398135185242
97,0.0742826444868617,0.8770458102226257,0.1876736069725611,0.8775398135185242
98,0.07374489777602047,0.8777334690093994,0.19244472779669608,0.8780889511108398
