epoch,train_loss,train_accuracy,"train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))","train_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))",val_loss,val_accuracy,"val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=7))","val_AlternateSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))"
1,0.6201686717803365,0.19262950122356415,inf,0.40616851580998775,0.5216462933100187,0.20000000298023224,inf,inf
2,0.46815846192945243,0.43010246753692627,inf,0.42666031424750933,0.4416067567672807,0.6463320255279541,inf,0.4020491997722672
3,0.4148240690058355,0.6733101606369019,inf,0.4931743118471275,0.4093692125941095,0.6972972750663757,inf,0.5399465947016048
4,0.38869356224266294,0.7096925973892212,inf,0.5309832069582114,0.385206556211599,0.7297297120094299,inf,0.5730474217217943
5,0.3748282849434594,0.730657160282135,inf,0.5993048554122509,0.3714768733331549,0.7343629598617554,inf,0.5889253539112416
6,0.362218561692444,0.728588879108429,inf,inf,0.36927027605202517,0.7320463061332703,inf,0.6319354285112759
7,0.3558717975270519,0.731033205986023,inf,inf,0.35439604593192037,0.7335907220840454,inf,0.6095785264544159
8,0.3446448053109965,0.75688636302948,inf,inf,0.34993306740454816,0.7351351380348206,inf,0.6812523482782156
9,0.3428027063638303,0.7617749571800232,inf,inf,0.34668730356191335,0.7652509808540344,inf,inf
10,0.3388628608973733,0.7711760997772217,inf,inf,0.3386290185304306,0.7675675749778748,inf,inf
11,0.3335812209462191,0.7787910103797913,inf,inf,0.33441342601952284,0.7675675749778748,inf,inf
12,0.3236920657304951,0.7871580123901367,inf,inf,0.3264910768461131,0.7675675749778748,inf,0.7368142440734122
13,0.32413988461561644,0.7871580123901367,inf,inf,0.3253983519368085,0.7691119909286499,inf,inf
14,0.3222611695744617,0.7833035588264465,inf,inf,0.33017521660005755,0.7644787430763245,inf,inf
15,0.3150311082637331,0.7738084197044373,inf,inf,0.31700108790023607,0.7637065649032593,inf,inf
16,0.31637393888010745,0.7776628732681274,inf,inf,0.3182224658759017,0.7629343867301941,inf,inf
17,0.31222570134953975,0.7816113829612732,inf,inf,0.3198683120853264,0.7652509808540344,inf,inf
18,0.30526397161513447,0.7821754217147827,inf,inf,0.3111542133154415,0.7629343867301941,inf,inf
19,0.30740690379543845,0.7715521454811096,inf,inf,0.30584241640622073,0.760617733001709,inf,inf
20,0.3003486690777227,0.7743724584579468,inf,inf,0.30252893388965113,0.760617733001709,inf,inf
21,0.3012791603871436,0.7751245498657227,inf,inf,0.3028408732672452,0.7629343867301941,inf,inf
22,0.297661884049852,0.7843376994132996,inf,inf,0.30147205981678565,0.7652509808540344,inf,inf
23,0.28803030458345813,0.788098156452179,inf,inf,0.2949880869523716,0.7637065649032593,inf,inf
24,0.2885183143642278,0.7837736010551453,inf,inf,0.2973555589796078,0.7683397531509399,inf,inf
25,0.289160466054219,0.7829275131225586,inf,inf,0.29456388292766295,0.7660231590270996,inf,inf
26,0.28456071706317343,0.7855598330497742,inf,inf,0.29622092228458236,0.7629343867301941,inf,inf
27,0.28567192301058086,0.7812353372573853,inf,inf,0.29535292636090327,0.7629343867301941,inf,inf
28,0.2844706823916577,0.7841496467590332,inf,inf,0.2920248209148163,0.7629343867301941,inf,inf
29,0.28759499029157526,0.7823634743690491,inf,inf,0.29301268695231514,0.761389970779419,inf,inf
30,0.2820981804199547,0.7760646939277649,inf,inf,0.29231973119487287,0.760617733001709,inf,inf
31,0.28306347823017197,0.7798251509666443,inf,inf,0.2864210524517093,0.761389970779419,inf,inf
32,0.28088135176024676,0.7833975553512573,inf,inf,0.28534215458702705,0.7799227833747864,inf,inf
33,0.27683602018598225,0.7874400615692139,inf,inf,0.2842773861225378,0.7791506052017212,inf,inf
34,0.2719467010347152,0.7821754217147827,inf,inf,0.28185877668848525,0.7799227833747864,inf,inf
35,0.27818933205822194,0.7830215096473694,inf,inf,0.2877519074337263,0.7791506052017212,inf,inf
36,0.27459147324996525,0.7779449224472046,inf,inf,0.2837839319902333,0.7783783674240112,inf,inf
37,0.2735358425707973,0.7764407396316528,inf,inf,0.27999227878596133,0.7822393774986267,inf,inf
38,0.27203835038368424,0.7828335165977478,inf,inf,0.2806908578238627,0.7791506052017212,inf,inf
39,0.2749622005600147,0.7862179279327393,inf,inf,0.28254681091514317,0.7837837934494019,inf,inf
40,0.2698854591082537,0.7860298752784729,inf,inf,0.27228179305550543,0.785328209400177,inf,inf
41,0.2649111631076832,0.7849017381668091,inf,inf,0.2739032819294013,0.7822393774986267,inf,inf
42,0.2695041524055174,0.7800131440162659,inf,inf,0.2744479843788603,0.784555971622467,inf,inf
43,0.2662702411155643,0.7844316959381104,inf,inf,0.2768382978388052,0.7868725657463074,inf,inf
44,0.27251799457826104,0.7815173268318176,inf,inf,0.2785617894707964,0.7868725657463074,inf,inf
45,0.26989225285641916,0.7821754217147827,inf,inf,0.27248939306207515,0.784555971622467,inf,inf
46,0.2707314086043068,0.7816113829612732,inf,inf,0.27155256614104095,0.7868725657463074,inf,inf
47,0.2640062830598292,0.7907304763793945,inf,inf,0.2740758344991065,0.7884169816970825,inf,inf
48,0.26621729958260054,0.7884742021560669,inf,inf,0.2704990215727735,0.7884169816970825,inf,inf
49,0.26479893209576544,0.7855598330497742,inf,inf,0.2748113544997175,0.7876448035240173,inf,inf
50,0.2662459734339489,0.7844316959381104,inf,inf,0.27020790551785334,0.7837837934494019,inf,inf
51,0.25962270335510895,0.7786030173301697,inf,inf,0.26930266965806543,0.784555971622467,inf,inf
52,0.2591669670710127,0.7830215096473694,inf,inf,0.2673236565204405,0.785328209400177,inf,inf
53,0.2621269781550692,0.7820814251899719,inf,inf,0.2707290340267755,0.785328209400177,inf,inf
54,0.2598556516450972,0.7821754217147827,inf,inf,0.2668310261750028,0.7876448035240173,inf,inf
55,0.2593021653646733,0.7807652354240417,inf,inf,0.2684864481620732,0.7783783674240112,inf,inf
56,0.2603245130937859,0.7818933725357056,inf,inf,0.2651818553909569,0.7814671993255615,inf,inf
57,0.25681996630449166,0.7786030173301697,inf,inf,0.2636479470475392,0.7814671993255615,inf,inf
58,0.25612082618125787,0.7780389189720154,inf,inf,0.26259215377829215,0.7837837934494019,inf,inf
59,0.25827161524928843,0.774278461933136,inf,inf,0.26637193074578097,0.7830115556716919,inf,inf
60,0.2582860664910419,0.7769107818603516,inf,inf,0.2701341218752447,0.7806949615478516,inf,inf
61,0.2585993498696543,0.7708940505981445,inf,inf,0.263332152126455,0.7783783674240112,inf,inf
62,0.2587494516375129,0.7747485041618347,inf,inf,0.2650293557233505,0.7837837934494019,inf,inf
63,0.25896053191079477,0.7830215096473694,inf,inf,0.26544674024785214,0.7876448035240173,inf,inf
64,0.25990822536285113,0.7791670560836792,inf,inf,0.2651069150268579,0.7837837934494019,inf,inf
65,0.2583430108147663,0.7793551087379456,inf,inf,0.2649971917535552,0.7822393774986267,inf,inf
66,0.25848002002044335,0.7743724584579468,inf,inf,0.2615754628923499,0.7822393774986267,inf,inf
67,0.25678306410660734,0.7710820436477661,inf,inf,0.2611110227612349,0.7822393774986267,inf,inf
68,0.2542659388582012,0.7719281911849976,inf,inf,0.25990318251502237,0.7806949615478516,inf,inf
69,0.25769077714403604,0.7770988345146179,inf,inf,0.2628359339984232,0.7837837934494019,inf,inf
70,0.2565546269211692,0.7802011966705322,inf,inf,0.2630338149262132,0.7783783674240112,inf,inf
71,0.25706557709492056,0.7731503248214722,inf,inf,0.2581854186111284,0.7837837934494019,inf,inf
72,0.25484417002536053,0.7761586904525757,inf,inf,0.2573891523999241,0.7791506052017212,inf,inf
73,0.2542072565217584,0.7783209681510925,inf,inf,0.26156170630586234,0.7814671993255615,inf,inf
74,0.25483596177217976,0.7740904092788696,inf,inf,0.2598605983709607,0.7783783674240112,inf,inf
75,0.25161947499766674,0.7740904092788696,inf,inf,0.26610010960007363,0.7544401288032532,inf,inf
76,0.25559970153038014,0.7780389189720154,inf,inf,0.2620872066540998,0.7806949615478516,inf,inf
77,0.2532919383416173,0.7713640928268433,inf,inf,0.2627906136135552,0.7552123665809631,inf,inf
78,0.25494453286977165,0.7711760997772217,inf,inf,0.2594959330565941,0.7783783674240112,inf,inf
79,0.2541123488954437,0.7743724584579468,inf,inf,0.260746929503276,0.777606189250946,inf,inf
80,0.25304128545587384,0.7696719169616699,inf,inf,0.2597089996617966,0.7783783674240112,inf,inf
81,0.25390022041789784,0.7754065990447998,inf,inf,0.2586504990566778,0.7791506052017212,inf,inf
82,0.24959697946364623,0.7751245498657227,inf,inf,0.2603905359716701,0.7783783674240112,inf,inf
83,0.25291918635194605,0.7705180048942566,inf,inf,0.2553871825529707,0.7791506052017212,inf,inf
84,0.24952520038654766,0.7721161842346191,inf,inf,0.25469151808341084,0.7783783674240112,inf,inf
85,0.25103448737644346,0.771834135055542,inf,inf,0.25525457769262827,0.7791506052017212,inf,inf
86,0.24841620640558942,0.7751245498657227,inf,inf,0.2539712860558167,0.7814671993255615,inf,inf
87,0.25059644804541886,0.77672278881073,inf,inf,0.25387808816367946,0.7783783674240112,inf,inf
88,0.247296510277461,0.7737143635749817,inf,inf,0.2541145248855144,0.777606189250946,inf,inf
89,0.24927354926131365,0.7757826447486877,inf,inf,0.25494037679140175,0.7783783674240112,inf,inf
90,0.2485000896813768,0.774278461933136,inf,inf,0.25447488547800495,0.7783783674240112,inf,inf
91,0.24610386716029573,0.7834916114807129,inf,inf,0.2527223386064639,0.7791506052017212,inf,inf
92,0.2458579208452539,0.7770988345146179,inf,inf,0.2540473953419203,0.7783783674240112,inf,inf
93,0.24847185201316702,0.7757826447486877,inf,inf,0.2531574003300385,0.7783783674240112,inf,inf
94,0.24576671272730483,0.7800131440162659,inf,inf,0.25516127692987983,0.7544401288032532,inf,inf
95,0.24898660745077622,0.7701419591903687,inf,inf,0.25112302686080246,0.7783783674240112,inf,inf
96,0.24735602848274169,0.7754065990447998,inf,inf,0.2546822787413321,0.777606189250946,inf,inf
97,0.24891598468222179,0.7730563282966614,inf,inf,0.25340227868694526,0.7783783674240112,inf,inf
98,0.24820814022245366,0.7724922299385071,inf,inf,0.2538438717304891,0.777606189250946,inf,inf
99,0.247128782877336,0.7755005955696106,inf,inf,0.25256533821222754,0.7783783674240112,inf,inf
100,0.24698005154440736,0.7776628732681274,inf,inf,0.2523392432582327,0.7783783674240112,inf,inf
