epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))"
1,0.9291149712837273,0.456379234790802,inf,0.46054632769814696,0.8467076139630012,0.5049505233764648,inf,0.3171112942245771
2,0.7383344608950112,0.4876449704170227,inf,0.5346096996959534,0.7105842198965684,0.5742574334144592,inf,0.4305971433531563
3,0.6232552109613352,0.6313666105270386,inf,0.49316720996025853,0.6321013446124095,0.6402640342712402,inf,0.4002354639881062
4,0.5885268008681036,0.6525466442108154,inf,0.5871135769739084,0.5678221307835489,0.6402640342712402,inf,0.40588198967699735
5,0.541702999931867,0.6555723547935486,inf,0.6020204568635106,0.5176528692245483,0.6402640342712402,inf,0.3538032387787441
6,0.4637056641123613,0.6555723547935486,inf,0.5260178724552486,0.4817657363864611,0.6468647122383118,inf,0.3713980350854262
7,0.42329183946727866,0.6591023802757263,inf,0.48298673942440845,0.45575492843142096,0.6600660085678101,inf,0.30118384451236363
8,0.42126151650655463,0.6621280908584595,inf,0.5095869796895869,0.43349458277225494,0.6633663177490234,inf,0.2931718646355395
9,0.4318660920272108,0.6641452312469482,inf,0.5377667547668171,0.42044302399428385,0.6732673048973083,inf,0.3875459455094247
10,0.3870978934703443,0.6787695288658142,inf,0.5394256589563445,0.4019261488936982,0.7062706351280212,inf,0.3245623426617317
11,0.3931560685086027,0.675743818283081,inf,0.5578302198048218,0.39322602074101287,0.7062706351280212,inf,0.3409656218762668
12,0.40723825539233255,0.675743818283081,inf,0.6300624427527398,0.38797748313759856,0.7062706351280212,inf,0.3889876761526432
13,0.3687530702952758,0.6858295798301697,inf,inf,0.3784295553868672,0.7062706351280212,inf,0.35077921849376753
14,0.36910370789660224,0.6838123798370361,inf,0.5569443323014771,0.3744676852563642,0.7062706351280212,inf,0.4014563110639464
15,0.35268225547022225,0.6974281668663025,inf,0.5495322314581771,0.3709264803888663,0.7095709443092346,inf,0.420189731525925
16,0.372889445278907,0.6933938264846802,inf,0.6369536609783664,0.376954529785885,0.6963696479797363,inf,0.48772106530531395
17,0.3821656936190726,0.6908724308013916,inf,0.8430575163079648,0.36690535452568307,0.7095709443092346,inf,0.42507761829304247
18,0.36791414415040674,0.7135652899742126,inf,0.7391518831811409,0.35379734705641586,0.7095709443092346,inf,0.4240453468178803
19,0.32968992247863455,0.7150781750679016,inf,inf,0.3594364471874147,0.7095709443092346,inf,0.4491693568679522
20,0.3467068751222635,0.714573860168457,inf,0.7484799492275408,0.3507454551334651,0.6666666865348816,inf,0.40881900067599314
21,0.3507374784357375,0.7100353240966797,inf,inf,0.34770745784044266,0.7095709443092346,inf,0.49513593709693765
22,0.3502989501563671,0.70146244764328,inf,0.7790916552309131,0.34892303538772296,0.6765676736831665,inf,0.43254860392156635
23,0.3445286092368027,0.714573860168457,inf,0.7026129539454011,0.34459240214442305,0.6864686608314514,inf,0.4685467774013303
24,0.3236347263639649,0.7070095539093018,inf,inf,0.33982428500674805,0.6666666865348816,inf,0.41168500792305424
25,0.3285068621819695,0.7261724472045898,inf,0.6815854715798443,0.33964224075371363,0.6732673048973083,inf,0.4091322916858601
26,0.32504229666338036,0.7196167707443237,inf,0.6133832216821175,0.3378950555650693,0.6633663177490234,inf,0.4364948182735803
27,0.3371656512802323,0.729198157787323,inf,inf,0.3389659952723755,0.6831682920455933,inf,0.46568345123866817
28,0.3216232399715752,0.7281895875930786,inf,inf,0.33822078679530126,0.6732673048973083,inf,0.4616661071777344
29,0.31924615259472044,0.7281895875930786,inf,inf,0.3356526242393368,0.6765676736831665,inf,0.4766709489642449
30,0.293588396327557,0.7362582087516785,inf,0.5993071674463062,0.33292431201574935,0.6732673048973083,inf,0.4748227191421221
31,0.3211887287678289,0.7286939024925232,inf,inf,0.3316111289105325,0.6732673048973083,inf,0.4883366530796267
32,0.3037573992857051,0.7302067279815674,inf,inf,0.3302226943789788,0.669966995716095,inf,0.48893016239382187
33,0.29994707104403184,0.7397881746292114,inf,inf,0.3327753053240056,0.669966995716095,inf,0.576631635989783
34,0.2947684792884619,0.7312153577804565,inf,inf,0.33192343405395186,0.6633663177490234,inf,0.46513751767716316
35,0.31257539338473694,0.7342410683631897,inf,inf,0.33012382320637973,0.6633663177490234,inf,0.4981043293790997
36,0.3208158371459684,0.7372667789459229,inf,inf,0.32908461383491194,0.6732673048973083,inf,inf
37,0.31363258339831085,0.7372667789459229,inf,inf,0.3270807200164165,0.6633663177490234,inf,0.5142624513158258
38,0.3287384635408952,0.7443267703056335,inf,inf,0.3293329229894674,0.6732673048973083,inf,0.498579241194815
39,0.2939757413167585,0.7382753491401672,inf,inf,0.3303382693315452,0.669966995716095,inf,inf
40,0.3235413641330788,0.7448310852050781,inf,inf,0.3312980691498181,0.6831682920455933,inf,0.5715605537846403
41,0.3045926556706568,0.7302067279815674,inf,inf,0.328542134390687,0.6765676736831665,inf,0.5593653444973927
42,0.3278289317072694,0.7377710342407227,inf,inf,0.32662311055750215,0.6633663177490234,inf,inf
43,0.2763797186524444,0.7438225150108337,inf,inf,0.3272800771695263,0.6732673048973083,inf,0.5746381687668135
44,0.3172274213676849,0.7377710342407227,inf,inf,0.32578114588867946,0.669966995716095,inf,0.5397834957770582
