epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.932813897624228,0.4573878049850464,0.8254883920280939,inf,0.6369396986950198,0.4771710676108367,0.24230969650125614,0.8620172963952119,0.5049505233764648,1.1555726753090911,0.608279084259609,0.4644768013144439,0.347592146891468,0.23877619797328734
2,0.7639202335958458,0.5259707570075989,inf,inf,0.33474020544762356,0.5134236173272412,0.19374448828730706,0.7491812469824305,0.5973597168922424,1.3798124925145563,0.670874721599075,0.3393385635232026,0.34276717563845077,0.24354691775339954
3,0.6691959878599895,0.6464952230453491,inf,inf,0.3083866764845837,0.4250369808992122,0.23062972274262117,0.6978023828200575,0.6402640342712402,1.4299521536197302,0.6257485983506689,0.3471707398036741,0.3155754107349324,0.3099049082342184
4,0.660009649654183,0.6525466442108154,inf,inf,0.32908796761577525,0.5003757822988184,0.2517575070227058,0.6610740108310051,0.6402640342712402,inf,0.709058329744159,0.40103102630039433,0.28561704563644696,0.28839693429335106
5,0.6319292016693803,0.6550680994987488,inf,inf,0.35410061708937207,0.5063640094194256,0.27716907405183244,0.6326022552994063,0.6402640342712402,inf,0.7402579649439398,0.3969180808877045,0.3055183932466327,0.3016218959160571
6,0.5633587552457001,0.6545637845993042,inf,0.5240781826492774,0.34983546058243836,0.43943925763739916,0.2439922779728713,0.6043110028752741,0.6468647122383118,inf,0.5595532903131449,0.4249404691300302,0.2583810968219109,0.22798778875818793
7,0.5338498701535567,0.6570852398872375,inf,0.4828912301700065,0.31021368531488425,0.42334775567333927,0.220867642613708,0.5869230296251908,0.6501650214195251,inf,0.9099865319593897,0.4771257436500405,0.25231867016486403,0.271327054725503
8,0.5380593690436674,0.6585980653762817,inf,0.5516148663237167,0.342515835996534,0.4283886570003608,0.22983178433545579,0.5731714356620357,0.6534653306007385,inf,inf,0.5695514858893629,0.2336663210167075,0.30184173583984375
9,0.5554688392813367,0.6575894951820374,inf,inf,0.4628131786051623,0.43850120895081995,0.1910877858726984,0.5647050710219257,0.6501650214195251,inf,0.815845363544968,0.4985933663710108,0.26328256894957347,0.25614219341637956
10,0.51857740824619,0.6611195206642151,inf,0.5573496008924355,0.3510309281896372,0.4417940693660977,0.18437999745163483,0.5490722251388261,0.6534653306007385,1.4683083588222288,0.8819855743984006,0.4637778839975033,0.2532281425763976,0.18112078702674722
11,0.5227131084200928,0.6575894951820374,inf,0.5472553496617624,0.4444273696291921,0.4636290737839996,0.18503060748482197,0.5480424098248752,0.6501650214195251,inf,0.7651584733207271,0.4677129961409659,0.2529937636177495,0.19908326077011396
12,0.5496831169173086,0.6601109504699707,1.216360270837431,0.5108819147462867,0.44668032804752683,0.5200055857173732,0.18207343931220454,0.5411138753846007,0.6633663177490234,1.4708596715387308,0.582228642589641,0.5161877938036649,0.30807432138694907,0.20001791108329342
13,0.5073619418596496,0.6575894951820374,1.1413177963721388,0.4878950660625163,0.42090378432977393,0.5100308134628403,0.17715778884061326,0.5303303543126808,0.6633663177490234,1.6091980844173792,0.5912196321307488,0.4824491356903652,0.33098008497706,0.14780715726456553
14,0.5037216400025321,0.6606152057647705,inf,0.47531676571598097,0.38325480052403044,0.4468825834975589,0.17165555272783553,0.5228790393415487,0.6600660085678101,inf,0.6370907549588185,0.48500975122991596,0.27106748436981776,0.24374624468245595
15,0.4921035906190894,0.6656581163406372,inf,0.4274140777855902,0.35319680073222176,0.4508206760576235,0.14942761439071048,0.5194728605027469,0.6633663177490234,inf,0.6364870971103884,0.4601165843459795,0.2890785775094662,0.13611892484269053
16,0.5118420278649141,0.6646495461463928,inf,inf,0.39304254875808464,0.5275384603674573,0.1461868092103641,0.5306294521070877,0.6501650214195251,1.4775813120716024,0.5661091714535119,0.4070564845822892,0.369809294646641,0.18565653405099544
17,0.5242522656568599,0.6606152057647705,inf,0.40694505995274705,0.4687669874633503,0.674067204674178,0.15463508152570882,0.5134444225509212,0.6666666865348816,inf,0.7071352184943434,0.48710850049864574,0.33439647026781766,0.11968074204786769
18,0.5070638350566601,0.6686838269233704,1.2863268260375118,0.438287220179895,0.4687761132555209,0.5635793326330967,0.13664082034689481,0.504097691684399,0.6600660085678101,1.7686686965654481,0.6553824082860407,0.43978818857444907,0.3172848179655255,0.2633263929834906
19,0.46774082541884526,0.6671709418296814,inf,0.4495359477728815,0.38736122944315926,0.4819675429922635,0.12991204446037705,0.5095842250113217,0.669966995716095,1.66510009765625,0.3878288269042969,0.4475621817246923,0.40298465512833503,0.296642892765549
20,0.4862612955254749,0.6611195206642151,inf,0.4206226112133446,0.4988903005452569,0.6047492976490173,0.14921993798896915,0.49811330775045,0.669966995716095,1.749101530830815,0.641756867462734,0.519930695587734,0.31794220546506485,0.21113176165886646
21,0.48856256434593603,0.6681795120239258,inf,0.3817623806223099,0.37662188174853,0.5792686151955669,0.15772633921067106,0.4969614710447923,0.669966995716095,1.811698337770858,0.5451837755599112,0.4653009198746591,0.35581261256955704,0.2406147021167683
22,0.4891116820816692,0.6681795120239258,1.1913607505780472,0.41187179730703455,0.4424507467193961,0.5916073422800462,0.11358389300261504,0.4898418756026142,0.6732673048973083,1.7460512845021374,0.5706025609430277,0.5096045979913676,0.32283016420760247,0.16065167481044554
23,0.4750355791291811,0.667675256729126,inf,0.37576085119671787,0.3870443236911604,0.5294272190513879,0.16562409632658232,0.4889771544708396,0.6765676736831665,inf,0.6446625691539837,0.4389780692334445,0.3567371278438928,0.2114923135289606
24,0.45434651801262305,0.6742309927940369,inf,0.40895345506958436,0.42050674313404524,0.4816503993800429,0.14193639738498304,0.4808345453919105,0.6732673048973083,1.7797506800237692,inf,0.45692055180387675,0.3242988226548681,0.11524714164014133
25,0.459491102526562,0.6631366610527039,1.1982517041423002,0.4382478275120398,0.4391784154280008,0.5101135988704494,0.14332923439682507,0.48277225640584837,0.6765676736831665,1.710976222776017,0.49020374945874484,0.44953346252441406,0.317580169101931,0.19654646909461831
