epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.9290200577965944,0.456379234790802,0.834885827272223,inf,0.6477651797077975,0.46414573577862994,0.2489832536398108,0.846606675183998,0.5049505233764648,1.2135664382070865,0.7272505850162146,0.45034223232629167,0.3326312820866423,0.2628418634522636
2,0.7383475319004729,0.4866364002227783,inf,inf,0.312286165894055,0.538526750001751,0.23235172019351003,0.7108987637285916,0.5742574334144592,inf,0.5711988053231869,0.25180884127346975,0.40303969833086123,0.3123429316394734
3,0.6235381565831026,0.6313666105270386,inf,inf,0.2570966658045034,0.4835149331729362,0.2905689812934929,0.6326380360801265,0.6402640342712402,inf,0.8505918394844487,0.2783076988076264,0.43052403432018355,0.35558721254456715
4,0.5889794699481277,0.6525466442108154,inf,inf,0.2804201604052506,0.6161934871584247,0.3600139866388933,0.5684746948053252,0.6402640342712402,inf,inf,0.34384824644844486,0.39121745667367613,0.34654097287160046
5,0.5422418221168273,0.6555723547935486,inf,inf,0.3269370746835892,0.6089775121184088,0.42222434631276184,0.5183564610076401,0.6402640342712402,inf,0.8137182199730063,0.37059917090074074,0.3769866475519144,0.442269374739449
6,0.46428090368835934,0.6555723547935486,inf,inf,0.3334103981839968,0.5234656132914701,inf,0.4825114467233982,0.6468647122383118,inf,inf,0.43004838475641216,0.36882141401182933,inf
7,0.4239040951678569,0.6591023802757263,inf,inf,0.29096904683168934,0.4881057750424959,inf,0.4563508261487169,0.6600660085678101,inf,1.1346581656977814,0.4238185702629809,0.3168001984650234,0.2778255084775529
8,0.4218347498348781,0.6611195206642151,inf,inf,0.31058741062530587,0.5062197276524135,inf,0.43410370878453525,0.6600660085678101,inf,inf,0.5124854501688255,0.31296841603405073,0.22197022528018592
9,0.43242314161266043,0.6641452312469482,inf,inf,0.431319672274087,0.5307418233616849,0.2700837511368602,0.42106461721771166,0.6732673048973083,inf,inf,0.3925708015010042,0.3955744077574532,0.22717263563623968
10,0.38764735752721025,0.6787695288658142,inf,inf,0.3424127755176267,0.5469185183701526,0.32750925002946785,0.40245710116512373,0.7062706351280212,inf,inf,0.4463768185309644,0.3280917383589835,0.23914979988673948
