epoch,train_loss,train_accuracy,"train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))",val_loss,val_accuracy,"val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_NotSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_NotCoExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=5))"
1,1.2513953607943322,0.3078042268753052,0.01862245135837131,0.3219622214635213,0.023770697911580405,inf,1.2712673491901822,0.3164021074771881,0.005899132622612847,0.15529335869683158,0.027009752061631944,inf
2,1.197564154697789,0.3214946985244751,0.002256464958190918,0.11053035259246827,0.024152954419453938,inf,1.2359459572368199,0.32380953431129456,0.0015753851996527777,0.08869789971245659,0.022019407484266493,1.9276339213053386
3,1.1733827488289938,0.3214285671710968,0.0017399522993299696,0.09735085169474283,0.026749743355645075,inf,1.2176768713527255,0.3206349313259125,0.0016680399576822916,0.12219200134277344,0.05187772115071614,inf
4,1.1682470679283141,0.3185185194015503,0.002048582500881619,0.10510558817121718,0.023650651507907443,inf,1.228577689329783,0.32010582089424133,0.0008867051866319445,0.10716010199652778,0.018684260050455728,inf
5,1.174576876891984,0.3236772418022156,0.001254023445977105,0.10450795756445991,0.02520048353407118,inf,1.224463607205285,0.33174604177474976,0.0009202745225694444,0.10070317586263021,0.028727298312717014,inf
6,1.1741588160395622,0.31911376118659973,0.0012636899948120118,0.10193261040581597,0.02343046400282118,inf,1.225648930337694,0.31587302684783936,0.0007318284776475694,0.09268519083658854,0.025467936197916666,inf
7,1.1719012704160479,0.3246031701564789,0.0010038402345445422,0.09708173010084364,0.02366180419921875,inf,1.221753446261088,0.3243386149406433,0.0006376478407118056,0.09540303548177083,0.02610613505045573,inf
8,1.1681164157059458,0.32592591643333435,0.0008445421854654948,0.09136630164252388,0.0231372250450982,inf,1.2200108461909824,0.33597883582115173,0.00032293531629774304,0.08476185268825955,0.0208335452609592,inf
9,1.165057099527783,0.3255290985107422,0.0008977916505601671,0.08744074238671197,0.0217041015625,inf,1.2143997059928047,0.32698413729667664,0.00026346842447916665,0.09359550476074219,0.03674117194281684,inf
10,1.1617922292815315,0.3185185194015503,0.0007227261861165365,0.09797297848595513,0.027556366390652128,inf,1.209875108136071,0.32116401195526123,0.00015470716688368056,0.080042478773329,0.034480709499782984,inf
11,1.1590378602345786,0.324272483587265,0.0005865203009711371,0.09333520465426975,0.020442297723558215,inf,1.2127187503708734,0.3232804238796234,9.104410807291667e-05,0.095319578382704,0.010293494330512153,inf
12,1.164010263979435,0.32499998807907104,0.0007305304209391276,0.09424025482601589,0.025566127565171983,inf,1.2179838260014852,0.32910051941871643,0.00022866990831163194,0.1177660624186198,0.04354900783962674,2.354591793484158
13,1.169596389763885,0.32407405972480774,0.0009640879101223416,0.10315400494469537,0.02498111989763048,inf,1.2252735416094462,0.3354497253894806,0.00012524922688802084,0.08715396457248265,0.024812995062934027,inf
14,1.1648946372999085,0.32407405972480774,0.0005780723359849718,0.07913853592342801,0.023481122652689614,inf,1.212152237362332,0.3253968358039856,0.0002724541558159722,0.08403379652235243,0.03655408223470052,inf
15,1.1560385629534722,0.33273810148239136,0.00048619376288519967,0.07830929226345486,0.02934534814622667,inf,1.2095927900738186,0.3253968358039856,0.00029479132758246525,0.08760185241699218,0.027207226223415797,inf
