epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,0.9386682962702814,0.5423393845558167,inf,inf,0.5983319104274857,0.4436523397392202,0.22205417646425907,0.8386200123758458,0.6287769675254822,inf,0.4481588068293102,0.4846143366685554,0.4156390197241484,0.17494541829201712
2,0.8654804230850434,0.6247116923332214,0.9952653296639986,inf,0.48660828064535266,0.3823999670064338,0.16438380535517896,0.7978428184096493,0.6848920583724976,0.8618024569838795,0.34817985100532645,0.46913400336877625,0.36530227447623637,0.13730542172691715
3,0.824046844578235,0.5976935625076294,0.9600998905217536,0.3746985542439969,0.45550949239285193,0.3242999038963674,0.11872967041541482,0.7856234289816956,0.6719424724578857,0.8273154016750962,0.3104296460080503,0.43529349654468136,0.3844501153746648,0.0877882113207632
4,0.7999014585374672,0.611367404460907,0.9524491702284769,0.34859525823147497,0.44140032295868775,0.33073564088233165,0.08310809308123365,0.7663568191563905,0.6805755496025085,0.7898197529920891,0.3365611264954752,0.4847030853157613,0.3055627239284231,0.06709725932398838
5,0.8080120825878928,0.6281713247299194,0.92679307884145,0.3545955466332837,0.45366679663970094,0.3499090807460179,0.06858502615278013,0.76354594773321,0.6820144057273865,0.8439093774824,0.2987017871728584,0.41263948269744416,0.39249141180693214,0.05432662506824109
6,0.7801378120885831,0.6280065774917603,0.8800581914242183,0.3407021134813255,0.43575265474408587,0.3467347080462447,0.059100940015828496,0.7623814544570979,0.6834532618522644,0.836076914374508,0.29519497013803736,0.46712131642583593,0.3766952272671372,0.04547629149547264
7,0.7689993713503686,0.6700164675712585,0.8950069062063627,0.32704179866291655,0.4130057054145314,0.36013879308076663,0.04912764210010243,0.7362504694888841,0.6892086267471313,0.7499939149885035,0.3184542122171886,0.4196209267004212,0.3604047387393553,0.05500913647684588
8,0.7874511837959289,0.6706754565238953,0.8767787879872545,0.34052028388620537,0.4655007219760217,0.3905073976962366,0.0511834161443131,0.7666333580195014,0.6892086267471313,0.7788920295772268,0.29073591196714943,0.4749564128135567,0.40138033610671314,0.03741021571097089
9,0.7835266218564221,0.6799011826515198,0.859839839578789,0.33830455842419205,0.4575595748758762,0.3868661082793619,0.04838721626829878,0.7407588269283523,0.6906474828720093,0.7724008346671489,0.29686131139299765,0.41712929597541465,0.3972967098008341,0.04227486586392815
10,0.761927936511619,0.6718286871910095,0.846440000623186,0.34173155276574824,0.4442708777490063,0.36356166612322083,0.041951172290561355,0.7374104110162649,0.6892086267471313,inf,0.31024120636840363,0.4249033002711054,0.3625671792386183,0.032662509620856886
11,0.7580338270307702,0.6716639399528503,0.8496464319318254,0.3392761497854072,0.43176999938822236,0.36913739520812705,0.04096292960588063,0.7304097107097284,0.6906474828720093,0.7663459635492581,0.31281514132200783,0.42833743878264924,0.3698084959343298,0.03498241030124586
12,0.7637402214736582,0.6789126992225647,0.8410941435911945,0.3464168278970451,0.4421276912510952,0.39150937004624126,0.03898925408024654,0.7414186939374724,0.6892086267471313,0.8042223916124942,0.2766523067630939,0.4242209249467992,0.41747723764448025,0.03648492296351426
13,0.7707808265062136,0.6774299740791321,0.8183782238826574,0.35595529101719364,0.438575558350465,0.395760215777103,0.04174621227745698,0.7408500945390161,0.6906474828720093,0.7479359641003964,0.3035680322504755,0.4351547867504518,0.39990165340366646,0.0362211891741895
14,0.7364713682749561,0.6685338020324707,0.836202896866843,0.3448249883740862,0.4204216012330813,0.33734657608460045,0.038818044654119796,0.7242425039632997,0.6834532618522644,0.7759891837390501,0.3328240487112928,0.40685646569550926,0.34623612396752657,0.03474229763248073
15,0.7726873719803641,0.6593080759048462,0.850646561774138,0.3314709872842949,0.4376658279205037,0.39431396867627294,0.037551826586790175,0.7174323774985413,0.6877697706222534,0.7515444257366124,0.32172492457859553,0.42068260107467426,0.3485019331547751,0.03723132435176799
16,0.7564854955561807,0.6774299740791321,0.8343584613265278,0.35588672317077064,0.4120584915731555,0.3974563547383959,0.04025954846466813,0.7600834747748588,0.6892086267471313,0.8079182354371939,0.2632849839196276,0.40208711197127156,0.44926845849449953,0.03710846252628227
17,0.7566199151154991,0.6800658702850342,0.8109640959267305,0.335460551654067,0.4252069254901922,0.39377332736398574,0.04079959322916013,0.7130134839620164,0.6892086267471313,0.7432296098168216,0.2995966939783808,0.3894553433603315,0.3778740648013442,0.03421541183853327
18,0.7060036912142673,0.681713342666626,0.7987682627740308,0.331174216315011,0.4004807392013407,0.32454791514672965,0.04007730158132927,0.7100940973901037,0.6877697706222534,0.7883089335996714,0.3235442246963729,0.3545559591321803,0.37982413662013725,0.036852834496035505
19,0.7165125963843871,0.6688632369041443,0.8020597359844457,0.34106051097406404,0.4144322390868285,0.3375027937309764,0.041457761197446666,0.7363280889703266,0.6906474828720093,0.7865945260916183,0.31375866505637096,0.4326476410253724,0.4076338988631519,0.03211023497270114
20,0.7337236257357018,0.6675453186035156,0.7922180951198685,0.33500727493072224,0.4368950246650482,0.3588164837560921,0.04205214119403162,0.7144297356925794,0.6906474828720093,0.765322208404541,0.31000304666917716,0.42328656609378645,0.36363568412723823,0.02868353430904559
21,0.7218282657806004,0.6818780899047852,inf,0.35297861366628486,0.39439807740327354,0.34309081273658254,0.04081323695517032,0.7028942922158028,0.6877697706222534,0.7619311346936581,0.3245149210317811,0.37530038605875043,0.34789091437610226,0.03307100621733203
22,0.7066428950456816,0.6724876165390015,0.7878674961696162,0.34867406916395527,0.4049601603891248,0.3399799794794243,0.03885951053316348,0.719595858855034,0.6906474828720093,0.7298892860981956,0.3227327448218616,0.42435954222038613,0.3740440162260141,0.03236011229455471
23,0.7259880949125112,0.6647446751594543,0.7981139334562783,0.3464375562756975,0.43610544472097235,0.3624569224419995,0.04201519695397849,0.7113980940028802,0.6906474828720093,0.7238075341751327,0.2800999363856529,0.4257216453552246,0.39671646836978286,0.04239395405374356
24,0.7166758817490017,0.6548599600791931,0.7855930114460883,0.3403739755398759,0.4571048553858962,0.35858350201187844,0.046309048132361655,0.7243965094658866,0.6906474828720093,0.8041786222315547,0.28931249700375455,0.4150494959817004,0.40242986892586324,0.03466509285369026
