epoch,train_loss,train_accuracy,"train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","train_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","train_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=6))","val_NotChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=5))","val_ChainResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,1.2736219621366924,0.2938492000102997,0.8661594231923421,0.6538951026068793,inf,inf,1.3323316335678101,0.2153439223766327,1.1029959360758463,0.7058678944905599,0.9502840254041883,inf
2,1.2784781298703618,0.23267196118831635,1.1267877605226304,0.6340633100933499,0.9306165430280897,inf,1.3429062525431315,0.2132275104522705,1.118450673421224,0.594259516398112,0.8481096903483073,inf
3,1.2834094246228536,0.2380952388048172,1.1037292374504937,0.5910486115349664,0.8326848533418444,inf,1.3459054403834874,0.21904762089252472,1.1556824578179254,0.5957779354519315,0.7009617699517144,1.1718562655978733
4,1.2825757429003715,0.24834656715393066,1.111804919772678,0.5819917970233494,0.7961970567703247,inf,1.3429702520370483,0.25132274627685547,1.0519696553548177,0.5715527004665799,0.8062349531385634,1.2070252312554253
5,1.2807036128309037,0.2825396955013275,1.0504403670628866,0.6003312640719943,0.8195132679409451,1.2869621409310235,1.34453753762775,0.2730158865451813,1.1005731370713976,0.5906472947862413,0.7239883846706814,1.149804178873698
6,1.2817166959246,0.29616403579711914,1.0739071475134956,0.5972215255101522,0.7901471667819553,1.272459660636054,1.3442783766322666,0.26455026865005493,1.0790104760064019,0.5440733591715495,0.7743611229790581,1.184432135687934
7,1.2804658538765377,0.306679904460907,1.061859795782301,0.5913641293843587,0.8157384448581272,inf,1.3411513434516058,0.3232804238796234,1.1696299235026042,0.642188474867079,0.7049115922715928,1.1609022776285807
8,1.278537911011113,0.3195767104625702,1.1024257262547812,0.5859904766082764,0.7522060712178548,inf,1.3384155684047274,0.3142857253551483,1.1274932013617622,0.5463589562310113,0.7350821177164714,1.1232643127441406
9,1.275659197072188,0.31408730149269104,1.0941717783610025,0.5596250322129991,0.8149744086795383,inf,1.3372008283933003,0.3232804238796234,1.2741426255967883,0.5667942047119141,0.715780046251085,1.1324725680881076
10,1.2734353184700011,0.32017195224761963,1.099607933892144,0.5874369568294949,0.8154275417327881,inf,1.3345070865419175,0.3232804238796234,1.0403674655490451,0.5762045542399089,0.7795168982611762,1.336078135172526
11,1.2752248462703493,0.34173280000686646,1.1159108718236288,0.6016137970818414,0.8053114546669854,1.291780455907186,1.3386690815289815,0.345502644777298,1.0258018069797092,0.5790110694037544,0.7506395551893447,1.398182635837131
12,1.2746693834662437,0.34378308057785034,1.0948742575115629,0.6052640755971272,0.7854658153322008,inf,1.3333794275919597,0.3444444537162781,1.0480988396538629,0.5719728257921007,0.8075675540500217,1.2384841918945313
13,1.2698217850592401,0.34880951046943665,1.1202229764726428,0.6213256200154622,0.7870840417014228,inf,1.3312356498506335,0.34497353434562683,1.0433131323920355,0.5972826639811198,0.7697772555881076,1.2698758443196614
14,1.2680655224455728,0.3500661253929138,1.1397596836090087,0.6144637028376262,0.7767468478944567,inf,1.329233894083235,0.3444444537162781,1.1014495849609376,0.6511146121554905,0.7265984429253473,1.4089497460259333
15,1.2682449251413346,0.3509920537471771,1.1016368601057265,0.6704981512493557,0.7849626249737209,inf,1.3319538659519619,0.3444444537162781,1.0942067464192708,0.6201215532090929,0.7856016370985243,1.2362584008110895
16,1.272487289375729,0.3524470925331116,1.0819779634475708,0.6231531540552775,0.8253814140955608,inf,1.3350688828362358,0.3423280417919159,1.0220582750108507,0.6594643063015408,0.6947602166069878,1.2727552202012804
17,1.273025052415,0.352182537317276,1.0619097179836696,0.6099024083879259,0.796886478530036,1.2806279473834568,1.336183602280087,0.345502644777298,1.0940909067789713,0.561564932929145,0.6785151163736979,1.179825210571289
18,1.271329179406166,0.35456350445747375,1.0729842080010308,0.6440105544196235,0.7693751706017389,inf,1.3337891353501214,0.3365079462528229,1.0246342129177517,0.6481203291151258,0.7560171763102214,1.233699501885308
19,1.2711796090006828,0.3550264537334442,1.0820351547665066,0.6225570069419013,0.7902504497104221,1.2860984457863702,1.3314103682835896,0.3444444537162781,1.105786344740126,0.6155358632405599,0.7605337778727214,1.2418553246392143
20,1.2670888152387407,0.3568783104419708,1.115408976872762,0.654016563627455,0.7552245961295234,1.2572962390051947,1.3276031427913242,0.33862432837486267,1.041154522365994,0.6812129126654731,0.8175827026367187,1.2653649224175347
21,1.2676342323422432,0.35456350445747375,1.0307552443610297,0.6286687771479289,0.7750330766042074,inf,1.3291689952214558,0.3444444537162781,1.0346670786539713,0.6022098117404514,0.6934117211235894,1.277803717719184
