epoch,train_loss,train_accuracy,"train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=1))",val_loss,val_accuracy,"val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=2))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=3))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=5, count=1))"
11,0.35701147612367706,0.6078261137008667,inf,0.20734051310145793,inf,inf,0.5677687747252954,0.5584415793418884,inf,0.3808418157938364,inf,inf
12,0.3463818169055042,0.6091304421424866,inf,0.2488343347313044,inf,inf,0.5640287727520272,0.5584415793418884,inf,0.4481703977327089,inf,inf
13,0.36905440351655405,0.6091304421424866,inf,0.299391427954915,inf,inf,0.5545301666936359,0.5616883039474487,inf,0.4259544127696269,inf,0.29276456059636297
14,0.36859864239376955,0.6082608699798584,inf,0.29729029804417556,inf,inf,0.547691239094412,0.5616883039474487,inf,0.3671575913558135,inf,inf
15,0.34203588719683714,0.6034782528877258,inf,0.252450906157696,inf,inf,0.5441244609049849,0.5454545617103577,inf,0.44039304514189026,inf,inf
16,0.35226919779044863,0.6060869693756104,inf,0.3147714453763589,inf,inf,0.5367715574196867,0.5649350881576538,0.4636448734515422,0.4219349397195352,inf,inf
17,0.34025757320870365,0.6100000143051147,inf,0.27235313141892437,inf,inf,0.532745949319891,0.5616883039474487,inf,0.40189614167084564,inf,inf
18,0.3533976730243864,0.6052173972129822,inf,0.27085974908644156,inf,inf,0.528333777108708,0.551948070526123,inf,0.4542538700877009,inf,inf
19,0.33418176051210263,0.6034782528877258,inf,0.2793622741472539,inf,inf,0.5251931707198555,0.5681818127632141,inf,0.4052094994364558,inf,inf
20,0.35082694756559685,0.6069565415382385,inf,0.27074415331583074,inf,inf,0.5221250252546491,0.5551947951316833,inf,0.4186232025558884,inf,inf
21,0.33483053435190424,0.6060869693756104,inf,0.2655680029825363,inf,inf,0.5176066071600527,0.5584415793418884,inf,0.4706407624322015,inf,inf
22,0.3342575256306368,0.6039130687713623,inf,0.2954426669912549,inf,inf,0.5135629823481714,0.5584415793418884,inf,0.4657280090692881,inf,inf
23,0.34082318532497247,0.6082608699798584,inf,0.3069797707737403,inf,inf,0.5113947085432105,0.5714285969734192,inf,0.4031079620928378,inf,inf
24,0.3464432722795597,0.6039130687713623,inf,0.26489872924338376,inf,inf,0.5079529464647576,0.5584415793418884,inf,0.5178557795447272,inf,inf
25,0.3100018144817627,0.6039130687713623,inf,0.32232201382745507,inf,inf,0.5060100877607191,0.5584415793418884,inf,0.4544425783930598,inf,inf
26,0.3413591073708947,0.6086956262588501,inf,0.2844668373794426,inf,inf,0.5038309755760271,0.5584415793418884,inf,0.44001874408206426,inf,inf
27,0.3457868849583514,0.6052173972129822,inf,0.25463001230171867,inf,inf,0.5022265383520642,0.5584415793418884,inf,0.43328422146874507,inf,inf
28,0.3332941449912983,0.6034782528877258,inf,0.30937190735886577,inf,inf,0.5004436188452953,0.5551947951316833,inf,0.46828396255905563,inf,inf
29,0.3396115734262458,0.6039130687713623,inf,0.3251687917725542,inf,inf,0.49881823884474263,0.5551947951316833,inf,0.42897109727601745,inf,inf
30,0.3301379408668379,0.6026086807250977,inf,0.2711482007556132,inf,inf,0.49710283710344416,0.5584415793418884,inf,0.424895969597069,inf,inf
31,0.32884827151211493,0.6073912978172302,inf,0.33622542504341374,inf,inf,0.4951898395209699,0.5584415793418884,inf,0.4231684852290798,inf,0.3141313018025579
32,0.35065141509971715,0.6056521534919739,inf,0.31843087304832574,inf,inf,0.49262726689512665,0.5584415793418884,inf,0.45714378356933594,inf,inf
33,0.3106303644099341,0.6082608699798584,inf,0.26312625671283096,inf,inf,0.4917657471991874,0.5584415793418884,inf,0.47088811848614665,inf,inf
34,0.32370019833128805,0.6047825813293457,inf,0.3050344285819243,inf,inf,0.48945726836855347,0.5584415793418884,inf,0.4783933549313932,inf,0.19673330236125636
35,0.3307016217015393,0.6026086807250977,inf,0.3289454675489856,inf,inf,0.4891502176587646,0.5551947951316833,inf,0.46683031803852804,inf,inf
36,0.31984539594381084,0.6078261137008667,inf,0.3059933468927147,inf,inf,0.4888895665471618,0.5551947951316833,inf,0.45116070476738185,inf,inf
37,0.32968954730570216,0.6095651984214783,inf,0.2949807830091648,inf,inf,0.48701763455126734,0.5584415793418884,inf,0.43471629555160934,inf,inf
38,0.33989506608257875,0.6026086807250977,inf,0.2970998829613315,inf,inf,0.4857235468319944,0.5584415793418884,inf,0.4820950675655056,inf,inf
39,0.31996847930758027,0.6100000143051147,inf,0.2848752560963655,inf,inf,0.4854005736273688,0.5746753215789795,inf,0.3952377229123502,inf,inf
40,0.314537516575313,0.6091304421424866,inf,0.28165003520725945,inf,inf,0.4849940057139139,0.5551947951316833,inf,0.4498796881856145,inf,inf
41,0.3245446785070091,0.6034782528877258,inf,0.30229962823346435,inf,inf,0.4832690116521475,0.5584415793418884,inf,0.4648958863438787,inf,inf
42,0.32621942862792414,0.6086956262588501,inf,0.347254413497873,inf,inf,0.4823494813329465,0.5584415793418884,inf,0.4448804984221587,inf,inf
43,0.3318110790565382,0.6052173972129822,inf,0.33248383160965145,inf,inf,0.48103078092272217,0.5551947951316833,inf,0.442738913200997,inf,inf
44,0.31568356178359386,0.602173924446106,inf,0.344271831075283,inf,inf,0.4811736445974659,0.5584415793418884,inf,0.4862518310546875,inf,inf
45,0.32249129433279733,0.6073912978172302,inf,0.3312991045934033,inf,inf,0.4787956005012667,0.5551947951316833,inf,0.4422856665946342,inf,inf
46,0.3253132493341111,0.6047825813293457,inf,0.3133395207960456,inf,inf,0.4782969391829259,0.5584415793418884,inf,0.44411923112096013,inf,inf
47,0.32048281812202345,0.6073912978172302,inf,0.29164165066134545,inf,inf,0.47804306689146403,0.5551947951316833,inf,0.45216281027407257,inf,inf
48,0.32316061863217166,0.6069565415382385,inf,0.330187716589314,inf,inf,0.47666349805690145,0.5584415793418884,inf,0.45862059335450867,inf,inf
49,0.3074249557910427,0.6143478155136108,inf,0.2957493283347889,inf,inf,0.47610528525468465,0.5584415793418884,inf,0.4676906385937253,inf,inf
50,0.33160368227897963,0.6069565415382385,inf,0.30463967582365853,inf,inf,0.4756504420090366,0.5551947951316833,inf,0.44938453145929286,inf,inf
51,0.33313208156864593,0.6113043427467346,inf,0.2730932927900745,inf,inf,0.4756756082579896,0.5551947951316833,inf,0.4022164666974867,inf,inf
52,0.32848498688185357,0.6147826313972473,inf,0.2829242489333873,inf,inf,0.474492404106501,0.5746753215789795,inf,0.3867289504489383,inf,inf
53,0.3259926832617847,0.604347825050354,inf,0.29000388219927287,inf,inf,0.4726225067232106,0.5584415793418884,inf,0.4329034090042114,inf,inf
54,0.31734855203606277,0.606521725654602,inf,0.27414686489590967,inf,inf,0.4718035171563561,0.5584415793418884,inf,0.454261116079382,inf,inf
55,0.32339793186894095,0.6121739149093628,inf,0.34941646967759965,inf,inf,0.47224438411963954,0.5779221057891846,inf,0.4477072116490957,inf,inf
56,0.32189731337825794,0.5986956357955933,inf,0.3140892820568765,inf,inf,0.4706463350637539,0.5584415793418884,inf,0.4365821206891859,inf,inf
57,0.31115670298528186,0.6056521534919739,inf,0.3015196821280772,inf,inf,0.47040668532655044,0.5551947951316833,inf,0.4165788341212917,inf,inf
58,0.32246031164364014,0.6086956262588501,inf,0.3049282639054977,inf,inf,0.47023185604327433,0.5584415793418884,inf,0.450592446971584,inf,inf
59,0.3177152148152248,0.6108695864677429,inf,0.3395462675693687,inf,inf,0.46861440305774277,0.5584415793418884,inf,0.4315627555589418,inf,inf
60,0.29430920133566413,0.6082608699798584,inf,0.2597421130421611,inf,inf,0.4717428601674131,0.5616883039474487,inf,0.45319657712369354,inf,inf
61,0.31349789177926163,0.6100000143051147,inf,0.3083637768627225,inf,inf,0.471638350470646,0.5616883039474487,0.47444662854478165,0.45046828566370783,inf,inf
62,0.3199137672022972,0.6095651984214783,inf,0.319507092085678,inf,inf,0.4724308846367372,0.5616883039474487,inf,0.43440463414063324,inf,inf
63,0.3131541500978033,0.6121739149093628,inf,0.3069989397894142,inf,inf,0.47143084334360585,0.5616883039474487,inf,0.49028878598599823,inf,inf
64,0.30095978752917063,0.6121739149093628,inf,0.2501659656421033,inf,inf,0.47313235518900126,0.5584415793418884,inf,0.47896417411597997,inf,0.25193934021769343
65,0.297698268802846,0.6100000143051147,inf,0.2687378326377156,inf,inf,0.4728548595228711,0.5616883039474487,inf,0.4855039151939186,inf,inf
66,0.31255907944841577,0.6100000143051147,inf,0.31938916475137347,inf,inf,0.4712133208239401,0.5681818127632141,inf,0.4838893477981155,inf,inf
67,0.3202337797712187,0.6056521534919739,inf,0.32942248564624627,inf,inf,0.4711229541414493,0.5811688303947449,inf,0.4583966570931512,inf,inf
68,0.319709582864631,0.6073912978172302,inf,0.27936299061734726,inf,inf,0.4715285299194826,0.5876623392105103,inf,0.46925974214399185,inf,inf
69,0.30557160370418696,0.6095651984214783,inf,0.28865179505534405,inf,inf,0.4711503448921281,0.5649350881576538,0.5135752365395829,0.49830649994515086,inf,inf
70,0.3081319882883888,0.6034782528877258,inf,0.31414872033486746,inf,inf,0.4701438058872481,0.5811688303947449,inf,0.44861104681685166,inf,inf
71,0.32170316208856015,0.602173924446106,inf,0.28648899852318754,inf,inf,0.4713302862805289,0.5811688303947449,inf,0.4534474128001445,inf,inf
72,0.2940348424080677,0.6178261041641235,inf,0.29835595339789656,inf,inf,0.471344861831214,0.5844155550003052,inf,0.46638243907206767,inf,inf
73,0.3033459256822164,0.6069565415382385,inf,0.29369130158869644,inf,inf,0.47120981643328796,0.5876623392105103,inf,0.522568586710337,inf,inf
74,0.31183754026586213,0.6095651984214783,inf,0.26844556667606373,inf,inf,0.47364302623916316,0.5616883039474487,inf,0.5358093300381223,inf,inf
75,0.30206272613845375,0.6108695864677429,inf,0.33311176178613217,inf,inf,0.47110026571396235,0.5811688303947449,inf,0.49058729249077876,inf,inf
76,0.32041623273861225,0.6173912882804871,inf,0.28573063638295304,inf,inf,0.4718381512809444,0.5876623392105103,0.42381815813683177,0.4659113787315987,inf,inf
77,0.302987038368179,0.6073912978172302,inf,0.29615281919469655,inf,inf,0.47295045872797836,0.5811688303947449,inf,0.47254355855890223,inf,inf
78,0.310598490117766,0.6156522035598755,inf,0.32008534902627683,inf,inf,0.47161947835136103,0.5811688303947449,inf,0.47252121487179316,inf,inf
79,0.3044953478819648,0.6100000143051147,inf,0.2423416260750063,inf,inf,0.47505436163093595,0.5811688303947449,inf,0.5096570607778188,inf,inf
80,0.3042828198174467,0.602173924446106,inf,0.34287640437205497,inf,inf,0.47303644144857254,0.5681818127632141,inf,0.483123872731183,inf,inf
81,0.3014663658871716,0.6104347705841064,inf,0.2950758148737391,inf,inf,0.4758901044323638,0.5811688303947449,inf,0.527062532064077,inf,inf
82,0.29756902416311015,0.6108695864677429,inf,0.3119427413001328,inf,inf,0.4793807254047007,0.5779221057891846,inf,0.5512934826515816,inf,inf
83,0.29770674235195377,0.6017391085624695,inf,0.28897192117920956,inf,inf,0.4743891122776109,0.5909090638160706,inf,0.5548213688102929,inf,inf
84,0.28878048181862703,0.6156522035598755,inf,0.32083346847767336,inf,inf,0.4788739924898019,0.5746753215789795,inf,0.5214069856179727,inf,inf
85,0.311561120525382,0.6100000143051147,inf,0.35420195153694606,inf,inf,0.47330400206752726,0.5844155550003052,0.2501972124383256,0.4777180117529792,inf,inf
86,0.30964549710572475,0.6113043427467346,inf,0.31582785178930933,inf,inf,0.47296392857222946,0.5844155550003052,inf,0.4438564616280633,inf,inf
87,0.308036472515562,0.6104347705841064,inf,0.2552496245437648,inf,inf,0.4753432436972051,0.5811688303947449,inf,0.5058507725999162,inf,inf
88,0.3135072128730233,0.6113043427467346,inf,0.33207487169469757,inf,inf,0.47398364161317413,0.5876623392105103,inf,0.5571721566689981,inf,0.28013020109485937
89,0.30095555864793133,0.6095651984214783,inf,0.36000215339336816,inf,inf,0.47328368070963267,0.5844155550003052,inf,0.48020592895714015,inf,inf
90,0.30998146296154666,0.6104347705841064,inf,0.26414118315044205,inf,inf,0.47484068753751546,0.5876623392105103,inf,0.5237488488893252,inf,inf
91,0.3089274355480748,0.6047825813293457,inf,0.30379373108389424,inf,inf,0.4772119129428992,0.5876623392105103,inf,0.5487284660339355,inf,inf
92,0.29900654343372696,0.6117391586303711,inf,0.2777491441606868,inf,inf,0.4742757875371624,0.5844155550003052,inf,0.5239271795427477,inf,inf
93,0.3217908283142161,0.6117391586303711,inf,0.2836436933896335,inf,inf,0.4776175978618699,0.5811688303947449,inf,0.5241364530614905,inf,inf
94,0.3012866685846868,0.6082608699798584,inf,0.33251017423153734,inf,inf,0.4776082820183522,0.5844155550003052,inf,0.5446767162632298,inf,inf
95,0.2978547831431208,0.6086956262588501,inf,0.322547569339668,inf,inf,0.48304237908608205,0.5779221057891846,inf,0.5857863619520858,inf,inf
96,0.3028292092850435,0.6173912882804871,inf,0.2700820637073096,inf,inf,0.4723817210745167,0.5779221057891846,0.29026592583269684,0.500773810051583,inf,inf
97,0.2960646039409427,0.6126086711883545,inf,0.28758314631385995,inf,inf,0.4793126035381008,0.5811688303947449,inf,0.605351989333694,inf,inf
98,0.30735131794608916,0.6139130592346191,inf,0.30390578133950613,inf,inf,0.4831168356578092,0.5779221057891846,inf,0.6115158506341882,inf,inf
99,0.2919574330903982,0.6078261137008667,inf,0.3443731836633083,inf,inf,0.4805899458761151,0.5811688303947449,inf,0.5489353038169242,inf,inf
100,0.2959617434452163,0.6147826313972473,inf,0.28152979331024636,inf,inf,0.4864022344149448,0.5779221057891846,inf,0.6114898050153578,inf,inf
