epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))"
1,0.8310629338304573,0.50011146068573,inf,0.6202039089158317,0.5035842061042786,inf
2,0.6275651684013482,0.6474916338920593,inf,0.4953689942850131,0.6774193644523621,inf
3,0.5096967724090982,0.6749163866043091,inf,0.42243734419902906,0.6774193644523621,inf
4,0.4720665498105722,0.6758082509040833,inf,0.38008552316193267,0.6774193644523621,inf
5,0.394626415500017,0.6769230961799622,inf,0.3528962083787562,0.6792114973068237,inf
6,0.394638070880183,0.6800445914268494,inf,0.3360199904608949,0.6792114973068237,inf
7,0.4116825103046042,0.6793757081031799,inf,0.3338918180387711,0.6792114973068237,inf
8,0.38159057832209864,0.6818283200263977,inf,0.3157436482817213,0.6810035705566406,inf
9,0.3744515853403049,0.6818283200263977,inf,0.3085924712854011,0.684587836265564,inf
10,0.3565953597339375,0.6822742223739624,inf,0.30538308578673923,0.6810035705566406,inf
11,0.36453335927190067,0.6838350296020508,inf,0.2985123186328701,0.6899641752243042,inf
12,0.3362072006337971,0.6885172724723816,inf,0.29782828270831957,0.684587836265564,inf
13,0.36363406881045934,0.6824972033500671,inf,0.29177694127102877,0.684587836265564,inf
14,0.3361339502419545,0.684726893901825,inf,0.29014518557586405,0.6953405141830444,inf
15,0.3424267142001435,0.6829431653022766,inf,0.2872945818806363,0.6863799095153809,inf
16,0.3455742551449025,0.6853957772254944,inf,0.28634554690846775,0.684587836265564,inf
17,0.3303262632923357,0.6820513010025024,inf,0.2830938723321273,0.6953405141830444,inf
18,0.3391421928688466,0.6860646605491638,inf,0.28327897093563437,0.6881720423698425,inf
19,0.33186479151318565,0.689186155796051,inf,0.2845784292042812,0.6881720423698425,inf
20,0.32654249047529754,0.689186155796051,inf,0.28076851402766234,0.6881720423698425,inf
21,0.33006369822145065,0.6880713701248169,inf,0.2793259041331639,0.6899641752243042,inf
22,0.3302450737193505,0.6894091367721558,inf,0.27932842103677374,0.6881720423698425,inf
23,0.3423671870205168,0.6885172724723816,inf,0.27944294899423544,0.6881720423698425,inf
24,0.32789307783540583,0.686956524848938,inf,0.2782654852092823,0.6881720423698425,inf
25,0.34364136771916926,0.6871795058250427,inf,0.27831918850680376,0.6881720423698425,inf
26,0.35787132435486974,0.6851727962493896,inf,0.28014666566224855,0.684587836265564,inf
27,0.34033288521622523,0.6820513010025024,inf,0.27750986361893537,0.6899641752243042,inf
28,0.3270323030676728,0.686956524848938,inf,0.2759284606186029,0.6881720423698425,inf
29,0.3199481870587393,0.6929765939712524,inf,0.2788674027145466,0.6899641752243042,inf
30,0.31838739291703866,0.6905239820480347,inf,0.27506079183560667,0.6881720423698425,inf
31,0.3202370156438273,0.6936454772949219,inf,0.2777320913204523,0.6881720423698425,inf
32,0.33114805579551054,0.6914158463478088,inf,0.27559815019926176,0.6881720423698425,inf
33,0.32360099145063315,0.6876254081726074,inf,0.2752349956013332,0.6881720423698425,inf
34,0.31453285709667567,0.6949833035469055,inf,0.2736042022844341,0.6792114973068237,inf
35,0.3293951200930593,0.6918617486953735,inf,0.27468017502644354,0.6881720423698425,inf
36,0.31820885149030903,0.6914158463478088,inf,0.27343387567551336,0.6881720423698425,inf
37,0.34704836467106903,0.6865105628967285,inf,0.2724690677545895,0.6881720423698425,inf
38,0.34104634991577154,0.6943143606185913,inf,0.27471076105242576,0.6881720423698425,inf
39,0.3335250376671483,0.6952062249183655,inf,0.27186932902191285,0.6881720423698425,inf
40,0.32023375848673774,0.689186155796051,inf,0.2726603520807819,0.6881720423698425,inf
41,0.32304743197572494,0.6871795058250427,inf,0.27175554215351,0.6881720423698425,inf
42,0.3282630670136798,0.6967669725418091,inf,0.27535217408543433,0.6774193644523621,inf
43,0.3273031237822409,0.6911928653717041,inf,0.27178357297850547,0.6792114973068237,inf
44,0.32770376550642966,0.6916387677192688,inf,0.27223916094158296,0.6881720423698425,inf
45,0.31643741308476464,0.6963210701942444,inf,0.270817947373769,0.6881720423698425,inf
