epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=4))"
1,1.0240302766362825,0.32698413729667664,0.0005420088768005371,0.9166028473112319,0.35555556416511536,0.0
2,0.8657434807883368,0.33280423283576965,0.0001523786120944553,0.8885762890179952,0.3523809611797333,0.0
3,0.8465910446312692,0.3350529074668884,7.512569427490235e-05,0.8737332383791606,0.3592592477798462,0.0
4,0.8340118813845846,0.33478835225105286,1.1751386854383681e-05,0.8598127020729913,0.3460317552089691,0.0001357608371310764
5,0.8195202592346403,0.3371031880378723,2.514256371392144e-05,0.8443142003483243,0.3444444537162781,0.0
6,0.8037704179684321,0.34074074029922485,7.96569718254937e-05,0.8239153861999512,0.34761905670166016,0.0
7,0.7852958490451177,0.34272485971450806,0.00019880930582682292,0.8027382042672899,0.3671957552433014,0.0
8,0.7706525984737608,0.36256614327430725,0.0009108596377902561,0.793482071823544,0.3582010567188263,3.670586480034722e-05
9,0.7616065097351868,0.36250001192092896,0.0003466857804192437,0.783265843656328,0.3661375641822815,0.00014402601453993055
10,0.7552789669897821,0.3722222149372101,0.0016736308733622232,0.7782801965872447,0.37142857909202576,0.0
11,0.749295836687088,0.37070104479789734,0.0002533475557963053,0.7709789269500309,0.3751322627067566,0.0037603590223524307
12,0.7448369989792506,0.3748677372932434,0.00032107830047607423,0.7688904735777113,0.3698412775993347,2.1150377061631944e-05
13,0.747277999876274,0.3703042268753052,0.003623370329538981,0.7639639185534584,0.3740740716457367,0.0013726764255099827
14,0.7424536718262567,0.36937829852104187,0.0011456277635362414,0.7819123254881964,0.35185185074806213,0.0
15,0.7379076913826995,0.37063491344451904,0.0005047705438401964,0.7591957655217912,0.39523810148239136,0.009429677327473959
16,0.7374489177432325,0.37559524178504944,0.004554149839613173,0.7549851046668159,0.37460318207740784,0.00023106469048394097
17,0.8472259113772048,0.3469576835632324,0.00406875212987264,0.9025637474324968,0.35291004180908203,0.0
18,0.7975024042030175,0.3423941731452942,0.0006343669361538357,0.7643400821420882,0.36455026268959045,0.00027531517876519095
19,0.7337585075861878,0.37757936120033264,0.0009467469321356879,0.7574649618731605,0.3740740716457367,0.0003021240234375
20,0.7310053113020129,0.3749338686466217,0.0011758671866522895,0.7530976633230845,0.39841270446777344,3.329383002387153e-05
21,0.7387574403650231,0.36944442987442017,0.0029897451400756835,0.7517863743835025,0.38730159401893616,0.011220147874620225
22,0.7411297424385945,0.3702380955219269,0.004046946101718478,0.7504533472988341,0.37142857909202576,0.00038549635145399306
23,0.727943392470479,0.37665343284606934,0.000521887673272027,0.7469041622347302,0.37936508655548096,0.001173951890733507
24,0.7434384123732646,0.3693121671676636,0.008240571286943223,0.7513861881362067,0.3820105791091919,0.0
25,0.7253147039562464,0.3790343999862671,0.00034415655665927464,0.7447423117028342,0.4000000059604645,0.020370377434624568
26,0.7383016611345941,0.3730820119380951,0.0055611239539252386,0.7486558596293131,0.39629629254341125,0.0
27,0.726401868628131,0.3780423402786255,0.0032508340146806505,0.7438874661922454,0.3941798806190491,3.4332275390625e-05
28,0.7292987769262658,0.37526455521583557,0.004151023758782281,0.8034373727109697,0.3322751224040985,0.0
29,0.7265380910701222,0.3769179880619049,0.002367417017618815,0.7438048912419213,0.391005277633667,0.0021036148071289064
30,0.7276988095086482,0.3732142746448517,0.004548270172542996,0.7441002355681525,0.39629629254341125,0.0015683068169487847
31,0.7454582349707682,0.3669973611831665,0.004933815532260471,0.7454319483704037,0.38465607166290283,0.0001178529527452257
32,0.7185570223463906,0.38227513432502747,0.0030636595355139837,0.7428649564584097,0.3730158805847168,0.00195567872789171
33,0.7221578867278166,0.37956348061561584,0.00185612506336636,0.7421079668733809,0.3751322627067566,0.0008387247721354167
34,0.7330444688805275,0.37162697315216064,0.006670797533459134,0.7425726566049787,0.39153438806533813,5.14984130859375e-06
35,0.7742592332677709,0.3602513372898102,0.006549543804592556,0.7833435747358534,0.3671957552433014,0.0
36,0.7186171412054035,0.3796957731246948,0.003001395199033949,0.7489857355753581,0.3936507999897003,1.9073486328125e-07
37,0.7397261512776215,0.37063491344451904,0.0028184023168351916,0.7405560655726326,0.3941798806190491,0.00021869871351453993
38,0.7366827174193329,0.3658730089664459,0.007522951232062446,0.8761230044894748,0.32116401195526123,0.0
39,0.7687647379520867,0.35780423879623413,0.008019524150424534,0.899200150039461,0.3433862328529358,0.00017348395453559026
40,0.7830269983245267,0.35085979104042053,0.00027888483471340606,0.7505292342768775,0.3931216895580292,0.00010621812608506945
41,0.7219863413522641,0.3811507821083069,0.0014580799473656548,0.7438421444760428,0.3788359761238098,1.6954210069444445e-07
42,0.7180925361812115,0.3839285671710968,0.0018840995099809435,0.7393902666038937,0.38465607166290283,0.004486656188964844
43,0.7242592751565907,0.3769179880619049,0.008283477359347874,0.7479907111989127,0.37142857909202576,0.0
44,0.7169882542764147,0.3829365074634552,0.0038443542189068266,0.7376721448368496,0.3978835940361023,0.0004185888502332899
45,0.7309986640699208,0.3761904835700989,0.0079915013578203,0.7408089641067717,0.38941797614097595,0.0
