epoch,train_loss,train_accuracy,"train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","train_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","train_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))",val_loss,val_accuracy,"val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=6))","val_ChainSuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=6, b=6))","val_ResponseConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=4, b=4))"
1,1.2608512341976166,0.31097882986068726,0.035452111562093096,inf,1.5749746878941855,0.0,1.2895608094003466,0.32804232835769653,0.08701773749457466,inf,0.7885404798719619,0.0
2,1.215717629260487,0.32010582089424133,0.14233493275112577,inf,inf,0.0,1.2544391459888882,0.307407408952713,0.13620118035210504,inf,0.5684314303927951,0.0
3,1.1970601712663969,0.3192460238933563,0.14349480734931097,inf,0.611363763279385,0.0,1.244157940811581,0.33174604177474976,0.21769426133897568,3.28352542453342,0.6002403259277344,0.0
4,1.1897255758444467,0.3195105791091919,0.1625693400700887,inf,0.6208848767810398,0.0,1.2401760631137424,0.3312169313430786,0.19939168294270834,inf,0.6215315500895182,0.0
5,1.192357774409983,0.3193121552467346,0.15275138484107123,inf,0.6425825993220011,0.0,1.242777074707879,0.3264550268650055,0.19966956244574652,inf,0.5777016957600911,0.0
6,1.1937460311585002,0.3186507821083069,0.14049879709879556,inf,0.6289830340279473,0.0,1.247666711277432,0.3026455044746399,0.16304232279459635,inf,0.5733009338378906,0.0
7,1.1954408889015515,0.31494709849357605,0.15392163064744738,inf,0.572431927257114,0.0,1.2436646223068237,0.3285714387893677,0.1742653316921658,inf,0.527187728881836,0.0
8,1.1917217560940319,0.31613755226135254,0.14603286849127875,inf,0.5534044000837538,0.0,1.2376845757166544,0.31798940896987915,0.13738331264919704,3.4106310102674695,0.4693699730767144,0.0
9,1.189704375796848,0.31792327761650085,0.16751928859286838,inf,0.5710619158214993,0.0,1.236220531993442,0.3296296298503876,0.17387737698025174,inf,0.49543512132432727,0.0
10,1.184058505627844,0.31798940896987915,0.15350883801778156,inf,0.6109033849504258,0.0,1.2345295363002353,0.32804232835769653,0.1746470981174045,3.4411527421739367,0.47124269273546004,0.0
11,1.184312627878454,0.3147486746311188,0.16406097677018908,inf,0.560042937596639,0.0,1.2338259869151644,0.3264550268650055,0.1739665985107422,2.867123328314887,0.5071866777208116,0.0
12,1.1811406387223138,0.31712964177131653,0.14960100385877823,inf,0.5377556218041314,0.0,1.225946749581231,0.31481480598449707,0.17586343553331163,3.2425353580051,0.5320726182725695,0.0
13,1.1774268019530507,0.32109788060188293,0.16338965098063152,inf,0.5712765905592176,0.0,1.2213527864880032,0.3174603283405304,0.24728851318359374,inf,0.5217006259494358,0.0
14,1.173617032998138,0.32208994030952454,0.1536406013700697,inf,0.5472224473953247,0.0,1.2253773530324301,0.3243386149406433,0.15219913058810763,inf,0.5832826402452257,0.0
15,1.1833723828196525,0.3262566030025482,0.13668764697180855,inf,0.6264445172415839,0.0,1.232379142443339,0.32486772537231445,0.19693921407063802,inf,0.47162984212239584,0.0
16,1.1792418256402015,0.31402117013931274,0.16454359955257838,inf,0.5869001732932196,0.0,1.2258420083257886,0.32116401195526123,0.17409180535210503,3.2878408643934462,0.5362251281738282,0.0
17,1.174854448106554,0.32665345072746277,0.17073790497250027,inf,0.56400552060869,0.0,1.2154435104793972,0.3322751224040985,0.18220820956759984,2.8124310811360678,0.4909229702419705,0.0
18,1.1681350734498765,0.3251984119415283,0.17093905872768825,inf,0.5881504191292657,0.0,1.215737399790022,0.3264550268650055,0.1967453850640191,3.1202340443929035,0.4609337700737847,0.0
19,1.1654315941863589,0.3253968358039856,0.1709602223502265,inf,0.5547977659437392,0.0,1.2131614552603827,0.34074074029922485,0.2030912611219618,3.0651832580566407,0.546575461493598,0.0
20,1.1613595482375887,0.3316137492656708,0.15305849976009792,inf,0.6014952977498372,0.0,1.2107862008942498,0.3333333432674408,0.20148752000596787,3.3786670684814455,0.5593563079833984,0.0
21,1.1586642548441888,0.32976189255714417,0.16285971800486246,inf,0.572916242811415,0.0,1.2036465711063808,0.33068782091140747,0.22477255927191842,inf,0.5410006205240886,0.0
22,1.1572934849394692,0.33664020895957947,0.14522564940982394,inf,0.6135740359624227,0.0,1.2049982362323337,0.34074074029922485,0.12945832146538627,3.6464918348524304,0.5896253797743055,0.0
23,1.1609876256850031,0.3380952477455139,0.16980812019771999,inf,0.5892698844273885,0.0,1.2047886901431613,0.3423280417919159,0.22011260986328124,inf,0.5414703792995876,0.0
