epoch,train_loss,train_accuracy,"train_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","train_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","train_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","train_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))",val_loss,val_accuracy,"val_SuccessionConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_ChainPrecedenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=RelationConstraintSettings(a=5, b=6))","val_InitConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceConstraintSettings(activity=5))","val_ExistenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=6, count=1))","val_AbsenceConstraint(solver=WeightedSamplingSolver(num_samples=100), settings=ExistenceCountConstraintSettings(activity=4, count=2))"
1,1.0049873875900053,0.44399595260620117,0.7109040363293858,inf,0.8083885533149253,0.4795040658941851,0.23285895781897603,0.9357385326314855,0.45736435055732727,0.6885752501311125,0.5833813702618634,0.7357684947826244,0.3977824670297128,0.2036969573409469
2,0.917232998100245,0.44904136657714844,0.776224221422079,inf,0.6204698992447114,0.44074411347438475,0.21032617461513464,0.8895574896423905,0.45736435055732727,0.807159423828125,0.5468835830688477,0.5869963257401077,0.39552621488217954,0.2216610378689236
3,0.8334129914431505,0.45610493421554565,0.8722202318934767,inf,0.4901008740277358,0.37411401417333756,0.1904608643670597,0.8577578906659726,0.45736435055732727,0.8095989933720341,0.5204062285246672,0.4889640808105469,0.4014831472326208,0.17855631863629376
4,0.8813256473048752,0.4843592345714569,0.9480588581640396,0.4741714593950012,0.4186443543769944,0.4494798933396317,0.16235691169058214,0.817020508978102,0.5581395626068115,0.9952691396077474,0.46642787368209276,0.41486468138518157,0.339596395139341,0.17140766426368995
5,0.7977828736036596,0.5549949407577515,inf,0.47126201396816775,0.39811075237435356,0.3701402167199363,0.1574742402269247,0.7866784996456571,0.5891472697257996,0.9003931681315104,0.4018112465187355,0.3702685391461408,0.36444819415057145,0.1370342837439643
6,0.7500817708566155,0.5933400392532349,0.8916720582845625,0.4284310990096258,0.42131698635262504,0.28302861043545,0.15342151838848847,0.7621087983802513,0.5891472697257996,0.9473858586064091,0.395366421452275,0.3595650990804036,0.36785673212122033,0.1516743059511538
7,0.8277931193790525,0.6165489554405212,inf,0.45280338341081644,0.4002930009868783,0.38407756912876184,0.14698812883224846,0.7505650012581436,0.6511628031730652,0.8059478335910373,0.38681330504240813,0.40038232450132016,0.31948340380633317,0.10736628814979836
8,0.7604230119029122,0.6367305517196655,0.8880876353089239,inf,0.4205779089054591,0.31040417756273153,0.1444485993452475,0.7382736073599921,0.643410861492157,0.9519504264548972,0.3482937282986111,0.34050012517858436,0.3277069727579753,0.12316119229352032
9,0.7645982657799698,0.6185671091079712,0.9187175768641799,0.41670473752447135,0.4016324119388777,0.32732242261859734,0.13563145941971613,0.7357849964389095,0.6511628031730652,0.870608577021846,0.3557191424899631,0.3262562221950955,0.3293083332203053,0.11987043310094762
10,0.7328048552705648,0.5903128385543823,0.8726829206439811,0.34603561258092175,0.3632242578855703,0.33688729133964146,0.1364353788850453,0.7267321259887131,0.6511628031730652,0.8424443845395688,0.35714061171920214,0.35620767098885997,0.3496824193883825,0.11530839072333442
11,0.7602276740499505,0.5933400392532349,0.8533276839995049,0.3488246846087102,0.3957327184542804,0.33178470951850425,0.12156403176661389,0.7143305451781662,0.6511628031730652,0.8280180471914785,0.3758080800374349,0.3112457063462999,0.34614008444326894,0.10535664911623355
12,0.7484852106358524,0.565085768699646,0.9197890724934322,0.35593356996634756,0.424451427280623,0.33148095977138464,0.11052554034291298,0.7181840296144839,0.6511628031730652,0.8639619615342882,0.35288206736246747,0.3741617202758789,0.3048521324440285,0.09242598215738933
13,0.7672022673445689,0.5449041128158569,0.8762893766304697,0.33066911652614256,0.4379304138147775,0.37624085565128235,0.10062059382317771,0.702338699941282,0.6511628031730652,0.8451093744348597,0.3302215646814417,0.30298356656674985,0.3366061669808847,0.09862543035436559
14,0.6884146911997191,0.5620585083961487,0.8695756706273612,0.34910897357922765,0.4095464849695913,0.2660890968752579,0.08592614097774309,0.7117228507995605,0.6511628031730652,0.9358742325394241,0.29153873302318434,0.32263995982982496,0.35429339938693577,0.09503529689930103
15,0.7374847886707862,0.5499495267868042,0.8792543411254883,0.3161836095818891,0.4095207133763273,0.33181511740169617,0.09047763896100398,0.708351300822364,0.6511628031730652,0.8041926489935981,0.274165082860876,0.3330074592872902,0.3831488291422526,0.07145165514062952
16,0.7684191985869072,0.540867805480957,0.8779273950997653,0.32251566452599467,0.4192994614722024,0.4367083450997939,0.0915401407250776,0.7040860961984705,0.6511628031730652,0.7645798435917607,0.30080894187644674,0.3206235037909614,0.33459334903293186,0.08078837394714355
17,0.6911832925299524,0.5267406702041626,0.8605168660481771,0.3193284536191555,0.4015678665447683,0.30269359087160497,0.08252973959479533,0.7165183204191702,0.45736435055732727,0.8213107497603805,0.32912045937997325,0.3764948668303313,0.3334489751745153,0.07838658933286313
18,0.685982990992461,0.4853683114051819,0.7719818079415621,0.32389549694150827,0.3775426904920121,0.2607566179803839,0.0822845803739879,0.6956411445582354,0.6511628031730652,0.8986186274775753,0.31408317000777636,0.2856679492526584,0.33550474378797746,0.06737719200275562
19,0.7488223465395646,0.5287588238716125,0.8734615934846547,0.3399166277316814,0.3858828969964399,0.384905069646701,0.07264727549933492,0.6975886203624584,0.45736435055732727,0.7878860191062644,0.3202229252567998,0.3506524474532516,0.36033079359266496,0.060934614252161096
20,0.709639203940199,0.5025227069854736,0.7676071292357826,0.30971536278165,0.40257905682487666,0.32509778251110666,0.06774335400039601,0.690038243929545,0.6511628031730652,0.7463525136311849,0.3316110681604456,0.35709144451000074,0.2900740658795392,0.05994270465992115
21,0.6896703229263914,0.5176589488983154,0.7871725682361584,0.3177913052375328,0.36240982001935934,0.3018271475330765,0.06613274975002092,0.6914104157023959,0.6511628031730652,0.8206217730486834,0.328751422740795,0.2956548973366066,0.31203054498743127,0.059400752738670064
22,0.6977369348767778,0.5015136003494263,0.8119080413675084,0.3186056692275643,0.3661145492338798,0.3151671181262379,0.06382745084628252,0.6910971425197743,0.45736435055732727,0.7350940704345703,0.2421330522607874,0.3769568337334527,0.3317217297024197,0.05402844923513907
23,0.676265430842207,0.5025227069854736,0.6876243806221116,inf,0.38620404570315364,0.26135022203687214,0.06644962595102373,0.6863365636931525,0.43410852551460266,0.7746416021276403,0.31894779205322266,0.354961148014775,0.3483137201379847,0.058281152336685745
24,0.6909488755772372,0.48335015773773193,0.8080617295744273,0.31789692131006664,0.3757188398513436,0.29513823258485034,0.05245964208119352,0.6832178367508782,0.43410852551460266,0.7709910074869791,0.289051267835829,0.35771691357647933,0.31944825914171004,0.0554311231330589
25,0.684653769356544,0.5196771025657654,0.8045293467705239,0.31448136808726707,0.36484110971012024,0.34276332765677725,0.05363132640229704,0.6868693387066876,0.40310078859329224,0.7958145141601562,0.3555303856178566,0.34398901904070817,0.3386385882342303,0.04300732524306686
26,0.6953130842934192,0.5176589488983154,0.8093454960926038,0.3265915051312514,0.3925576971170488,0.33479030255420666,0.049648514096166045,0.6846515050640812,0.6511628031730652,0.7148277847855179,0.28176742129855686,0.3486138449774848,0.30921755896674263,0.054023296744735154
27,0.7385740017107395,0.5257315635681152,0.8590080816421151,0.3075747736183131,0.3912896975665025,0.36895928808221234,0.04897333646604153,0.6835689566753529,0.40310078859329224,0.7882710209599247,0.30872231942635997,0.3232965822573061,0.3915858445344148,0.04376628663804796
28,0.7081007238285083,0.5025227069854736,0.7897202397736025,0.3019723332543888,0.3602770594923709,0.376118971148567,0.049976809623655576,0.6864378187391493,0.39534884691238403,0.7224853656910084,0.3197683404993128,0.3416654445506908,0.3551082964296694,0.04220124968775996
29,0.6695016247565757,0.5025227069854736,0.7177583488500174,0.28181883091098264,0.40214061065458917,0.2896719807190514,0.04622266410102307,0.6940624802200882,0.3720930218696594,0.7213796686243128,0.2639775806003147,0.3075624042087131,0.37116213198061343,0.0349916418393453
30,0.7047003043089675,0.4843592345714569,0.8196181445054604,0.29307542944178333,0.3725528269306595,0.38940279696469016,0.04235882462470184,0.6821827535276059,0.5968992114067078,0.6834983825683594,0.2620105743408203,0.31362035539415145,0.326918813917372,0.03200026353200277
